series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
USAA Auto Owner Trust 2017-1,2020-01-31,30,790,800,826,0,0,5811810.9100000085
USAA Auto Owner Trust 2017-1,2020-01-31,30,800,810,739,0,0,5075891.3199999975
USAA Auto Owner Trust 2017-1,2020-01-31,30,810,820,405,1,2,2904766.1700000004
USAA Auto Owner Trust 2017-1,2020-01-31,30,820,830,185,0,0,1517135.1400000001
USAA Auto Owner Trust 2017-1,2020-01-31,30,830,840,58,0,0,472645.74000000017
USAA Auto Owner Trust 2017-1,2020-01-31,30,840,850,2,0,0,11736.550000000001
USAA Auto Owner Trust 2017-1,2018-02-28,7,600,610,42,0,1,639541.07
USAA Auto Owner Trust 2017-1,2018-02-28,7,610,620,87,1,0,1082790.92
USAA Auto Owner Trust 2017-1,2018-02-28,7,620,630,145,1,0,1922352.2699999998
USAA Auto Owner Trust 2017-1,2018-02-28,7,630,640,220,0,0,2784941.819999999
USAA Auto Owner Trust 2017-1,2018-02-28,7,640,650,355,3,1,4900689.850000004
USAA Auto Owner Trust 2017-1,2018-02-28,7,650,660,559,0,0,7280337.550000004
USAA Auto Owner Trust 2017-1,2018-02-28,7,660,670,749,1,1,9884606.270000007
USAA Auto Owner Trust 2017-1,2018-02-28,7,670,680,965,1,1,12791466.780000007
USAA Auto Owner Trust 2017-1,2018-02-28,7,680,690,1162,1,0,14974680.910000006
USAA Auto Owner Trust 2017-1,2018-02-28,7,690,700,1469,3,0,19333829.93999998
USAA Auto Owner Trust 2017-1,2018-02-28,7,700,710,1555,1,1,20097616.620000016
USAA Auto Owner Trust 2017-1,2018-02-28,7,710,720,1693,1,0,22222780.53000001
USAA Auto Owner Trust 2017-1,2018-02-28,7,720,730,1934,2,1,24456512.91000002
USAA Auto Owner Trust 2017-1,2018-02-28,7,730,740,1911,2,0,23987831.889999993
USAA Auto Owner Trust 2017-1,2018-02-28,7,740,750,1992,5,0,24359529.729999978
USAA Auto Owner Trust 2017-1,2018-02-28,7,750,760,1942,2,0,23696354.610000074
USAA Auto Owner Trust 2017-1,2018-02-28,7,760,770,1973,0,0,23715530.49999995
USAA Auto Owner Trust 2017-1,2018-02-28,7,770,780,1988,0,0,25278800.539999958
USAA Auto Owner Trust 2017-1,2018-02-28,7,780,790,2063,0,0,26459944.060000014
USAA Auto Owner Trust 2017-1,2018-02-28,7,790,800,1966,1,0,24553006.639999986
USAA Auto Owner Trust 2017-1,2018-02-28,7,800,810,1751,0,0,21297890.91000002
USAA Auto Owner Trust 2017-1,2018-02-28,7,810,820,974,0,0,11975955.52999999
USAA Auto Owner Trust 2017-1,2018-02-28,7,820,830,344,0,0,4907040.419999999
USAA Auto Owner Trust 2017-1,2018-02-28,7,830,840,104,0,0,1564302.3599999999
USAA Auto Owner Trust 2017-1,2018-02-28,7,840,850,2,0,0,23734.79
USAA Auto Owner Trust 2017-1,2019-02-28,19,600,610,28,1,0,333378.72000000003
USAA Auto Owner Trust 2017-1,2019-02-28,19,610,620,52,0,0,541733.18
USAA Auto Owner Trust 2017-1,2019-02-28,19,620,630,99,2,0,1008994.7499999999
USAA Auto Owner Trust 2017-1,2019-02-28,19,630,640,141,0,0,1433634.8499999996
USAA Auto Owner Trust 2017-1,2019-02-28,19,640,650,220,1,1,2428376.5300000007
USAA Auto Owner Trust 2017-1,2019-02-28,19,650,660,375,1,1,3762005.8999999985
USAA Auto Owner Trust 2017-1,2019-02-28,19,660,670,487,2,1,4989801.4
USAA Auto Owner Trust 2017-1,2019-02-28,19,670,680,616,0,3,6534671.120000001
USAA Auto Owner Trust 2017-1,2019-02-28,19,680,690,773,2,0,7792734.479999998
USAA Auto Owner Trust 2017-1,2019-02-28,19,690,700,972,3,1,10006069.280000001
USAA Auto Owner Trust 2017-1,2019-02-28,19,700,710,1000,0,1,10333579.030000003
USAA Auto Owner Trust 2017-1,2019-02-28,19,710,720,1138,4,1,11869767.139999997
USAA Auto Owner Trust 2017-1,2019-02-28,19,720,730,1272,2,1,12775869.09000002
USAA Auto Owner Trust 2017-1,2019-02-28,19,730,740,1234,1,1,12371052.900000017
USAA Auto Owner Trust 2017-1,2019-02-28,19,740,750,1338,0,1,12846220.699999994
USAA Auto Owner Trust 2017-1,2019-02-28,19,750,760,1267,1,0,12296534.56000001
USAA Auto Owner Trust 2017-1,2019-02-28,19,760,770,1258,0,2,12019970.950000003
USAA Auto Owner Trust 2017-1,2019-02-28,19,770,780,1306,0,0,13262114.350000028
USAA Auto Owner Trust 2017-1,2019-02-28,19,780,790,1390,0,0,13863564.790000025
USAA Auto Owner Trust 2017-1,2019-02-28,19,790,800,1343,0,0,12817281.59000001
USAA Auto Owner Trust 2017-1,2019-02-28,19,800,810,1189,0,0,11317126.98
USAA Auto Owner Trust 2017-1,2019-02-28,19,810,820,672,0,0,6416954.899999999
USAA Auto Owner Trust 2017-1,2019-02-28,19,820,830,266,0,0,2968104.16
USAA Auto Owner Trust 2017-1,2019-02-28,19,830,840,79,0,0,889255.7699999997
USAA Auto Owner Trust 2017-1,2019-02-28,19,840,850,2,0,0,17570.54
USAA Auto Owner Trust 2017-1,2020-02-29,31,600,610,15,0,0,134374.1
USAA Auto Owner Trust 2017-1,2020-02-29,31,610,620,27,0,0,202865.57
USAA Auto Owner Trust 2017-1,2020-02-29,31,620,630,62,0,0,406336.67
USAA Auto Owner Trust 2017-1,2020-02-29,31,630,640,72,0,0,557424.6799999999
USAA Auto Owner Trust 2017-1,2020-02-29,31,640,650,128,1,1,1001539.2200000001
USAA Auto Owner Trust 2017-1,2020-02-29,31,650,660,226,2,0,1675420.3199999994
USAA Auto Owner Trust 2017-1,2020-02-29,31,660,670,274,2,0,2159726.8000000003
USAA Auto Owner Trust 2017-1,2020-02-29,31,670,680,380,2,0,3069841.499999998
USAA Auto Owner Trust 2017-1,2020-02-29,31,680,690,440,4,1,3252975.4999999995
USAA Auto Owner Trust 2017-1,2020-02-29,31,690,700,555,2,1,4253888.599999999
USAA Auto Owner Trust 2017-1,2020-02-29,31,700,710,614,2,1,4532291.540000004
USAA Auto Owner Trust 2017-1,2020-02-29,31,710,720,706,2,0,5219465.349999999
USAA Auto Owner Trust 2017-1,2020-02-29,31,720,730,748,0,0,5453377.85
USAA Auto Owner Trust 2017-1,2020-02-29,31,730,740,725,2,2,5506838.879999997
USAA Auto Owner Trust 2017-1,2020-02-29,31,740,750,792,1,1,5357491.620000001
USAA Auto Owner Trust 2017-1,2020-02-29,31,750,760,732,1,0,5157259.110000004
USAA Auto Owner Trust 2017-1,2020-02-29,31,760,770,707,2,0,5029744.109999992
USAA Auto Owner Trust 2017-1,2020-02-29,31,770,780,759,1,0,5604601.399999999
USAA Auto Owner Trust 2017-1,2020-02-29,31,780,790,760,2,0,5565339.7799999975
USAA Auto Owner Trust 2017-1,2020-02-29,31,790,800,786,1,0,5407578.200000002
USAA Auto Owner Trust 2017-1,2020-02-29,31,800,810,697,0,0,4709588.94
USAA Auto Owner Trust 2017-1,2020-02-29,31,810,820,391,1,0,2709491.339999999
USAA Auto Owner Trust 2017-1,2020-02-29,31,820,830,170,0,0,1286250.1500000004
USAA Auto Owner Trust 2017-1,2020-02-29,31,830,840,58,0,0,449262.54999999993
USAA Auto Owner Trust 2017-1,2020-02-29,31,840,850,2,0,0,11198.039999999999
USAA Auto Owner Trust 2017-1,2018-03-31,8,600,610,41,1,0,623742.6
USAA Auto Owner Trust 2017-1,2018-03-31,8,610,620,82,2,0,1038599.8700000002
USAA Auto Owner Trust 2017-1,2018-03-31,8,620,630,140,0,0,1820772.3900000008
USAA Auto Owner Trust 2017-1,2018-03-31,8,630,640,209,1,0,2601686.730000001
USAA Auto Owner Trust 2017-1,2018-03-31,8,640,650,336,4,0,4529537.189999998
USAA Auto Owner Trust 2017-1,2018-03-31,8,650,660,532,1,0,6872767.0299999975
USAA Auto Owner Trust 2017-1,2018-03-31,8,660,670,722,1,1,9391716.320000004
USAA Auto Owner Trust 2017-1,2018-03-31,8,670,680,932,1,0,12071428.040000003
USAA Auto Owner Trust 2017-1,2018-03-31,8,680,690,1117,3,0,14177242.680000003
USAA Auto Owner Trust 2017-1,2018-03-31,8,690,700,1416,2,0,18276444.369999994
USAA Auto Owner Trust 2017-1,2018-03-31,8,700,710,1492,2,1,19119561.990000006
USAA Auto Owner Trust 2017-1,2018-03-31,8,710,720,1629,0,0,21034163.82999997
USAA Auto Owner Trust 2017-1,2018-03-31,8,720,730,1867,1,0,23252362.09999996
USAA Auto Owner Trust 2017-1,2018-03-31,8,730,740,1844,2,0,22664497.77000002
USAA Auto Owner Trust 2017-1,2018-03-31,8,740,750,1920,2,1,23075688.89999998
USAA Auto Owner Trust 2017-1,2018-03-31,8,750,760,1875,0,0,22487317.22999998
USAA Auto Owner Trust 2017-1,2018-03-31,8,760,770,1905,0,0,22571187.659999963
USAA Auto Owner Trust 2017-1,2018-03-31,8,770,780,1911,2,0,24054465.100000005
USAA Auto Owner Trust 2017-1,2018-03-31,8,780,790,1985,1,0,25098729.98000008
USAA Auto Owner Trust 2017-1,2018-03-31,8,790,800,1904,0,0,23353476.110000018
USAA Auto Owner Trust 2017-1,2018-03-31,8,800,810,1687,0,0,20208786.75
USAA Auto Owner Trust 2017-1,2018-03-31,8,810,820,945,0,0,11418073.250000017
USAA Auto Owner Trust 2017-1,2018-03-31,8,820,830,336,0,0,4718371.730000001
USAA Auto Owner Trust 2017-1,2018-03-31,8,830,840,101,0,0,1490293.5999999999
USAA Auto Owner Trust 2017-1,2018-03-31,8,840,850,2,0,0,23223.66
USAA Auto Owner Trust 2017-1,2019-03-31,20,600,610,27,0,0,307493.06
USAA Auto Owner Trust 2017-1,2019-03-31,20,610,620,50,0,0,505278.49000000005
USAA Auto Owner Trust 2017-1,2019-03-31,20,620,630,93,1,0,943098.2499999995
USAA Auto Owner Trust 2017-1,2019-03-31,20,630,640,131,0,0,1330585.1799999997
USAA Auto Owner Trust 2017-1,2019-03-31,20,640,650,212,2,0,2253351.5099999984
USAA Auto Owner Trust 2017-1,2019-03-31,20,650,660,355,3,0,3512453.4
USAA Auto Owner Trust 2017-1,2019-03-31,20,660,670,465,2,1,4648373.909999997
USAA Auto Owner Trust 2017-1,2019-03-31,20,670,680,594,2,3,6221350.370000002
USAA Auto Owner Trust 2017-1,2019-03-31,20,680,690,739,0,0,7266342.599999998
