series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Toyota Auto Receivables 2018-B Owner Trust,2022-04-30,49,830,840,876,1,0,3372165.0199999977
Toyota Auto Receivables 2018-B Owner Trust,2022-04-30,49,840,850,808,2,0,3266331.2799999993
Toyota Auto Receivables 2018-B Owner Trust,2022-04-30,49,850,860,778,0,1,3119725.0599999977
Toyota Auto Receivables 2018-B Owner Trust,2022-04-30,49,860,870,653,1,0,2552817.4199999995
Toyota Auto Receivables 2018-B Owner Trust,2022-04-30,49,870,880,480,0,0,1899066.11
Toyota Auto Receivables 2018-B Owner Trust,2022-04-30,49,880,890,227,1,0,824276.14
Toyota Auto Receivables 2018-B Owner Trust,2022-04-30,49,890,900,53,0,0,192338.18
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,620,630,986,24,1,18431675.450000003
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,630,640,1209,25,3,23879858.99000002
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,640,650,1445,20,4,27746058.490000006
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,650,660,1945,30,5,37342035.91999999
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,660,670,2179,27,3,42493293.80000001
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,670,680,2920,24,5,56862031.29999999
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,680,690,2924,21,5,55914893.84
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,690,700,4333,24,2,81993227.4300001
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,700,710,4459,24,6,82791870.90999985
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,710,720,4210,19,2,77251487.72999993
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,720,730,4699,11,4,85103910.90999997
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,730,740,4365,12,4,78994289.26999998
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,740,750,4274,12,2,77203692.48000003
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,750,760,4060,10,1,73696526.16999991
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,760,770,3935,6,4,69103698.2300001
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,770,780,4133,6,0,72163394.74999997
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,780,790,4257,6,0,72878258.76999989
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,790,800,4340,3,0,72900164.36000006
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,800,810,4707,2,2,77818815.79999986
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,810,820,4833,5,0,77284420.61
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,820,830,5115,3,1,81442923.81999989
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,830,840,4602,2,2,75474545.12999995
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,840,850,3583,0,0,66943406.22999993
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,850,860,3269,2,0,63978446.180000104
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,860,870,2429,1,0,48996866.69000001
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,870,880,1738,0,0,35196112.35999998
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,880,890,788,0,0,16189455.000000007
Toyota Auto Receivables 2018-B Owner Trust,2018-05-31,2,890,900,214,0,0,4351599.88
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,620,630,747,40,9,11896553.3
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,630,640,930,29,10,15398519.52
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,640,650,1123,23,4,17861168.84
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,650,660,1495,49,11,24061378.340000007
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,660,670,1690,39,11,27289681.330000013
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,670,680,2281,45,5,36772997.77000006
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,680,690,2278,32,9,36017567.00000001
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,690,700,3439,36,12,53135873.19000012
Toyota Auto Receivables 2018-B Owner Trust,2019-05-31,14,700,710,3508,30,7,52863760.98999998
