series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,870,880,1457,1,0,28471383.61000002
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,880,890,912,0,0,17962465.039999995
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,890,900,371,0,0,7225200.429999999
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,600,610,100,7,5,1617605.0799999998
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,610,620,137,7,6,2162752.059999999
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,620,630,119,2,2,1526485.9099999997
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,630,640,116,3,1,1628662.2900000003
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,640,650,359,11,6,5622967.170000003
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,650,660,322,12,4,5014964.499999994
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,660,670,319,10,4,4574582.530000001
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,670,680,688,18,10,11404713.209999995
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,680,690,902,17,6,15183700.030000018
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,690,700,865,22,5,13758246.820000004
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,700,710,1395,9,10,23551999.669999953
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,710,720,1310,13,7,21256328.669999994
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,720,730,1274,11,2,20418249.719999965
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,730,740,1268,5,2,19468801.740000065
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,740,750,1393,6,3,21442996.419999972
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,750,760,1365,4,2,20040195.240000024
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,760,770,1363,1,2,20074140.759999994
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,770,780,1310,1,2,19989062.72
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,780,790,1331,2,1,19350387.22000002
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,790,800,1387,1,0,20265722.779999968
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,800,810,1495,2,1,22039037.569999993
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,810,820,1638,1,0,23949081.31999999
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,820,830,1622,1,0,23447188.179999977
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,830,840,1708,1,0,24364385.00999997
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,840,850,1675,3,1,23340535.68000002
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,850,860,1766,0,0,24434546.82
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,860,870,1417,0,0,19750138.599999998
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,870,880,1104,0,0,15476428.179999998
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,880,890,690,0,0,9632627.700000003
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,890,900,265,0,0,3844936.300000004
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,600,610,62,4,4,622967.8900000002
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,610,620,87,5,7,876811.7799999999
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,620,630,80,1,1,642805.1800000002
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,630,640,82,2,2,811712.5099999995
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,640,650,243,7,7,2478094.6699999995
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,650,660,241,5,2,2404154.959999998
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,660,670,213,5,2,1899573.9299999997
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,670,680,449,10,7,4983983.430000001
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,680,690,593,9,13,7042213.39
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,690,700,590,10,6,6204849.1099999985
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,700,710,930,8,6,10597080.709999992
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,710,720,902,13,6,9553147.639999991
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,720,730,867,5,4,9127354.439999998
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,730,740,858,6,4,8558237.250000007
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,740,750,937,6,4,9242099.939999996
BMW Vehicle Owner Trust 2018-A,2021-01-31,38,750,760,897,5,3,8379960.6199999945
