series_label,reporting_date,vintage_month,bucket,dq_rate
TAOT 1745763,2020-09-30,25,60+,0.0029819670395595864
TAOT 1745763,2020-10-31,26,60+,0.0032906099445504954
TAOT 1745763,2020-11-30,27,60+,0.0032201295540495002
TAOT 1745763,2020-12-31,28,60+,0.0030445237356500157
TAOT 1745763,2021-01-31,29,60+,0.002746757022274796
TAOT 1745763,2021-02-28,30,60+,0.0027446448470840727
TAOT 1745763,2021-03-31,31,60+,0.0017741237559498052
TAOT 1745763,2021-04-30,32,60+,0.0014199423007573025
TAOT 1745763,2021-05-31,33,60+,0.0019403403777819338
TAOT 1745763,2021-06-30,34,60+,0.0022924033654432388
TAOT 1745763,2021-07-31,35,60+,0.0024613666928874115
TAOT 1745763,2021-08-31,36,60+,0.0025109026034095413
TAOT 1745763,2021-09-30,37,60+,0.002560149754996421
TAOT 1745763,2021-10-31,38,60+,0.003233837964685345
TAOT 1745763,2021-11-30,39,60+,0.0035255452644158947
TAOT 1745763,2021-12-31,40,60+,0.0034508721295018197
TAOT 1745763,2022-01-31,41,60+,0.003389942074776198
TAOT 1745763,2022-02-28,42,60+,0.0037445463602322304
TAOT 1745763,2022-03-31,43,60+,0.003154231020230585
TAOT 1745763,2022-04-30,44,60+,0.003393837705918243
TAOT 1745763,2022-05-31,45,60+,0.00333869670152856
TAOT 1745763,2022-06-30,46,60+,0.004164718881475501
TAOT 1745763,2022-07-31,47,60+,0.004176209079886839
TAOT 1745763,2022-08-31,48,60+,0.004365555289038139
TAOT 1745763,2022-09-30,49,60+,0.0051813471502590676
TAOT 1754189,2018-11-30,0,60+,0.0006328527768345013
TAOT 1754189,2018-12-31,1,60+,0.0012206190729554631
TAOT 1754189,2019-01-31,2,60+,0.0014209081039657705
TAOT 1754189,2019-02-28,3,60+,0.0014624634384140397
TAOT 1754189,2019-03-31,4,60+,0.0011791865273787182
TAOT 1754189,2019-04-30,5,60+,0.001614438175514921
TAOT 1754189,2019-05-31,6,60+,0.0018079724631886375
TAOT 1754189,2019-06-30,7,60+,0.0019706357519484437
TAOT 1754189,2019-07-31,8,60+,0.0017838290436492045
TAOT 1754189,2019-08-31,9,60+,0.002276416696210326
TAOT 1754189,2019-09-30,10,60+,0.0024300639087673644
TAOT 1754189,2019-10-31,11,60+,0.0028174525533163765
TAOT 1754189,2019-11-30,12,60+,0.002953148695027536
TAOT 1754189,2019-12-31,13,60+,0.003460418914242677
TAOT 1754189,2020-01-31,14,60+,0.0033918055642258153
TAOT 1754189,2020-02-29,15,60+,0.003016975800454671
TAOT 1754189,2020-03-31,16,60+,0.002949980478070366
TAOT 1754189,2020-04-30,17,60+,0.0034096444227959084
TAOT 1754189,2020-05-31,18,60+,0.0031066464092156286
TAOT 1754189,2020-06-30,19,60+,0.002656166266688413
TAOT 1754189,2020-07-31,20,60+,0.0023018270752409725
TAOT 1754189,2020-08-31,21,60+,0.0024932730998049814
TAOT 1754189,2020-09-30,22,60+,0.0027469033751303506
TAOT 1754189,2020-10-31,23,60+,0.002460217755443886
TAOT 1754189,2020-11-30,24,60+,0.002766511777819559
TAOT 1754189,2020-12-31,25,60+,0.0028567466370822353
TAOT 1754189,2021-01-31,26,60+,0.0025435838811088884
TAOT 1754189,2021-02-28,27,60+,0.0022896057768514986
TAOT 1754189,2021-03-31,28,60+,0.0017121193591781826
TAOT 1754189,2021-04-30,29,60+,0.0017153748411689962
TAOT 1754189,2021-05-31,30,60+,0.0016774660395355722
TAOT 1754189,2021-06-30,31,60+,0.002012072434607646
TAOT 1754189,2021-07-31,32,60+,0.0023653180823271906
TAOT 1754189,2021-08-31,33,60+,0.002565136135439188
TAOT 1754189,2021-09-30,34,60+,0.0025816249050873196
TAOT 1754189,2021-10-31,35,60+,0.0026753747491836174
TAOT 1754189,2021-11-30,36,60+,0.0028193184604069625
TAOT 1754189,2021-12-31,37,60+,0.0032390044323218547
TAOT 1754189,2022-01-31,38,60+,0.0031990047540765097
TAOT 1754189,2022-02-28,39,60+,0.003138847858197932
TAOT 1754189,2022-03-31,40,60+,0.002718182700708669
TAOT 1754189,2022-04-30,41,60+,0.0036544513247386053
TAOT 1754189,2022-05-31,42,60+,0.003188097768331562
TAOT 1754189,2022-06-30,43,60+,0.003014233882221602
TAOT 1754189,2022-07-31,44,60+,0.004020979020979021
TAOT 1754189,2022-08-31,45,60+,0.0038128036406125084
TAOT 1754189,2022-09-30,46,60+,0.003728902263509093
TAOT 1754189,2022-10-31,47,60+,0.004812386664806807
TAOT 1754189,2022-11-30,48,60+,0.0052067836953287715
TAOT 1762228,2019-02-28,0,60+,0.0005263098957458483
TAOT 1762228,2019-03-31,1,60+,0.0009554574821420447
