series_label,reporting_date,vintage_month,bucket,dq_rate
HAROT 1721745,2019-12-31,25,60+,0.0015680535228935815
HAROT 1721745,2020-01-31,26,60+,0.001714622515136902
HAROT 1721745,2020-02-29,27,60+,0.0014792088971675888
HAROT 1721745,2020-03-31,28,60+,0.0010674457147672688
HAROT 1721745,2020-04-30,29,60+,0.0010410641989589359
HAROT 1721745,2020-05-31,30,60+,0.0009280603538604317
HAROT 1721745,2020-06-30,31,60+,0.0007756748371082842
HAROT 1721745,2020-07-31,32,60+,0.0010610932475884245
HAROT 1721745,2020-08-31,33,60+,0.0012616201859229747
HAROT 1721745,2020-09-30,34,60+,0.0009950931613080327
HAROT 1721745,2020-10-31,35,60+,0.0011689691817215729
HAROT 1721745,2020-11-30,36,60+,0.0010951702989814916
HAROT 1721745,2020-12-31,37,60+,0.0015487477807577532
HAROT 1721745,2021-01-31,38,60+,0.0011011916466747945
HAROT 1721745,2021-02-28,39,60+,0.00179321025390227
HAROT 1721745,2021-03-31,40,60+,0.0009527521545190767
HAROT 1721745,2021-04-30,41,60+,0.0009625521382408213
HAROT 1728028,2018-04-30,0,60+,0.0005559587972758019
HAROT 1728028,2018-05-31,1,60+,0.0006564756635093314
HAROT 1728028,2018-06-30,2,60+,0.0009341503190360835
HAROT 1728028,2018-07-31,3,60+,0.0009619855381507431
HAROT 1728028,2018-08-31,4,60+,0.0009468151098632016
HAROT 1728028,2018-09-30,5,60+,0.001060480530240265
HAROT 1728028,2018-10-31,6,60+,0.0010276972841835703
HAROT 1728028,2018-11-30,7,60+,0.0013341999931579488
HAROT 1728028,2018-12-31,8,60+,0.0013719565141884617
HAROT 1728028,2019-01-31,9,60+,0.0012002047408087263
HAROT 1728028,2019-02-28,10,60+,0.0012900913814728543
HAROT 1728028,2019-03-31,11,60+,0.0010046029078687806
HAROT 1728028,2019-04-30,12,60+,0.0011011160464335038
HAROT 1728028,2019-05-31,13,60+,0.001184585108618812
HAROT 1728028,2019-06-30,14,60+,0.0013681762210972772
HAROT 1728028,2019-07-31,15,60+,0.0013422280986437485
HAROT 1728028,2019-08-31,16,60+,0.0016414633645895316
