series_label,reporting_date,vintage_month,bucket,dq_rate
CRART 2018-1,2021-08-31,39,60+,0.009820485744456178
CRART 2018-1,2021-09-30,40,60+,0.009765625
CRART 2018-1,2021-10-31,41,60+,0.011026954778347071
CRART 2018-1,2021-11-30,42,60+,0.012286140773912045
CRART 2018-1,2021-12-31,43,60+,0.011821728336682822
CRART 2018-1,2022-01-31,44,60+,0.01331053852729271
CRART 2018-1,2022-02-28,45,60+,0.012852822580645162
CRART 2018-1,2022-03-31,46,60+,0.010526315789473684
CRART 2018-1,2022-04-30,47,60+,0.011969532100108813
CRART 2018-1,2022-05-31,48,60+,0.012293344637558287
CRART 2018-1,2022-06-30,49,60+,0.013136768354984674
CRART 2018-1,2022-07-31,50,60+,0.016936450839328536
CRART 2018-1,2022-08-31,51,60+,0.01978055941894607
CRART 2018-1,2022-09-30,52,60+,0.015567324666987643
CRART 2017-1,2017-02-28,0,30-59,0.0023501762632197414
CRART 2017-1,2017-03-31,1,30-59,0.006154151570797559
CRART 2017-1,2017-04-30,2,30-59,0.006980715146645239
CRART 2017-1,2017-05-31,3,30-59,0.009874281060721739
CRART 2017-1,2017-06-30,4,30-59,0.009609423434593924
CRART 2017-1,2017-07-31,5,30-59,0.012330779725049848
CRART 2017-1,2017-08-31,6,30-59,0.012310151878497202
CRART 2017-1,2017-09-30,7,30-59,0.012807293645194551
CRART 2017-1,2017-10-31,8,30-59,0.01767077143961566
CRART 2017-1,2017-11-30,9,30-59,0.016870993139129455
CRART 2017-1,2017-12-31,10,30-59,0.020587898890541006
CRART 2017-1,2018-01-31,11,30-59,0.022195036700454387
CRART 2017-1,2018-02-28,12,30-59,0.017072736973146006
CRART 2017-1,2018-03-31,13,30-59,0.01710279809028827
CRART 2017-1,2018-04-30,14,30-59,0.020326455189405606
CRART 2017-1,2018-05-31,15,30-59,0.020554403168018102
CRART 2017-1,2018-06-30,16,30-59,0.020162580810343726
CRART 2017-1,2018-07-31,17,30-59,0.022969004893964112
CRART 2017-1,2018-08-31,18,30-59,0.021530462604986002
CRART 2017-1,2018-09-30,19,30-59,0.02496777257615849
CRART 2017-1,2018-10-31,20,30-59,0.02631578947368421
CRART 2017-1,2018-11-30,21,30-59,0.024524701392324547
CRART 2017-1,2018-12-31,22,30-59,0.02856318522792845
CRART 2017-1,2019-01-31,23,30-59,0.025200795814604673
CRART 2017-1,2019-02-28,24,30-59,0.022682890190776628
CRART 2017-1,2019-03-31,25,30-59,0.024047326367547632
CRART 2017-1,2019-04-30,26,30-59,0.02236346516007533
CRART 2017-1,2019-05-31,27,30-59,0.025538066174108576
CRART 2017-1,2019-06-30,28,30-59,0.028278688524590163
CRART 2017-1,2019-07-31,29,30-59,0.02826232807782623
CRART 2017-1,2019-08-31,30,30-59,0.029530431796720748
CRART 2017-1,2019-09-30,31,30-59,0.028455642674654214
CRART 2017-1,2019-10-31,32,30-59,0.03120477568740955
CRART 2017-1,2019-11-30,33,30-59,0.03196220122290161
CRART 2017-1,2019-12-31,34,30-59,0.035107803854226294
CRART 2017-1,2020-01-31,35,30-59,0.031507656065959955
CRART 2017-1,2020-02-29,36,30-59,0.03156945279615153
CRART 2017-1,2020-03-31,37,30-59,0.02817622950819672
CRART 2017-1,2020-04-30,38,30-59,0.01853791369920402
CRART 2017-1,2020-05-31,39,30-59,0.014902969872413423
CRART 2017-1,2020-06-30,40,30-59,0.015340470146782916
CRART 2017-1,2020-07-31,41,30-59,0.020892471897354378
CRART 2017-1,2020-08-31,42,30-59,0.021975452951490358
CRART 2017-1,2020-09-30,43,30-59,0.023652299195581702
CRART 2017-1,2020-10-31,44,30-59,0.02411435674331883
CRART 2017-1,2020-11-30,45,30-59,0.028278950735764554
CRART 2017-1,2020-12-31,46,30-59,0.029718663320565317
CRART 2017-1,2021-01-31,47,30-59,0.030004110152075627
CRART 2017-1,2021-02-28,48,30-59,0.028091473743647656
CRART 2017-1,2021-03-31,49,30-59,0.022038160035497707
