Series Label,Reporting Date,vintage_month,bucket,dq_rate
MBART 2021-1,2025-07-31,47,60+,0.0034415403218305274
MBART 2021-1,2025-08-31,48,60+,0.003530796390741467
MBART 2021-1,2025-09-30,49,60+,0.0039414998444144795
MBART 2021-1,2025-10-31,50,60+,0.0035033939128530766
MBART 2021-1,2025-11-30,51,60+,0.0036609083628875417
MBART 2022-1,2022-10-31,0,60+,6.247136728999209e-05
MBART 2022-1,2022-11-30,1,60+,0.0004643309413254538
MBART 2022-1,2022-12-31,2,60+,0.0009647129443039061
MBART 2022-1,2023-01-31,3,60+,0.0010255067530710654
MBART 2022-1,2023-02-28,4,60+,0.0012848629848696306
MBART 2022-1,2023-03-31,5,60+,0.0014462949989830739
MBART 2022-1,2023-04-30,6,60+,0.0014950777440426901
MBART 2022-1,2023-05-31,7,60+,0.0014311857726056966
MBART 2022-1,2023-06-30,8,60+,0.001659571397647738
MBART 2022-1,2023-07-31,9,60+,0.0020452417327879355
MBART 2022-1,2023-08-31,10,60+,0.0022732439190725163
MBART 2022-1,2023-09-30,11,60+,0.0023449377689592084
MBART 2022-1,2023-10-31,12,60+,0.002786833526133137
MBART 2022-1,2023-11-30,13,60+,0.003351835465100689
MBART 2022-1,2023-12-31,14,60+,0.003838140146945937
MBART 2022-1,2024-01-31,15,60+,0.004784958342715605
MBART 2022-1,2024-02-29,16,60+,0.0040026492354652
MBART 2022-1,2024-03-31,17,60+,0.003567111818637422
MBART 2022-1,2024-04-30,18,60+,0.0036905950328220954
MBART 2022-1,2024-05-31,19,60+,0.0036606173413991005
MBART 2022-1,2024-06-30,20,60+,0.003940385776478439
MBART 2022-1,2024-07-31,21,60+,0.004672591818062999
MBART 2022-1,2024-08-31,22,60+,0.004034020237334858
MBART 2022-1,2024-09-30,23,60+,0.0036646499567847884
MBART 2022-1,2024-10-31,24,60+,0.0037639372203678717
MBART 2022-1,2024-11-30,25,60+,0.003717336637632567
MBART 2022-1,2024-12-31,26,60+,0.004239672832326568
MBART 2022-1,2025-01-31,27,60+,0.004952027236149799
MBART 2022-1,2025-02-28,28,60+,0.004382819348155232
MBART 2022-1,2025-03-31,29,60+,0.003126414085318195
MBART 2022-1,2025-04-30,30,60+,0.003605208465877762
MBART 2022-1,2025-05-31,31,60+,0.0035890926598678165
MBART 2022-1,2025-06-30,32,60+,0.005339366515837104
MBART 2022-1,2025-07-31,33,60+,0.004520199642150862
MBART 2022-1,2025-08-31,34,60+,0.005768196705284254
MBART 2022-1,2025-09-30,35,60+,0.006140885099472189
MBART 2022-1,2025-10-31,36,60+,0.004638414505587181
MBART 2022-1,2025-11-30,37,60+,0.00549719697382028
MBART 2022-1,2025-12-31,38,60+,0.005396500795273801
MBART 2023-1,2022-12-31,0,60+,0.0
MBART 2023-1,2023-01-31,1,60+,0.0005938111680485606
MBART 2023-1,2023-02-28,2,60+,0.0007583868665239115
MBART 2023-1,2023-03-31,3,60+,0.0008636952519489965
MBART 2023-1,2023-04-30,4,60+,0.0008331211959917614
MBART 2023-1,2023-05-31,5,60+,0.001344783654980418
MBART 2023-1,2023-06-30,6,60+,0.00154548308420468
MBART 2023-1,2023-07-31,7,60+,0.002097522455828645
MBART 2023-1,2023-08-31,8,60+,0.0024715643993846307
MBART 2023-1,2023-09-30,9,60+,0.002932551319648094
MBART 2023-1,2023-10-31,10,60+,0.003227160623392979
MBART 2023-1,2023-11-30,11,60+,0.00401305580822944
MBART 2023-1,2023-12-31,12,60+,0.004558233479815487
MBART 2023-1,2024-01-31,13,60+,0.004283434586634564
MBART 2023-1,2024-02-29,14,60+,0.00449290293040293
MBART 2023-1,2024-03-31,15,60+,0.004445744369698743
MBART 2023-1,2024-04-30,16,60+,0.0037452061361457336
MBART 2023-1,2024-05-31,17,60+,0.003809757896030478
MBART 2023-1,2024-06-30,18,60+,0.004273772861542329
MBART 2023-1,2024-07-31,19,60+,0.0044969265609835
MBART 2023-1,2024-08-31,20,60+,0.0036234292932650755
MBART 2023-1,2024-09-30,21,60+,0.003916760328326692
MBART 2023-1,2024-10-31,22,60+,0.0041592394533571005
MBART 2023-1,2024-11-30,23,60+,0.004768563335843103
MBART 2023-1,2024-12-31,24,60+,0.004684445428055033
MBART 2023-1,2025-01-31,25,60+,0.004791056694170881
MBART 2023-1,2025-02-28,26,60+,0.004288833437305053
MBART 2023-1,2025-03-31,27,60+,0.0035757332261952593
MBART 2023-1,2025-04-30,28,60+,0.004471123990892155
MBART 2023-1,2025-05-31,29,60+,0.004012121729480558
MBART 2023-1,2025-06-30,30,60+,0.00497863153720756
MBART 2023-1,2025-07-31,31,60+,0.004581691560524146
MBART 2023-1,2025-08-31,32,60+,0.004841695542792045
MBART 2023-1,2025-09-30,33,60+,0.005911912503694945
MBART 2023-1,2025-10-31,34,60+,0.005476227033113261
MBART 2023-1,2025-11-30,35,60+,0.005108758624321905
MBART 2023-1,2025-12-31,36,60+,0.006099571381470491
MBART 2023-2,2023-09-30,0,60+,0.0
MBART 2023-2,2023-10-31,1,60+,0.0006234413965087282
MBART 2023-2,2023-11-30,2,60+,0.001582528881152081
MBART 2023-2,2023-12-31,3,60+,0.002212834439750553
MBART 2023-2,2024-01-31,4,60+,0.0025808037360206463
MBART 2023-2,2024-02-29,5,60+,0.002503024487922907
MBART 2023-2,2024-03-31,6,60+,0.002841752555456589
MBART 2023-2,2024-04-30,7,60+,0.002379201453475797
MBART 2023-2,2024-05-31,8,60+,0.00300022060445621
MBART 2023-2,2024-06-30,9,60+,0.003907478104648552
MBART 2023-2,2024-07-31,10,60+,0.0038597619813444837
MBART 2023-2,2024-08-31,11,60+,0.003428356736955807
MBART 2023-2,2024-09-30,12,60+,0.00359401955146636
MBART 2023-2,2024-10-31,13,60+,0.002893149610160349
MBART 2023-2,2024-11-30,14,60+,0.00370333299969973
MBART 2023-2,2024-12-31,15,60+,0.004560594414552908
MBART 2023-2,2025-01-31,16,60+,0.005055292259083728
MBART 2023-2,2025-02-28,17,60+,0.004837149306675266
MBART 2023-2,2025-03-31,18,60+,0.004569226534544454
MBART 2023-2,2025-04-30,19,60+,0.005080440304826418
MBART 2023-2,2025-05-31,20,60+,0.004867307915169776
MBART 2023-2,2025-06-30,21,60+,0.004936949797763502
MBART 2023-2,2025-07-31,22,60+,0.005257687840068472
MBART 2023-2,2025-08-31,23,60+,0.005335509384219447
MBART 2023-2,2025-09-30,24,60+,0.006491398896462187
MBART 2023-2,2025-10-31,25,60+,0.005577956989247312
MBART 2023-2,2025-11-30,26,60+,0.006354029974445749
MBART 2023-2,2025-12-31,27,60+,0.006379471005662676
MBART 2024-1,2023-12-31,0,60+,0.0
MBART 2024-1,2024-01-31,1,60+,0.000844562171292564
MBART 2024-1,2024-02-29,2,60+,0.0015238541788770367
MBART 2024-1,2024-03-31,3,60+,0.0026355722386390864
MBART 2024-1,2024-04-30,4,60+,0.002172843555264021
MBART 2024-1,2024-05-31,5,60+,0.002282911981060286
MBART 2024-1,2024-06-30,6,60+,0.0023837385688900447
MBART 2024-1,2024-07-31,7,60+,0.0027618156710766625
MBART 2024-1,2024-08-31,8,60+,0.003429668922626669
MBART 2024-1,2024-09-30,9,60+,0.0032834560720484077
MBART 2024-1,2024-10-31,10,60+,0.0032869296210363496
MBART 2024-1,2024-11-30,11,60+,0.0032857071737939962
MBART 2024-1,2024-12-31,12,60+,0.0037080908482257815
MBART 2024-1,2025-01-31,13,60+,0.004149377593360996
MBART 2024-1,2025-02-28,14,60+,0.0034480871326145256
MBART 2024-1,2025-03-31,15,60+,0.003786594325760145
MBART 2024-1,2025-04-30,16,60+,0.004026140739876298
MBART 2024-1,2025-05-31,17,60+,0.004204204204204204
MBART 2024-1,2025-06-30,18,60+,0.003776154512814164
MBART 2024-1,2025-07-31,19,60+,0.004267515923566879
MBART 2024-1,2025-08-31,20,60+,0.00379979035639413
MBART 2024-1,2025-09-30,21,60+,0.004727493752954684
MBART 2024-1,2025-10-31,22,60+,0.005080027835768963
MBART 2024-1,2025-11-30,23,60+,0.007063860149839458
MBART 2024-1,2025-12-31,24,60+,0.00465219317678334
MBART 2025-1,2024-12-31,0,60+,3.942906710827222e-05
MBART 2025-1,2025-01-31,1,60+,0.0007635735240927541
MBART 2025-1,2025-02-28,2,60+,0.001145475372279496
MBART 2025-1,2025-03-31,3,60+,0.001170226104400886
MBART 2025-1,2025-04-30,4,60+,0.0010266501261924114
MBART 2025-1,2025-05-31,5,60+,0.001443001443001443
MBART 2025-1,2025-06-30,6,60+,0.0017025089605734768
MBART 2025-1,2025-07-31,7,60+,0.00174488015428414
MBART 2025-1,2025-08-31,8,60+,0.0019294117647058824
MBART 2025-1,2025-09-30,9,60+,0.003230316763897594
MBART 2025-1,2025-10-31,10,60+,0.0035220000992112702
MBART 2025-1,2025-11-30,11,60+,0.0036426186380653647
MBART 2025-1,2025-12-31,12,60+,0.003275449724446293
MBART 2018-1,2018-06-30,0,30-59,0.0011750881316098707
MBART 2018-1,2018-07-31,1,30-59,0.0018501170960187354
MBART 2018-1,2018-08-31,2,30-59,0.001451378809869376
MBART 2018-1,2018-09-30,3,30-59,0.0017637962694500822
MBART 2018-1,2018-10-31,4,30-59,0.002435124830894109
MBART 2018-1,2018-11-30,5,30-59,0.001853660980436362
MBART 2018-1,2018-12-31,6,30-59,0.0028600612870275793
MBART 2018-1,2019-01-31,7,30-59,0.003531812473838426
MBART 2018-1,2019-02-28,8,30-59,0.0028816137036740573
MBART 2018-1,2019-03-31,9,30-59,0.0032683298834295673
MBART 2018-1,2019-04-30,10,30-59,0.002593201907258177
MBART 2018-1,2019-05-31,11,30-59,0.003772506430408688
MBART 2018-1,2019-06-30,12,30-59,0.003747072599531616
MBART 2018-1,2019-07-31,13,30-59,0.0038424591738712775
MBART 2018-1,2019-08-31,14,30-59,0.0036683107274969175
MBART 2018-1,2019-09-30,15,30-59,0.004301211297004965
MBART 2018-1,2019-10-31,16,30-59,0.0048022323891106136
MBART 2018-1,2019-11-30,17,30-59,0.004563341159353196
MBART 2018-1,2019-12-31,18,30-59,0.005999186550976139
MBART 2018-1,2020-01-31,19,30-59,0.005946378273116111
MBART 2018-1,2020-02-29,20,30-59,0.005303812337592995
MBART 2018-1,2020-03-31,21,30-59,0.005428644296280104
MBART 2018-1,2020-04-30,22,30-59,0.004192483211516343
MBART 2018-1,2020-05-31,23,30-59,0.0030716723549488053
MBART 2018-1,2020-06-30,24,30-59,0.0028549080954243253
MBART 2018-1,2020-07-31,25,30-59,0.004083447885501738
MBART 2018-1,2020-08-31,26,30-59,0.005012531328320802
MBART 2018-1,2020-09-30,27,30-59,0.004806027017665397
MBART 2018-1,2020-10-31,28,30-59,0.005327006580419893
MBART 2018-1,2020-11-30,29,30-59,0.006385341476957246
MBART 2018-1,2020-12-31,30,30-59,0.007031061882976162
MBART 2018-1,2021-01-31,31,30-59,0.006318956870611836
MBART 2018-1,2021-02-28,32,30-59,0.006491146076751312
MBART 2018-1,2021-03-31,33,30-59,0.005542273418821995
MBART 2018-1,2021-04-30,34,30-59,0.004463024687870742
MBART 2018-1,2021-05-31,35,30-59,0.0052162700738483175
MBART 2018-1,2021-06-30,36,30-59,0.004839500122518991
MBART 2018-1,2021-07-31,37,30-59,0.005036659228562321
MBART 2018-1,2021-08-31,38,30-59,0.0045167718365991365
MBART 2018-1,2021-09-30,39,30-59,0.005048060300117558
MBART 2018-1,2021-10-31,40,30-59,0.005134509690483078
MBART 2018-1,2021-11-30,41,30-59,0.0048265460030165915
MBART 2018-1,2021-12-31,42,30-59,0.007269279393173199
MBART 2018-1,2022-01-31,43,30-59,0.005143094151804231
MBART 2018-1,2022-02-28,44,30-59,0.006038330270412182
MBART 2018-1,2022-03-31,45,30-59,0.0069605568445475635
MBART 2018-1,2022-04-30,46,30-59,0.006709451575262544
MBART 2018-1,2022-05-31,47,30-59,0.007186120521507032
MBART 2018-1,2022-06-30,48,30-59,0.00788004815584984
MBART 2018-1,2022-07-31,49,30-59,0.007825274468582107
MBART 2019-1,2019-08-31,0,30-59,0.0012756651682663102
MBART 2019-1,2019-09-30,1,30-59,0.0012202416557004427
MBART 2019-1,2019-10-31,2,30-59,0.001992128662358486
MBART 2019-1,2019-11-30,3,30-59,0.0022430367266453046
MBART 2019-1,2019-12-31,4,30-59,0.002604362306863997
MBART 2019-1,2020-01-31,5,30-59,0.003212073316848089
MBART 2019-1,2020-02-29,6,30-59,0.0022756070440381683
MBART 2019-1,2020-03-31,7,30-59,0.0026260504201680674
MBART 2019-1,2020-04-30,8,30-59,0.002714570858283433
MBART 2019-1,2020-05-31,9,30-59,0.0017296829815410394
MBART 2019-1,2020-06-30,10,30-59,0.001519043278923965
MBART 2019-1,2020-07-31,11,30-59,0.002798111981006755
MBART 2019-1,2020-08-31,12,30-59,0.003009694689625235
MBART 2019-1,2020-09-30,13,30-59,0.0028225087646324798
MBART 2019-1,2020-10-31,14,30-59,0.0037735849056603774
MBART 2019-1,2020-11-30,15,30-59,0.004022576319810409
MBART 2019-1,2020-12-31,16,30-59,0.004781771501925545
MBART 2019-1,2021-01-31,17,30-59,0.0038573124093366743
MBART 2019-1,2021-02-28,18,30-59,0.003950567260940032
MBART 2019-1,2021-03-31,19,30-59,0.0031050483201339706
MBART 2019-1,2021-04-30,20,30-59,0.002516265861461591
MBART 2019-1,2021-05-31,21,30-59,0.0026206031078138264
MBART 2019-1,2021-06-30,22,30-59,0.002521489971346705
MBART 2019-1,2021-07-31,23,30-59,0.0026409144659046116
MBART 2019-1,2021-08-31,24,30-59,0.0030093533956893044
MBART 2019-1,2021-09-30,25,30-59,0.002931446040453955
MBART 2019-1,2021-10-31,26,30-59,0.003192407247627265
MBART 2019-1,2021-11-30,27,30-59,0.003344332471238741
MBART 2019-1,2021-12-31,28,30-59,0.004706968158744809
MBART 2019-1,2022-01-31,29,30-59,0.004160489694419205
MBART 2019-1,2022-02-28,30,30-59,0.004321048971888348
MBART 2019-1,2022-03-31,31,30-59,0.004053843355334962
MBART 2019-1,2022-04-30,32,30-59,0.003521317514491576
MBART 2019-1,2022-05-31,33,30-59,0.004723423628499886
MBART 2019-1,2022-06-30,34,30-59,0.004243366005259383
MBART 2019-1,2022-07-31,35,30-59,0.0051259611177095704
MBART 2019-1,2022-08-31,36,30-59,0.004823257350512058
MBART 2019-1,2022-09-30,37,30-59,0.0057839721254355405
MBART 2019-1,2022-10-31,38,30-59,0.005931458699472759
MBART 2019-1,2022-11-30,39,30-59,0.005858321128497649
MBART 2019-1,2022-12-31,40,30-59,0.0057273768613974796
MBART 2019-1,2023-01-31,41,30-59,0.007119291543670776
MBART 2019-1,2023-02-28,42,30-59,0.006885305308932777
MBART 2019-1,2023-03-31,43,30-59,0.005998286203941731
MBART 2019-1,2023-04-30,44,30-59,0.006958942240779402
MBART 2019-1,2023-05-31,45,30-59,0.0052279381012128815
MBART 2019-1,2023-06-30,46,30-59,0.006076676610319302
MBART 2019-1,2023-07-31,47,30-59,0.007281553398058253
MBART 2019-1,2023-08-31,48,30-59,0.005833029529711994
MBART 2020-1,2020-05-31,0,30-59,0.0009648518263266712
MBART 2020-1,2020-06-30,1,30-59,0.0008405421496865478
MBART 2020-1,2020-07-31,2,30-59,0.0008559811684142949
MBART 2020-1,2020-08-31,3,30-59,0.0012023171931358617
MBART 2020-1,2020-09-30,4,30-59,0.0011919395090699146
MBART 2020-1,2020-10-31,5,30-59,0.0012191405059433099
MBART 2020-1,2020-11-30,6,30-59,0.0015953928168411223
MBART 2020-1,2020-12-31,7,30-59,0.001321056845476381
MBART 2020-1,2021-01-31,8,30-59,0.0016831561229935547
MBART 2020-1,2021-02-28,9,30-59,0.0023102448859579116
MBART 2020-1,2021-03-31,10,30-59,0.001556891406824374
MBART 2020-1,2021-04-30,11,30-59,0.0012864303775007764
