Series Label,Reporting Date,vintage_month,bucket,dq_rate
NAROT 1694423,2020-08-31,41,60+,0.0018949363090851668
NAROT 1694423,2020-09-30,42,60+,0.0022702104097452936
NAROT 1694423,2020-10-31,43,60+,0.0023823358512492735
NAROT 1694423,2020-11-30,44,60+,0.0027319086935405535
NAROT 1694423,2020-12-31,45,60+,0.00390625
NAROT 1694423,2021-01-31,46,60+,0.0025701724721001015
NAROT 1694423,2021-02-28,47,60+,0.0024041861122896338
NAROT 1694423,2021-03-31,48,60+,0.001535980339451655
NAROT 1694423,2021-04-30,49,60+,0.0015653320151590047
NAROT 1712665,2017-08-31,0,60+,2.4882430515812785e-05
NAROT 1712665,2017-09-30,1,60+,0.000490738876585464
NAROT 1712665,2017-10-31,2,60+,0.0005608882430175788
NAROT 1712665,2017-11-30,3,60+,0.0009174311926605505
NAROT 1712665,2017-12-31,4,60+,0.0013239130149825008
NAROT 1712665,2018-01-31,5,60+,0.0015209531306285271
NAROT 1712665,2018-02-28,6,60+,0.0013411181403161787
NAROT 1712665,2018-03-31,7,60+,0.0010768126346015793
NAROT 1712665,2018-04-30,8,60+,0.0011684380938973746
NAROT 1712665,2018-05-31,9,60+,0.001147710317915758
NAROT 1712665,2018-06-30,10,60+,0.001451378809869376
NAROT 1712665,2018-07-31,11,60+,0.0015539194979180496
NAROT 1712665,2018-08-31,12,60+,0.0014790804525356789
NAROT 1712665,2018-09-30,13,60+,0.0018426600707183054
NAROT 1712665,2018-10-31,14,60+,0.0015300356428757716
NAROT 1712665,2018-11-30,15,60+,0.001671729790943898
NAROT 1712665,2018-12-31,16,60+,0.0020749578524186228
NAROT 1712665,2019-01-31,17,60+,0.002108329819450301
NAROT 1712665,2019-02-28,18,60+,0.0017496608803349912
NAROT 1712665,2019-03-31,19,60+,0.0017533252720677147
NAROT 1712665,2019-04-30,20,60+,0.0018596578229605754
NAROT 1712665,2019-05-31,21,60+,0.001776011163498742
NAROT 1712665,2019-06-30,22,60+,0.001656820213206601
NAROT 1712665,2019-07-31,23,60+,0.0016129032258064516
NAROT 1712665,2019-08-31,24,60+,0.002170905100434181
NAROT 1712665,2019-09-30,25,60+,0.002325638326519621
NAROT 1712665,2019-10-31,26,60+,0.001752102523027633
NAROT 1712665,2019-11-30,27,60+,0.002167869621770512
NAROT 1712665,2019-12-31,28,60+,0.001950534446438324
NAROT 1712665,2020-01-31,29,60+,0.0017053933063312726
NAROT 1712665,2020-02-29,30,60+,0.002317655078391275
NAROT 1712665,2020-03-31,31,60+,0.0020061298411813877
NAROT 1712665,2020-04-30,32,60+,0.002274665908444697
NAROT 1712665,2020-05-31,33,60+,0.0023036771352754207
NAROT 1712665,2020-06-30,34,60+,0.0021395853423336548
NAROT 1712665,2020-07-31,35,60+,0.002033410498654821
NAROT 1712665,2020-08-31,36,60+,0.001780298035078465
NAROT 1712665,2020-09-30,37,60+,0.0023063894194385384
NAROT 1712665,2020-10-31,38,60+,0.0027302988368178927
NAROT 1712665,2020-11-30,39,60+,0.0022376543209876544
NAROT 1712665,2020-12-31,40,60+,0.0028072989773410867
NAROT 1712665,2021-01-31,41,60+,0.002211542550929273
NAROT 1712665,2021-02-28,42,60+,0.0022176882817351194
NAROT 1712665,2021-03-31,43,60+,0.0016983535405953672
NAROT 1712665,2021-04-30,44,60+,0.0014453748006379586
NAROT 1712665,2021-05-31,45,60+,0.002061310782241015
NAROT 1712665,2021-06-30,46,60+,0.001927007299270073
NAROT 1712665,2021-07-31,47,60+,0.0016342005490913845
NAROT 1712665,2021-08-31,48,60+,0.002290950744558992
NAROT 1723370,2017-11-30,0,60+,0.0
NAROT 1723370,2017-12-31,1,60+,0.0005946245936731943
NAROT 1723370,2018-01-31,2,60+,0.0010998739168924538
NAROT 1723370,2018-02-28,3,60+,0.0012532864713174492
NAROT 1723370,2018-03-31,4,60+,0.0009045491866015392
NAROT 1723370,2018-04-30,5,60+,0.0009364757296706727
NAROT 1723370,2018-05-31,6,60+,0.000983028305432677
NAROT 1723370,2018-06-30,7,60+,0.0012519515715674434
NAROT 1723370,2018-07-31,8,60+,0.0013975085278074143
NAROT 1723370,2018-08-31,9,60+,0.0016702932973735021
NAROT 1723370,2018-09-30,10,60+,0.001673103685519053
NAROT 1723370,2018-10-31,11,60+,0.0015038075126383823
NAROT 1723370,2018-11-30,12,60+,0.0016652789342214821
NAROT 1723370,2018-12-31,13,60+,0.0019347566412624708
NAROT 1723370,2019-01-31,14,60+,0.0019495552577068356
NAROT 1723370,2019-02-28,15,60+,0.0015538489015895695
NAROT 1723370,2019-03-31,16,60+,0.001644286105782406
NAROT 1723370,2019-04-30,17,60+,0.0017741092104280273
NAROT 1723370,2019-05-31,18,60+,0.0013133601081142814
NAROT 1723370,2019-06-30,19,60+,0.0015503575512102478
NAROT 1723370,2019-07-31,20,60+,0.001403494899976279
NAROT 1723370,2019-08-31,21,60+,0.0018921095008051529
NAROT 1723370,2019-09-30,22,60+,0.0015609916404789779
NAROT 1723370,2019-10-31,23,60+,0.0015157256536566881
NAROT 1723370,2019-11-30,24,60+,0.0016972822000214847
NAROT 1723370,2019-12-31,25,60+,0.002133087038747416
NAROT 1723370,2020-01-31,26,60+,0.002079471994936938
NAROT 1723370,2020-02-29,27,60+,0.0015742927258415521
NAROT 1723370,2020-03-31,28,60+,0.002163884529414562
NAROT 1723370,2020-04-30,29,60+,0.0021659771233876854
NAROT 1723370,2020-05-31,30,60+,0.0020912168890659232
NAROT 1723370,2020-06-30,31,60+,0.0019964166879959046
NAROT 1723370,2020-07-31,32,60+,0.002106039067024693
NAROT 1723370,2020-08-31,33,60+,0.002468198215302829
NAROT 1723370,2020-09-30,34,60+,0.002183100562568222
NAROT 1723370,2020-10-31,35,60+,0.0020065139001977433
NAROT 1723370,2020-11-30,36,60+,0.0020590461771385314
NAROT 1723370,2020-12-31,37,60+,0.002226682556607916
NAROT 1723370,2021-01-31,38,60+,0.002128007857259781
NAROT 1723370,2021-02-28,39,60+,0.00195392842451666
NAROT 1723370,2021-03-31,40,60+,0.0013833844313168324
NAROT 1723370,2021-04-30,41,60+,0.0012832852101379532
NAROT 1723370,2021-05-31,42,60+,0.0015664027771897888
NAROT 1723370,2021-06-30,43,60+,0.0017783310363224114
NAROT 1723370,2021-07-31,44,60+,0.0022788577806715656
NAROT 1723370,2021-08-31,45,60+,0.0016557903964157007
NAROT 1723370,2021-09-30,46,60+,0.0019447287615148414
NAROT 1723370,2021-10-31,47,60+,0.0019026909486273443
NAROT 1723370,2021-11-30,48,60+,0.0023735093203658677
NAROT 1723370,2021-12-31,49,60+,0.0028746406699162604
NAROT 1723370,2022-01-31,50,60+,0.003809782978433907
NAROT 1730276,2018-02-28,0,60+,0.0
NAROT 1730276,2018-03-31,1,60+,0.00032986970146792015
NAROT 1730276,2018-04-30,2,60+,0.0006929013451843356
NAROT 1730276,2018-05-31,3,60+,0.0007517702977980406
NAROT 1730276,2018-06-30,4,60+,0.0009118690851735015
NAROT 1730276,2018-07-31,5,60+,0.001105916654099432
NAROT 1730276,2018-08-31,6,60+,0.0014387749858691741
NAROT 1730276,2018-09-30,7,60+,0.0015357784314235885
NAROT 1730276,2018-10-31,8,60+,0.0016383046189620547
NAROT 1730276,2018-11-30,9,60+,0.0019264214046822742
NAROT 1730276,2018-12-31,10,60+,0.0019238585557512533
NAROT 1730276,2019-01-31,11,60+,0.0018984207340560172
NAROT 1730276,2019-02-28,12,60+,0.0019510563576565026
NAROT 1730276,2019-03-31,13,60+,0.0015268902335576543
NAROT 1730276,2019-04-30,14,60+,0.0017529743088683257
NAROT 1730276,2019-05-31,15,60+,0.001576366184026156
NAROT 1730276,2019-06-30,16,60+,0.0014831514000949216
NAROT 1730276,2019-07-31,17,60+,0.001632110258115215
NAROT 1730276,2019-08-31,18,60+,0.002089607276750046
NAROT 1730276,2019-09-30,19,60+,0.001974302726418051
NAROT 1730276,2019-10-31,20,60+,0.002076544629736119
NAROT 1730276,2019-11-30,21,60+,0.002859649692912618
NAROT 1730276,2019-12-31,22,60+,0.002880603933514337
NAROT 1730276,2020-01-31,23,60+,0.0023328938026168982
NAROT 1730276,2020-02-29,24,60+,0.002236212887466887
NAROT 1730276,2020-03-31,25,60+,0.002667415414853292
NAROT 1730276,2020-04-30,26,60+,0.002824555758160821
NAROT 1730276,2020-05-31,27,60+,0.002553626149131767
NAROT 1730276,2020-06-30,28,60+,0.002660571085962677
NAROT 1730276,2020-07-31,29,60+,0.0025853752652903726
NAROT 1730276,2020-08-31,30,60+,0.0023428503355438193
NAROT 1730276,2020-09-30,31,60+,0.002659792127015304
NAROT 1730276,2020-10-31,32,60+,0.002357100766057749
NAROT 1730276,2020-11-30,33,60+,0.002197328737613098
NAROT 1730276,2020-12-31,34,60+,0.002612006375066407
NAROT 1730276,2021-01-31,35,60+,0.002367833887345749
NAROT 1730276,2021-02-28,36,60+,0.001588042970574498
NAROT 1730276,2021-03-31,37,60+,0.0013133573304796187
NAROT 1730276,2021-04-30,38,60+,0.0015136226034308778
NAROT 1730276,2021-05-31,39,60+,0.0016197293484508071
NAROT 1730276,2021-06-30,40,60+,0.0014204545454545455
NAROT 1730276,2021-07-31,41,60+,0.0022975301550832855
NAROT 1730276,2021-08-31,42,60+,0.0022356495468277946
NAROT 1730276,2021-09-30,43,60+,0.0019564531397917324
NAROT 1730276,2021-10-31,44,60+,0.0017788904994070365
NAROT 1730276,2021-11-30,45,60+,0.0022046159145711333
NAROT 1730276,2021-12-31,46,60+,0.0025272582857968086
NAROT 1730276,2022-01-31,47,60+,0.002185051235684147
NAROT 1730276,2022-02-28,48,60+,0.0024330900243309003
NAROT 1730276,2022-03-31,49,60+,0.0016526194017517765
NAROT 1730276,2022-04-30,50,60+,0.002014539721467986
NAROT 1743852,2018-07-31,0,60+,2.3780647309219758e-05
NAROT 1743852,2018-08-31,1,60+,0.0007946828492992342
NAROT 1743852,2018-09-30,2,60+,0.0010715242432360033
NAROT 1743852,2018-10-31,3,60+,0.0010165373267547666
NAROT 1743852,2018-11-30,4,60+,0.0009283886184573693
NAROT 1743852,2018-12-31,5,60+,0.0015750031754096277
NAROT 1743852,2019-01-31,6,60+,0.0015749657896775193
NAROT 1743852,2019-02-28,7,60+,0.001333124215809285
NAROT 1743852,2019-03-31,8,60+,0.0014051646428760805
NAROT 1743852,2019-04-30,9,60+,0.0015368023726071718
NAROT 1743852,2019-05-31,10,60+,0.0017855671235887153
NAROT 1743852,2019-06-30,11,60+,0.001986402932042638
NAROT 1743852,2019-07-31,12,60+,0.0020277024132514636
NAROT 1743852,2019-08-31,13,60+,0.002298716792271656
NAROT 1743852,2019-09-30,14,60+,0.002168359769500386
NAROT 1743852,2019-10-31,15,60+,0.0019440478721788523
NAROT 1743852,2019-11-30,16,60+,0.002160160469063416
NAROT 1743852,2019-12-31,17,60+,0.002322442958917867
NAROT 1743852,2020-01-31,18,60+,0.002143177020024311
NAROT 1743852,2020-02-29,19,60+,0.0023084175959944076
NAROT 1743852,2020-03-31,20,60+,0.002478110028085247
NAROT 1743852,2020-04-30,21,60+,0.002346316283435007
NAROT 1743852,2020-05-31,22,60+,0.0020135144358746845
NAROT 1743852,2020-06-30,23,60+,0.0023019776080359946
NAROT 1743852,2020-07-31,24,60+,0.0024277043912888253
NAROT 1743852,2020-08-31,25,60+,0.0024849260003654305
NAROT 1743852,2020-09-30,26,60+,0.0030335942474064644
NAROT 1743852,2020-10-31,27,60+,0.0026164915925968677
NAROT 1743852,2020-11-30,28,60+,0.002407546276196866
NAROT 1743852,2020-12-31,29,60+,0.002629768984909172
NAROT 1743852,2021-01-31,30,60+,0.002283958307379262
NAROT 1743852,2021-02-28,31,60+,0.0022852306390181974
NAROT 1743852,2021-03-31,32,60+,0.0010055963623644632
NAROT 1743852,2021-04-30,33,60+,0.000991258898801478
NAROT 1743852,2021-05-31,34,60+,0.0013445845697329377
NAROT 1743852,2021-06-30,35,60+,0.001194571865443425
NAROT 1743852,2021-07-31,36,60+,0.0011803472188068656
NAROT 1743852,2021-08-31,37,60+,0.0016220600162206002
NAROT 1743852,2021-09-30,38,60+,0.0014587132065642095
NAROT 1743852,2021-10-31,39,60+,0.0012329134280353793
NAROT 1743852,2021-11-30,40,60+,0.002325323884398184
NAROT 1743852,2021-12-31,41,60+,0.0021238734860226163
NAROT 1743852,2022-01-31,42,60+,0.0023816612086930635
NAROT 1743852,2022-02-28,43,60+,0.002087170042971148
NAROT 1743852,2022-03-31,44,60+,0.0021768359049875153
NAROT 1743852,2022-04-30,45,60+,0.0013336889837289945
NAROT 1743852,2022-05-31,46,60+,0.0015306477422945802
NAROT 1743852,2022-06-30,47,60+,0.0014514841425357428
NAROT 1743852,2022-07-31,48,60+,0.0019722369718576955
NAROT 1743852,2022-08-31,49,60+,0.0018293167899467112
NAROT 1743852,2022-09-30,50,60+,0.0015981159054588275
NAROT 1743852,2022-10-31,51,60+,0.0017061781609195403
NAROT 1743852,2022-11-30,52,60+,0.0016676476358642338
NAROT 1759384,2018-12-31,0,60+,2.362223324593107e-05
NAROT 1759384,2019-01-31,1,60+,0.0005733670982846768
NAROT 1759384,2019-02-28,2,60+,0.0008934608326089056
NAROT 1759384,2019-03-31,3,60+,0.0007094627654369312
NAROT 1759384,2019-04-30,4,60+,0.001042157762834669
NAROT 1759384,2019-05-31,5,60+,0.0012582731459345195
NAROT 1759384,2019-06-30,6,60+,0.0015568770577575866
NAROT 1759384,2019-07-31,7,60+,0.0015090019773129357
NAROT 1759384,2019-08-31,8,60+,0.001981872473112597
NAROT 1759384,2019-09-30,9,60+,0.0017514078624740657
NAROT 1759384,2019-10-31,10,60+,0.0022222222222222222
NAROT 1759384,2019-11-30,11,60+,0.0022541325763900484
NAROT 1759384,2019-12-31,12,60+,0.0027149321266968325
NAROT 1759384,2020-01-31,13,60+,0.0029357586921482846
NAROT 1759384,2020-02-29,14,60+,0.00256986829424992
NAROT 1759384,2020-03-31,15,60+,0.0024367775103265876
NAROT 1759384,2020-04-30,16,60+,0.002382388419782871
NAROT 1759384,2020-05-31,17,60+,0.0027230449149430913
NAROT 1759384,2020-06-30,18,60+,0.0023727014454746963
NAROT 1759384,2020-07-31,19,60+,0.0020724397398291035
NAROT 1759384,2020-08-31,20,60+,0.002344971339239187
NAROT 1759384,2020-09-30,21,60+,0.002396325634027824
NAROT 1759384,2020-10-31,22,60+,0.002076242341729067
NAROT 1759384,2020-11-30,23,60+,0.002571855559031036
NAROT 1759384,2020-12-31,24,60+,0.0026319533361786884
NAROT 1759384,2021-01-31,25,60+,0.0019663535066637536
NAROT 1759384,2021-02-28,26,60+,0.0016744186046511627
NAROT 1759384,2021-03-31,27,60+,0.0014217645250537965
NAROT 1759384,2021-04-30,28,60+,0.002021964080402807
NAROT 1759384,2021-05-31,29,60+,0.001591187270501836
NAROT 1759384,2021-06-30,30,60+,0.0017681232634503663
NAROT 1759384,2021-07-31,31,60+,0.0017764298093587523
NAROT 1759384,2021-08-31,32,60+,0.0019183582422484943
NAROT 1759384,2021-09-30,33,60+,0.0017853055619134813
NAROT 1759384,2021-10-31,34,60+,0.0014552624166744906
NAROT 1759384,2021-11-30,35,60+,0.0019761893285776258
NAROT 1759384,2021-12-31,36,60+,0.002184815532052237
NAROT 1759384,2022-01-31,37,60+,0.0028061224489795917
NAROT 1759384,2022-02-28,38,60+,0.0021483965625654997
NAROT 1759384,2022-03-31,39,60+,0.0015230635335073978
NAROT 1759384,2022-04-30,40,60+,0.0016884286357496624
NAROT 1759384,2022-05-31,41,60+,0.0013967293254961298
NAROT 1759384,2022-06-30,42,60+,0.0019262023716366701
NAROT 1759384,2022-07-31,43,60+,0.0022378317896438117
NAROT 1759384,2022-08-31,44,60+,0.0022557360144367104
NAROT 1759384,2022-09-30,45,60+,0.0017430946634486458
NAROT 1759384,2022-10-31,46,60+,0.0018231540565177757
NAROT 1759384,2022-11-30,47,60+,0.002362669816893089
NAROT 1759384,2022-12-31,48,60+,0.0031118717908822156
NAROT 1759384,2023-01-31,49,60+,0.0033711560598585757
NAROT 1759384,2023-02-28,50,60+,0.0025593504545053393
NAROT 1759384,2023-03-31,51,60+,0.0018478895156584323
NAROT 1764987,2019-02-28,0,60+,1.959209263141396e-05
NAROT 1764987,2019-03-31,1,60+,0.0003773210207526561
NAROT 1764987,2019-04-30,2,60+,0.0007654037504783774
NAROT 1764987,2019-05-31,3,60+,0.0010626775386753315
NAROT 1764987,2019-06-30,4,60+,0.0012860135653688992
NAROT 1764987,2019-07-31,5,60+,0.0017082480966741885
NAROT 1764987,2019-08-31,6,60+,0.0022282212795132193
NAROT 1764987,2019-09-30,7,60+,0.0020943779043131093
NAROT 1764987,2019-10-31,8,60+,0.001999422389087597
NAROT 1764987,2019-11-30,9,60+,0.0021880850871850398
NAROT 1764987,2019-12-31,10,60+,0.002774720234819299
NAROT 1764987,2020-01-31,11,60+,0.0028950317519611506
NAROT 1764987,2020-02-29,12,60+,0.0026111519927837254
NAROT 1764987,2020-03-31,13,60+,0.0025344565401047574
NAROT 1764987,2020-04-30,14,60+,0.003062824659413898
NAROT 1764987,2020-05-31,15,60+,0.0028912539567807383
NAROT 1764987,2020-06-30,16,60+,0.002140400050961906
NAROT 1764987,2020-07-31,17,60+,0.0019251782090639472
NAROT 1764987,2020-08-31,18,60+,0.0026579485952741675
NAROT 1764987,2020-09-30,19,60+,0.0026111791105671153
NAROT 1764987,2020-10-31,20,60+,0.0024780042320971156
NAROT 1764987,2020-11-30,21,60+,0.0027877339705296694
NAROT 1764987,2020-12-31,22,60+,0.003116716670064956
NAROT 1764987,2021-01-31,23,60+,0.0024179826263470553
NAROT 1764987,2021-02-28,24,60+,0.0023794996949359367
NAROT 1764987,2021-03-31,25,60+,0.001764891270091396
NAROT 1764987,2021-04-30,26,60+,0.0015264200578091
NAROT 1764987,2021-05-31,27,60+,0.0016745930738830464
NAROT 1764987,2021-06-30,28,60+,0.0016972635954277796
NAROT 1764987,2021-07-31,29,60+,0.002001000500250125
NAROT 1764987,2021-08-31,30,60+,0.002214103841470165
NAROT 1764987,2021-09-30,31,60+,0.002054794520547945
NAROT 1764987,2021-10-31,32,60+,0.0019252681623511845
NAROT 1764987,2021-11-30,33,60+,0.0018626498218334952
NAROT 1764987,2021-12-31,34,60+,0.002546547549469817
NAROT 1764987,2022-01-31,35,60+,0.002495911868491264
NAROT 1764987,2022-02-28,36,60+,0.001993885418051309
NAROT 1764987,2022-03-31,37,60+,0.0016972477064220184
NAROT 1764987,2022-04-30,38,60+,0.001989484155179764
NAROT 1764987,2022-05-31,39,60+,0.0019090508590728866
NAROT 1764987,2022-06-30,40,60+,0.0015656565656565658
NAROT 1764987,2022-07-31,41,60+,0.002449958298582152
NAROT 1764987,2022-08-31,42,60+,0.0022228246137164544
NAROT 1764987,2022-09-30,43,60+,0.0019186276169516393
NAROT 1764987,2022-10-31,44,60+,0.002468845520808841
NAROT 1764987,2022-11-30,45,60+,0.002472035102898461
NAROT 1764987,2022-12-31,46,60+,0.0025169409486931267
NAROT 1764987,2023-01-31,47,60+,0.0026424554509113084
NAROT 1764987,2023-02-28,48,60+,0.0027817403708987162
NAROT 1764987,2023-03-31,49,60+,0.0024305028102688743
NAROT 1764987,2023-04-30,50,60+,0.0034266133637921186
NAROT 1775870,2019-05-31,0,60+,3.6967893384595475e-05
NAROT 1775870,2019-06-30,1,60+,0.000636990407673861
NAROT 1775870,2019-07-31,2,60+,0.0008959207014868472
NAROT 1775870,2019-08-31,3,60+,0.0010847247510944098
NAROT 1775870,2019-09-30,4,60+,0.0015804030027657052
NAROT 1775870,2019-10-31,5,60+,0.0015304684038825566
NAROT 1775870,2019-11-30,6,60+,0.0019840052361375306
NAROT 1775870,2019-12-31,7,60+,0.0026104753153454183
NAROT 1775870,2020-01-31,8,60+,0.0026722534578959745
NAROT 1775870,2020-02-29,9,60+,0.002569126932288265
NAROT 1775870,2020-03-31,10,60+,0.002282750825557944
NAROT 1775870,2020-04-30,11,60+,0.002588690797766973
NAROT 1775870,2020-05-31,12,60+,0.0027656510708326666
NAROT 1775870,2020-06-30,13,60+,0.002709204288016442
NAROT 1775870,2020-07-31,14,60+,0.0023063063063063064
NAROT 1775870,2020-08-31,15,60+,0.002452062184296994
NAROT 1775870,2020-09-30,16,60+,0.0021037868162692847
NAROT 1775870,2020-10-31,17,60+,0.0019480685925204418
NAROT 1775870,2020-11-30,18,60+,0.002537208024901258
NAROT 1775870,2020-12-31,19,60+,0.002513839488674351
NAROT 1775870,2021-01-31,20,60+,0.0025447381382367427
NAROT 1775870,2021-02-28,21,60+,0.00267685358168586
NAROT 1775870,2021-03-31,22,60+,0.0018389747715648525
NAROT 1775870,2021-04-30,23,60+,0.0015406950905158365
NAROT 1775870,2021-05-31,24,60+,0.001886964725933591
NAROT 1775870,2021-06-30,25,60+,0.002028076179611497
NAROT 1775870,2021-07-31,26,60+,0.0020223106530106332
NAROT 1775870,2021-08-31,27,60+,0.0020149103364900263
NAROT 1775870,2021-09-30,28,60+,0.0017228903208021777
NAROT 1775870,2021-10-31,29,60+,0.0019077901430842607
NAROT 1775870,2021-11-30,30,60+,0.0017067944946798851
NAROT 1775870,2021-12-31,31,60+,0.0018360999737700003
NAROT 1775870,2022-01-31,32,60+,0.002277816384835148
NAROT 1775870,2022-02-28,33,60+,0.002097680677590438
NAROT 1775870,2022-03-31,34,60+,0.0017940876656472988
NAROT 1775870,2022-04-30,35,60+,0.0019282360831656606
NAROT 1775870,2022-05-31,36,60+,0.002068341448700823
NAROT 1775870,2022-06-30,37,60+,0.001993090619186819
NAROT 1775870,2022-07-31,38,60+,0.0022283869207330937
NAROT 1775870,2022-08-31,39,60+,0.0019198351751264283
NAROT 1775870,2022-09-30,40,60+,0.0021693019668337834
NAROT 1775870,2022-10-31,41,60+,0.0031307459126372807
NAROT 1775870,2022-11-30,42,60+,0.0032915038058012754
NAROT 1775870,2022-12-31,43,60+,0.0022899137288316116
NAROT 1775870,2023-01-31,44,60+,0.002480022044640397
NAROT 1775870,2023-02-28,45,60+,0.002562204634743495
NAROT 1775870,2023-03-31,46,60+,0.0017872036220660074
NAROT 1775870,2023-04-30,47,60+,0.0023097571633685
NAROT 1775870,2023-05-31,48,60+,0.00335098183767844
NAROT 1775870,2023-06-30,49,60+,0.0027330264672036824
NAROT 1775870,2023-07-31,50,60+,0.003465804066543438
NAROT 1788818,2019-10-31,0,60+,0.0
NAROT 1788818,2019-11-30,1,60+,0.0007413195487968584
NAROT 1788818,2019-12-31,2,60+,0.0015843353916152095
NAROT 1788818,2020-01-31,3,60+,0.0020425426561307227
NAROT 1788818,2020-02-29,4,60+,0.0018623142916928228
NAROT 1788818,2020-03-31,5,60+,0.0020428574468537865
NAROT 1788818,2020-04-30,6,60+,0.0019004427167692475
NAROT 1788818,2020-05-31,7,60+,0.0020186505759736697
NAROT 1788818,2020-06-30,8,60+,0.002190923317683881
NAROT 1788818,2020-07-31,9,60+,0.0024629418472063855
NAROT 1788818,2020-08-31,10,60+,0.0027702765620635067
NAROT 1788818,2020-09-30,11,60+,0.002534672405547585
NAROT 1788818,2020-10-31,12,60+,0.002635208353856763
NAROT 1788818,2020-11-30,13,60+,0.003147346157719811
NAROT 1788818,2020-12-31,14,60+,0.0032171719771452102
NAROT 1788818,2021-01-31,15,60+,0.0029944838455476753
NAROT 1788818,2021-02-28,16,60+,0.0027785941382350585
NAROT 1788818,2021-03-31,17,60+,0.001920860545524395
NAROT 1788818,2021-04-30,18,60+,0.002002256063169769
NAROT 1788818,2021-05-31,19,60+,0.002116003362416302
NAROT 1788818,2021-06-30,20,60+,0.0026583828668717705
NAROT 1788818,2021-07-31,21,60+,0.002549296639842742
NAROT 1788818,2021-08-31,22,60+,0.0023701175578308684
NAROT 1788818,2021-09-30,23,60+,0.0025629379704126655
NAROT 1788818,2021-10-31,24,60+,0.0025287815265854796
NAROT 1788818,2021-11-30,25,60+,0.0024574217550087036
NAROT 1788818,2021-12-31,26,60+,0.0029113613244940192
NAROT 1788818,2022-01-31,27,60+,0.0027040669166426305
NAROT 1788818,2022-02-28,28,60+,0.002334803394730015
NAROT 1788818,2022-03-31,29,60+,0.002195601093948615
NAROT 1788818,2022-04-30,30,60+,0.0023951139675062873
NAROT 1788818,2022-05-31,31,60+,0.0024837521215382704
NAROT 1788818,2022-06-30,32,60+,0.002238677458240055
NAROT 1788818,2022-07-31,33,60+,0.002555966860567601
NAROT 1788818,2022-08-31,34,60+,0.0032135421381370506
NAROT 1788818,2022-09-30,35,60+,0.002782673221408033
NAROT 1788818,2022-10-31,36,60+,0.0029457879982895427
NAROT 1788818,2022-11-30,37,60+,0.00356288740299673
NAROT 1788818,2022-12-31,38,60+,0.0035576489452322493
NAROT 1788818,2023-01-31,39,60+,0.003080082135523614
NAROT 1788818,2023-02-28,40,60+,0.0021654167106792016
NAROT 1788818,2023-03-31,41,60+,0.0024665643499232623
NAROT 1788818,2023-04-30,42,60+,0.002553481246098848
NAROT 1788818,2023-05-31,43,60+,0.003189792663476874
NAROT 1788818,2023-06-30,44,60+,0.0033686531512219023
NAROT 1788818,2023-07-31,45,60+,0.003306205493387589
NAROT 1788818,2023-08-31,46,60+,0.0036642238507661557
