series,reporting_date,cum_returned,crr_basic,crr_with_fees,gl_pct_pool,gl_pct_resid,avg_gl_per_vehicle,vintage_month,period_realized,period_scheduled
GM Financial Automobile Leasing Trust 2021-2,2022-02-28,221,1.556251368623286,1.5610424150832523,0.0011662321948263427,0.5562513686232861,9155.394208144793,11,456458.01999999955,332361.5600000005
GM Financial Automobile Leasing Trust 2021-2,2022-03-31,239,1.5511845782432236,1.5558457480298729,0.0012507526193805594,0.5511845782432236,9079.413933054391,12,446116.54000000004,299478.7299999995
GM Financial Automobile Leasing Trust 2021-2,2022-04-30,250,1.539132851614115,1.544082884122999,0.0012882240042990593,0.539132851614115,8939.962039999999,13,273600.1500000004,208589.5700000003
GM Financial Automobile Leasing Trust 2021-2,2022-05-31,262,1.531521362739613,1.5368480209272637,0.001339451045904494,0.5315213627396128,8869.718778625951,14,315450.8099999996,226575.0
GM Financial Automobile Leasing Trust 2021-2,2022-06-30,274,1.5217716443955678,1.5269495315782073,0.0013914682707541408,0.5217716443955678,8810.631569343064,15,344905.0800000001,254658.34999999963
GM Financial Automobile Leasing Trust 2021-2,2022-07-31,292,1.5178899487243869,1.5239974791703998,0.0014815475870522071,0.517889948724387,8802.723287671233,16,492727.8200000003,336445.6699999999
GM Financial Automobile Leasing Trust 2021-2,2022-08-31,317,1.5101563073839752,1.5162010893142979,0.0016091673108546965,0.5101563073839752,8806.96429022082,17,730660.6100000003,509248.1300000008
GM Financial Automobile Leasing Trust 2021-2,2022-09-30,356,1.5028080436947258,1.5086957897591065,0.0017813037897994315,0.5028080436947258,8681.050646067413,18,972580.2699999996,673933.9199999999
GM Financial Automobile Leasing Trust 2021-2,2022-10-31,390,1.496503273842366,1.5020515480898853,0.001936169590037467,0.4965032738423661,8613.171282051284,19,887881.790000001,619199.0199999996
GM Financial Automobile Leasing Trust 2021-2,2022-11-30,439,1.4852054499056173,1.490248811218375,0.002150110487226878,0.4852054499056172,8497.292209567197,20,1293692.7799999993,922518.3000000007
GM Financial Automobile Leasing Trust 2021-2,2022-12-31,454,1.4801849908231626,1.4850493862488117,0.0022061492993561208,0.48018499082316257,8430.694317180614,21,380076.9399999995,282853.0
