series,reporting_date,n_returned,n_retained,n_chargeoff,n_other,scheduled_returned,realized_returned,excess_fees_returned,cum_n_returned,cum_n_retained,cum_n_chargeoff,cum_n_other,cum_scheduled_returned,cum_realized_returned,cum_excess_fees_returned,initial_pool_balance
World Omni Automobile Lease Securitization Trust 2024-A,2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2875.0,347.0,105.0,1356222.72,1962050.3599999999,6585.429999999999,1342844518.689999
World Omni Automobile Lease Securitization Trust 2024-A,2025-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2875.0,347.0,105.0,1356222.72,1962050.3599999999,6585.429999999999,1342844518.689999
World Omni Automobile Lease Securitization Trust 2024-A,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2875.0,347.0,105.0,1356222.72,1962050.3599999999,6585.429999999999,1342844518.689999
World Omni Automobile Lease Securitization Trust 2024-A,2025-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2875.0,347.0,105.0,1356222.72,1962050.3599999999,6585.429999999999,1342844518.689999
World Omni Automobile Lease Securitization Trust 2024-A,2025-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2875.0,347.0,105.0,1356222.72,1962050.3599999999,6585.429999999999,1342844518.689999
World Omni Automobile Lease Securitization Trust 2024-A,2025-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2875.0,347.0,105.0,1356222.72,1962050.3599999999,6585.429999999999,1342844518.689999
World Omni Automobile Lease Securitization Trust 2024-A,2026-01-31,304.0,6606.0,431.0,81.0,9831090.02,10987704.32,61214.82000000001,368.0,9481.0,778.0,186.0,11187312.74,12949754.68,67800.25,1342844518.689999
World Omni Automobile Lease Securitization Trust 2024-A,2026-02-28,63.0,785.0,29.0,7.0,2054017.7400000002,1827255.4,13337.500000000002,431.0,10266.0,807.0,193.0,13241330.48,14777010.08,81137.75000000001,1342844518.689999
World Omni Automobile Lease Securitization Trust 2024-A,2026-03-31,108.0,1183.0,30.0,10.0,3767433.6900000004,868109.77,10498.73,539.0,11449.0,837.0,203.0,17008764.17,15645119.85,91636.48000000001,1342844518.689999
World Omni Automobile Lease Securitization Trust 2025-A,2025-01-31,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2025-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2025-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2025-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2025-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2025-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2026-01-31,120.0,3950.0,559.0,122.0,2908343.7700000005,3708796.8099999996,11680.52,120.0,3960.0,560.0,122.0,2908343.7700000005,3708796.8099999996,11680.52,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2026-02-28,20.0,333.0,68.0,13.0,657736.5000000001,609876.28,2653.34,140.0,4293.0,628.0,135.0,3566080.2700000005,4318673.09,14333.86,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2025-A,2026-03-31,28.0,467.0,49.0,19.0,833723.73,270064.0,0.0,168.0,4760.0,677.0,154.0,4399804.000000001,4588737.09,14333.86,1361932186.1299942
World Omni Automobile Lease Securitization Trust 2026-A,2026-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640801932.0000029
World Omni Automobile Lease Securitization Trust 2026-A,2026-02-28,2.0,204.0,4.0,5.0,52454.89,32279.0,0.0,2.0,204.0,4.0,5.0,52454.89,32279.0,0.0,1640801932.0000029
World Omni Automobile Lease Securitization Trust 2026-A,2026-03-31,20.0,394.0,16.0,5.0,472487.48,134411.0,0.0,22.0,598.0,20.0,10.0,524942.37,166690.0,0.0,1640801932.0000029
