series,reporting_date,vintage_month,cum_co_amount,cnl_rate,original_balance
Ford Credit Auto Lease Trust 2017-B,2019-11-30,24,171499.03,0.00011765784543376735,1457608112.4699945
Ford Credit Auto Lease Trust 2017-B,2019-12-31,25,174082.73,0.00011943040691850127,1457608112.4699945
Ford Credit Auto Lease Trust 2017-B,2020-01-31,26,180975.21,0.0001241590304360531,1457608112.4699945
Ford Credit Auto Lease Trust 2017-B,2020-02-29,27,184699.8,0.00012671430573133702,1457608112.4699945
Ford Credit Auto Lease Trust 2018-A,2018-05-31,0,2192.34,1.702379331043548e-06,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2018-06-30,1,2684.33,2.084415697245923e-06,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2018-07-31,2,13562.55,1.0531489092132e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2018-08-31,3,18104.65,1.4058486345994496e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2018-09-30,4,24604.73,1.9105879470295263e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2018-10-31,5,28398.73,2.205196775130059e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2018-11-30,6,37063.9,2.8780580242054134e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2018-12-31,7,49056.88,3.8093278669131434e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2019-01-31,8,51578.75,4.005154215179324e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2019-02-28,9,56834.16,4.41324335099583e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2019-03-31,10,58342.21,4.530345312834788e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2019-04-30,11,64588.9,5.0154085759890625e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2019-05-31,12,70625.03,5.484121592742481e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2019-06-30,13,73869.95,5.736093674576951e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2019-07-31,14,82046.43,6.371007536144544e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2019-08-31,15,89704.13,6.965637484206075e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2019-09-30,16,96937.47,7.527315349428191e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2019-10-31,17,99336.35,7.71359137092366e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2019-11-30,18,107633.55,8.35787929093308e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2019-12-31,19,123631.57,9.600145480740377e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2020-01-31,20,128084.16,9.945894643078846e-05,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2020-02-29,21,134877.52,0.00010473407512995828,1287809338.3899987
Ford Credit Auto Lease Trust 2018-A,2020-03-31,22,140305.25,0.00010894877511558324,1287809338.3899987
