series,reporting_date,vintage_month,cum_co_amount,cnl_rate,original_balance
Mercedes-Benz Auto Lease Trust 2024-B,2026-02-28,18,31832035.259999998,0.020557030195377454,1548474412.7659984
Mercedes-Benz Auto Lease Trust 2024-B,2026-03-31,19,32599983.59,0.0210529688584053,1548474412.7659984
Mercedes-Benz Auto Lease Trust 2024-B,2026-04-30,20,34608786.19,0.022350247381988864,1548474412.7659984
Mercedes-Benz Auto Lease Trust 2024-B,2026-05-31,21,35680834.76,0.023042573042110704,1548474412.7659984
Mercedes-Benz Auto Lease Trust 2024-B,2026-06-30,22,37217634.76,0.02403503374235234,1548474412.7659984
Mercedes-Benz Auto Lease Trust 2024-B,2026-07-31,23,38348807.06,0.024765541324960325,1548474412.7659984
Mercedes-Benz Auto Lease Trust 2025-A,2025-04-30,0,242510.25999999998,0.0001503255330569937,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2025-05-31,1,1139884.3199999998,0.0007065833751830078,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2025-06-30,2,2178942.74,0.0013506675094536887,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2025-07-31,3,3482040.9499999997,0.002158422748526313,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2025-08-31,4,5493493.609999999,0.0034052676998838675,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2025-09-30,5,6943585.539999999,0.004304140359370088,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2025-10-31,6,8450534.899999999,0.005238257397683829,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2025-11-30,7,10354223.229999999,0.006418302163549109,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2025-12-31,8,11918206.93,0.0073877732424014,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2026-01-31,9,13909248.389999999,0.008621965844450793,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2026-02-28,10,15682498.01,0.009721155191613307,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2026-03-31,11,17765125.74,0.011012119638525891,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2026-04-30,12,19668286.44,0.012191837340864018,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2026-05-31,13,20891253.35,0.012949921360306389,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2026-06-30,14,21872083.76,0.013557911530379026,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-A,2026-07-31,15,23867131.84,0.014794587727502941,1613233993.3765996
Mercedes-Benz Auto Lease Trust 2025-B,2025-09-30,0,210382.08,0.00011767494523424363,1787823904.070774
Mercedes-Benz Auto Lease Trust 2025-B,2025-10-31,1,1276913.7200000002,0.0007142279041535017,1787823904.070774
Mercedes-Benz Auto Lease Trust 2025-B,2025-11-30,2,2513810.63,0.001406072837641445,1787823904.070774
Mercedes-Benz Auto Lease Trust 2025-B,2025-12-31,3,3816791.72,0.00213488124378994,1787823904.070774
Mercedes-Benz Auto Lease Trust 2025-B,2026-01-31,4,5508265.390000001,0.003080988780526981,1787823904.070774
Mercedes-Benz Auto Lease Trust 2025-B,2026-02-28,5,7215600.4399999995,0.004035968208932929,1787823904.070774
Mercedes-Benz Auto Lease Trust 2025-B,2026-03-31,6,9120665.68,0.005101545884487146,1787823904.070774
Mercedes-Benz Auto Lease Trust 2025-B,2026-04-30,7,10969369.58,0.006135598452970321,1787823904.070774
Mercedes-Benz Auto Lease Trust 2025-B,2026-05-31,8,12701996.940000001,0.007104724861927549,1787823904.070774
Mercedes-Benz Auto Lease Trust 2025-B,2026-06-30,9,14721453.41,0.008234286037053248,1787823904.070774
Mercedes-Benz Auto Lease Trust 2025-B,2026-07-31,10,16563634.030000001,0.009264689879291547,1787823904.070774
Mercedes-Benz Auto Lease Trust 2026-A,2026-01-31,0,2087915.43,0.0010735603415100011,1944851490.1950195
Mercedes-Benz Auto Lease Trust 2026-A,2026-02-28,1,3834254.4499999993,0.001971489581251019,1944851490.1950195
Mercedes-Benz Auto Lease Trust 2026-A,2026-03-31,2,6503003.64,0.0033437019087498103,1944851490.1950195
Mercedes-Benz Auto Lease Trust 2026-A,2026-04-30,3,8301740.119999999,0.004268572773732736,1944851490.1950195
Mercedes-Benz Auto Lease Trust 2026-A,2026-05-31,4,9903316.34,0.0050920681552949565,1944851490.1950195
Mercedes-Benz Auto Lease Trust 2026-A,2026-06-30,5,12096687.1,0.006219851315632849,1944851490.1950195
Mercedes-Benz Auto Lease Trust 2026-A,2026-07-31,6,14132614.41,0.007266680505555134,1944851490.1950195
