series,reporting_date,active_count,count_current,count_30_59,count_60_plus,balance_total,sec_value_total,base_residual_total,vehicle_value_total,alg_count,blackbook_count,other_source_count,vintage_month
GM Financial Automobile Leasing Trust 2018-3,2019-02-28,53206,53014,148,44,1535957745.3300023,1195939568.2400002,964214243.0800018,2100294115.83,52990,0,216,7
GM Financial Automobile Leasing Trust 2018-3,2020-02-29,33186,32968,160,58,865271850.6700068,686286567.4500004,606189502.6099958,1346099173.03,33037,0,149,19
GM Financial Automobile Leasing Trust 2018-3,2019-03-31,51984,51630,315,39,1485567186.1499996,1159750874.0099998,942864785.6999985,2056028495.83,51776,0,208,8
GM Financial Automobile Leasing Trust 2018-3,2020-03-31,31496,31147,290,59,813253849.3100039,645917426.0399996,574928119.1399976,1279855488.03,31353,0,143,20
GM Financial Automobile Leasing Trust 2018-3,2019-04-30,50785,50595,111,79,1438102370.6300018,1124347597.9700022,921349560.8999956,2011482437.83,50584,0,201,9
GM Financial Automobile Leasing Trust 2018-3,2020-04-30,30718,30397,230,91,782621627.6999956,622153129.0000027,559982754.7999976,1248874983.03,30583,0,135,21
GM Financial Automobile Leasing Trust 2018-3,2019-05-31,49165,48832,249,84,1381381556.3599977,1081524716.3400075,893009618.5899959,1952459765.83,48969,0,196,10
GM Financial Automobile Leasing Trust 2018-3,2020-05-31,29455,29051,270,134,741593645.7899969,590331585.0700006,536823468.2700007,1198985008.03,29324,0,131,22
GM Financial Automobile Leasing Trust 2018-3,2019-06-30,47602,47369,147,86,1326916892.4199831,1040391616.1499989,864908122.0900033,1893893465.83,47413,0,189,11
GM Financial Automobile Leasing Trust 2018-3,2020-06-30,27349,27138,116,95,681841680.8100054,543631822.1200057,498183089.0999959,1114605068.03,27225,0,124,23
GM Financial Automobile Leasing Trust 2018-3,2018-07-31,56655,56655,0,0,1770221408.9299989,1362465324.4800098,1026114411.7399993,2230245710.83,56420,0,235,0
GM Financial Automobile Leasing Trust 2018-3,2019-07-31,45780,45352,302,126,1266321610.2299976,994098983.4200069,832247403.7500052,1826014485.83,45598,0,182,12
GM Financial Automobile Leasing Trust 2018-3,2020-07-31,24236,24018,159,59,601157946.9500028,480559341.46999705,442986889.73999655,992038093.03,24118,0,118,24
GM Financial Automobile Leasing Trust 2018-3,2018-08-31,56419,56239,178,2,1740428962.110002,1341903308.4099958,1021704082.4899979,2220786220.83,56185,0,234,1
GM Financial Automobile Leasing Trust 2018-3,2019-08-31,44088,43697,272,119,1209266310.8900056,950704216.8200004,802278113.4300063,1763255850.83,43910,0,178,13
GM Financial Automobile Leasing Trust 2018-3,2020-08-31,21878,21670,153,55,537700949.4200033,430924550.76999897,400178864.6899969,896653869.03,21764,0,114,25
GM Financial Automobile Leasing Trust 2018-3,2018-09-30,56137,56037,77,23,1711934148.580003,1322385353.830003,1016421746.6000073,2209670450.83,55905,0,232,2
GM Financial Automobile Leasing Trust 2018-3,2019-09-30,42471,42230,143,98,1155884506.4499998,910369978.6099999,774050697.1700065,1703357875.03,42296,0,175,14
GM Financial Automobile Leasing Trust 2018-3,2020-09-30,19358,19206,101,51,470358493.7099989,377934534.2899982,353518927.60999805,793050705.03,19251,0,107,26
GM Financial Automobile Leasing Trust 2018-3,2018-10-31,55748,55423,287,38,1680364548.7299907,1300345972.2999916,1009462912.2200067,2195044405.83,55518,0,230,3
GM Financial Automobile Leasing Trust 2018-3,2019-10-31,40501,40118,281,102,1093791266.5600035,862754494.3299955,738816234.5199952,1628765965.03,40330,0,171,15
GM Financial Automobile Leasing Trust 2018-3,2020-10-31,16607,16456,114,37,400034403.44999933,322743596.70000035,304099905.26999813,681811649.01,16508,0,99,27
GM Financial Automobile Leasing Trust 2018-3,2018-11-30,55321,55168,101,52,1647988686.829996,1277551655.0599823,1001923944.2400073,2179172130.83,55093,0,228,4
GM Financial Automobile Leasing Trust 2018-3,2019-11-30,38884,38598,166,120,1041511738.2199893,822810180.9299971,709621051.2000035,1567073852.03,38717,0,167,16
GM Financial Automobile Leasing Trust 2018-3,2020-11-30,14519,14406,82,31,346403845.2400002,280557710.01999956,266243228.30999905,596788958.5,14434,0,85,28
GM Financial Automobile Leasing Trust 2018-3,2018-12-31,54836,54395,367,74,1614900936.100002,1253993732.3899994,993157773.2600052,2160759845.83,54611,0,225,5
GM Financial Automobile Leasing Trust 2018-3,2019-12-31,37226,36818,312,96,986212601.4299951,780206456.3899988,679188842.149997,1502251052.03,37065,0,161,17
GM Financial Automobile Leasing Trust 2018-3,2020-12-31,12428,12297,100,31,292091031.8100021,236944795.3599993,226507251.05000022,508610112.49999994,12351,0,77,29
GM Financial Automobile Leasing Trust 2019-1,2019-01-31,54871,54860,9,2,1706376885.1799915,1315360261.5799947,986532738.6400083,2171030383.21,54524,0,347,1
GM Financial Automobile Leasing Trust 2019-1,2020-01-31,44083,43839,170,74,1212107686.9000037,953953329.1999998,796166357.0999985,1762526121.7099998,43781,0,302,13
GM Financial Automobile Leasing Trust 2019-1,2021-01-31,21856,21696,108,52,534910849.31000024,427326048.7499978,391664269.4400038,889947202.9599999,21695,0,161,25
GM Financial Automobile Leasing Trust 2019-1,2019-02-28,54608,54525,80,3,1678652034.6300051,1296006865.8500044,982014315.7099977,2161027228.21,54263,0,345,2
GM Financial Automobile Leasing Trust 2019-1,2021-02-28,19942,19801,92,49,483366215.3099996,386083364.1199995,356749361.0200027,812952232.9599999,19795,0,147,26
GM Financial Automobile Leasing Trust 2019-1,2020-02-29,42859,42650,153,56,1166844286.8599987,919532379.5999982,774294264.5399992,1716111791.7099998,42559,0,300,14
GM Financial Automobile Leasing Trust 2019-1,2019-03-31,54240,54122,97,21,1647113153.739996,1274590537.829999,975668843.6600015,2147298168.21,53899,0,341,3
GM Financial Automobile Leasing Trust 2019-1,2020-03-31,41769,41551,162,56,1124568755.5200021,887632459.7200053,754294272.899998,1674100866.7099998,41477,0,292,15
GM Financial Automobile Leasing Trust 2019-1,2021-03-31,17582,17455,91,36,422085253.4700002,336779566.7199986,313853306.25000215,718639132.9499999,17465,0,117,27
GM Financial Automobile Leasing Trust 2019-1,2019-04-30,53810,53685,89,36,1615365881.999978,1252293228.6099925,968170271.2500004,2131076378.2099998,53473,0,337,4
GM Financial Automobile Leasing Trust 2019-1,2020-04-30,41211,40911,226,74,1095177863.1999953,865580142.9600012,743705959.7600052,1652178421.71,40925,0,286,16
GM Financial Automobile Leasing Trust 2019-1,2021-04-30,14929,14831,65,33,355647178.77000105,283052707.70999944,265320109.5899999,611546084.94,14844,0,85,28
GM Financial Automobile Leasing Trust 2019-1,2019-05-31,53208,53055,116,37,1579477251.0800025,1226660633.8799953,957673152.8400022,2108344898.2099998,52873,0,335,5
GM Financial Automobile Leasing Trust 2019-1,2020-05-31,40129,39815,216,98,1054708872.500006,834773396.3999965,724143243.5899984,1611095301.6999998,39851,0,278,17
GM Financial Automobile Leasing Trust 2019-1,2021-05-31,12410,12287,94,29,293611805.1799997,233489532.7399998,220249182.0599994,510338616.92999995,12344,0,66,29
GM Financial Automobile Leasing Trust 2019-1,2019-06-30,52544,52400,110,34,1542836451.420007,1200270958.0899918,945778872.5599997,2082981523.2099998,52214,0,330,6
GM Financial Automobile Leasing Trust 2019-1,2020-06-30,38129,37912,134,83,993255932.9800005,786796782.8600018,687188515.5900035,1533376813.7,37867,0,262,18
GM Financial Automobile Leasing Trust 2019-1,2019-07-31,51552,51350,150,52,1499279148.2499924,1168294586.0700076,928370700.9300001,2045833198.2099998,51229,0,323,7
GM Financial Automobile Leasing Trust 2019-1,2020-07-31,35043,34859,129,55,909218482.6399994,720981029.1199999,632228707.530007,1416139643.6999998,34797,0,246,19
GM Financial Automobile Leasing Trust 2019-1,2019-08-31,50428,50221,146,61,1452773822.1999974,1133898304.6799977,908702991.6800044,2003521616.7199998,50107,0,321,8
GM Financial Automobile Leasing Trust 2019-1,2020-08-31,32707,32510,131,66,841937208.6200013,668490101.4599986,589880025.7599994,1324781213.6,32470,0,237,20
GM Financial Automobile Leasing Trust 2019-1,2019-09-30,49293,49042,186,65,1407458517.2299953,1100457876.7599986,888904237.3499975,1961096316.7199998,48974,0,319,9
GM Financial Automobile Leasing Trust 2019-1,2020-09-30,30188,30020,110,58,770300205.6399972,612179526.4600009,543402515.4299996,1225292993.59,29961,0,227,21
GM Financial Automobile Leasing Trust 2019-1,2019-10-31,47886,47602,204,80,1355876879.199997,1061908624.4099987,864289497.7899973,1908218806.7199998,47573,0,313,10
GM Financial Automobile Leasing Trust 2019-1,2020-10-31,27633,27457,130,46,700713260.9600005,558039934.6100005,498626271.2100022,1126612303.58,27427,0,206,22
GM Financial Automobile Leasing Trust 2019-1,2019-11-30,46721,46436,195,90,1311024962.540004,1028593102.2100042,843329157.1399971,1863579276.7199998,46412,0,309,11
GM Financial Automobile Leasing Trust 2019-1,2020-11-30,25866,25709,114,43,648509813.2699993,517340113.10000044,466102569.2800002,1054431588.5799999,25677,0,189,23
GM Financial Automobile Leasing Trust 2019-1,2018-12-31,55040,55033,6,1,1732352756.339981,1333021713.6700034,989423235.7000027,2177315753.21,54692,0,348,0
GM Financial Automobile Leasing Trust 2019-1,2019-12-31,45514,45217,223,74,1263528959.250008,992857151.3100022,821715321.1899992,1817371671.7199998,45210,0,304,12
GM Financial Automobile Leasing Trust 2019-1,2020-12-31,24093,23913,130,50,595337307.460003,475340525.01000184,432280880.3200034,979979103.5699999,23917,0,176,24
GM Financial Automobile Leasing Trust 2019-2,2020-01-31,48305,47886,304,115,1363366570.6600018,1063453482.7100003,858453775.9799949,1901663949.85,47915,0,390,10
GM Financial Automobile Leasing Trust 2019-2,2021-01-31,27829,27561,187,81,699245703.8399987,551702333.5100029,489795148.43000287,1111300940.3799999,27603,0,226,22
GM Financial Automobile Leasing Trust 2019-2,2021-02-28,25965,25707,181,77,647062822.3500032,510337502.09999883,456925838.6600026,1039464735.3799999,25762,0,203,23
GM Financial Automobile Leasing Trust 2019-2,2020-02-29,47217,46856,278,83,1318823978.6299872,1029982840.540007,838956321.6699946,1860478609.8500001,46833,0,384,11
GM Financial Automobile Leasing Trust 2019-2,2019-03-31,56694,56670,23,1,1779642298.6500015,1367105686.3799968,1009711894.8900018,2222194656.92,56228,0,466,0
GM Financial Automobile Leasing Trust 2019-2,2020-03-31,46218,45842,282,94,1276952351.5299993,998834651.6500069,821229799.0899954,1822714659.8500001,45840,0,378,12
GM Financial Automobile Leasing Trust 2019-2,2021-03-31,23751,23551,154,46,585511214.01,461220200.1699994,416607838.1000022,952063361.39,23600,0,151,24
GM Financial Automobile Leasing Trust 2019-2,2019-04-30,56450,56440,7,3,1750377013.3400073,1347142215.929995,1005017160.6800021,2212293496.91,55989,0,461,1
GM Financial Automobile Leasing Trust 2019-2,2020-04-30,45629,45188,301,140,1244658477.9999976,974841513.2699962,810435821.0000005,1800195229.84,45255,0,374,13
GM Financial Automobile Leasing Trust 2019-2,2021-04-30,21279,21106,126,47,521210637.85999805,410004274.9900001,373148370.6800022,855793456.3899999,21162,0,117,25
GM Financial Automobile Leasing Trust 2019-2,2019-05-31,56039,55861,175,3,1717102698.1600006,1323774005.449995,997441415.6699955,2196314061.91,55580,0,459,2
GM Financial Automobile Leasing Trust 2019-2,2020-05-31,44694,44280,282,132,1204965066.38,944986349.2500042,793352585.2700002,1764193349.8399997,44328,0,366,14
GM Financial Automobile Leasing Trust 2019-2,2021-05-31,18971,18778,147,46,460332503.88000286,361606954.58999985,331850936.87000066,763719915.99,18878,0,93,26
GM Financial Automobile Leasing Trust 2019-2,2019-06-30,55469,55223,195,51,1681210865.3499951,1298241427.3500075,987181117.3199962,2174569861.91,55016,0,453,3
GM Financial Automobile Leasing Trust 2019-2,2020-06-30,43089,42787,197,105,1150425106.4900076,902935387.3000008,763736424.7699944,1701798606.33,42738,0,351,15
GM Financial Automobile Leasing Trust 2019-2,2021-06-30,16398,16253,101,44,394923698.7999997,309907977.20999986,286860153.75000083,661983815.37,16331,0,67,27
GM Financial Automobile Leasing Trust 2019-2,2019-07-31,54495,54176,247,72,1635962028.6900067,1265040206.7200015,969526416.6099952,2137313751.91,54049,0,446,4
GM Financial Automobile Leasing Trust 2019-2,2020-07-31,40444,40135,230,79,1073943791.6000004,843427979.4700037,716864460.8099964,1602085193.33,40113,0,331,16
GM Financial Automobile Leasing Trust 2019-2,2021-07-31,14281,14123,124,34,340899722.6299994,267077922.8899991,249398154.5400005,577593859.5699999,14236,0,45,28
GM Financial Automobile Leasing Trust 2019-2,2019-08-31,53536,53187,245,104,1590965570.5499997,1231885424.8800004,952157029.429995,2100853046.91,53096,0,440,5
GM Financial Automobile Leasing Trust 2019-2,2020-08-31,38470,38156,221,93,1012656894.7700044,795945997.1100003,681076391.7100015,1525412877.3,38151,0,319,17
GM Financial Automobile Leasing Trust 2019-2,2021-08-31,12465,12310,118,37,294762860.2799999,230730474.82999936,217393907.72000068,504405993.56999993,12427,0,38,29
GM Financial Automobile Leasing Trust 2019-2,2019-09-30,52751,52339,302,110,1551090717.8499875,1202975387.3799856,938291227.5799947,2071227459.9099998,52317,0,434,6
GM Financial Automobile Leasing Trust 2019-2,2020-09-30,36243,35922,228,93,945460207.7299984,743597451.4500058,640454621.8600004,1438576756.01,35942,0,301,18
GM Financial Automobile Leasing Trust 2019-2,2019-10-31,51670,51261,303,106,1504242744.279992,1168356761.3600132,919278301.7499951,2031154164.86,51245,0,425,7
GM Financial Automobile Leasing Trust 2019-2,2020-10-31,33803,33523,207,73,874757892.2100005,688769898.9899979,597154959.5300026,1344619528.5099998,33521,0,282,19
GM Financial Automobile Leasing Trust 2019-2,2019-11-30,50622,50170,338,114,1459739923.4699972,1135522834.6100059,900378883.989995,1991032043.8600001,50206,0,416,8
GM Financial Automobile Leasing Trust 2019-2,2020-11-30,32001,31687,229,85,819359510.589994,645865334.1199958,564415457.6200027,1273331138.5099998,31736,0,265,20
GM Financial Automobile Leasing Trust 2019-2,2019-12-31,49576,49093,376,107,1413514802.2000027,1101063735.7000024,881301779.7899969,1950333864.85,49168,0,408,9
GM Financial Automobile Leasing Trust 2019-2,2020-12-31,30104,29790,225,89,762182299.5499991,601012898.3200039,529647715.6200023,1198113983.5099998,29854,0,250,21
GM Financial Automobile Leasing Trust 2019-3,2020-01-31,41618,41439,136,43,1210113899.910001,941759665.0799966,743861012.0900046,1632869409.6199996,41394,0,224,7
GM Financial Automobile Leasing Trust 2019-3,2021-01-31,28179,28029,98,52,727376458.8899989,573861855.6200017,499970317.59000087,1114975847.4099998,28049,0,130,19
GM Financial Automobile Leasing Trust 2019-3,2021-02-28,26781,26647,104,30,685536648.6199968,540879161.0500021,475025904.16999984,1061848697.4099998,26662,0,119,20
GM Financial Automobile Leasing Trust 2019-3,2020-02-29,40961,40790,132,39,1178441271.8600018,918343652.5400004,731804893.619998,1607874429.62,40740,0,221,8
GM Financial Automobile Leasing Trust 2019-3,2020-03-31,40349,40133,168,48,1148384873.2299974,896431637.639991,720940438.0800053,1584837839.6199996,40130,0,219,9
GM Financial Automobile Leasing Trust 2019-3,2021-03-31,25050,24939,94,17,634675269.9900032,500665789.4599983,443386292.40000063,994025952.41,24947,0,103,21
GM Financial Automobile Leasing Trust 2019-3,2020-04-30,40021,39768,190,63,1124604314.9599981,879194307.5300068,714538832.0600051,1571629799.62,39807,0,214,10
GM Financial Automobile Leasing Trust 2019-3,2021-04-30,23127,23022,80,25,581417975.7000006,458473070.1100014,409060907.0300006,918993217.41,23041,0,86,22
GM Financial Automobile Leasing Trust 2019-3,2020-05-31,39363,39125,178,60,1093991642.3200004,856448996.7199944,702502422.4899995,1546484824.57,39159,0,204,11
GM Financial Automobile Leasing Trust 2019-3,2021-05-31,21220,21104,89,27,528446468.5399975,416629546.7499998,374687796.4499994,843026927.4,21141,0,79,23
GM Financial Automobile Leasing Trust 2019-3,2019-06-30,45277,45277,0,0,1420945240.2000048,1093238376.6099987,810791749.9200028,1774459916.62,45030,0,247,0
GM Financial Automobile Leasing Trust 2019-3,2020-06-30,38281,38104,112,65,1054050008.6099988,826079347.3399997,682699951.5300004,1505014014.62,38082,0,199,12
GM Financial Automobile Leasing Trust 2019-3,2021-06-30,19218,19111,85,22,473572899.410001,373178488.71999854,338543432.57999897,762680342.39,19155,0,63,24
GM Financial Automobile Leasing Trust 2019-3,2019-07-31,45085,45058,27,0,1397847621.5700035,1077554589.0000024,807204534.5499984,1766749491.62,44840,0,245,1
GM Financial Automobile Leasing Trust 2019-3,2020-07-31,36670,36509,111,50,1002992304.9999955,786786073.9299995,654069134.8100027,1444503144.32,36478,0,192,13
GM Financial Automobile Leasing Trust 2019-3,2021-07-31,17504,17371,101,32,427436621.59000057,336784854.2799999,308453915.88999826,695556512.39,17448,0,56,25
GM Financial Automobile Leasing Trust 2019-3,2019-08-31,44744,44641,102,1,1370995852.5500064,1058681579.439999,800937615.9800007,1753357546.62,44501,0,243,2
GM Financial Automobile Leasing Trust 2019-3,2020-08-31,35398,35219,138,41,958425159.7199976,752578955.9000003,630339862.0600004,1394346254.2199998,35214,0,184,14
GM Financial Automobile Leasing Trust 2019-3,2021-08-31,16040,15925,88,27,387149545.8900008,305059489.99999964,282053008.97999805,636461887.3399999,15992,0,48,26
GM Financial Automobile Leasing Trust 2019-3,2019-09-30,44350,44225,99,26,1344000693.2900076,1039698118.29,793971030.0100038,1738456016.62,44111,0,239,3
GM Financial Automobile Leasing Trust 2019-3,2020-09-30,33966,33776,137,53,910698509.8999994,715851562.6099992,603899297.1700017,1338094749.2199998,33791,0,175,15
GM Financial Automobile Leasing Trust 2019-3,2021-09-30,14615,14509,73,33,349049769.08999944,275091593.2299988,256728168.31999862,579477377.31,14570,0,45,27
GM Financial Automobile Leasing Trust 2019-3,2019-10-31,43635,43476,123,36,1309512377.9500136,1014668173.5599958,781113717.9600034,1710939796.62,43401,0,234,4
GM Financial Automobile Leasing Trust 2019-3,2020-10-31,32361,32174,136,51,860115254.939996,676913023.9400027,575355684.4200017,1276643809.2199998,32198,0,163,16
GM Financial Automobile Leasing Trust 2019-3,2021-10-31,13136,13015,99,22,310276158.5199999,244547235.97000036,230391197.8999991,520432977.29999995,13094,0,42,28
GM Financial Automobile Leasing Trust 2019-3,2019-11-30,43024,42859,120,45,1278453461.2900014,992213515.0099968,769803601.1399952,1687197919.62,42793,0,231,5
GM Financial Automobile Leasing Trust 2019-3,2020-11-30,31144,30979,111,54,818917064.1900014,645281399.2600036,553035820.0699997,1228547608.4099998,30989,0,155,17
GM Financial Automobile Leasing Trust 2019-3,2021-11-30,11670,11551,84,35,272126695.0299993,214464668.12000063,203790724.72999984,461098232.29999995,11638,0,32,29
GM Financial Automobile Leasing Trust 2019-3,2019-12-31,42358,42164,150,44,1244295221.079998,966910116.7700016,757021236.4999964,1660759964.62,42130,0,228,6
GM Financial Automobile Leasing Trust 2019-3,2020-12-31,29876,29664,165,47,777064594.2300009,612731764.0400019,529905863.4999995,1179115123.4099998,29730,0,146,18
GM Financial Automobile Leasing Trust 2019-3,2021-12-31,10020,9883,99,38,231455541.13999987,182467147.07999986,174841143.06000006,396008662.26,9992,0,28,30
GM Financial Automobile Leasing Trust 2020-1,2020-01-31,55512,55227,283,2,1760847931.3499923,1348330520.5900068,1004935680.48,2210471373.0099998,55404,0,108,1
GM Financial Automobile Leasing Trust 2020-1,2021-01-31,44501,44188,243,70,1249813213.4599998,971847931.3100013,805817830.2800004,1783854021.01,44414,0,87,13
GM Financial Automobile Leasing Trust 2020-1,2022-01-31,22734,22519,165,50,570997791.2999986,445769480.2399996,410450627.1299997,916035053.0599998,22677,0,57,25
GM Financial Automobile Leasing Trust 2020-1,2021-02-28,43184,42899,215,70,1202828888.1800008,935690505.9199988,782449625.3299997,1733573783.01,43102,0,82,14
GM Financial Automobile Leasing Trust 2020-1,2022-02-28,20700,20537,116,47,516676233.9500007,403410777.1299951,374766841.1299997,836343958.0599998,20646,0,54,26
GM Financial Automobile Leasing Trust 2020-1,2020-02-29,55217,54941,235,41,1730901060.169986,1327504447.290002,999572933.1499999,2198866623.01,55109,0,108,2
GM Financial Automobile Leasing Trust 2020-1,2020-03-31,54843,54434,345,64,1699687778.2600083,1305910378.97001,992992730.65,2184604198.01,54735,0,108,3
GM Financial Automobile Leasing Trust 2020-1,2021-03-31,41572,41329,193,50,1146498090.49,892541076.4900002,752946254.1899998,1670440408.01,41492,0,80,15
GM Financial Automobile Leasing Trust 2020-1,2022-03-31,17905,17722,139,44,445876616.27000254,348522815.7499998,325945275.22999984,727960418.06,17858,0,47,27
GM Financial Automobile Leasing Trust 2020-1,2020-04-30,54584,54128,359,97,1670971021.3100073,1285919227.0300012,988123638.26,2174118353.0099998,54478,0,106,4
GM Financial Automobile Leasing Trust 2020-1,2021-04-30,39595,39421,139,35,1082624694.149998,842826816.8300093,716502920.6600007,1591953542.1299999,39515,0,80,16
GM Financial Automobile Leasing Trust 2020-1,2022-04-30,15599,15470,86,43,386752899.0899999,302478202.930001,285003050.04999995,637291038.06,15561,0,38,28
GM Financial Automobile Leasing Trust 2020-1,2020-05-31,54198,53741,325,132,1639756379.9200041,1263928635.2799942,981116592.0200002,2159217233.0099998,54093,0,105,5
GM Financial Automobile Leasing Trust 2020-1,2021-05-31,37516,37248,226,42,1017762755.1899987,792258252.3000035,678853720.0399998,1510021942.1299999,37437,0,79,17
GM Financial Automobile Leasing Trust 2020-1,2022-05-31,13349,13158,146,45,329708620.3399989,257924125.2500003,244590295.12000003,547771492.16,13317,0,32,29
GM Financial Automobile Leasing Trust 2020-1,2020-06-30,53410,53086,214,110,1599869079.5699825,1234859861.5,966856495.33,2129199623.0099998,53305,0,105,6
GM Financial Automobile Leasing Trust 2020-1,2021-06-30,35319,35116,156,47,950106252.3599964,739671965.1399995,639208664.6300004,1422920529.11,35241,0,78,18
GM Financial Automobile Leasing Trust 2020-1,2020-07-31,52038,51714,247,77,1546618379.5999947,1194808071.829989,942153597.3000016,2077160183.0099998,51936,0,102,7
GM Financial Automobile Leasing Trust 2020-1,2021-07-31,33323,33113,171,39,886778333.429998,690344415.3600006,601891579.6800009,1341610474.1,33247,0,76,19
GM Financial Automobile Leasing Trust 2020-1,2020-08-31,51053,50676,286,91,1502358169.249988,1161971880.8399963,924010973.7100021,2038670544.01,50953,0,100,8
GM Financial Automobile Leasing Trust 2020-1,2021-08-31,31486,31259,182,45,830711667.7199962,646803453.6099991,568827504.5199996,1268799709.0999997,31415,0,71,20
GM Financial Automobile Leasing Trust 2020-1,2020-09-30,49824,49498,232,94,1452237698.860004,1124468827.5300045,901479162.930001,1990991679.01,49726,0,98,9
GM Financial Automobile Leasing Trust 2020-1,2021-09-30,29859,29667,146,46,780347647.7600014,607782200.6199999,539207287.0500003,1203406301.09,29792,0,67,21
GM Financial Automobile Leasing Trust 2020-1,2020-10-31,48276,47939,250,87,1396075253.5299838,1082223311.8599997,874300545.3700023,1931943744.01,48183,0,93,10
GM Financial Automobile Leasing Trust 2020-1,2021-10-31,28190,27947,195,48,729214715.699998,568180639.5199968,509042467.89999956,1135964511.0799997,28124,0,66,22
GM Financial Automobile Leasing Trust 2020-1,2020-11-30,47156,46842,225,89,1350683838.4800045,1048397782.8399978,854244831.8300011,1888182279.0099998,47064,0,92,11
GM Financial Automobile Leasing Trust 2020-1,2021-11-30,26543,26329,158,56,679893322.1100003,530134284.5000013,479244525.0400001,1069582389.0799998,26478,0,65,23
GM Financial Automobile Leasing Trust 2020-1,2019-12-31,55703,55624,67,12,1789001127.9000046,1367599446.5599976,1008368820.6999979,2217911833.01,55595,0,108,0
GM Financial Automobile Leasing Trust 2020-1,2020-12-31,46038,45680,271,87,1304077155.669988,1013199201.9900017,833425411.230001,1843368661.01,45949,0,89,12
GM Financial Automobile Leasing Trust 2020-1,2021-12-31,24625,24375,195,55,623778235.8999981,486607109.08000106,444075853.6399999,991247429.0699999,24567,0,58,24
GM Financial Automobile Leasing Trust 2020-2,2021-01-31,50577,50377,151,49,1565598060.2000046,1193571463.1100018,909400758.3800008,2044304540.8,50142,0,435,9
GM Financial Automobile Leasing Trust 2020-2,2022-01-31,35202,34956,190,56,941805249.390001,727691288.6399976,629104895.0399998,1433435956.21,34854,0,348,21
GM Financial Automobile Leasing Trust 2020-2,2021-02-28,50059,49914,100,45,1532214149.5100029,1169562322.360002,900459484.9800011,2025177460.8000002,49625,0,434,10
GM Financial Automobile Leasing Trust 2020-2,2022-02-28,32828,32664,134,30,871683504.9000034,673929427.1499989,587383039.7300003,1340106881.86,32490,0,338,22
GM Financial Automobile Leasing Trust 2020-2,2021-03-31,49322,49145,155,22,1490896932.1899953,1139870742.4600074,887228938.6000013,1997237055.79,48891,0,431,11
GM Financial Automobile Leasing Trust 2020-2,2022-03-31,29647,29456,159,32,784910818.3200004,607824878.5599984,532909551.62999994,1217145303.85,29321,0,326,23
GM Financial Automobile Leasing Trust 2020-2,2020-04-30,53180,53179,1,0,1839265832.0500011,1382290916.4200017,957427058.5399997,2147547639.25,52731,0,449,0
GM Financial Automobile Leasing Trust 2020-2,2021-04-30,48389,48299,58,32,1444824375.1000004,1105932702.8200026,869891157.6300011,1960837745.7900002,47963,0,426,12
GM Financial Automobile Leasing Trust 2020-2,2022-04-30,27184,27040,88,56,715627257.6699951,554880252.4700018,490095954.65000004,1120195417.49,26862,0,322,24
GM Financial Automobile Leasing Trust 2020-2,2020-05-31,53135,52993,141,1,1815570922.6000092,1366772203.2599983,956390059.2300009,2145385254.2500002,52686,0,449,1
GM Financial Automobile Leasing Trust 2020-2,2021-05-31,47178,47005,144,29,1392036925.8700006,1066686963.9799964,847552660.730001,1913272585.78,46760,0,418,13
GM Financial Automobile Leasing Trust 2020-2,2022-05-31,24803,24595,155,53,650519089.3700017,505360215.4699991,449427587.0800003,1027346497.4699999,24493,0,310,25
GM Financial Automobile Leasing Trust 2020-2,2020-06-30,53029,52966,53,10,1790174642.4200146,1349938529.0799959,954566091.0199995,2141138385.8,52582,0,447,2
GM Financial Automobile Leasing Trust 2020-2,2021-06-30,45759,45655,69,35,1333413681.1900027,1022811857.8399955,821434309.8400013,1856883464.5200002,45348,0,411,14
GM Financial Automobile Leasing Trust 2020-2,2022-06-30,22336,22207,84,45,583321882.4700022,454207296.1399984,406490832.2400002,928863798.2199999,22037,0,299,26
GM Financial Automobile Leasing Trust 2020-2,2020-07-31,52863,52739,103,21,1762218624.2700045,1331028675.4200065,951419397.6400009,2134258880.8,52417,0,446,3
GM Financial Automobile Leasing Trust 2020-2,2021-07-31,44479,44304,146,29,1278200521.1700017,981234879.1399959,797268413.3199997,1804782835.5199997,44076,0,403,15
GM Financial Automobile Leasing Trust 2020-2,2022-07-31,20289,20054,185,50,525630733.6999992,410045123.9500024,370216071.57000023,845549503.2199999,20000,0,289,27
GM Financial Automobile Leasing Trust 2020-2,2020-08-31,52632,52469,142,21,1733040088.6900005,1311117021.6900072,947023903.43,2124736785.8,52188,0,444,4
GM Financial Automobile Leasing Trust 2020-2,2021-08-31,43326,43132,158,36,1228607595.6000044,944176682.5799958,775741837.9600005,1757874255.52,42925,0,401,16
GM Financial Automobile Leasing Trust 2020-2,2022-08-31,18098,17883,163,52,466719767.5800014,364880204.38999724,332086608.5600002,758402588.22,17823,0,275,28
GM Financial Automobile Leasing Trust 2020-2,2020-09-30,52348,52249,73,26,1701831193.900007,1289517368.259993,941337111.1800009,2112554900.8,51907,0,441,5
GM Financial Automobile Leasing Trust 2020-2,2021-09-30,42187,42055,98,34,1180982654.510002,908627697.7899971,754863218.1300004,1712127356.5200002,41794,0,393,17
GM Financial Automobile Leasing Trust 2020-2,2022-09-30,16136,16007,83,46,413593280.4000021,324180038.92000055,297375101.27000016,678863038.21,15870,0,266,29
