series,reporting_date,n_returned,n_retained,n_chargeoff,n_other,scheduled_returned,realized_returned,excess_fees_returned,cum_n_returned,cum_n_retained,cum_n_chargeoff,cum_n_other,cum_scheduled_returned,cum_realized_returned,cum_excess_fees_returned,initial_pool_balance
Mercedes-Benz Auto Lease Trust 2020-B,2021-11-30,0.0,642.0,2.0,34.0,0.0,0.0,0.0,0.0,8753.0,31.0,299.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2021-12-31,0.0,545.0,1.0,8.0,0.0,0.0,0.0,0.0,9298.0,32.0,307.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2022-01-31,0.0,427.0,0.0,17.0,0.0,0.0,0.0,0.0,9725.0,32.0,324.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2022-02-28,0.0,509.0,3.0,20.0,0.0,0.0,0.0,0.0,10234.0,35.0,344.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2022-03-31,0.0,545.0,0.0,19.0,0.0,0.0,0.0,0.0,10779.0,35.0,363.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2022-04-30,0.0,529.0,1.0,13.0,0.0,0.0,0.0,0.0,11308.0,36.0,376.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2022-05-31,0.0,557.0,0.0,14.0,0.0,0.0,0.0,0.0,11865.0,36.0,390.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2022-06-30,0.0,767.0,2.0,25.0,0.0,0.0,0.0,0.0,12632.0,38.0,415.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2022-07-31,0.0,763.0,3.0,11.0,0.0,0.0,0.0,0.0,13395.0,41.0,426.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2022-08-31,0.0,934.0,0.0,15.0,0.0,0.0,0.0,0.0,14329.0,41.0,441.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2022-09-30,0.0,1016.0,0.0,8.0,0.0,0.0,0.0,0.0,15345.0,41.0,449.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2022-10-31,0.0,1053.0,0.0,4.0,0.0,0.0,0.0,0.0,16398.0,41.0,453.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2022-11-30,0.0,1202.0,0.0,14.0,0.0,0.0,0.0,0.0,17600.0,41.0,467.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2022-12-31,0.0,1404.0,0.0,12.0,0.0,0.0,0.0,0.0,19004.0,41.0,479.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2023-01-31,0.0,1399.0,1.0,14.0,0.0,0.0,0.0,0.0,20403.0,42.0,493.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2020-B,2023-02-28,0.0,1252.0,1.0,8.0,0.0,0.0,0.0,0.0,21655.0,43.0,501.0,0.0,0.0,0.0,1496564535.4626868
Mercedes-Benz Auto Lease Trust 2021-A,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2021-01-31,0.0,489.0,0.0,10.0,0.0,0.0,0.0,0.0,489.0,0.0,10.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2021-02-28,0.0,507.0,0.0,30.0,0.0,0.0,0.0,0.0,996.0,0.0,40.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2021-03-31,0.0,910.0,3.0,23.0,0.0,0.0,0.0,0.0,1906.0,3.0,63.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2021-04-30,0.0,954.0,2.0,22.0,0.0,0.0,0.0,0.0,2860.0,5.0,85.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2021-05-31,0.0,912.0,0.0,12.0,0.0,0.0,0.0,0.0,3772.0,5.0,97.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2021-06-30,0.0,995.0,1.0,26.0,0.0,0.0,0.0,0.0,4767.0,6.0,123.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2021-07-31,0.0,876.0,3.0,19.0,0.0,0.0,0.0,0.0,5643.0,9.0,142.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2021-08-31,0.0,936.0,0.0,14.0,0.0,0.0,0.0,0.0,6579.0,9.0,156.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2021-09-30,0.0,1017.0,5.0,22.0,0.0,0.0,0.0,0.0,7596.0,14.0,178.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2021-10-31,0.0,1009.0,3.0,42.0,0.0,0.0,0.0,0.0,8605.0,17.0,220.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2021-11-30,0.0,1091.0,6.0,63.0,0.0,0.0,0.0,0.0,9696.0,23.0,283.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2021-12-31,0.0,1003.0,1.0,13.0,0.0,0.0,0.0,0.0,10699.0,24.0,296.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2022-01-31,0.0,876.0,4.0,28.0,0.0,0.0,0.0,0.0,11575.0,28.0,324.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2022-02-28,0.0,757.0,2.0,30.0,0.0,0.0,0.0,0.0,12332.0,30.0,354.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2022-03-31,0.0,790.0,1.0,25.0,0.0,0.0,0.0,0.0,13122.0,31.0,379.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2022-04-30,0.0,724.0,0.0,16.0,0.0,0.0,0.0,0.0,13846.0,31.0,395.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2022-05-31,0.0,749.0,1.0,17.0,0.0,0.0,0.0,0.0,14595.0,32.0,412.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2022-06-30,0.0,735.0,1.0,24.0,0.0,0.0,0.0,0.0,15330.0,33.0,436.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2022-07-31,0.0,643.0,0.0,19.0,0.0,0.0,0.0,0.0,15973.0,33.0,455.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2022-08-31,0.0,649.0,2.0,25.0,0.0,0.0,0.0,0.0,16622.0,35.0,480.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2022-09-30,0.0,675.0,2.0,9.0,0.0,0.0,0.0,0.0,17297.0,37.0,489.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2022-10-31,0.0,818.0,2.0,19.0,0.0,0.0,0.0,0.0,18115.0,39.0,508.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2022-11-30,0.0,979.0,1.0,31.0,0.0,0.0,0.0,0.0,19094.0,40.0,539.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2022-12-31,0.0,895.0,2.0,19.0,0.0,0.0,0.0,0.0,19989.0,42.0,558.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2023-01-31,0.0,845.0,5.0,21.0,0.0,0.0,0.0,0.0,20834.0,47.0,579.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2023-02-28,0.0,829.0,3.0,20.0,0.0,0.0,0.0,0.0,21663.0,50.0,599.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2023-03-31,0.0,1092.0,2.0,10.0,0.0,0.0,0.0,0.0,22755.0,52.0,609.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2023-04-30,0.0,966.0,1.0,13.0,0.0,0.0,0.0,0.0,23721.0,53.0,622.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2023-05-31,0.0,1614.0,1.0,18.0,0.0,0.0,0.0,0.0,25335.0,54.0,640.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-A,2023-06-30,0.0,1720.0,0.0,12.0,0.0,0.0,0.0,0.0,27055.0,54.0,652.0,0.0,0.0,0.0,1843829676.4855769
Mercedes-Benz Auto Lease Trust 2021-B,2021-05-31,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2021-06-30,0.0,383.0,0.0,14.0,0.0,0.0,0.0,0.0,621.0,0.0,14.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2021-07-31,0.0,562.0,2.0,25.0,0.0,0.0,0.0,0.0,1183.0,2.0,39.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2021-08-31,0.0,595.0,0.0,16.0,0.0,0.0,0.0,0.0,1778.0,2.0,55.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2021-09-30,0.0,636.0,3.0,27.0,0.0,0.0,0.0,0.0,2414.0,5.0,82.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2021-10-31,0.0,602.0,2.0,45.0,0.0,0.0,0.0,0.0,3016.0,7.0,127.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2021-11-30,0.0,667.0,4.0,76.0,0.0,0.0,0.0,0.0,3683.0,11.0,203.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2021-12-31,0.0,616.0,5.0,13.0,0.0,0.0,0.0,0.0,4299.0,16.0,216.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2022-01-31,0.0,533.0,3.0,31.0,0.0,0.0,0.0,0.0,4832.0,19.0,247.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2022-02-28,0.0,563.0,3.0,40.0,0.0,0.0,0.0,0.0,5395.0,22.0,287.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2022-03-31,0.0,655.0,2.0,33.0,0.0,0.0,0.0,0.0,6050.0,24.0,320.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2022-04-30,0.0,542.0,3.0,27.0,0.0,0.0,0.0,0.0,6592.0,27.0,347.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2022-05-31,0.0,542.0,2.0,23.0,0.0,0.0,0.0,0.0,7134.0,29.0,370.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2022-06-30,0.0,519.0,3.0,26.0,0.0,0.0,0.0,0.0,7653.0,32.0,396.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2022-07-31,0.0,457.0,8.0,25.0,0.0,0.0,0.0,0.0,8110.0,40.0,421.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2022-08-31,0.0,485.0,1.0,35.0,0.0,0.0,0.0,0.0,8595.0,41.0,456.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2022-09-30,0.0,454.0,3.0,20.0,0.0,0.0,0.0,0.0,9049.0,44.0,476.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2022-10-31,0.0,480.0,4.0,24.0,0.0,0.0,0.0,0.0,9529.0,48.0,500.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2022-11-30,0.0,594.0,1.0,42.0,0.0,0.0,0.0,0.0,10123.0,49.0,542.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2022-12-31,0.0,586.0,3.0,30.0,0.0,0.0,0.0,0.0,10709.0,52.0,572.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2023-01-31,0.0,544.0,4.0,23.0,0.0,0.0,0.0,0.0,11253.0,56.0,595.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2023-02-28,0.0,546.0,1.0,19.0,0.0,0.0,0.0,0.0,11799.0,57.0,614.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2023-03-31,0.0,677.0,3.0,22.0,0.0,0.0,0.0,0.0,12476.0,60.0,636.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2023-04-30,0.0,710.0,3.0,19.0,0.0,0.0,0.0,0.0,13186.0,63.0,655.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2023-05-31,0.0,942.0,0.0,32.0,0.0,0.0,0.0,0.0,14128.0,63.0,687.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2023-06-30,0.0,1145.0,6.0,17.0,0.0,0.0,0.0,0.0,15273.0,69.0,704.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2023-07-31,0.0,929.0,2.0,26.0,0.0,0.0,0.0,0.0,16202.0,71.0,730.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2023-08-31,0.0,1153.0,4.0,14.0,0.0,0.0,0.0,0.0,17355.0,75.0,744.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2023-09-30,0.0,1114.0,1.0,27.0,0.0,0.0,0.0,0.0,18469.0,76.0,771.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2023-10-31,0.0,1299.0,0.0,22.0,0.0,0.0,0.0,0.0,19768.0,76.0,793.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2023-11-30,0.0,1390.0,3.0,17.0,0.0,0.0,0.0,0.0,21158.0,79.0,810.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2023-12-31,0.0,1345.0,1.0,15.0,0.0,0.0,0.0,0.0,22503.0,80.0,825.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2024-01-31,0.0,1342.0,1.0,14.0,0.0,0.0,0.0,0.0,23845.0,81.0,839.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2021-B,2024-02-29,0.0,1055.0,4.0,18.0,0.0,0.0,0.0,0.0,24900.0,85.0,857.0,0.0,0.0,0.0,1822768610.0793762
Mercedes-Benz Auto Lease Trust 2023-A,2023-04-30,0.0,424.0,1.0,20.0,0.0,0.0,0.0,0.0,424.0,1.0,20.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2023-05-31,0.0,607.0,1.0,26.0,0.0,0.0,0.0,0.0,1031.0,2.0,46.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2023-06-30,0.0,970.0,5.0,34.0,0.0,0.0,0.0,0.0,2001.0,7.0,80.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2023-07-31,0.0,797.0,4.0,33.0,0.0,0.0,0.0,0.0,2798.0,11.0,113.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2023-08-31,0.0,832.0,4.0,42.0,0.0,0.0,0.0,0.0,3630.0,15.0,155.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2023-09-30,0.0,788.0,7.0,30.0,0.0,0.0,0.0,0.0,4418.0,22.0,185.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2023-10-31,0.0,963.0,7.0,37.0,0.0,0.0,0.0,0.0,5381.0,29.0,222.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2023-11-30,0.0,898.0,11.0,50.0,0.0,0.0,0.0,0.0,6279.0,40.0,272.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2023-12-31,0.0,797.0,3.0,37.0,0.0,0.0,0.0,0.0,7076.0,43.0,309.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2024-01-31,0.0,809.0,6.0,50.0,0.0,0.0,0.0,0.0,7885.0,49.0,359.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2024-02-29,0.0,838.0,14.0,45.0,0.0,0.0,0.0,0.0,8723.0,63.0,404.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2024-03-31,0.0,796.0,7.0,35.0,0.0,0.0,0.0,0.0,9519.0,70.0,439.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2024-04-30,0.0,946.0,9.0,31.0,0.0,0.0,0.0,0.0,10465.0,79.0,470.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2024-05-31,0.0,905.0,6.0,47.0,0.0,0.0,0.0,0.0,11370.0,85.0,517.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2024-06-30,0.0,641.0,6.0,37.0,0.0,0.0,0.0,0.0,12011.0,91.0,554.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2024-07-31,0.0,724.0,10.0,45.0,0.0,0.0,0.0,0.0,12735.0,101.0,599.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2024-08-31,0.0,744.0,3.0,46.0,0.0,0.0,0.0,0.0,13479.0,104.0,645.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2024-09-30,0.0,777.0,6.0,41.0,0.0,0.0,0.0,0.0,14256.0,110.0,686.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2024-10-31,0.0,842.0,5.0,39.0,0.0,0.0,0.0,0.0,15098.0,115.0,725.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2024-11-30,0.0,756.0,13.0,34.0,0.0,0.0,0.0,0.0,15854.0,128.0,759.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2024-12-31,0.0,897.0,7.0,23.0,0.0,0.0,0.0,0.0,16751.0,135.0,782.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2025-01-31,0.0,833.0,8.0,29.0,0.0,0.0,0.0,0.0,17584.0,143.0,811.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2025-02-28,0.0,808.0,7.0,42.0,0.0,0.0,0.0,0.0,18392.0,150.0,853.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2025-03-31,0.0,913.0,6.0,26.0,0.0,0.0,0.0,0.0,19305.0,156.0,879.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2025-04-30,0.0,1122.0,11.0,28.0,0.0,0.0,0.0,0.0,20427.0,167.0,907.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2025-05-31,0.0,985.0,11.0,32.0,0.0,0.0,0.0,0.0,21412.0,178.0,939.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2025-06-30,0.0,997.0,13.0,14.0,0.0,0.0,0.0,0.0,22409.0,191.0,953.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2025-07-31,0.0,1056.0,3.0,22.0,0.0,0.0,0.0,0.0,23465.0,194.0,975.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2025-08-31,0.0,884.0,4.0,23.0,0.0,0.0,0.0,0.0,24349.0,198.0,998.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2025-09-30,0.0,868.0,6.0,19.0,0.0,0.0,0.0,0.0,25217.0,204.0,1017.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2025-10-31,0.0,933.0,8.0,16.0,0.0,0.0,0.0,0.0,26150.0,212.0,1033.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2023-A,2025-11-30,0.0,769.0,3.0,11.0,0.0,0.0,0.0,0.0,26919.0,215.0,1044.0,0.0,0.0,0.0,2098497541.5621328
Mercedes-Benz Auto Lease Trust 2024-A,2024-04-30,0.0,205.0,0.0,6.0,0.0,0.0,0.0,0.0,205.0,0.0,6.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2024-05-31,0.0,286.0,1.0,16.0,0.0,0.0,0.0,0.0,491.0,1.0,22.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2024-06-30,0.0,270.0,1.0,16.0,0.0,0.0,0.0,0.0,761.0,2.0,38.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2024-07-31,0.0,397.0,5.0,32.0,0.0,0.0,0.0,0.0,1158.0,7.0,70.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2024-08-31,0.0,411.0,4.0,25.0,0.0,0.0,0.0,0.0,1569.0,11.0,95.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2024-09-30,0.0,399.0,7.0,23.0,0.0,0.0,0.0,0.0,1968.0,18.0,118.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2024-10-31,0.0,414.0,10.0,32.0,0.0,0.0,0.0,0.0,2382.0,28.0,150.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2024-11-30,0.0,337.0,6.0,41.0,0.0,0.0,0.0,0.0,2719.0,34.0,191.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2024-12-31,0.0,393.0,8.0,26.0,0.0,0.0,0.0,0.0,3112.0,42.0,217.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2025-01-31,0.0,431.0,8.0,38.0,0.0,0.0,0.0,0.0,3543.0,50.0,255.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2025-02-28,0.0,377.0,6.0,25.0,0.0,0.0,0.0,0.0,3920.0,56.0,280.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2025-03-31,0.0,487.0,4.0,32.0,0.0,0.0,0.0,0.0,4407.0,60.0,312.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2025-04-30,0.0,553.0,10.0,42.0,0.0,0.0,0.0,0.0,4960.0,70.0,354.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2025-05-31,0.0,470.0,6.0,37.0,0.0,0.0,0.0,0.0,5430.0,76.0,391.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2025-06-30,0.0,400.0,5.0,32.0,0.0,0.0,0.0,0.0,5830.0,81.0,423.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2025-07-31,0.0,416.0,9.0,39.0,0.0,0.0,0.0,0.0,6246.0,90.0,462.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2025-08-31,0.0,321.0,9.0,24.0,0.0,0.0,0.0,0.0,6567.0,99.0,486.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2025-09-30,0.0,373.0,6.0,27.0,0.0,0.0,0.0,0.0,6940.0,105.0,513.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2025-10-31,0.0,427.0,9.0,21.0,0.0,0.0,0.0,0.0,7367.0,114.0,534.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2025-11-30,0.0,319.0,5.0,18.0,0.0,0.0,0.0,0.0,7686.0,119.0,552.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2025-12-31,0.0,408.0,7.0,28.0,0.0,0.0,0.0,0.0,8094.0,126.0,580.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2026-01-31,0.0,457.0,4.0,23.0,0.0,0.0,0.0,0.0,8551.0,130.0,603.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2026-02-28,0.0,531.0,3.0,23.0,0.0,0.0,0.0,0.0,9082.0,133.0,626.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-A,2026-03-31,0.0,710.0,4.0,23.0,0.0,0.0,0.0,0.0,9792.0,137.0,649.0,0.0,0.0,0.0,1943658032.4344752
Mercedes-Benz Auto Lease Trust 2024-B,2024-08-31,0.0,445.0,0.0,4.0,0.0,0.0,0.0,0.0,445.0,0.0,4.0,0.0,0.0,0.0,1885204541.500278
Mercedes-Benz Auto Lease Trust 2024-B,2024-09-30,0.0,607.0,1.0,36.0,0.0,0.0,0.0,0.0,1052.0,1.0,40.0,0.0,0.0,0.0,1885204541.500278
Mercedes-Benz Auto Lease Trust 2024-B,2024-10-31,0.0,860.0,8.0,27.0,0.0,0.0,0.0,0.0,1912.0,9.0,67.0,0.0,0.0,0.0,1885204541.500278
Mercedes-Benz Auto Lease Trust 2024-B,2024-11-30,0.0,813.0,2.0,42.0,0.0,0.0,0.0,0.0,2725.0,11.0,109.0,0.0,0.0,0.0,1885204541.500278
Mercedes-Benz Auto Lease Trust 2024-B,2024-12-31,0.0,916.0,8.0,31.0,0.0,0.0,0.0,0.0,3641.0,19.0,140.0,0.0,0.0,0.0,1885204541.500278
