series,term_period,term_code,n,scheduled_residual,realized_proceeds,excess_fees
Mercedes-Benz Auto Lease Trust 2017-A,2018-06-30,3,12,361295.75,315851.2,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-06-30,98,40,1085109.6,1321900.6,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-07-31,1,1323,40293051.599999994,39871192.81999999,404587.67000000004
Mercedes-Benz Auto Lease Trust 2017-A,2018-07-31,3,11,321774.0,313274.32,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-07-31,98,24,685740.75,831181.65,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-08-31,1,1605,47815486.230000004,49100250.67,466580.95000000007
Mercedes-Benz Auto Lease Trust 2017-A,2018-08-31,3,9,260037.85,265504.20999999996,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-08-31,98,27,803302.15,1001617.63,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-09-30,1,1457,42086444.33,43453299.14,420324.08
Mercedes-Benz Auto Lease Trust 2017-A,2018-09-30,3,7,208528.0,183277.66,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-09-30,4,1,23613.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-09-30,98,29,992304.4,1161692.2000000002,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-10-31,1,1826,55162921.400000006,57552029.15,499026.81
Mercedes-Benz Auto Lease Trust 2017-A,2018-10-31,3,7,255426.5,265060.00999999995,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-10-31,98,31,945598.35,1037945.12,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-11-30,1,2026,61310408.379999995,61945962.98,575278.76
Mercedes-Benz Auto Lease Trust 2017-A,2018-11-30,3,5,147215.0,125902.76,1346.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-11-30,98,20,630354.0,731092.0700000001,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-12-31,1,2029,62983670.95,62481068.46,624996.29
Mercedes-Benz Auto Lease Trust 2017-A,2018-12-31,3,9,226435.75,205322.71,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2018-12-31,98,23,646168.8,722030.34,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-01-31,1,1790,55054758.7,54477585.75,509061.67000000004
Mercedes-Benz Auto Lease Trust 2017-A,2019-01-31,3,5,140018.9,112658.35999999999,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-01-31,98,26,765736.3,931543.8100000002,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-02-28,1,1499,45955056.8,46345285.14,416590.86
Mercedes-Benz Auto Lease Trust 2017-A,2019-02-28,3,11,308222.0,240069.45000000004,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-02-28,98,24,689399.0,779809.31,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-03-31,1,2764,81520857.45,77404565.72999999,923396.72
Mercedes-Benz Auto Lease Trust 2017-A,2019-03-31,3,4,78162.0,64269.59,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-03-31,98,15,364469.0,443561.37,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-04-30,1,2857,85308809.50999999,78231228.78,915272.77
Mercedes-Benz Auto Lease Trust 2017-A,2019-04-30,3,9,297551.0,271091.94,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-04-30,4,1,43980.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-04-30,98,23,744427.4,783925.2900000002,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-05-31,1,2160,65563290.6,61036511.5,655324.45
Mercedes-Benz Auto Lease Trust 2017-A,2019-05-31,3,5,148793.0,150053.41999999998,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-05-31,98,11,332619.0,344198.77999999997,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-06-30,1,1494,45789344.8,44702229.33,361834.4
Mercedes-Benz Auto Lease Trust 2017-A,2019-06-30,3,6,153287.0,39087.85,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-06-30,98,15,392407.0,296627.30000000005,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-07-31,1,1909,58017265.2,55322500.589999996,384539.74
Mercedes-Benz Auto Lease Trust 2017-A,2019-07-31,3,2,68539.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2017-A,2019-07-31,98,11,337527.0,246205.04000000004,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2017-12-31,1,57,1930390.8199999998,2967865.58,3770.0
Mercedes-Benz Auto Lease Trust 2018-A,2017-12-31,98,6,145857.0,248992.35,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-01-31,1,275,9083776.81,12190445.129999999,21976.16
Mercedes-Benz Auto Lease Trust 2018-A,2018-01-31,3,6,136768.0,174911.65000000002,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-01-31,4,8,298944.35,0.0,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-01-31,98,26,696429.25,1145513.49,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-02-28,1,228,7223701.3,8385857.66,37180.6
Mercedes-Benz Auto Lease Trust 2018-A,2018-02-28,3,5,134653.8,140205.31,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-02-28,4,1,52652.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-02-28,98,23,696010.5,1132863.6500000001,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-03-31,1,338,10153711.61,11707265.51,54355.28
Mercedes-Benz Auto Lease Trust 2018-A,2018-03-31,3,1,19832.0,23588.34,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-03-31,98,29,850810.4,1373273.3999999997,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-04-30,1,458,13375802.25,14042351.14,121307.85999999999
Mercedes-Benz Auto Lease Trust 2018-A,2018-04-30,3,4,101703.0,119574.93,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-04-30,4,1,21133.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-04-30,98,15,455059.1,685772.57,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-05-31,1,552,16734244.71,17658824.380000003,186756.61
Mercedes-Benz Auto Lease Trust 2018-A,2018-05-31,3,5,222854.0,321357.64,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-05-31,98,22,578320.5,830190.2799999999,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-06-30,1,509,15271510.43,16115244.44,172616.72
Mercedes-Benz Auto Lease Trust 2018-A,2018-06-30,3,5,116309.0,109781.47,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-06-30,98,25,668017.0,1133520.22,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-07-31,1,464,13709045.5,14748638.63,164203.62
Mercedes-Benz Auto Lease Trust 2018-A,2018-07-31,3,4,84235.0,89515.09,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-07-31,98,15,389957.0,587570.47,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-08-31,1,593,17436939.84,19219878.080000002,172792.96999999997
Mercedes-Benz Auto Lease Trust 2018-A,2018-08-31,3,8,253333.0,283830.5,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-08-31,4,1,23780.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-08-31,98,25,680527.4,1069054.24,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-09-30,1,479,13870135.25,15161336.77,156240.8
Mercedes-Benz Auto Lease Trust 2018-A,2018-09-30,3,8,224756.0,275754.39999999997,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-09-30,98,25,737361.0,1137629.94,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-10-31,1,664,19562488.7,21756737.290000003,184841.19
Mercedes-Benz Auto Lease Trust 2018-A,2018-10-31,3,6,168018.0,169480.11000000002,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-10-31,98,26,680518.5,964092.3299999998,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-11-30,1,687,20992907.0,22337052.67,212225.11
Mercedes-Benz Auto Lease Trust 2018-A,2018-11-30,3,5,146341.0,165279.16,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-11-30,98,19,661514.95,820780.51,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-12-31,1,689,21553991.0,22282804.27,211019.48
Mercedes-Benz Auto Lease Trust 2018-A,2018-12-31,3,3,100940.0,120487.45999999999,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2018-12-31,98,16,520576.0,546828.78,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-01-31,1,702,21517873.4,22757849.81,226194.44
Mercedes-Benz Auto Lease Trust 2018-A,2019-01-31,3,7,252250.4,207992.37000000002,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-01-31,98,33,861579.2,1260487.3900000001,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-02-28,1,583,18702722.700000003,20085042.17,184633.71
Mercedes-Benz Auto Lease Trust 2018-A,2019-02-28,3,7,202544.0,189139.97999999998,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-02-28,98,25,649599.35,958770.8599999999,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-03-31,1,1023,30170600.049999997,30163479.39,350725.02
Mercedes-Benz Auto Lease Trust 2018-A,2019-03-31,3,7,210679.0,230182.74,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-03-31,98,16,466833.0,637102.46,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-04-30,1,1159,34861577.63,34271850.480000004,407459.79
Mercedes-Benz Auto Lease Trust 2018-A,2019-04-30,3,6,188970.0,204944.40999999997,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-04-30,98,25,662397.0,916861.79,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-05-31,1,1079,32630002.700000003,32300826.48,361323.7
Mercedes-Benz Auto Lease Trust 2018-A,2019-05-31,3,4,111467.0,103080.20000000001,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-05-31,98,9,230741.0,287367.7,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-06-30,1,737,22463091.15,23420494.450000003,203134.66999999998
Mercedes-Benz Auto Lease Trust 2018-A,2019-06-30,3,10,238064.3,221185.36000000002,328.75
Mercedes-Benz Auto Lease Trust 2018-A,2019-06-30,98,13,410472.7,473096.67000000004,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-07-31,1,1030,32126845.65,33511837.009999998,312798.70999999996
Mercedes-Benz Auto Lease Trust 2018-A,2019-07-31,3,7,217052.0,180652.53999999998,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-07-31,98,11,348673.0,419535.7700000001,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-08-31,1,1301,37783120.05,38854735.370000005,433738.47
Mercedes-Benz Auto Lease Trust 2018-A,2019-08-31,3,5,111696.0,109317.6,355.43
Mercedes-Benz Auto Lease Trust 2018-A,2019-08-31,98,25,647019.0,836479.96,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-09-30,1,1163,34779975.7,35682090.59,374807.25
Mercedes-Benz Auto Lease Trust 2018-A,2019-09-30,3,5,163739.0,138375.06,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-09-30,98,19,525306.0,730849.7700000001,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-10-31,1,1304,39139208.75,40134122.1,437768.56000000006
Mercedes-Benz Auto Lease Trust 2018-A,2019-10-31,3,3,64613.0,38491.5,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-10-31,98,17,489830.0,627570.44,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-11-30,1,1337,39767815.35,39335057.43,481387.22
Mercedes-Benz Auto Lease Trust 2018-A,2019-11-30,3,4,102889.0,91286.65,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-11-30,98,19,541124.25,634397.0700000001,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-12-31,1,1731,50528151.25,48483565.269999996,544125.0700000001
Mercedes-Benz Auto Lease Trust 2018-A,2019-12-31,3,2,61947.0,12107.97,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2019-12-31,98,17,566265.0,563240.88,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2020-01-31,1,1962,56830349.5,53096566.15,644339.9600000001
Mercedes-Benz Auto Lease Trust 2018-A,2020-01-31,3,5,156301.0,118087.48000000001,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2020-01-31,98,28,893775.0,1034073.23,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2020-02-29,1,1438,42509354.95,41476704.63,438486.26
Mercedes-Benz Auto Lease Trust 2018-A,2020-02-29,3,3,69210.0,41089.869999999995,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2020-02-29,98,21,570072.0,630761.65,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2020-03-31,1,1137,33251859.15,33136665.229999997,323848.67
Mercedes-Benz Auto Lease Trust 2018-A,2020-03-31,3,4,115494.0,87362.73,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2020-03-31,98,19,580532.0,615757.1,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2020-04-30,1,576,17000200.950000003,15657438.05,155775.69
Mercedes-Benz Auto Lease Trust 2018-A,2020-04-30,3,1,18210.0,14650.63,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2020-04-30,98,11,322031.0,268825.43,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2020-05-31,1,1248,34547696.15,32728068.08,235262.19
Mercedes-Benz Auto Lease Trust 2018-A,2020-05-31,3,1,18659.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2020-05-31,98,9,281735.0,65471.66,0.0
Mercedes-Benz Auto Lease Trust 2018-A,2020-06-30,1,1741,50051801.0,49132622.67,331774.55000000005
Mercedes-Benz Auto Lease Trust 2018-A,2020-06-30,98,7,174353.0,79217.94,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2018-10-31,1,128,4041947.3499999996,5481699.76,3262.96
Mercedes-Benz Auto Lease Trust 2018-B,2018-10-31,3,1,18244.0,23341.27,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2018-10-31,4,1,34473.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2018-10-31,98,7,209016.0,298901.27999999997,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2018-11-30,1,224,7507978.949999999,9583699.68,45443.96000000001
Mercedes-Benz Auto Lease Trust 2018-B,2018-11-30,4,1,53088.2,0.0,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2018-11-30,98,16,421592.0,688718.13,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2018-12-31,1,319,10051922.100000001,11577563.389999999,79807.23999999999
Mercedes-Benz Auto Lease Trust 2018-B,2018-12-31,3,3,73321.0,110360.06999999999,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2018-12-31,98,8,254552.0,423826.95,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-01-31,1,351,10960547.4,12259883.33,80117.06
Mercedes-Benz Auto Lease Trust 2018-B,2019-01-31,3,5,182477.0,213293.22,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-01-31,4,1,26888.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-01-31,98,32,898870.0,1420722.93,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-02-28,1,362,11356921.08,13158792.290000001,72619.2
Mercedes-Benz Auto Lease Trust 2018-B,2019-02-28,3,6,158514.0,158410.58,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-02-28,4,1,48393.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-02-28,98,23,616060.0,969033.86,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-03-31,1,581,17103617.85,18379677.029999997,159336.26
Mercedes-Benz Auto Lease Trust 2018-B,2019-03-31,3,7,193434.0,213318.24,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-03-31,98,8,199141.0,298673.32,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-04-30,1,743,22381763.8,23060576.68,278976.53
Mercedes-Benz Auto Lease Trust 2018-B,2019-04-30,3,4,138530.0,158746.66,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-04-30,98,20,536858.0,804423.42,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-05-31,1,593,18504455.4,18990799.22,183355.95
Mercedes-Benz Auto Lease Trust 2018-B,2019-05-31,3,4,95292.0,111678.64,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-05-31,98,21,736609.5,793543.43,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-06-30,1,461,14828219.55,16505922.940000001,100594.36000000002
Mercedes-Benz Auto Lease Trust 2018-B,2019-06-30,3,4,100100.0,132616.5,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-06-30,98,33,908236.0,1329386.5599999998,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-07-31,1,565,16953840.04,18740449.18,179514.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-07-31,3,2,64422.0,67145.01000000001,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-07-31,98,16,533893.0,770656.9,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-08-31,1,648,19102028.25,20239942.18,177060.83000000002
Mercedes-Benz Auto Lease Trust 2018-B,2019-08-31,3,2,80183.0,84641.86,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-08-31,98,27,700857.0,1013251.39,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-09-30,1,661,19740701.0,21274482.67,168038.92
Mercedes-Benz Auto Lease Trust 2018-B,2019-09-30,3,7,161193.0,157328.62,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-09-30,4,1,36068.0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-09-30,98,15,418334.0,662418.05,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-10-31,1,728,22197310.25,23166933.81,243317.13
Mercedes-Benz Auto Lease Trust 2018-B,2019-10-31,3,3,85458.0,55285.59,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-10-31,98,27,818227.15,1171904.46,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-11-30,1,737,22140883.85,22543925.86,232392.56
Mercedes-Benz Auto Lease Trust 2018-B,2019-11-30,3,2,37320.0,30276.2,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-11-30,98,16,456794.0,649130.3500000001,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-12-31,1,927,27090952.1,26492702.11,275919.17000000004
Mercedes-Benz Auto Lease Trust 2018-B,2019-12-31,3,3,62208.0,42106.46000000001,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2019-12-31,98,20,599158.0,628393.97,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-01-31,1,1233,35558832.0,34741616.239999995,333167.92
Mercedes-Benz Auto Lease Trust 2018-B,2020-01-31,3,1,30522.0,28013.58,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-01-31,98,15,436515.0,601709.82,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-02-29,1,863,25399972.8,25677583.91,273116.43
Mercedes-Benz Auto Lease Trust 2018-B,2020-02-29,3,2,50370.0,25916.73,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-02-29,98,25,775317.0,994283.69,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-03-31,1,738,22070197.35,23249350.729999997,245847.40000000002
Mercedes-Benz Auto Lease Trust 2018-B,2020-03-31,3,4,111366.0,114928.37,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-03-31,98,19,454337.0,584148.14,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-04-30,1,380,11646339.75,12122105.989999998,94601.34
Mercedes-Benz Auto Lease Trust 2018-B,2020-04-30,3,1,22966.0,26162.15,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-04-30,98,19,572507.0,687665.53,1331.75
Mercedes-Benz Auto Lease Trust 2018-B,2020-05-31,1,804,22752835.25,24016651.43,169677.72
Mercedes-Benz Auto Lease Trust 2018-B,2020-05-31,98,9,253760.0,280171.02999999997,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-06-30,1,1208,34543415.6,37994534.5,273080.69
Mercedes-Benz Auto Lease Trust 2018-B,2020-06-30,3,1,27317.0,15750.0,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-06-30,98,16,433487.0,488696.86,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-07-31,1,1195,34484190.15,38874954.94,289278.82999999996
Mercedes-Benz Auto Lease Trust 2018-B,2020-07-31,3,1,19379.0,18741.56,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-07-31,98,13,403094.25,479730.76999999996,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-08-31,1,947,27528142.25,32527350.99,178573.04
Mercedes-Benz Auto Lease Trust 2018-B,2020-08-31,3,1,19424.0,27724.48,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-08-31,98,12,420042.0,516345.67000000004,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-09-30,1,908,26345255.25,31632324.160000004,197084.25999999998
Mercedes-Benz Auto Lease Trust 2018-B,2020-09-30,3,1,25520.0,29900.73,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-09-30,98,15,401355.6,517498.52,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-10-31,1,963,28311381.5,34212987.72,187636.87000000002
Mercedes-Benz Auto Lease Trust 2018-B,2020-10-31,3,1,21746.0,4721.0,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-10-31,98,6,148881.0,163574.92,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-11-30,1,922,27071636.9,32530713.8,182999.88
Mercedes-Benz Auto Lease Trust 2018-B,2020-11-30,3,1,19123.0,17597.76,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-11-30,98,12,319913.0,296795.02999999997,0.0
Mercedes-Benz Auto Lease Trust 2018-B,2020-12-31,1,1074,30745332.5,36385884.65,233614.58
Mercedes-Benz Auto Lease Trust 2018-B,2020-12-31,3,3,92990.0,51147.66,0.0
