series,reporting_date,cum_returned,crr_basic,crr_with_fees,gl_pct_pool,gl_pct_resid,avg_gl_per_vehicle,vintage_month,period_realized,period_scheduled
Mercedes-Benz Auto Lease Trust 2023-A,2024-06-30,0,,,,,,14,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2024-07-31,0,,,,,,15,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2024-08-31,0,,,,,,16,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2024-09-30,0,,,,,,17,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2024-10-31,0,,,,,,18,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2024-11-30,0,,,,,,19,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2024-12-31,0,,,,,,20,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2025-01-31,0,,,,,,21,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2025-02-28,0,,,,,,22,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2025-03-31,0,,,,,,23,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2025-04-30,0,,,,,,24,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2025-05-31,0,,,,,,25,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2025-06-30,0,,,,,,26,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2025-07-31,0,,,,,,27,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2025-08-31,0,,,,,,28,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2025-09-30,0,,,,,,29,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2025-10-31,0,,,,,,30,0.0,0.0
Mercedes-Benz Auto Lease Trust 2023-A,2025-11-30,0,,,,,,31,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2024-04-30,0,,,,,,0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2024-05-31,0,,,,,,1,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2024-06-30,0,,,,,,2,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2024-07-31,0,,,,,,3,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2024-08-31,0,,,,,,4,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2024-09-30,0,,,,,,5,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2024-10-31,0,,,,,,6,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2024-11-30,0,,,,,,7,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2024-12-31,0,,,,,,8,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2025-01-31,0,,,,,,9,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2025-02-28,0,,,,,,10,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2025-03-31,0,,,,,,11,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2025-04-30,0,,,,,,12,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2025-05-31,0,,,,,,13,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2025-06-30,0,,,,,,14,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2025-07-31,0,,,,,,15,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2025-08-31,0,,,,,,16,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2025-09-30,0,,,,,,17,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2025-10-31,0,,,,,,18,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2025-11-30,0,,,,,,19,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2025-12-31,0,,,,,,20,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2026-01-31,0,,,,,,21,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2026-02-28,0,,,,,,22,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2026-03-31,0,,,,,,23,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2026-04-30,0,,,,,,24,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2026-05-31,0,,,,,,25,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2026-06-30,0,,,,,,26,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-A,2026-07-31,0,,,,,,27,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2024-08-31,0,,,,,,0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2024-09-30,0,,,,,,1,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2024-10-31,0,,,,,,2,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2024-11-30,0,,,,,,3,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2024-12-31,0,,,,,,4,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2025-01-31,0,,,,,,5,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2025-02-28,0,,,,,,6,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2025-03-31,0,,,,,,7,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2025-04-30,0,,,,,,8,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2025-05-31,0,,,,,,9,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2025-06-30,0,,,,,,10,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2025-07-31,0,,,,,,11,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2025-08-31,0,,,,,,12,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2025-09-30,0,,,,,,13,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2025-10-31,0,,,,,,14,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2025-11-30,0,,,,,,15,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2025-12-31,0,,,,,,16,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2026-01-31,0,,,,,,17,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2026-02-28,0,,,,,,18,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2026-03-31,0,,,,,,19,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2026-04-30,0,,,,,,20,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2026-05-31,0,,,,,,21,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2026-06-30,0,,,,,,22,0.0,0.0
Mercedes-Benz Auto Lease Trust 2024-B,2026-07-31,0,,,,,,23,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2025-04-30,0,,,,,,0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2025-05-31,0,,,,,,1,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2025-06-30,0,,,,,,2,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2025-07-31,0,,,,,,3,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2025-08-31,0,,,,,,4,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2025-09-30,0,,,,,,5,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2025-10-31,0,,,,,,6,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2025-11-30,0,,,,,,7,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2025-12-31,0,,,,,,8,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2026-01-31,0,,,,,,9,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2026-02-28,0,,,,,,10,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2026-03-31,0,,,,,,11,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2026-04-30,0,,,,,,12,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2026-05-31,0,,,,,,13,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2026-06-30,0,,,,,,14,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-A,2026-07-31,0,,,,,,15,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-B,2025-09-30,0,,,,,,0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-B,2025-10-31,0,,,,,,1,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-B,2025-11-30,0,,,,,,2,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-B,2025-12-31,0,,,,,,3,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-B,2026-01-31,0,,,,,,4,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-B,2026-02-28,0,,,,,,5,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-B,2026-03-31,0,,,,,,6,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-B,2026-04-30,0,,,,,,7,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-B,2026-05-31,0,,,,,,8,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-B,2026-06-30,0,,,,,,9,0.0,0.0
Mercedes-Benz Auto Lease Trust 2025-B,2026-07-31,0,,,,,,10,0.0,0.0
Mercedes-Benz Auto Lease Trust 2026-A,2025-12-31,0,,,,,,0,0.0,0.0
Mercedes-Benz Auto Lease Trust 2026-A,2026-01-31,0,,,,,,1,0.0,0.0
Mercedes-Benz Auto Lease Trust 2026-A,2026-02-28,0,,,,,,2,0.0,0.0
Mercedes-Benz Auto Lease Trust 2026-A,2026-03-31,0,,,,,,3,0.0,0.0
Mercedes-Benz Auto Lease Trust 2026-A,2026-04-30,0,,,,,,4,0.0,0.0
Mercedes-Benz Auto Lease Trust 2026-A,2026-05-31,0,,,,,,5,0.0,0.0
Mercedes-Benz Auto Lease Trust 2026-A,2026-06-30,0,,,,,,6,0.0,0.0
Mercedes-Benz Auto Lease Trust 2026-A,2026-07-31,0,,,,,,7,0.0,0.0
