series,term_period,term_code,n,scheduled_residual,realized_proceeds,excess_fees
BMW Vehicle Lease Trust 2021-2,2023-07-31,4,3,69203.9,0.0,0.0
BMW Vehicle Lease Trust 2021-2,2023-07-31,98,1,44563.05,0.0,0.0
BMW Vehicle Lease Trust 2021-2,2023-08-31,1,198,5973087.15,0.0,954.25
BMW Vehicle Lease Trust 2021-2,2023-08-31,2,998,27961129.8,0.0,62753.22
BMW Vehicle Lease Trust 2021-2,2023-08-31,3,7,192640.45,222720.90000000002,0.0
BMW Vehicle Lease Trust 2021-2,2023-08-31,4,6,190996.05000000005,0.0,0.0
BMW Vehicle Lease Trust 2021-2,2023-08-31,98,2,78548.1,0.0,0.0
BMW Vehicle Lease Trust 2021-2,2023-09-30,1,129,3847106.7,0.0,911.75
BMW Vehicle Lease Trust 2021-2,2023-09-30,2,920,26298058.7,0.0,78386.15000000001
BMW Vehicle Lease Trust 2021-2,2023-09-30,3,4,139182.2,162670.05,0.0
BMW Vehicle Lease Trust 2021-2,2023-09-30,4,1,24099.6,0.0,0.0
BMW Vehicle Lease Trust 2021-2,2023-10-31,1,147,4463460.550000001,0.0,0.0
BMW Vehicle Lease Trust 2021-2,2023-10-31,2,1047,29750407.490000002,0.0,71338.84999999999
BMW Vehicle Lease Trust 2021-2,2023-10-31,3,1,20109.3,20782.87,0.0
BMW Vehicle Lease Trust 2021-2,2023-10-31,4,9,262556.25,0.0,0.0
BMW Vehicle Lease Trust 2021-2,2023-11-30,1,121,3681902.5,0.0,0.0
BMW Vehicle Lease Trust 2021-2,2023-11-30,2,1108,31483427.830000002,0.0,39008.37
BMW Vehicle Lease Trust 2021-2,2023-11-30,3,1,36401.25,35512.03,0.0
BMW Vehicle Lease Trust 2021-2,2023-11-30,4,6,165865.25,0.0,0.0
BMW Vehicle Lease Trust 2021-2,2023-12-31,1,6639,198775306.4,0.0,65653.18
BMW Vehicle Lease Trust 2021-2,2023-12-31,2,19838,547270100.8800001,0.0,1204691.63
BMW Vehicle Lease Trust 2021-2,2023-12-31,3,63,1792500.4000000004,96113.15,0.0
BMW Vehicle Lease Trust 2021-2,2023-12-31,4,2,63537.75,0.0,0.0
BMW Vehicle Lease Trust 2021-2,2023-12-31,98,17,518245.08,-16.5,0.0
BMW Vehicle Lease Trust 2022-1,2022-01-31,1,598,17779231.400000002,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-01-31,2,13,396540.05,0.0,4295.25
BMW Vehicle Lease Trust 2022-1,2022-01-31,4,10,313893.85,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-02-28,1,1,40960.7,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-02-28,4,1,21030.75,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-03-31,4,8,255979.55,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-04-30,4,3,77370.15,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-05-31,4,6,143989.15,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-06-30,4,5,112413.6,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-07-31,4,4,106028.35,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-08-31,4,7,172633.35,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-09-30,4,3,69021.25,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-10-31,4,5,170287.15,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-11-30,4,4,100326.75,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2022-12-31,4,5,110935.15,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-01-31,1,3046,93208735.81,0.0,56.75
BMW Vehicle Lease Trust 2022-1,2023-01-31,2,6047,163149037.25,0.0,312363.95
BMW Vehicle Lease Trust 2022-1,2023-01-31,3,16,449303.5,681590.51,0.0
BMW Vehicle Lease Trust 2022-1,2023-01-31,4,3,104959.2,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-01-31,98,4,119700.40000000001,52710.37,0.0
BMW Vehicle Lease Trust 2022-1,2023-02-28,1,193,5848908.350000001,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-02-28,2,684,18408092.1,0.0,47134.020000000004
BMW Vehicle Lease Trust 2022-1,2023-02-28,3,1,20653.6,30570.05,0.0
BMW Vehicle Lease Trust 2022-1,2023-02-28,4,6,191032.40000000002,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-02-28,98,1,30688.35,5594.5,0.0
BMW Vehicle Lease Trust 2022-1,2023-03-31,1,260,7697156.75,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-03-31,2,777,21160633.58,0.0,101265.32
BMW Vehicle Lease Trust 2022-1,2023-03-31,3,2,88522.95,119248.32999999999,0.0
BMW Vehicle Lease Trust 2022-1,2023-03-31,4,2,43714.75,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-04-30,1,256,7609160.779999999,0.0,4984.0
BMW Vehicle Lease Trust 2022-1,2023-04-30,2,621,16791516.33,0.0,36588.88
BMW Vehicle Lease Trust 2022-1,2023-04-30,3,4,118188.55,171834.2,0.0
BMW Vehicle Lease Trust 2022-1,2023-04-30,4,2,68569.9,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-05-31,1,313,9431480.629999999,0.0,549.0
BMW Vehicle Lease Trust 2022-1,2023-05-31,2,825,22506794.48,0.0,69058.23999999999
BMW Vehicle Lease Trust 2022-1,2023-05-31,3,4,150346.55,169525.46,0.0
BMW Vehicle Lease Trust 2022-1,2023-05-31,4,5,174541.25,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-06-30,1,297,8717729.55,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-06-30,2,817,22230784.0,0.0,81207.62
BMW Vehicle Lease Trust 2022-1,2023-06-30,3,6,185620.55000000002,194699.55000000002,0.0
BMW Vehicle Lease Trust 2022-1,2023-06-30,4,4,101448.2,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-06-30,98,2,54018.25,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-07-31,1,231,6941182.85,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-07-31,2,725,20067516.71,0.0,41994.47
BMW Vehicle Lease Trust 2022-1,2023-07-31,3,2,82457.5,78587.70999999999,0.0
BMW Vehicle Lease Trust 2022-1,2023-07-31,4,10,288448.45,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-08-31,1,265,8198214.35,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-08-31,2,884,25062124.46,0.0,72164.61
BMW Vehicle Lease Trust 2022-1,2023-08-31,3,4,96260.4,91028.1,0.0
BMW Vehicle Lease Trust 2022-1,2023-08-31,4,4,159305.75,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-08-31,98,1,61059.75,1314.24,0.0
BMW Vehicle Lease Trust 2022-1,2023-09-30,1,186,5513647.200000001,0.0,90.75
BMW Vehicle Lease Trust 2022-1,2023-09-30,2,868,24722272.46,0.0,57129.69
BMW Vehicle Lease Trust 2022-1,2023-09-30,3,2,47788.9,60004.97,0.0
BMW Vehicle Lease Trust 2022-1,2023-09-30,4,4,101740.4,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-09-30,98,1,19374.0,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-10-31,1,228,6875157.9,0.0,10396.5
BMW Vehicle Lease Trust 2022-1,2023-10-31,2,958,27552186.25,0.0,45946.79
BMW Vehicle Lease Trust 2022-1,2023-10-31,3,1,36476.2,65530.47,0.0
BMW Vehicle Lease Trust 2022-1,2023-10-31,4,7,192471.80000000002,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2023-11-30,1,207,6388914.1,0.0,841.2
BMW Vehicle Lease Trust 2022-1,2023-11-30,2,971,28123570.43,0.0,42135.240000000005
BMW Vehicle Lease Trust 2022-1,2023-11-30,3,4,151027.05,166061.66999999998,0.0
BMW Vehicle Lease Trust 2022-1,2023-11-30,4,6,208019.75,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2024-01-31,1,6421,194432920.22,0.0,18377.05
BMW Vehicle Lease Trust 2022-1,2024-01-31,2,16407,455035766.46,0.0,1190252.46
BMW Vehicle Lease Trust 2022-1,2024-01-31,3,60,1855744.55,447156.99,0.0
BMW Vehicle Lease Trust 2022-1,2024-01-31,4,6,140260.45,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2024-01-31,98,10,319775.3,801.67,0.0
BMW Vehicle Lease Trust 2022-1,2024-02-29,1,114,3316800.3,0.0,1533.2
BMW Vehicle Lease Trust 2022-1,2024-02-29,2,1096,32248083.450000003,0.0,150885.0
BMW Vehicle Lease Trust 2022-1,2024-02-29,3,3,65332.0,68397.18,0.0
BMW Vehicle Lease Trust 2022-1,2024-02-29,4,5,209340.4,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2024-03-31,1,104,3115692.1,0.0,8092.45
BMW Vehicle Lease Trust 2022-1,2024-03-31,2,1522,44867659.46,0.0,233860.78999999998
BMW Vehicle Lease Trust 2022-1,2024-03-31,3,3,103769.79999999999,100340.63,0.0
BMW Vehicle Lease Trust 2022-1,2024-03-31,4,3,88160.15,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2024-03-31,98,4,128343.9,452.67,0.0
BMW Vehicle Lease Trust 2022-1,2024-04-30,1,131,4105388.1499999994,0.0,3507.5
BMW Vehicle Lease Trust 2022-1,2024-04-30,2,1623,47121477.35,0.0,167596.2
BMW Vehicle Lease Trust 2022-1,2024-04-30,3,8,254054.94999999998,284738.35,0.0
BMW Vehicle Lease Trust 2022-1,2024-04-30,4,9,281216.95,0.0,0.0
BMW Vehicle Lease Trust 2022-1,2024-04-30,98,1,29810.25,3000.69,0.0
BMW Vehicle Lease Trust 2023-1,2023-02-28,1,291,9643034.899999999,0.0,304.25
BMW Vehicle Lease Trust 2023-1,2023-02-28,2,2,47766.45,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-02-28,4,5,134324.85,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-03-31,1,216,7049221.33,0.0,1664.1
BMW Vehicle Lease Trust 2023-1,2023-03-31,2,23,679253.0,0.0,2002.75
BMW Vehicle Lease Trust 2023-1,2023-03-31,3,1,43888.1,22704.25,0.0
BMW Vehicle Lease Trust 2023-1,2023-03-31,4,2,46509.75,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-04-30,1,225,7175861.0,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-04-30,2,35,1083960.6,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-04-30,4,6,189337.54999999996,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-05-31,1,223,7227194.4399999995,0.0,3490.2
BMW Vehicle Lease Trust 2023-1,2023-05-31,2,87,2543304.3,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-05-31,4,6,150638.0,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-06-30,1,262,8756940.93,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-06-30,2,160,4752721.4,0.0,2081.5
BMW Vehicle Lease Trust 2023-1,2023-06-30,3,2,83892.0,124622.93,0.0
BMW Vehicle Lease Trust 2023-1,2023-06-30,4,5,145191.59999999998,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-07-31,1,182,5850212.950000001,0.0,9625.329999999998
BMW Vehicle Lease Trust 2023-1,2023-07-31,2,218,6476869.0,0.0,15630.5
BMW Vehicle Lease Trust 2023-1,2023-07-31,3,4,122432.05,190424.97,0.0
BMW Vehicle Lease Trust 2023-1,2023-07-31,4,7,229888.3,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-08-31,1,254,8257306.350000001,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-08-31,2,334,9312570.7,0.0,17091.5
BMW Vehicle Lease Trust 2023-1,2023-08-31,3,2,68281.1,71961.81,0.0
BMW Vehicle Lease Trust 2023-1,2023-08-31,4,10,285913.2,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-09-30,1,208,6554675.1,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-09-30,2,400,11757018.45,0.0,14186.33
BMW Vehicle Lease Trust 2023-1,2023-09-30,3,4,149375.75,155837.19,0.0
BMW Vehicle Lease Trust 2023-1,2023-09-30,4,6,199445.14999999997,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-10-31,1,197,6390064.859999999,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-10-31,2,499,14346352.850000001,0.0,22550.02
BMW Vehicle Lease Trust 2023-1,2023-10-31,3,7,258744.5,388987.48,0.0
BMW Vehicle Lease Trust 2023-1,2023-10-31,4,9,289223.39999999997,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-11-30,1,234,7512532.85,0.0,68.0
BMW Vehicle Lease Trust 2023-1,2023-11-30,2,492,14361001.799999999,0.0,35194.3
BMW Vehicle Lease Trust 2023-1,2023-11-30,3,3,105537.8,145629.16999999998,0.0
BMW Vehicle Lease Trust 2023-1,2023-11-30,4,9,305905.1,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2023-12-31,4,3,104622.55,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2024-01-31,1,2694,87550834.46000001,0.0,20372.08
BMW Vehicle Lease Trust 2023-1,2024-01-31,2,3446,101396616.11,0.0,260990.08
BMW Vehicle Lease Trust 2023-1,2024-01-31,3,33,1178961.15,417137.2,0.0
BMW Vehicle Lease Trust 2023-1,2024-01-31,4,7,237206.85000000003,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2024-02-29,4,4,156847.55,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2024-03-31,4,2,50085.850000000006,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2024-04-30,4,11,326046.2,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2024-05-31,4,8,257054.55,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2024-06-30,4,2,67819.55,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2024-07-31,4,4,120579.34999999999,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2024-08-31,4,4,140435.4,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2024-09-30,4,3,79956.04999999999,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2024-10-31,4,9,293319.65,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2024-11-30,4,3,92332.0,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2024-12-31,4,3,95954.3,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2025-01-31,1,2129,68551773.0,0.0,48323.95
BMW Vehicle Lease Trust 2023-1,2025-01-31,2,9836,292422318.78999996,0.0,1201947.8
BMW Vehicle Lease Trust 2023-1,2025-01-31,3,82,2796812.95,3125078.23,0.0
BMW Vehicle Lease Trust 2023-1,2025-01-31,98,10,363847.95,44628.0,0.0
BMW Vehicle Lease Trust 2023-1,2025-02-28,1,97,3308294.1,0.0,4241.5
BMW Vehicle Lease Trust 2023-1,2025-02-28,2,810,25175828.200000003,0.0,107716.62000000001
BMW Vehicle Lease Trust 2023-1,2025-02-28,3,4,110197.19999999998,123109.94,0.0
BMW Vehicle Lease Trust 2023-1,2025-02-28,4,2,57864.55,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2025-02-28,98,3,69301.5,0.0,0.0
BMW Vehicle Lease Trust 2023-1,2025-03-31,1,157,5210371.0,0.0,4420.13
BMW Vehicle Lease Trust 2023-1,2025-03-31,2,1052,32402721.3,0.0,110500.56999999999
BMW Vehicle Lease Trust 2023-1,2025-03-31,3,7,238377.95,261831.83000000002,0.0
BMW Vehicle Lease Trust 2023-1,2025-03-31,4,2,76127.45000000001,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2023-08-31,4,1,41490.75,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2023-10-31,1,438,15062131.549999999,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2023-10-31,2,18,493331.25,0.0,1431.5
BMW Vehicle Lease Trust 2023-2,2023-10-31,4,9,388823.55,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2023-11-30,1,248,8380372.55,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2023-11-30,2,46,1433151.25,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2023-11-30,3,2,73689.25,128928.4,0.0
BMW Vehicle Lease Trust 2023-2,2023-11-30,4,8,247350.2,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2023-12-31,4,1,26943.3,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-01-31,1,1185,40223306.55,0.0,2265.5
BMW Vehicle Lease Trust 2023-2,2024-01-31,2,407,12043740.149999999,0.0,16148.900000000001
BMW Vehicle Lease Trust 2023-2,2024-01-31,3,9,356790.15,387121.95,0.0
BMW Vehicle Lease Trust 2023-2,2024-01-31,4,7,192430.35,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-01-31,98,1,46571.2,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-02-29,4,10,422564.8499999999,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-03-31,4,13,476135.1500000001,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-04-30,4,10,364532.75,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-05-31,4,5,196701.35,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-06-30,4,6,185637.65,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-07-31,4,8,251773.3,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-08-31,4,9,358852.60000000003,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-09-30,4,13,564141.4,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-10-31,4,10,435632.64999999997,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-11-30,4,6,162806.3,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2024-12-31,4,8,326908.65,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-01-31,1,2752,95441030.8,0.0,26649.5
BMW Vehicle Lease Trust 2023-2,2025-01-31,2,10493,309029879.07000005,0.0,996590.6100000001
BMW Vehicle Lease Trust 2023-2,2025-01-31,3,78,2709629.3000000007,3433064.4799999995,0.0
BMW Vehicle Lease Trust 2023-2,2025-01-31,4,2,75116.04999999999,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-01-31,98,6,162806.40000000002,16885.9,0.0
BMW Vehicle Lease Trust 2023-2,2025-02-28,1,179,6416218.35,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-02-28,2,715,22333132.200000003,0.0,96859.51000000001
BMW Vehicle Lease Trust 2023-2,2025-02-28,3,10,358832.50000000006,421095.83,0.0
BMW Vehicle Lease Trust 2023-2,2025-02-28,4,10,358921.3,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-03-31,1,267,9417868.8,0.0,510.9
BMW Vehicle Lease Trust 2023-2,2025-03-31,2,824,26488712.45,0.0,122498.15
BMW Vehicle Lease Trust 2023-2,2025-03-31,3,11,432881.1500000001,510181.62,0.0
BMW Vehicle Lease Trust 2023-2,2025-03-31,4,7,233713.80000000002,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-03-31,98,3,116901.1,2959.81,0.0
BMW Vehicle Lease Trust 2023-2,2025-04-30,1,363,12644703.600000001,0.0,10.5
BMW Vehicle Lease Trust 2023-2,2025-04-30,2,705,23611585.450000003,0.0,131021.87
BMW Vehicle Lease Trust 2023-2,2025-04-30,3,19,780605.35,913520.3099999999,0.0
BMW Vehicle Lease Trust 2023-2,2025-04-30,4,10,359041.35,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-05-31,1,336,11676110.05,0.0,6310.75
BMW Vehicle Lease Trust 2023-2,2025-05-31,2,551,18750989.200000003,0.0,70883.38
BMW Vehicle Lease Trust 2023-2,2025-05-31,3,17,606066.95,775615.96,0.0
BMW Vehicle Lease Trust 2023-2,2025-05-31,4,5,222951.15,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-05-31,98,1,38079.8,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-06-30,1,325,11412526.45,0.0,8790.3
BMW Vehicle Lease Trust 2023-2,2025-06-30,2,510,17784988.5,0.0,73606.29000000001
BMW Vehicle Lease Trust 2023-2,2025-06-30,3,13,498213.70000000007,571965.2000000001,0.0
BMW Vehicle Lease Trust 2023-2,2025-06-30,4,8,279542.85,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-07-31,1,358,12109637.5,0.0,5135.0
BMW Vehicle Lease Trust 2023-2,2025-07-31,2,548,18488752.950000003,0.0,44566.9
BMW Vehicle Lease Trust 2023-2,2025-07-31,3,12,486014.05,604150.75,0.0
BMW Vehicle Lease Trust 2023-2,2025-07-31,4,5,176678.25,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-08-31,1,292,9703887.4,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-08-31,2,494,17029722.3,0.0,48335.16
BMW Vehicle Lease Trust 2023-2,2025-08-31,3,12,423391.55,508012.41,0.0
BMW Vehicle Lease Trust 2023-2,2025-08-31,4,2,62646.9,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-09-30,1,274,9275230.05,0.0,2965.48
BMW Vehicle Lease Trust 2023-2,2025-09-30,2,638,21823164.55,0.0,57101.16
BMW Vehicle Lease Trust 2023-2,2025-09-30,3,17,627302.9,694262.0599999999,0.0
BMW Vehicle Lease Trust 2023-2,2025-09-30,4,9,368155.5,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-10-31,1,208,7136407.85,0.0,8.64
BMW Vehicle Lease Trust 2023-2,2025-10-31,2,752,25827676.25,0.0,71638.3
BMW Vehicle Lease Trust 2023-2,2025-10-31,3,17,702032.85,702360.8700000001,0.0
BMW Vehicle Lease Trust 2023-2,2025-10-31,4,2,72381.4,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-10-31,98,1,33201.6,0.0,0.0
BMW Vehicle Lease Trust 2023-2,2025-11-30,1,163,5711091.85,0.0,1335.28
BMW Vehicle Lease Trust 2023-2,2025-11-30,2,694,23595623.599999998,0.0,38181.11
BMW Vehicle Lease Trust 2023-2,2025-11-30,3,6,243546.2,273068.88,0.0
BMW Vehicle Lease Trust 2023-2,2025-11-30,4,6,218660.34999999998,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2024-02-29,4,14,565504.7999999999,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2024-03-31,4,7,341143.44999999995,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2024-04-30,4,8,324258.80000000005,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2024-05-31,4,8,275369.25,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2024-06-30,4,9,340141.70000000007,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2024-07-31,4,14,458339.79999999993,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2024-08-31,4,8,313147.55,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2024-09-30,4,6,228854.2,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2024-10-31,4,9,316544.45,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2024-11-30,4,8,279651.85,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2024-12-31,4,5,193653.80000000002,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-01-31,1,2350,87128992.15,0.0,912.41
BMW Vehicle Lease Trust 2024-1,2025-01-31,2,2426,73051625.15,0.0,302732.13
BMW Vehicle Lease Trust 2024-1,2025-01-31,3,42,1724066.7000000002,2278865.68,0.0
BMW Vehicle Lease Trust 2024-1,2025-01-31,4,7,225513.55000000005,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-01-31,98,2,80964.0,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-02-28,4,7,225970.2,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-03-31,4,6,231670.35,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-04-30,4,9,354476.75,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-05-31,4,7,337255.15,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-06-30,4,6,194606.19999999998,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-07-31,4,11,483703.75,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-08-31,4,10,442225.64999999997,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-09-30,4,7,277135.15,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-10-31,4,6,163257.9,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-11-30,4,7,401676.0,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2025-12-31,4,4,237966.59999999998,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2026-01-31,1,4533,168265012.75,0.0,30066.65
BMW Vehicle Lease Trust 2024-1,2026-01-31,2,5916,197007103.85000002,0.0,536339.45
BMW Vehicle Lease Trust 2024-1,2026-01-31,3,98,3850172.75,4544884.01,0.0
BMW Vehicle Lease Trust 2024-1,2026-01-31,4,4,143825.0,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2026-01-31,98,9,353012.4,90038.98000000001,0.0
BMW Vehicle Lease Trust 2024-1,2026-02-28,1,286,10761569.100000001,0.0,15407.35
BMW Vehicle Lease Trust 2024-1,2026-02-28,2,824,28840207.85,10456.08,80982.76999999999
BMW Vehicle Lease Trust 2024-1,2026-02-28,3,9,390183.6,430349.9,0.0
BMW Vehicle Lease Trust 2024-1,2026-02-28,4,12,450948.65,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2026-03-31,1,374,13757794.149999999,0.0,5326.219999999999
BMW Vehicle Lease Trust 2024-1,2026-03-31,2,982,35166194.65,0.0,91664.51000000001
BMW Vehicle Lease Trust 2024-1,2026-03-31,3,13,480953.10000000003,511122.5300000001,0.0
BMW Vehicle Lease Trust 2024-1,2026-03-31,4,2,67876.0,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2026-03-31,98,2,76077.15,51756.979999999996,0.0
BMW Vehicle Lease Trust 2024-1,2026-04-30,1,346,12744869.1,0.0,9041.55
BMW Vehicle Lease Trust 2024-1,2026-04-30,2,1034,37672089.05,0.0,77255.76999999999
BMW Vehicle Lease Trust 2024-1,2026-04-30,3,9,343838.95,397458.46,0.0
BMW Vehicle Lease Trust 2024-1,2026-04-30,4,6,207270.8,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2026-04-30,98,1,36425.0,110.65,0.0
BMW Vehicle Lease Trust 2024-1,2026-05-31,1,247,8902091.3,0.0,0.0
BMW Vehicle Lease Trust 2024-1,2026-05-31,2,993,36425562.599999994,0.0,54020.44
BMW Vehicle Lease Trust 2024-1,2026-05-31,3,9,315543.9,348721.67,0.0
BMW Vehicle Lease Trust 2024-1,2026-05-31,4,4,139748.69999999998,0.0,0.0
BMW Vehicle Lease Trust 2024-2,2024-10-31,4,10,431545.2,0.0,0.0
BMW Vehicle Lease Trust 2024-2,2024-11-30,4,3,89769.65,0.0,0.0
BMW Vehicle Lease Trust 2024-2,2024-12-31,4,4,121696.45000000001,0.0,0.0
BMW Vehicle Lease Trust 2024-2,2025-01-31,1,739,28253315.96,0.0,0.0
BMW Vehicle Lease Trust 2024-2,2025-01-31,2,185,5975189.600000001,0.0,4488.97
BMW Vehicle Lease Trust 2024-2,2025-01-31,3,5,155237.44999999998,210170.59999999998,0.0
BMW Vehicle Lease Trust 2024-2,2025-01-31,4,6,234444.55000000002,0.0,0.0
