series,reporting_date,active_count,count_current,count_30_59,count_60_plus,balance_total,sec_value_total,base_residual_total,vehicle_value_total,alg_count,blackbook_count,other_source_count,vintage_month
Ford Credit Auto Lease Trust 2019-B,2020-03-31,44701,44386,266,49,1284641637.1399972,1035804605.2099934,847326021.3599986,1870480111.4900174,41594,0,3107,9
Ford Credit Auto Lease Trust 2019-B,2021-03-31,28352,28169,152,31,723920528.0099956,599708106.0799981,539125171.7400013,1200818224.3200088,26185,0,2167,21
Ford Credit Auto Lease Trust 2019-B,2020-04-30,44381,44096,218,67,1259070525.4399967,1018095712.4400065,841495353.6600009,1857771695.9300103,41304,0,3077,10
Ford Credit Auto Lease Trust 2019-B,2021-04-30,26392,26238,123,31,666025550.0900017,552850131.7500002,500674280.43000096,1118100102.8600068,24352,0,2040,22
Ford Credit Auto Lease Trust 2019-B,2020-05-31,43653,43365,222,66,1225486086.8600066,992264005.9800022,827777919.7099993,1828797148.7200189,40658,0,2995,11
Ford Credit Auto Lease Trust 2019-B,2021-05-31,24453,24318,112,23,611028188.1299957,507810493.11999816,463454102.43000084,1036707908.3100051,22507,0,1946,23
Ford Credit Auto Lease Trust 2019-B,2019-06-30,49787,49787,0,0,1592165693.5899968,1248449044.7199948,938862789.5700008,2069881805.5300107,46216,0,3571,0
Ford Credit Auto Lease Trust 2019-B,2020-06-30,42020,41722,217,81,1171096908.229998,949683047.6099969,797242889.6700015,1763498184.9700093,39185,0,2835,12
Ford Credit Auto Lease Trust 2019-B,2021-06-30,22530,22331,172,27,555940251.8000009,464096767.1999993,427374055.12000024,956603037.5200002,20693,0,1837,24
Ford Credit Auto Lease Trust 2019-B,2019-07-31,49626,49386,233,7,1564340339.199994,1231883469.6500103,935887342.2199991,2063408066.4300208,46075,0,3551,1
Ford Credit Auto Lease Trust 2019-B,2020-07-31,40206,39932,199,75,1113132792.0599935,903195057.1799959,763042352.3699985,1690293400.3400178,37498,0,2708,13
Ford Credit Auto Lease Trust 2019-B,2021-07-31,20878,20674,178,26,508696530.2100009,426463708.7399977,396167841.49000055,887298082.5400035,19133,0,1745,25
Ford Credit Auto Lease Trust 2019-B,2019-08-31,49377,49117,234,26,1535901544.8899891,1213485806.1799998,931273413.4200009,2053339374.4200106,45851,0,3526,2
Ford Credit Auto Lease Trust 2019-B,2020-08-31,38631,38326,261,44,1061208522.8499982,862274220.839996,733742006.9000009,1626328573.9700062,36003,0,2628,14
Ford Credit Auto Lease Trust 2019-B,2021-08-31,19364,19142,194,28,465361519.56999826,391789472.69999737,367511461.0500005,823591047.1400025,17699,0,1665,26
Ford Credit Auto Lease Trust 2019-B,2019-09-30,49100,48788,286,26,1507587060.0500019,1194658354.7700038,926269575.9199988,2042443027.2700167,45605,0,3495,3
Ford Credit Auto Lease Trust 2019-B,2020-09-30,37147,36859,241,47,1011115308.6399995,823543847.9599954,706010537.2899995,1565548699.7800164,34579,0,2568,15
Ford Credit Auto Lease Trust 2019-B,2021-09-30,17688,17517,144,27,419765593.809999,354725439.9600013,336021139.1600003,752716187.6300017,16111,0,1577,27
Ford Credit Auto Lease Trust 2019-B,2019-10-31,48667,48343,287,37,1474976272.560003,1172703532.2999973,918644619.869999,2025690362.510014,45205,0,3462,4
Ford Credit Auto Lease Trust 2019-B,2020-10-31,35681,35375,261,45,962575301.2699982,786280716.3099992,678987399.0499989,1505714939.0300152,33173,0,2508,16
Ford Credit Auto Lease Trust 2019-B,2021-10-31,15719,15561,133,25,369279641.8399997,313099301.75000095,299408864.1699999,669496103.5899993,14243,0,1476,28
Ford Credit Auto Lease Trust 2019-B,2019-11-30,48196,47850,312,34,1443816945.34,1150800058.8999944,910111816.5699987,2006930591.3000202,44773,0,3423,5
Ford Credit Auto Lease Trust 2019-B,2020-11-30,34371,34045,273,53,917944048.8600048,752154906.2499977,654621707.099999,1451472883.4100144,31905,0,2466,17
Ford Credit Auto Lease Trust 2019-B,2021-11-30,13671,13495,145,31,318032777.23000133,271166044.95000064,261524987.7900003,583543627.1499996,12305,0,1366,29
Ford Credit Auto Lease Trust 2019-B,2019-12-31,47633,47212,367,54,1409258701.1800094,1127402823.6499932,900100525.0699986,1984856608.3000202,44255,0,3378,6
Ford Credit Auto Lease Trust 2019-B,2020-12-31,33104,32749,298,57,873650768.7299974,718277959.5699972,630681897.6900008,1398405884.42001,30679,0,2425,18
Ford Credit Auto Lease Trust 2019-B,2021-12-31,11463,11265,173,25,264352176.23000118,227189739.89,220653809.2600004,490353175.88999957,10203,0,1260,30
Ford Credit Auto Lease Trust 2020-A,2020-01-31,50318,50107,209,2,1552852918.4200013,1232347656.8500073,928884914.2899977,2069509397.1700234,45748,0,4570,1
Ford Credit Auto Lease Trust 2020-A,2021-01-31,42385,42121,213,51,1125822279.7699935,925316568.4000098,792828231.5999976,1755363778.9200203,38188,0,4197,13
Ford Credit Auto Lease Trust 2020-A,2022-01-31,18474,18237,189,48,438836123.740001,376748948.38,353500895.9199995,775932275.4300028,15723,0,2751,25
Ford Credit Auto Lease Trust 2020-A,2021-02-28,41033,40771,227,35,1080464625.249992,889915454.1699989,769303774.3099976,1701911255.4200191,36904,0,4129,14
Ford Credit Auto Lease Trust 2020-A,2022-02-28,16675,16515,130,30,393417912.1000011,338380928.4400003,320301526.87999964,702574541.8700014,14151,0,2524,26
Ford Credit Auto Lease Trust 2020-A,2020-02-29,50153,49926,213,14,1527579363.9300008,1215027895.7899952,925919397.9899995,2062800234.1800132,45595,0,4558,2
Ford Credit Auto Lease Trust 2020-A,2020-03-31,49935,49670,237,28,1499144211.2799923,1196842487.0599942,922219930.9899979,2054327751.7600234,45394,0,4541,3
Ford Credit Auto Lease Trust 2020-A,2021-03-31,39213,38963,210,40,1019937280.7899946,844693397.0200049,736353353.6499974,1628298162.7300189,35157,0,4056,15
Ford Credit Auto Lease Trust 2020-A,2022-03-31,14569,14388,157,24,341279770.37,294179714.82999957,280916102.7900006,616285393.1699996,12327,0,2242,27
Ford Credit Auto Lease Trust 2020-A,2020-04-30,49819,49607,176,36,1475315356.0800064,1180678129.5599995,920210070.2399979,2049765656.860013,45288,0,4531,4
Ford Credit Auto Lease Trust 2020-A,2021-04-30,36974,36760,178,36,953109712.2599937,791001048.0499982,694786976.0199977,1537127925.0500174,33046,0,3928,16
Ford Credit Auto Lease Trust 2020-A,2022-04-30,12769,12627,115,27,296610176.079998,256329078.950001,247115221.78000063,541774417.4999995,10785,0,1984,28
Ford Credit Auto Lease Trust 2020-A,2020-05-31,49684,49481,152,51,1451411852.210007,1163873344.239985,917805121.6899981,2044303694.9200234,45161,0,4523,5
Ford Credit Auto Lease Trust 2020-A,2021-05-31,34535,34330,174,31,884567550.9699923,735318577.1400015,650147526.049997,1438544842.280015,30738,0,3797,17
Ford Credit Auto Lease Trust 2020-A,2022-05-31,10808,10671,115,22,248260197.13999957,215779355.43999994,209809466.72000012,459261908.23999983,9115,0,1693,29
Ford Credit Auto Lease Trust 2020-A,2020-06-30,49363,49134,186,43,1421436173.7500007,1144011538.7300048,912380323.3399981,2031737683.8900232,44858,0,4505,6
Ford Credit Auto Lease Trust 2020-A,2021-06-30,32102,31863,201,38,815137691.9899998,680890574.8000022,606093054.189999,1340274807.6300106,28431,0,3671,18
Ford Credit Auto Lease Trust 2020-A,2022-06-30,8890,8752,114,24,202467935.91000032,177069775.8400005,173637889.46000057,379536696.94999975,7451,0,1439,30
Ford Credit Auto Lease Trust 2020-A,2020-07-31,48834,48577,218,39,1386435061.3899896,1119432893.7500033,903112826.8899994,2010451484.3600216,44352,0,4482,7
Ford Credit Auto Lease Trust 2020-A,2021-07-31,30053,29805,205,43,755033289.5599961,633656715.1599954,568080638.3499966,1255521717.7700117,26501,0,3552,19
Ford Credit Auto Lease Trust 2020-A,2020-08-31,48111,47796,268,47,1348395469.4099975,1091538501.4899907,890360050.4399977,1981343892.730023,43668,0,4443,8
Ford Credit Auto Lease Trust 2020-A,2021-08-31,28109,27902,181,26,698838784.5100001,589546739.1099979,532313308.6299983,1175194806.3100102,24654,0,3455,20
Ford Credit Auto Lease Trust 2020-A,2020-09-30,47144,46846,249,49,1305847485.2900016,1060102290.6299992,873882978.8399992,1943345434.3200102,42743,0,4401,9
Ford Credit Auto Lease Trust 2020-A,2021-09-30,26067,25847,193,27,642381441.5799986,544097637.4000018,494766331.69999903,1090772261.1100035,22724,0,3343,21
Ford Credit Auto Lease Trust 2020-A,2020-10-31,46066,45767,259,40,1262099979.9299986,1027801295.2099849,855580831.9899971,1900965528.440022,41720,0,4346,10
Ford Credit Auto Lease Trust 2020-A,2021-10-31,23986,23757,195,34,586809238.2400013,498569421.17000175,456519238.8299981,1005366354.7200065,20757,0,3229,22
Ford Credit Auto Lease Trust 2020-A,2020-11-30,45044,44685,307,52,1220047206.919988,996732207.6500038,838095539.6899979,1859976957.2200208,40738,0,4306,11
Ford Credit Auto Lease Trust 2020-A,2021-11-30,22097,21848,206,43,534777038.96000063,456256663.38000035,420924441.24999833,926062450.3600048,19005,0,3092,23
Ford Credit Auto Lease Trust 2020-A,2019-12-31,50436,50408,28,0,1578673217.1800005,1248469217.2599964,930856204.8399979,2074078148.1200235,45857,0,4579,0
Ford Credit Auto Lease Trust 2020-A,2020-12-31,43867,43467,334,66,1175356874.5999937,963903088.070003,818342480.5200001,1813887933.8100085,39604,0,4263,12
Ford Credit Auto Lease Trust 2020-A,2021-12-31,20194,19941,212,41,483796122.3099994,414430648.6199983,385300772.8799994,846460945.5100025,17264,0,2930,24
Ford Credit Auto Lease Trust 2020-B,2021-01-31,57197,56868,270,59,1732852600.2900043,1413075284.6200035,1122771057.300002,2469464831.6700206,50910,0,6287,7
Ford Credit Auto Lease Trust 2020-B,2022-01-31,34823,34481,290,52,947163982.8299954,798461950.069998,707770350.4699987,1536631396.8200026,30224,0,4599,19
Ford Credit Auto Lease Trust 2020-B,2021-02-28,56384,56090,243,51,1689432199.9500148,1379700277.3900034,1108732931.7699997,2436880958.430016,50151,0,6233,8
Ford Credit Auto Lease Trust 2020-B,2022-02-28,32896,32607,239,50,887062765.5699995,749110332.8000016,670171071.0600001,1454375735.8600132,28510,0,4386,20
Ford Credit Auto Lease Trust 2020-B,2021-03-31,55033,54771,217,45,1627956709.1600037,1335678572.6400054,1084517082.8099968,2381967605.76002,48893,0,6140,9
Ford Credit Auto Lease Trust 2020-B,2022-03-31,30495,30183,273,39,816857677.3699968,691049505.7100055,623573336.0900003,1353255957.8200018,26446,0,4049,21
Ford Credit Auto Lease Trust 2020-B,2021-04-30,53230,53005,185,40,1560713806.2500079,1283666576.1300035,1051714543.7399973,2308126746.870018,47228,0,6002,10
Ford Credit Auto Lease Trust 2020-B,2022-04-30,28358,28112,201,45,754400787.5799981,639051688.5300025,581976141.3600001,1262712917.000009,24626,0,3732,22
Ford Credit Auto Lease Trust 2020-B,2021-05-31,51177,50898,240,39,1490696500.5100112,1227245207.0300071,1014608664.5099967,2224737348.310019,45312,0,5865,11
Ford Credit Auto Lease Trust 2020-B,2022-05-31,26051,25768,241,42,687636252.6599965,583756223.85,536183685.74000037,1163290901.4900043,22637,0,3414,23
Ford Credit Auto Lease Trust 2020-B,2020-06-30,60158,60140,18,0,2005473454.2800202,1606686019.0900004,1177217246.3599977,2592449804.440017,53624,0,6534,0
Ford Credit Auto Lease Trust 2020-B,2021-06-30,49004,48665,288,51,1415154412.8600068,1169472921.679997,975265681.3799986,2136137459.830018,43300,0,5704,12
Ford Credit Auto Lease Trust 2020-B,2022-06-30,23659,23395,222,42,619951698.7100011,527145548.20000046,488340726.4199998,1059463668.3600029,20602,0,3057,24
Ford Credit Auto Lease Trust 2020-B,2020-07-31,59983,59739,238,6,1971229777.7500076,1583928959.12,1173862186.4599993,2585031764.9400153,53461,0,6522,1
Ford Credit Auto Lease Trust 2020-B,2021-07-31,47077,46723,292,62,1346012234.6700056,1115808134.3599906,938998809.8900001,2054633112.7600205,41514,0,5563,13
Ford Credit Auto Lease Trust 2020-B,2022-07-31,21692,21455,203,34,562896252.8399962,479213245.3699989,448128890.8799992,972754037.8100032,18930,0,2762,25
Ford Credit Auto Lease Trust 2020-B,2020-08-31,59680,59417,236,27,1934461743.3300126,1558053112.949993,1167994661.5499995,2572130033.4200134,53187,0,6493,2
Ford Credit Auto Lease Trust 2020-B,2021-08-31,45102,44770,274,58,1278440389.6100082,1063277524.9100016,902687985.5400004,1972311609.1300201,39679,0,5423,14
Ford Credit Auto Lease Trust 2020-B,2022-08-31,19236,19011,199,26,495948527.14999866,423060980.66000015,399022732.8799994,866469637.0000017,16859,0,2377,26
Ford Credit Auto Lease Trust 2020-B,2020-09-30,59271,58970,263,38,1894460698.580014,1529758263.560006,1160071321.559999,2554426624.9300137,52810,0,6461,3
Ford Credit Auto Lease Trust 2020-B,2021-09-30,43061,42721,292,48,1211263657.5100024,1010284082.3000066,865134631.2000003,1887469500.7200196,37780,0,5281,15
Ford Credit Auto Lease Trust 2020-B,2022-09-30,16982,16776,171,35,434572874.39999837,371720345.4200007,353455038.9299995,767215196.2400004,14913,0,2069,27
Ford Credit Auto Lease Trust 2020-B,2020-10-31,58811,58441,315,55,1853833883.9200103,1500787539.319984,1151455658.959999,2535153574.940013,52385,0,6426,4
Ford Credit Auto Lease Trust 2020-B,2021-10-31,40772,40432,300,40,1139928135.3999963,952864626.6300001,822510636.899998,1791210693.9100041,35644,0,5128,16
Ford Credit Auto Lease Trust 2020-B,2022-10-31,14824,14578,209,37,377724441.53999984,323513010.09000033,310190206.83000004,673058548.0699995,13075,0,1749,28
Ford Credit Auto Lease Trust 2020-B,2020-11-30,58394,58014,302,78,1815547375.8500195,1473292516.3200045,1143704902.5599992,2517800472.770014,52005,0,6389,5
Ford Credit Auto Lease Trust 2020-B,2021-11-30,38745,38410,285,50,1073551090.7500008,900348296.379996,784129589.160001,1705467505.4600177,33772,0,4973,17
Ford Credit Auto Lease Trust 2020-B,2022-11-30,12701,12512,149,40,322336172.76999825,276499617.38999957,267152361.96000013,579125139.2699994,11204,0,1497,29
Ford Credit Auto Lease Trust 2020-B,2020-12-31,57882,57440,378,64,1774818785.8300173,1444461144.470008,1134634900.6600008,2496949186.270015,51545,0,6337,6
Ford Credit Auto Lease Trust 2020-B,2021-12-31,36680,36322,305,53,1006246429.6999972,846621198.2400025,743497356.6000001,1615247793.9700081,31861,0,4819,18
Ford Credit Auto Lease Trust 2020-B,2022-12-31,10576,10403,143,30,267859288.53000063,230415058.97999948,224139216.94000015,484855044.28999954,9301,0,1275,30
Ford Credit Auto Lease Trust 2021-A,2021-01-31,56992,56843,148,1,1957964471.3699994,1599977601.02001,1181341257.9599996,2535704853.3600235,47611,0,9381,1
Ford Credit Auto Lease Trust 2021-A,2022-01-31,45898,45555,302,41,1359117379.3999987,1147848307.0000038,968890619.5099994,2062160115.1600223,37880,0,8018,13
Ford Credit Auto Lease Trust 2021-A,2023-01-31,20541,20265,218,58,552224780.3600045,483979918.9300007,452934357.34000033,949845864.3900052,16161,0,4380,25
Ford Credit Auto Lease Trust 2021-A,2021-02-28,56784,56608,163,13,1925602261.680012,1576068119.3700356,1177029526.9899995,2526403018.92001,47432,0,9352,2
Ford Credit Auto Lease Trust 2021-A,2022-02-28,44442,44116,269,57,1302250364.0300028,1102431789.830007,940601729.4799999,2000425715.300026,36633,0,7809,14
Ford Credit Auto Lease Trust 2021-A,2023-02-28,18333,18083,195,55,489647180.0399995,430225894.3999993,405780385.51,849700559.6800016,14315,0,4018,26
Ford Credit Auto Lease Trust 2021-A,2021-03-31,56391,56240,128,23,1881918525.4500065,1547281594.7500021,1169046296.1000006,2509056023.810026,47099,0,9292,3
Ford Credit Auto Lease Trust 2021-A,2022-03-31,42544,42200,309,35,1234607689.3099985,1048303754.789998,903461828.8299991,1919477881.4900143,35021,0,7523,15
Ford Credit Auto Lease Trust 2021-A,2023-03-31,15840,15646,152,42,419645781.76999915,369663497.0000004,351382735.25000066,735841095.1100019,12285,0,3555,27
Ford Credit Auto Lease Trust 2021-A,2021-04-30,55799,55646,125,28,1837482933.560004,1514609799.3000047,1157552551.9500012,2483539271.2300224,46580,0,9219,4
Ford Credit Auto Lease Trust 2021-A,2022-04-30,40696,40414,236,46,1170610541.9799998,995953870.050004,866936461.9800004,1840307757.7900128,33436,0,7260,16
Ford Credit Auto Lease Trust 2021-A,2023-04-30,13757,13602,113,42,361688982.10999805,318474963.8100018,305608821.33000046,640354533.880001,10650,0,3107,28
Ford Credit Auto Lease Trust 2021-A,2021-05-31,55090,54890,170,30,1791977121.8799984,1478942725.0699947,1143334654.1399992,2452444409.440012,45971,0,9119,5
Ford Credit Auto Lease Trust 2021-A,2022-05-31,38520,38178,294,48,1098674911.5600054,937856394.259996,823894655.6299995,1746388929.670021,31550,0,6970,17
Ford Credit Auto Lease Trust 2021-A,2023-05-31,11178,11027,126,25,291959516.5600012,257827948.06000066,249218954.31999975,522919365.25999975,8608,0,2570,29
Ford Credit Auto Lease Trust 2021-A,2021-06-30,54266,54009,227,30,1740363729.9500146,1441436205.4899998,1127410795.0800016,2417213132.880027,45268,0,8998,6
Ford Credit Auto Lease Trust 2021-A,2022-06-30,36239,35941,245,53,1025127762.2500004,877647541.0499961,777711955.2100013,1646855519.6800141,29607,0,6632,18
Ford Credit Auto Lease Trust 2021-A,2021-07-31,53472,53201,233,38,1693070869.0400102,1405816950.179987,1112214971.5999987,2383452412.470013,44587,0,8885,7
Ford Credit Auto Lease Trust 2021-A,2022-07-31,34316,33976,293,47,962299907.1499993,825608300.6500031,738392643.5200012,1562397315.9500093,27970,0,6346,19
Ford Credit Auto Lease Trust 2021-A,2021-08-31,52572,52312,228,32,1643464225.5499892,1368463796.5300112,1095211583.5900013,2345227429.400023,43802,0,8770,8
Ford Credit Auto Lease Trust 2021-A,2022-08-31,31925,31616,264,45,887523466.7700022,764660747.2099916,689466595.4800001,1457140814.5700147,25941,0,5984,20
Ford Credit Auto Lease Trust 2021-A,2021-09-30,51435,51164,245,26,1589675537.890004,1327378623.400003,1073994557.8500009,2297031433.5100183,42769,0,8666,9
Ford Credit Auto Lease Trust 2021-A,2022-09-30,29566,29257,266,43,815871924.889996,705268888.3599993,640812715.9900005,1353126790.0200024,23932,0,5634,21
Ford Credit Auto Lease Trust 2021-A,2021-10-31,50146,49884,227,35,1534726268.909997,1284317292.4100027,1050157370.6100018,2243060761.420019,41607,0,8539,10
Ford Credit Auto Lease Trust 2021-A,2022-10-31,27335,27041,257,37,749344545.3399998,649784447.8400007,595004370.2600002,1254494469.200011,22037,0,5298,22
Ford Credit Auto Lease Trust 2021-A,2021-11-30,48823,48467,319,37,1476847117.8300033,1240246861.9999938,1025059196.300001,2186673803.2300243,40419,0,8404,11
Ford Credit Auto Lease Trust 2021-A,2022-11-30,25145,24839,252,54,685214946.9999968,595963298.7300012,549971808.7000009,1157604538.8800082,20154,0,4991,23
Ford Credit Auto Lease Trust 2021-A,2020-12-31,57143,57118,25,0,1989512867.2700083,1622389285.940001,1184338837.4399996,2542310111.260018,47739,0,9404,0
Ford Credit Auto Lease Trust 2021-A,2021-12-31,47359,47013,296,50,1417492411.5899794,1194252492.8099978,997578363.2100015,2125030786.870027,39139,0,8220,12
Ford Credit Auto Lease Trust 2021-A,2022-12-31,22946,22641,245,60,620879737.0799958,542218254.9100034,503828491.2500003,1058506408.3500066,18195,0,4751,24
Ford Credit Auto Lease Trust 2021-B,2022-01-31,50926,50653,244,29,1756760148.8999827,1469638210.7899983,1132642651.610005,2351693390.1600227,39017,0,11909,5
Ford Credit Auto Lease Trust 2021-B,2023-01-31,37262,36872,313,77,1117703735.220003,971402012.8500006,852143079.4099997,1742714363.6700041,27754,0,9508,17
Ford Credit Auto Lease Trust 2021-B,2024-01-31,10402,10214,136,52,293935646.05999947,261666156.94999984,250699958.3999993,507725254.8099984,7551,0,2851,29
Ford Credit Auto Lease Trust 2021-B,2022-02-28,50395,50135,229,31,1715103438.5000026,1438419785.3799953,1121781372.050001,2328230751.7200165,38616,0,11779,6
Ford Credit Auto Lease Trust 2021-B,2023-02-28,35450,35095,303,52,1053210737.3999999,917626076.4400003,812386504.7400047,1659433831.2200236,26284,0,9166,18
Ford Credit Auto Lease Trust 2021-B,2022-03-31,49672,49358,285,29,1667674972.4799936,1403123538.6699886,1107138648.3300035,2296776934.380025,38035,0,11637,7
Ford Credit Auto Lease Trust 2021-B,2023-03-31,33240,32936,248,56,978328216.6500001,855180187.0299978,763474063.2099996,1558793829.7300065,24562,0,8678,19
Ford Credit Auto Lease Trust 2021-B,2022-04-30,48928,48639,240,49,1621535479.4099953,1367413752.5300078,1091658065.0000043,2263763000.570026,37446,0,11482,8
Ford Credit Auto Lease Trust 2021-B,2023-04-30,31252,30962,245,45,912786073.5600034,798638572.2099993,719521702.5100012,1468801859.030014,23030,0,8222,20
Ford Credit Auto Lease Trust 2021-B,2022-05-31,48024,47657,311,56,1570041798.6699924,1328371360.3699985,1072871559.550001,2223254428.860022,36696,0,11328,9
Ford Credit Auto Lease Trust 2021-B,2023-05-31,28496,28141,302,53,827002052.9300013,725823052.0800041,658284663.1100014,1343946412.9000154,20931,0,7565,21
Ford Credit Auto Lease Trust 2021-B,2022-06-30,47022,46725,233,64,1517517021.7799983,1287940397.7000024,1052267139.9700034,2178651272.020032,35881,0,11141,10
Ford Credit Auto Lease Trust 2021-B,2023-06-30,25761,25467,241,53,744501989.0399988,655066520.8900008,597768973.3100009,1219968042.8200123,18813,0,6948,22
Ford Credit Auto Lease Trust 2021-B,2022-07-31,46013,45658,304,51,1467042938.069997,1248255131.6899955,1031628703.4900029,2133487175.3100216,35059,0,10954,11
Ford Credit Auto Lease Trust 2021-B,2023-07-31,23411,23071,289,51,672950218.9299995,593171764.329999,545157203.120001,1111874737.04001,17043,0,6368,23
Ford Credit Auto Lease Trust 2021-B,2021-08-31,53191,53175,16,0,1965181243.48,1622326753.4600062,1181241025.5800037,2454122749.540019,40761,0,12430,0
Ford Credit Auto Lease Trust 2021-B,2022-08-31,44607,44270,291,46,1406145769.4199932,1201192362.200007,1003093263.9700022,2071092383.2000318,33896,0,10711,12
Ford Credit Auto Lease Trust 2021-B,2023-08-31,20860,20560,240,60,597037171.9899992,527513258.1399991,487821541.4600008,994328669.8100072,15141,0,5719,24
Ford Credit Auto Lease Trust 2021-B,2021-09-30,52862,52694,166,2,1926688704.0899823,1594604278.2099984,1173979147.4600043,2438898238.9200196,40516,0,12346,1
Ford Credit Auto Lease Trust 2021-B,2022-09-30,43302,42937,309,56,1350770530.0900042,1157822949.6699927,977082789.4100035,2013955982.0100303,32818,0,10484,13
Ford Credit Auto Lease Trust 2021-B,2023-09-30,18662,18390,211,61,530480130.6399996,469233386.34000003,436955477.62,890337547.7599981,13557,0,5105,25
Ford Credit Auto Lease Trust 2021-B,2021-10-31,52437,52271,155,11,1886334315.8800082,1564590879.689994,1164923084.6500046,2419588206.58002,40177,0,12260,2
Ford Credit Auto Lease Trust 2021-B,2022-10-31,41900,41522,319,59,1294433480.7199998,1113140160.120002,948935640.929999,1951959062.4500113,31648,0,10252,14
Ford Credit Auto Lease Trust 2021-B,2023-10-31,16296,16032,211,53,461614251.840002,409046087.6699997,383338920.7599989,780671387.7600039,11852,0,4444,26
Ford Credit Auto Lease Trust 2021-B,2021-11-30,51955,51703,226,26,1842281312.5499825,1532830649.9199939,1154310216.0300055,2397454758.6800203,39794,0,12161,3
Ford Credit Auto Lease Trust 2021-B,2022-11-30,40520,40129,326,65,1238688683.6199946,1068538178.1200019,920282161.2400048,1889487739.6600277,30491,0,10029,15
Ford Credit Auto Lease Trust 2021-B,2023-11-30,14139,13880,203,56,400528223.0900009,355105055.5299985,335157300.7699995,681120425.770002,10293,0,3846,27
Ford Credit Auto Lease Trust 2021-B,2021-12-31,51437,51123,281,33,1798785457.7500033,1501107826.7200062,1143451058.5200005,2374490850.250018,39394,0,12043,4
Ford Credit Auto Lease Trust 2021-B,2022-12-31,39048,38632,354,62,1181608262.2300012,1023242615.0100063,889622281.5500042,1822717449.5300262,29207,0,9841,16
Ford Credit Auto Lease Trust 2021-B,2023-12-31,12415,12181,171,63,350911339.8499987,311761580.7899999,296412477.03999895,600955339.8300003,9001,0,3414,28
Ford Credit Auto Lease Trust 2022-A,2023-01-31,47929,47566,309,54,1616466633.3400056,1325219859.1000056,1109452198.8300023,2268241854.32003,37601,0,10328,10
Ford Credit Auto Lease Trust 2022-A,2024-01-31,25076,24772,240,64,778749641.7799983,661279012.1299989,606994710.8499995,1224949325.1300104,20203,0,4873,22
Ford Credit Auto Lease Trust 2022-A,2023-02-28,47009,46647,303,59,1566506478.1299968,1289176284.320003,1090003272.560001,2227103352.380023,36887,0,10122,11
Ford Credit Auto Lease Trust 2022-A,2024-02-29,22723,22448,212,63,706268496.3299968,600470977.6999995,554695149.6799997,1118402602.5100093,18503,0,4220,23
Ford Credit Auto Lease Trust 2022-A,2022-03-31,53158,53139,19,0,2063919188.299999,1622399420.7500033,1226466187.5500062,2511657911.6400237,41558,0,11600,0
Ford Credit Auto Lease Trust 2022-A,2023-03-31,45737,45383,294,60,1504684309.410006,1244043162.4300058,1062006632.8200006,2168057247.830016,35885,0,9852,12
Ford Credit Auto Lease Trust 2022-A,2024-03-31,20484,20229,206,49,636209231.0699989,540638996.1200006,502586526.3800005,1013746093.1899995,16903,0,3581,24
Ford Credit Auto Lease Trust 2022-A,2022-04-30,52821,52669,150,2,2023422578.420007,1596380155.8600037,1218577809.1099982,2495517973.5100164,41319,0,11502,1
Ford Credit Auto Lease Trust 2022-A,2023-04-30,44433,44107,269,57,1447405003.1700103,1199617114.1799927,1033522525.6899996,2108487447.7700305,34852,0,9581,13
Ford Credit Auto Lease Trust 2022-A,2024-04-30,18323,18096,172,55,567167683.0499967,482462827.4499968,451263825.74999934,911849008.3700038,15389,0,2934,25
Ford Credit Auto Lease Trust 2022-A,2022-05-31,52392,52156,221,15,1978831016.0400176,1568175471.2299914,1208944980.4699993,2475832772.790028,40995,0,11397,2
Ford Credit Auto Lease Trust 2022-A,2023-05-31,42586,42198,342,46,1373449567.2200003,1143611338.5200043,993587021.4599998,2024465258.7300265,33398,0,9188,14
Ford Credit Auto Lease Trust 2022-A,2024-05-31,16064,15847,179,38,496618381.5799972,421348351.8899993,396745125.5299994,804207335.4000019,13737,0,2327,26
Ford Credit Auto Lease Trust 2022-A,2022-06-30,51877,51635,213,29,1931160405.7200086,1536912224.0800154,1196683370.2100074,2450906849.650027,40596,0,11281,3
Ford Credit Auto Lease Trust 2022-A,2023-06-30,40589,40222,308,59,1299572256.4600005,1085997247.309994,951001067.2900003,1935045421.8000174,31809,0,8780,15
Ford Credit Auto Lease Trust 2022-A,2024-06-30,14467,14274,138,55,444234491.0399998,376214376.2900006,357048369.8800004,726009699.71,12521,0,1946,27
Ford Credit Auto Lease Trust 2022-A,2022-07-31,51410,51128,260,22,1887170049.259992,1507396944.4399939,1185656570.910003,2428323071.1200304,40234,0,11176,4
Ford Credit Auto Lease Trust 2022-A,2023-07-31,38745,38338,335,72,1230951175.3700078,1032028976.6700053,910760054.73,1850934173.030024,30395,0,8350,16
Ford Credit Auto Lease Trust 2022-A,2024-07-31,12761,12533,184,44,387618897.51000124,329197309.43999934,314666869.18,641720155.28,11155,0,1606,28
Ford Credit Auto Lease Trust 2022-A,2022-08-31,50854,50540,276,38,1838603102.8500085,1475731550.8599913,1172771987.2100031,2401718533.890032,39805,0,11049,5
Ford Credit Auto Lease Trust 2022-A,2023-08-31,36417,36040,308,69,1151175146.7900014,968018776.2900028,859956738.1399993,1744676815.3700066,28619,0,7798,17
Ford Credit Auto Lease Trust 2022-A,2024-08-31,10953,10772,142,39,329766560.4499997,280277084.09999895,269776032.3400003,552446464.5099995,9667,0,1286,29
