series,term_period,term_code,n,scheduled_residual,realized_proceeds,excess_fees
GM Financial Automobile Leasing Trust 2018-2,2019-02-28,1,155,3163931.8499999996,4499337.7299999995,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-02-28,2,692,11763676.120000001,12750202.530000001,55386.79
GM Financial Automobile Leasing Trust 2018-2,2019-02-28,3,28,400637.4,531060.1100000001,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-02-28,98,38,603667.77,898601.79,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-03-31,1,168,3283471.7800000003,4619734.87,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-03-31,2,1975,33635643.72,37226428.27,152581.86
GM Financial Automobile Leasing Trust 2018-2,2019-03-31,3,42,664755.65,900796.76,972.21
GM Financial Automobile Leasing Trust 2018-2,2019-03-31,98,29,484620.3,656520.6599999999,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-04-30,1,223,4476657.76,6117040.78,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-04-30,2,1128,19544315.8,21743602.45,99714.25
GM Financial Automobile Leasing Trust 2018-2,2019-04-30,3,44,707075.04,966696.58,832.14
GM Financial Automobile Leasing Trust 2018-2,2019-04-30,98,25,353091.05,429334.1,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-05-31,1,317,6172853.1,8361967.100000001,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-05-31,2,1553,26913843.25,30140867.55,142079.27
GM Financial Automobile Leasing Trust 2018-2,2019-05-31,3,49,795657.66,1089690.52,317.47
GM Financial Automobile Leasing Trust 2018-2,2019-05-31,98,23,307083.44,389401.83,10.79
GM Financial Automobile Leasing Trust 2018-2,2019-06-30,1,343,7037628.34,9105290.22,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-06-30,2,1591,27684194.53,31022988.199999996,170604.51
GM Financial Automobile Leasing Trust 2018-2,2019-06-30,3,41,706919.66,1003689.24,4041.63
GM Financial Automobile Leasing Trust 2018-2,2019-06-30,98,23,405690.65,508133.25,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-07-31,1,406,7978780.65,10468217.73,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-07-31,2,1692,30014064.21,33417076.33,184902.16999999998
GM Financial Automobile Leasing Trust 2018-2,2019-07-31,3,43,724898.25,955728.6499999999,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-07-31,98,29,464971.65,569924.2699999999,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-08-31,1,372,7440344.08,9678319.33,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-08-31,2,1646,28833396.03,31947005.67,175981.41000000003
GM Financial Automobile Leasing Trust 2018-2,2019-08-31,3,47,762811.8500000001,1038400.99,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-08-31,98,5,66765.85,65914.97,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-09-30,1,280,5656953.94,7516742.32,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-09-30,2,1269,22793624.310000002,24557833.66,89337.53
GM Financial Automobile Leasing Trust 2018-2,2019-09-30,3,28,482633.91,544352.97,591.6
GM Financial Automobile Leasing Trust 2018-2,2019-09-30,98,32,460858.9,556575.64,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-10-31,1,314,6354209.88,8304320.48,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-10-31,2,1556,27423721.09,29582303.46,105849.15
GM Financial Automobile Leasing Trust 2018-2,2019-10-31,3,39,595094.0,720900.4500000001,718.0600000000001
GM Financial Automobile Leasing Trust 2018-2,2019-10-31,98,31,506066.94,579074.4600000001,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-11-30,1,231,4430886.64,5750838.08,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-11-30,2,938,15872982.309999999,17512320.55,57987.54000000001
GM Financial Automobile Leasing Trust 2018-2,2019-11-30,3,20,296825.65,370795.46,2159.7
GM Financial Automobile Leasing Trust 2018-2,2019-11-30,98,31,508413.49,627159.93,185.9
GM Financial Automobile Leasing Trust 2018-2,2019-12-31,1,269,5015800.73,6488167.85,0.0
GM Financial Automobile Leasing Trust 2018-2,2019-12-31,2,326,5622487.049999999,6273581.1899999995,8678.79
GM Financial Automobile Leasing Trust 2018-2,2019-12-31,3,30,519894.31,613754.7000000001,1048.1
GM Financial Automobile Leasing Trust 2018-2,2019-12-31,98,30,547904.96,784381.7000000002,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-01-31,1,255,4967150.48,6433240.49,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-01-31,2,4846,89050707.94,96042197.13,796689.55
GM Financial Automobile Leasing Trust 2018-2,2020-01-31,3,27,374632.75,461857.02999999997,763.13
GM Financial Automobile Leasing Trust 2018-2,2020-01-31,98,27,445175.04000000004,545286.4800000001,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-02-29,1,247,4609250.55,6022601.13,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-02-29,2,1789,32555989.73,35841107.91,302657.69
GM Financial Automobile Leasing Trust 2018-2,2020-02-29,3,24,448191.85,577195.8200000001,365.17
GM Financial Automobile Leasing Trust 2018-2,2020-02-29,98,19,299375.94,334771.29000000004,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-03-31,1,292,5343827.99,6878872.300000001,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-03-31,2,1560,27723508.86,30964579.62,279059.51
GM Financial Automobile Leasing Trust 2018-2,2020-03-31,3,11,184247.23,237104.16999999998,632.13
GM Financial Automobile Leasing Trust 2018-2,2020-03-31,98,30,477785.22,569612.9199999999,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-04-30,1,170,3088187.62,3912347.88,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-04-30,2,1079,19622503.28,22211747.57,182829.31
GM Financial Automobile Leasing Trust 2018-2,2020-04-30,3,5,90084.3,42548.91,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-04-30,98,17,257035.66,289621.67,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-05-31,1,229,4190543.31,5325389.59,81.75
GM Financial Automobile Leasing Trust 2018-2,2020-05-31,2,1743,30769457.46,36563841.45999999,217958.88999999998
GM Financial Automobile Leasing Trust 2018-2,2020-05-31,3,3,44020.05,79049.16,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-05-31,98,21,374525.7,381426.18,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-06-30,1,447,8356498.54,10373046.34,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-06-30,2,2116,36537472.45,44093094.04,285803.4
GM Financial Automobile Leasing Trust 2018-2,2020-06-30,3,6,76096.83,129314.11,518.0
GM Financial Automobile Leasing Trust 2018-2,2020-06-30,98,23,425434.15,473617.53,1083.6
GM Financial Automobile Leasing Trust 2018-2,2020-07-31,1,802,15324907.780000001,18959133.46,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-07-31,2,2040,35010096.72,42689806.96,237520.09999999998
GM Financial Automobile Leasing Trust 2018-2,2020-07-31,3,6,121786.25,141028.88,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-07-31,98,16,239154.15,317080.18999999994,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-08-31,1,963,19398065.509999998,23705419.939999998,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-08-31,2,1508,26055301.86,30756685.56,134828.34
GM Financial Automobile Leasing Trust 2018-2,2020-08-31,3,6,95200.2,81297.63,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-08-31,98,16,305328.11,312828.61,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-09-30,1,1066,21445196.91,26270875.689999998,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-09-30,2,1872,31323445.85,30469367.32,112324.15000000001
GM Financial Automobile Leasing Trust 2018-2,2020-09-30,3,9,164548.5,135474.46,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-09-30,98,8,128513.12,155945.0,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-10-31,1,977,20385558.23,24679124.04,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-10-31,2,1728,29375979.17,12391178.59,21329.440000000002
GM Financial Automobile Leasing Trust 2018-2,2020-10-31,3,9,149912.6,76306.25,0.0
GM Financial Automobile Leasing Trust 2018-2,2020-10-31,98,6,94835.5,106950.25,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-08-31,1,147,3012977.4,4690000.42,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-08-31,2,28,470577.05,564890.5,414.75
GM Financial Automobile Leasing Trust 2018-3,2018-08-31,3,29,430859.5,624844.0999999999,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-08-31,98,26,374807.9,594359.05,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-09-30,1,150,3249404.7,4816431.620000001,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-09-30,2,83,1341807.9900000002,1663442.8699999999,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-09-30,3,16,224970.9,363637.91000000003,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-09-30,98,27,374613.25,560417.52,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-10-31,1,157,3234672.63,4681198.129999999,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-10-31,2,162,2560399.46,3165802.63,1549.04
GM Financial Automobile Leasing Trust 2018-3,2018-10-31,3,29,498951.83999999997,719176.2400000001,220.5
GM Financial Automobile Leasing Trust 2018-3,2018-10-31,98,20,285273.49,445380.1,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-11-30,1,145,2885133.34,4336797.08,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-11-30,2,203,3424046.8600000003,4060803.2399999993,6214.629999999999
GM Financial Automobile Leasing Trust 2018-3,2018-11-30,3,24,395949.15,532843.89,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-11-30,98,28,379216.11000000004,564310.82,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-12-31,1,130,2694590.97,4074850.88,0.0
GM Financial Automobile Leasing Trust 2018-3,2018-12-31,2,260,4531886.51,5192965.109999999,12855.52
GM Financial Automobile Leasing Trust 2018-3,2018-12-31,3,26,470482.3,630322.43,644.75
GM Financial Automobile Leasing Trust 2018-3,2018-12-31,98,34,484351.6,713596.62,1423.5
GM Financial Automobile Leasing Trust 2018-3,2019-01-31,1,175,3663654.6900000004,5222711.99,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-01-31,2,542,9526697.98,10513127.22,37891.44
GM Financial Automobile Leasing Trust 2018-3,2019-01-31,3,27,413670.80000000005,542266.6,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-01-31,98,30,529432.51,724238.52,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-02-28,1,131,2547767.06,3669416.5,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-02-28,2,669,11403993.24,12273742.379999999,62010.3
GM Financial Automobile Leasing Trust 2018-3,2019-02-28,3,27,396777.6,586591.1000000001,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-02-28,98,31,485139.79,633314.0599999999,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-03-31,1,166,3603290.0700000003,5040025.98,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-03-31,2,1910,32213292.36,35294124.29000001,147994.3
GM Financial Automobile Leasing Trust 2018-3,2019-03-31,3,31,517896.74000000005,664654.35,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-03-31,98,31,487055.74000000005,694507.62,692.75
GM Financial Automobile Leasing Trust 2018-3,2019-04-30,1,244,5072374.35,6729276.27,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-04-30,2,1090,19106314.14,21067972.810000002,112396.59
GM Financial Automobile Leasing Trust 2018-3,2019-04-30,3,44,711158.13,937552.46,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-04-30,98,25,463695.86,597504.85,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-05-31,1,263,5249427.219999999,7112299.06,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-05-31,2,1441,25420339.009999998,28260290.0,136790.94
GM Financial Automobile Leasing Trust 2018-3,2019-05-31,3,54,839096.2500000001,1133443.59,436.42
GM Financial Automobile Leasing Trust 2018-3,2019-05-31,98,31,524429.1000000001,694989.9199999999,5552.5
GM Financial Automobile Leasing Trust 2018-3,2019-06-30,1,277,5583377.14,7568118.22,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-06-30,2,1268,21645483.060000002,24310676.4,106667.17000000001
GM Financial Automobile Leasing Trust 2018-3,2019-06-30,3,40,763566.55,1044258.9199999999,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-06-30,98,18,260251.81,365119.62999999995,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-07-31,1,310,6574496.76,9078739.12,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-07-31,2,1305,22683626.339999996,25501444.549999997,140094.03999999998
GM Financial Automobile Leasing Trust 2018-3,2019-07-31,3,30,467734.43,618524.0899999999,1822.61
GM Financial Automobile Leasing Trust 2018-3,2019-07-31,98,39,610095.1,859249.77,329.25
GM Financial Automobile Leasing Trust 2018-3,2019-08-31,1,290,5839438.62,7848674.199999999,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-08-31,2,1278,22109193.63,24404901.759999998,139174.35
GM Financial Automobile Leasing Trust 2018-3,2019-08-31,3,53,869656.8200000001,1261821.12,184.97
GM Financial Automobile Leasing Trust 2018-3,2019-08-31,98,4,86382.1,71723.29000000001,1120.58
GM Financial Automobile Leasing Trust 2018-3,2019-09-30,1,326,6314889.8100000005,8429422.56,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-09-30,2,1193,20970957.150000002,22647832.91,134875.87
GM Financial Automobile Leasing Trust 2018-3,2019-09-30,3,30,471175.51,545729.0800000001,462.0
GM Financial Automobile Leasing Trust 2018-3,2019-09-30,98,40,658730.24,913240.6599999999,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-10-31,1,294,5875560.779999999,7837297.220000001,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-10-31,2,1230,21768071.480000004,23405280.79,99719.47
GM Financial Automobile Leasing Trust 2018-3,2019-10-31,3,50,774082.09,956739.4400000001,2080.7
GM Financial Automobile Leasing Trust 2018-3,2019-10-31,98,33,487253.45999999996,680779.34,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-11-30,1,206,4014272.12,5355610.6,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-11-30,2,647,11229891.19,12397714.89,21001.809999999998
GM Financial Automobile Leasing Trust 2018-3,2019-11-30,3,45,716184.9199999999,881769.6799999999,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-11-30,98,36,623920.1,816777.79,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-12-31,1,225,4395831.1,5769480.91,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-12-31,2,258,4336474.09,4832677.52,12082.5
GM Financial Automobile Leasing Trust 2018-3,2019-12-31,3,42,707089.95,866631.9099999999,0.0
GM Financial Automobile Leasing Trust 2018-3,2019-12-31,98,44,740162.94,967357.49,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-01-31,1,234,4669664.37,6127470.630000001,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-01-31,2,4180,76428619.16,82184672.35000001,612591.82
GM Financial Automobile Leasing Trust 2018-3,2020-01-31,3,39,744472.3700000001,878415.0000000001,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-01-31,98,34,584755.09,728852.5100000001,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-02-29,1,238,4650285.61,5966268.09,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-02-29,2,1682,30372999.490000002,33134808.7,325040.58999999997
GM Financial Automobile Leasing Trust 2018-3,2020-02-29,3,24,371604.48,494438.44,1564.7400000000002
GM Financial Automobile Leasing Trust 2018-3,2020-02-29,98,27,421207.04000000004,565966.9400000001,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-03-31,1,256,4749154.779999999,6165110.3,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-03-31,2,1605,29708179.1,32392788.75,252845.47999999998
GM Financial Automobile Leasing Trust 2018-3,2020-03-31,3,26,400351.7,528935.21,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-03-31,98,28,507708.97,647775.53,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-04-30,1,130,2576106.01,3257752.8600000003,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-04-30,2,854,15325867.05,17352405.46,138281.38
GM Financial Automobile Leasing Trust 2018-3,2020-04-30,3,12,188901.25,283176.9,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-04-30,98,19,398628.3,438973.78,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-05-31,1,185,3525284.38,4506712.95,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-05-31,2,1487,26127612.15,31096581.900000002,190987.06
GM Financial Automobile Leasing Trust 2018-3,2020-05-31,3,9,120983.11,188850.39999999997,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-05-31,98,16,283820.91000000003,276086.14,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-06-30,1,393,7286185.26,9188650.55,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-06-30,2,1851,31795025.24,38843438.02,242795.1
GM Financial Automobile Leasing Trust 2018-3,2020-06-30,3,7,106347.30000000002,167100.53,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-06-30,98,20,424424.35,461276.91,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-07-31,1,643,12458147.97,15553995.79,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-07-31,2,1607,27255677.82,33646263.599999994,241348.26
GM Financial Automobile Leasing Trust 2018-3,2020-07-31,3,8,125076.85,153887.1,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-07-31,98,21,394421.98999999993,406628.93000000005,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-08-31,1,881,17745351.93,22029148.63,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-08-31,2,1267,21763872.95,26425232.07,145955.94
GM Financial Automobile Leasing Trust 2018-3,2020-08-31,3,9,163889.22,181650.01,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-08-31,98,20,330780.22,415527.38,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-09-30,1,1135,23054571.11,28675314.89,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-09-30,2,1587,26691417.11,31543386.42,172403.43
GM Financial Automobile Leasing Trust 2018-3,2020-09-30,3,13,218516.15,261878.19999999998,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-09-30,98,7,147931.18,198319.64,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-10-31,1,951,19476316.35,24034577.61,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-10-31,2,1505,25779501.549999997,28620166.42,117626.71
GM Financial Automobile Leasing Trust 2018-3,2020-10-31,3,15,293671.52999999997,315027.68000000005,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-10-31,98,8,157826.32,209233.3,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-11-30,1,772,15777895.55,19240486.78,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-11-30,2,1574,27035820.4,21981073.11,110153.61
GM Financial Automobile Leasing Trust 2018-3,2020-11-30,3,7,125761.85,79714.55,1631.25
GM Financial Automobile Leasing Trust 2018-3,2020-11-30,98,8,153664.84999999998,126482.2,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-12-31,1,787,16910022.63,20427993.980000004,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-12-31,2,1805,30813327.67,7492391.3,20525.83
GM Financial Automobile Leasing Trust 2018-3,2020-12-31,3,10,171709.16,65373.259999999995,0.0
GM Financial Automobile Leasing Trust 2018-3,2020-12-31,98,2,24093.71,20765.78,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-01-31,1,83,1652750.8,2499574.0799999996,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-01-31,2,31,468707.64999999997,584998.1499999999,320.08
GM Financial Automobile Leasing Trust 2019-1,2019-01-31,3,24,335050.30000000005,465605.59,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-01-31,98,31,433988.30999999994,631618.4299999999,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-02-28,1,94,1821371.96,2907184.3600000003,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-02-28,2,127,2001270.97,2379491.81,6745.339999999999
GM Financial Automobile Leasing Trust 2019-1,2019-02-28,3,24,400756.0,607181.97,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-02-28,98,17,276067.05,460817.85,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-03-31,1,111,2210236.28,3411881.9300000006,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-03-31,2,421,7030145.41,8412775.04,29261.819999999996
GM Financial Automobile Leasing Trust 2019-1,2019-03-31,3,35,502267.91,723875.6599999999,166.37
GM Financial Automobile Leasing Trust 2019-1,2019-03-31,98,26,386533.60000000003,571476.5499999999,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-04-30,1,129,2617593.74,3921268.34,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-04-30,2,315,5235913.88,6213802.05,28337.11
GM Financial Automobile Leasing Trust 2019-1,2019-04-30,3,42,668980.05,928692.72,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-04-30,98,25,383974.89,525936.14,295.75
GM Financial Automobile Leasing Trust 2019-1,2019-05-31,1,187,3633966.4299999997,5297353.95,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-05-31,2,473,8089295.0600000005,9579602.38,33285.05
GM Financial Automobile Leasing Trust 2019-1,2019-05-31,3,27,405588.55000000005,581240.11,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-05-31,98,20,337940.04,512963.34,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-06-30,1,173,3505955.16,4971812.47,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-06-30,2,554,9344114.54,10906799.010000002,39251.479999999996
GM Financial Automobile Leasing Trust 2019-1,2019-06-30,3,32,510147.2,695143.71,91.12
GM Financial Automobile Leasing Trust 2019-1,2019-06-30,98,33,577665.76,770343.53,1275.5
GM Financial Automobile Leasing Trust 2019-1,2019-07-31,1,260,5079352.3100000005,7027120.75,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-07-31,2,712,12266798.44,13989935.86,63175.67999999999
GM Financial Automobile Leasing Trust 2019-1,2019-07-31,3,29,432838.15,629604.67,190.98
GM Financial Automobile Leasing Trust 2019-1,2019-07-31,98,32,477327.79000000004,691904.68,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-08-31,1,284,5557190.970000001,7627969.63,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-08-31,2,896,15195749.82,16983789.560000002,81540.1
GM Financial Automobile Leasing Trust 2019-1,2019-08-31,3,71,1061671.27,1613630.3999999997,436.74
GM Financial Automobile Leasing Trust 2019-1,2019-08-31,98,7,129406.55,166369.58000000002,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-09-30,1,271,5491918.17,7512425.29,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-09-30,2,853,14943634.16,16178097.65,81624.6
GM Financial Automobile Leasing Trust 2019-1,2019-09-30,3,33,524729.74,691741.99,25.0
GM Financial Automobile Leasing Trust 2019-1,2019-09-30,4,1,13933.4,0.0,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-09-30,98,38,598101.3899999999,840061.7599999999,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-10-31,1,242,4793537.45,6516489.949999999,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-10-31,2,821,14200547.89,15416522.77,41767.29
GM Financial Automobile Leasing Trust 2019-1,2019-10-31,3,30,474290.69999999995,596978.65,1253.58
GM Financial Automobile Leasing Trust 2019-1,2019-10-31,98,52,758627.2100000001,1103668.0499999998,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-11-30,1,155,3002298.91,4185964.62,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-11-30,2,490,8276266.819999999,9179106.54,12420.07
GM Financial Automobile Leasing Trust 2019-1,2019-11-30,3,37,641591.81,823146.6,610.8199999999999
GM Financial Automobile Leasing Trust 2019-1,2019-11-30,98,30,511993.5,733612.6199999998,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-12-31,1,184,3594077.74,4885417.880000001,0.0
GM Financial Automobile Leasing Trust 2019-1,2019-12-31,2,197,3423333.54,3827640.4299999997,3374.5
GM Financial Automobile Leasing Trust 2019-1,2019-12-31,3,43,668899.98,831617.33,772.5
GM Financial Automobile Leasing Trust 2019-1,2019-12-31,98,49,753747.7799999999,1115786.48,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-01-31,1,189,3697889.9800000004,5099498.8100000005,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-01-31,2,2524,45218641.16,48893439.379999995,353323.97
GM Financial Automobile Leasing Trust 2019-1,2020-01-31,3,44,647382.85,864454.12,1073.05
GM Financial Automobile Leasing Trust 2019-1,2020-01-31,98,55,936214.81,1219063.23,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-02-29,1,166,3115223.8499999996,4275305.76,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-02-29,2,1093,19706669.8,21539561.39,151767.11000000002
GM Financial Automobile Leasing Trust 2019-1,2020-02-29,3,45,714904.68,955840.6,587.1
GM Financial Automobile Leasing Trust 2019-1,2020-02-29,98,24,419026.74000000005,589880.95,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-03-31,1,180,3406698.09,4574853.279999999,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-03-31,2,1064,19069939.36,21024216.15,129191.82
GM Financial Automobile Leasing Trust 2019-1,2020-03-31,3,32,559415.54,744812.14,193.59
GM Financial Automobile Leasing Trust 2019-1,2020-03-31,98,29,447659.86999999994,635408.97,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-04-30,1,107,2181276.65,2986057.8000000003,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-04-30,2,693,12477465.77,13934322.0,101512.95
GM Financial Automobile Leasing Trust 2019-1,2020-04-30,3,11,160856.90999999997,212400.71,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-04-30,98,17,263870.36,345836.93,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-05-31,1,180,3336898.7699999996,4409450.18,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-05-31,2,1436,25864537.34,30394770.400000002,148095.41999999998
GM Financial Automobile Leasing Trust 2019-1,2020-05-31,3,30,461914.5,701842.76,913.89
GM Financial Automobile Leasing Trust 2019-1,2020-05-31,98,23,345757.4,411901.39,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-06-30,1,372,7161361.73,9195885.64,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-06-30,2,1600,28030600.67,34125075.730000004,175821.3
GM Financial Automobile Leasing Trust 2019-1,2020-06-30,3,19,326911.23,466484.83999999997,1158.25
GM Financial Automobile Leasing Trust 2019-1,2020-06-30,98,34,580790.4400000001,760955.54,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-07-31,1,650,12446215.989999998,15780316.49,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-07-31,2,1558,26813712.98,32999171.43,163061.09999999998
GM Financial Automobile Leasing Trust 2019-1,2020-07-31,3,22,335996.5,480985.49,0.0
GM Financial Automobile Leasing Trust 2019-1,2020-07-31,98,22,371260.54000000004,441555.00999999995,0.0
