series,reporting_date,active_count,count_current,count_30_59,count_60_plus,balance_total,sec_value_total,base_residual_total,vehicle_value_total,alg_count,blackbook_count,other_source_count,vintage_month
Mercedes-Benz Auto Lease Trust 2017-A,2019-06-30,17090,17000,62,28,654138033.858939,548559824.5200007,515855938.06999964,1050370730.0,16439,0,651,27
Mercedes-Benz Auto Lease Trust 2017-A,2017-07-31,54073,53977,76,20,2678800401.0932536,2129256613.8599942,1658344347.3199997,3318571956.52,51996,0,2077,4
Mercedes-Benz Auto Lease Trust 2017-A,2018-07-31,38920,38788,97,35,1665845931.2914362,1362319587.8400023,1174005042.6200006,2359885828.5,37598,0,1322,16
Mercedes-Benz Auto Lease Trust 2017-A,2019-07-31,15168,15079,52,37,573116601.5806177,481893507.3800004,457432606.86999965,933328145.0,14595,0,573,28
Mercedes-Benz Auto Lease Trust 2017-A,2017-08-31,53128,53024,78,26,2599450399.4381304,2071788317.0100026,1627717641.4400003,3257338991.52,51100,0,2028,5
Mercedes-Benz Auto Lease Trust 2017-A,2018-08-31,37279,37145,100,34,1578248085.2596521,1293713868.7699952,1125126216.3899996,2262955983.5,36007,0,1272,17
Mercedes-Benz Auto Lease Trust 2017-A,2017-09-30,52127,52021,78,28,2520601273.861695,2014355839.3800108,1596087918.5000012,3194614316.52,50152,0,1975,6
Mercedes-Benz Auto Lease Trust 2017-A,2018-09-30,35785,35661,94,30,1499604806.3538933,1232523388.8999922,1081815326.6599994,2177049773.5,34549,0,1236,18
Mercedes-Benz Auto Lease Trust 2017-A,2017-10-31,50904,50804,70,30,2431151046.058205,1947635943.199996,1555568093.25,3114110841.51,48978,0,1926,7
Mercedes-Benz Auto Lease Trust 2017-A,2018-10-31,33921,33803,87,31,1405264923.4905844,1157858710.7199976,1025451380.4099991,2064789813.5,32729,0,1192,19
Mercedes-Benz Auto Lease Trust 2017-A,2017-11-30,49780,49686,68,26,2347243143.0811777,1885005511.3099966,1517749054.260001,3038913859.51,47904,0,1876,8
Mercedes-Benz Auto Lease Trust 2017-A,2018-11-30,31870,31757,83,30,1306543093.612978,1079120972.950008,963363403.0299984,1940849042.0,30742,0,1128,20
Mercedes-Benz Auto Lease Trust 2017-A,2017-12-31,48687,48565,86,36,2265934201.6241083,1824070808.7500155,1481351706.480001,2966932095.51,46867,0,1820,9
Mercedes-Benz Auto Lease Trust 2017-A,2018-12-31,29809,29669,97,43,1208166383.9593277,999802055.8299992,899507127.5299999,1813586190.0,28737,0,1072,21
Mercedes-Benz Auto Lease Trust 2018-A,2018-01-31,35318,35272,43,3,1877759930.8999784,1451288774.6899974,1040828684.8200005,2214972946.3,34496,0,822,1
Mercedes-Benz Auto Lease Trust 2018-A,2019-01-31,28618,28519,74,25,1304624560.3825738,1035668321.5700048,839723292.0800008,1799734646.0,28006,0,612,13
Mercedes-Benz Auto Lease Trust 2018-A,2020-01-31,13920,13824,63,33,552965995.3389773,446308857.81999755,401677834.99999994,883827313.0,13604,0,316,25
Mercedes-Benz Auto Lease Trust 2018-A,2018-02-28,35061,35022,33,6,1838162713.7930982,1424239561.3100016,1032721667.2200005,2198084076.3,34251,0,810,2
Mercedes-Benz Auto Lease Trust 2018-A,2019-02-28,28003,27931,51,21,1257324647.812658,1000094987.4199982,820168426.0300006,1759593482.0,27412,0,591,14
Mercedes-Benz Auto Lease Trust 2018-A,2020-02-29,12458,12373,53,32,490031046.69732034,396154560.10999984,358529198.0500001,791655688.0,12160,0,298,26
Mercedes-Benz Auto Lease Trust 2018-A,2018-03-31,34693,34644,42,7,1794865213.6884325,1394099205.3199997,1021697313.2100003,2175193301.3,33894,0,799,3
Mercedes-Benz Auto Lease Trust 2018-A,2019-03-31,26957,26873,63,21,1197791486.5733943,954285859.9299979,789320313.9800005,1696242558.0,26392,0,565,15
Mercedes-Benz Auto Lease Trust 2018-A,2020-03-31,11298,11214,57,27,438691179.2650578,355628510.5299993,324581312.9,718764938.0,11022,0,276,27
Mercedes-Benz Auto Lease Trust 2018-A,2018-04-30,34215,34161,39,15,1749388423.8540847,1361916904.2999983,1007743615.8600005,2146414886.3,33436,0,779,4
Mercedes-Benz Auto Lease Trust 2018-A,2019-04-30,25767,25699,46,22,1132391754.4076707,903252669.5000018,753607369.35,1622728746.0,25244,0,523,16
Mercedes-Benz Auto Lease Trust 2018-A,2020-04-30,10710,10634,43,33,409114985.26459605,332642657.13999933,307240870.95,681620733.0,10444,0,266,28
Mercedes-Benz Auto Lease Trust 2018-A,2018-05-31,33636,33565,57,14,1699276767.5906177,1325938110.7399976,990208196.6499997,2110316741.3,32876,0,760,5
Mercedes-Benz Auto Lease Trust 2018-A,2019-05-31,24675,24587,60,28,1071500004.7874287,855897546.8900001,720635158.6500003,1554712368.0,24185,0,490,17
Mercedes-Benz Auto Lease Trust 2018-A,2020-05-31,9452,9394,39,19,359252159.0231808,293161095.8300003,272392780.79999995,606530773.0,9204,0,248,29
Mercedes-Benz Auto Lease Trust 2018-A,2018-06-30,33097,33041,42,14,1651677307.265981,1291783069.1199977,974152360.2200005,2077169971.3,32358,0,739,6
Mercedes-Benz Auto Lease Trust 2018-A,2019-06-30,23915,23823,74,18,1023909394.4815214,819352884.4300052,697523530.5000008,1506612244.0,23456,0,459,18
Mercedes-Benz Auto Lease Trust 2018-A,2020-06-30,7704,7660,28,16,292263813.84021634,239165111.04999974,222166626.8,498910655.0,7478,0,226,30
Mercedes-Benz Auto Lease Trust 2018-A,2018-07-31,32614,32535,57,22,1606309279.221921,1259492805.3599937,959969122.7200009,2047897717.0,31886,0,728,7
Mercedes-Benz Auto Lease Trust 2018-A,2019-07-31,22867,22758,90,19,964814463.8278911,773081326.2200031,664830959.8499999,1438463449.0,22439,0,428,19
Mercedes-Benz Auto Lease Trust 2018-A,2018-08-31,31987,31905,55,27,1540755756.1025887,1222897772.569996,941574542.4800006,2009596933.0,31271,0,716,8
Mercedes-Benz Auto Lease Trust 2018-A,2019-08-31,21536,21455,59,22,900054624.9525144,721882770.4700015,626289124.8,1358453289.0,21135,0,401,20
Mercedes-Benz Auto Lease Trust 2018-A,2018-09-30,31475,31403,54,18,1511956292.8594313,1190928097.890003,926742290.23,1978938593.0,30772,0,703,9
Mercedes-Benz Auto Lease Trust 2018-A,2019-09-30,20349,20274,45,30,840200288.4272727,674515807.7200029,590820104.0999999,1284253469.0,19966,0,383,21
Mercedes-Benz Auto Lease Trust 2018-A,2018-10-31,30779,30691,70,18,1459788801.3667836,1152532239.5800056,906331265.0300006,1936807733.0,30097,0,682,10
Mercedes-Benz Auto Lease Trust 2018-A,2019-10-31,19025,18921,73,31,775712629.3894796,623356952.390002,551126452.35,1200723769.0,18658,0,367,22
Mercedes-Benz Auto Lease Trust 2018-A,2018-11-30,30068,29990,54,24,1407888370.908425,1113558727.96,884530502.0800009,1891932363.0,29408,0,660,11
Mercedes-Benz Auto Lease Trust 2018-A,2019-11-30,17665,17575,55,35,711955760.2874494,573020510.3600004,510714623.75000006,1115080040.0,17315,0,350,23
Mercedes-Benz Auto Lease Trust 2018-A,2017-12-31,55653,55622,31,0,3005497696.7212152,2315047254.4800014,1640609310.320001,3492299493.3,54356,0,1297,0
Mercedes-Benz Auto Lease Trust 2018-A,2018-12-31,29360,29261,71,28,1356316207.7117777,1074741690.6900036,862354995.0800002,1846394584.0,28719,0,641,12
Mercedes-Benz Auto Lease Trust 2018-A,2019-12-31,15915,15805,70,40,635438747.2040935,512295012.00999874,459558260.50000006,1006613783.0,15579,0,336,24
Mercedes-Benz Auto Lease Trust 2018-B,2019-01-31,28445,28385,40,20,1439780447.1808589,1106061684.309996,829788398.4200001,1794099191.0,27957,0,488,3
Mercedes-Benz Auto Lease Trust 2018-B,2020-01-31,19918,19832,71,15,875413531.3046715,690685874.0499992,574576553.5999999,1259357850.0,19639,0,279,15
Mercedes-Benz Auto Lease Trust 2018-B,2021-01-31,8652,8585,39,28,328019322.02491087,269464690.63999975,247646067.10000005,552510042.0,8475,0,177,27
Mercedes-Benz Auto Lease Trust 2018-B,2019-02-28,28053,27997,44,12,1400611022.9253185,1078915623.6500058,817608510.3400002,1768486714.0,27578,0,475,4
Mercedes-Benz Auto Lease Trust 2018-B,2021-02-28,7566,7503,40,23,284913132.2063267,235031138.1600005,217164931.95000005,486223037.0,7391,0,175,28
Mercedes-Benz Auto Lease Trust 2018-B,2020-02-29,19028,18943,60,25,826966249.5632955,653983507.9299984,548350893.8,1203547420.0,18763,0,265,16
Mercedes-Benz Auto Lease Trust 2018-B,2019-03-31,27457,27411,31,15,1356102236.0858133,1047087284.8099991,800112317.4900001,1732317821.0,26999,0,458,5
Mercedes-Benz Auto Lease Trust 2018-B,2020-03-31,18267,18168,74,25,782308364.0062722,621264816.4699996,525714993.45,1155200600.0,18008,0,259,17
Mercedes-Benz Auto Lease Trust 2018-B,2019-04-30,26690,26642,29,19,1304575124.2007122,1009127810.1899998,777055165.6899997,1684491118.0,26249,0,441,6
Mercedes-Benz Auto Lease Trust 2018-B,2020-04-30,17867,17782,51,34,752118648.1851202,599808773.0800004,513473180.7000001,1128964815.0,17617,0,250,18
Mercedes-Benz Auto Lease Trust 2018-B,2019-05-31,26072,26018,42,12,1257979735.1837845,975299829.9099945,757718808.7900003,1644142043.0,25667,0,405,7
Mercedes-Benz Auto Lease Trust 2018-B,2020-05-31,17054,16991,42,21,709630114.5039479,567792825.8600017,490466585.45000017,1079335035.0,16816,0,238,19
Mercedes-Benz Auto Lease Trust 2018-B,2019-06-30,25574,25531,27,16,1217028872.4292297,945793534.5099982,741882253.2399998,1610937743.0,25192,0,382,8
Mercedes-Benz Auto Lease Trust 2018-B,2020-06-30,15829,15779,33,17,652794750.202542,524190800.8000016,455462365.85,1003703075.0,15601,0,228,20
Mercedes-Benz Auto Lease Trust 2018-B,2019-07-31,24991,24919,58,14,1173815640.8765898,914448321.860003,724330098.1999999,1573922188.0,24637,0,354,9
Mercedes-Benz Auto Lease Trust 2018-B,2020-07-31,14620,14552,48,20,597135611.8337343,481364479.69999635,420555702.45,928188085.0,14402,0,218,21
Mercedes-Benz Auto Lease Trust 2018-B,2019-08-31,24314,24252,48,14,1128822890.6770935,881289985.1200033,704447029.95,1532358983.0,23975,0,339,10
Mercedes-Benz Auto Lease Trust 2018-B,2020-08-31,13660,13588,53,19,551083148.0262094,445544959.63999885,392588094.2000001,867788860.0,13448,0,212,22
Mercedes-Benz Auto Lease Trust 2018-B,2019-09-30,23630,23570,42,18,1083468713.9141226,847685832.6500044,684090733.9499999,1489617358.0,23301,0,329,11
Mercedes-Benz Auto Lease Trust 2018-B,2020-09-30,12736,12678,42,16,507427815.82624215,411310466.9700009,365815963.3499997,810022037.0,12536,0,200,23
Mercedes-Benz Auto Lease Trust 2018-B,2018-10-31,29405,29373,31,1,1552174897.6611822,1182419876.1299973,860219635.0700002,1857689649.0,28887,0,518,0
Mercedes-Benz Auto Lease Trust 2018-B,2019-10-31,22872,22800,49,23,1035602436.9271787,811810793.2400085,660989738.5499996,1441259618.0,22560,0,312,12
Mercedes-Benz Auto Lease Trust 2018-B,2020-10-31,11766,11695,51,20,462386808.1914113,375884709.03999776,337333954.8499998,748308107.0,11575,0,191,24
Mercedes-Benz Auto Lease Trust 2018-B,2018-11-30,29164,29139,17,8,1516528466.6028748,1159102794.1200085,852236975.9200002,1841020649.0,28655,0,509,1
Mercedes-Benz Auto Lease Trust 2018-B,2019-11-30,22117,22062,39,16,989669627.910199,777497507.3499973,638354740.6999999,1393807548.0,21809,0,308,13
Mercedes-Benz Auto Lease Trust 2018-B,2020-11-30,10831,10758,44,29,419773296.4267641,342270759.84999853,309923281.95,688441562.0,10643,0,188,25
Mercedes-Benz Auto Lease Trust 2018-B,2018-12-31,28834,28773,49,12,1478759352.9760988,1133039489.7099981,841857180.82,1819260860.0,28337,0,497,2
Mercedes-Benz Auto Lease Trust 2018-B,2019-12-31,21167,21097,60,10,936851171.6304494,737712001.2399946,610602422.6000001,1335285245.0,20872,0,295,14
Mercedes-Benz Auto Lease Trust 2018-B,2020-12-31,9751,9671,54,26,373428441.23943126,305530200.7700001,278998373.4499999,620871417.0,9568,0,183,26
Mercedes-Benz Auto Lease Trust 2019-A,2019-01-31,37805,37752,42,11,1956251681.25199,1492090228.6499982,1087968010.6699994,2370939967.0,37206,0,599,1
Mercedes-Benz Auto Lease Trust 2019-A,2020-01-31,28503,28388,95,20,1269628965.6691263,994950817.1799991,809444634.05,1787201074.0,28109,0,394,13
Mercedes-Benz Auto Lease Trust 2019-A,2021-01-31,14554,14478,51,25,557310795.5756441,453283209.7999989,408077840.55000013,917386324.0,14289,0,265,25
Mercedes-Benz Auto Lease Trust 2019-A,2019-02-28,37498,37460,24,14,1911544178.1619549,1461892701.2900016,1077827937.2699993,2349750393.0,36912,0,586,2
Mercedes-Benz Auto Lease Trust 2019-A,2021-02-28,13182,13101,55,26,500504727.8114105,408729993.20999783,369988658.3000001,834239249.0,12926,0,256,26
Mercedes-Benz Auto Lease Trust 2019-A,2020-02-29,27409,27328,65,16,1208007676.0279212,948845323.389997,777564590.3000002,1718991404.0,27026,0,383,14
Mercedes-Benz Auto Lease Trust 2019-A,2019-03-31,36980,36932,35,13,1861116742.6126037,1426813563.770001,1062029415.0699991,2316667974.0,36409,0,571,3
Mercedes-Benz Auto Lease Trust 2019-A,2020-03-31,26583,26479,77,27,1153248387.6248593,909611660.4200021,753305590.3499993,1666819345.0,26215,0,368,15
Mercedes-Benz Auto Lease Trust 2019-A,2021-03-31,11052,10994,46,12,416351250.205052,341288525.4199997,310368696.85,704389339.0,10807,0,245,27
Mercedes-Benz Auto Lease Trust 2019-A,2019-04-30,36233,36182,38,13,1801695350.1208944,1384631155.8900023,1039924927.6699984,2270478276.0,35689,0,544,4
Mercedes-Benz Auto Lease Trust 2019-A,2020-04-30,26122,26015,63,44,1114722687.6129081,882695445.8199983,739866695.3500001,1637906517.0,25758,0,364,16
Mercedes-Benz Auto Lease Trust 2019-A,2021-04-30,9356,9318,24,14,349500382.5157891,287296490.43,262345580.85000005,599524041.0,9131,0,225,28
Mercedes-Benz Auto Lease Trust 2019-A,2019-05-31,35552,35484,50,18,1745627993.8126853,1344260268.249989,1018755864.2199985,2226756218.0,35034,0,518,5
Mercedes-Benz Auto Lease Trust 2019-A,2020-05-31,25118,25040,49,29,1059366405.0769001,841709862.2400019,711555282.5499998,1576413357.0,24772,0,346,17
Mercedes-Benz Auto Lease Trust 2019-A,2019-06-30,35027,34959,52,16,1697507866.7645006,1310258658.2000012,1002724890.6699995,2193390523.0,34523,0,504,6
Mercedes-Benz Auto Lease Trust 2019-A,2020-06-30,23613,23541,44,28,985210679.2819971,784979347.2400017,667688765.7000003,1482168847.0,23289,0,324,18
Mercedes-Benz Auto Lease Trust 2019-A,2019-07-31,34338,34250,69,19,1641227918.589448,1270003152.1399982,982002296.27,2149800828.0,33852,0,486,7
Mercedes-Benz Auto Lease Trust 2019-A,2020-07-31,22072,21985,69,18,911432679.4987783,728549719.1699992,623135246.3500001,1385751953.0,21765,0,307,19
Mercedes-Benz Auto Lease Trust 2019-A,2019-08-31,33551,33481,52,18,1584343454.14974,1228838418.0300033,958950340.4699987,2101744838.0,33083,0,468,8
Mercedes-Benz Auto Lease Trust 2019-A,2020-08-31,20825,20714,87,24,849850470.1608605,681417445.8100015,587550726.7500002,1308788568.0,20524,0,301,20
Mercedes-Benz Auto Lease Trust 2019-A,2019-09-30,32804,32728,57,19,1529760497.689633,1189079480.9299958,936914313.5199987,2055953788.0,32352,0,452,9
Mercedes-Benz Auto Lease Trust 2019-A,2020-09-30,19685,19600,53,32,792157775.5135677,636655357.1700003,554175267.2500005,1237052399.0,19396,0,289,21
Mercedes-Benz Auto Lease Trust 2019-A,2019-10-31,31906,31816,77,13,1469477648.0557854,1144677878.639999,909975269.349999,1999225478.0,31465,0,441,10
Mercedes-Benz Auto Lease Trust 2019-A,2020-10-31,18413,18331,59,23,731206208.2564127,589223046.5999986,517330681.50000024,1156492929.0,18131,0,282,22
Mercedes-Benz Auto Lease Trust 2019-A,2019-11-30,31035,30949,65,21,1411527152.6104198,1101726327.449997,883636214.8499999,1943802360.0,30605,0,430,11
Mercedes-Benz Auto Lease Trust 2019-A,2020-11-30,17247,17170,55,22,676413225.7336392,547022336.6900011,484953805.6999999,1085266989.0,16966,0,281,23
Mercedes-Benz Auto Lease Trust 2019-A,2018-12-31,38086,38036,47,3,1999807786.9806857,1520274394.9700027,1096613644.17,2389446027.0,37480,0,606,0
Mercedes-Benz Auto Lease Trust 2019-A,2019-12-31,29893,29765,95,33,1343981857.1806247,1051217502.9400021,850039686.5999997,1873037819.0,29478,0,415,12
Mercedes-Benz Auto Lease Trust 2019-A,2020-12-31,15909,15811,70,28,616001675.8108437,499515638.0999977,446551518.84999985,1001211584.0,15637,0,272,24
Mercedes-Benz Auto Lease Trust 2019-B,2020-01-31,33216,33125,70,21,1729944804.436061,1370383430.489996,984665497.3600001,2141542224.0,32258,0,958,3
Mercedes-Benz Auto Lease Trust 2019-B,2021-01-31,23421,23320,69,32,1053626277.0084945,866609450.459999,688237455.4600002,1501180937.0,22674,0,747,15
Mercedes-Benz Auto Lease Trust 2019-B,2022-01-31,11114,11067,31,16,423168487.9012682,359964120.6900012,322732580.7099998,709208755.0,10713,0,401,27
Mercedes-Benz Auto Lease Trust 2019-B,2021-02-28,22503,22406,66,31,1001641723.5774354,826304264.5200027,660744521.4600003,1442079849.0,21770,0,733,16
Mercedes-Benz Auto Lease Trust 2019-B,2022-02-28,9726,9686,27,13,366548809.9178816,312182832.1399997,281858340.56000006,621832450.0,9389,0,337,28
Mercedes-Benz Auto Lease Trust 2019-B,2020-02-29,32545,32472,54,19,1676260701.2217107,1330939547.490002,964279673.0100005,2097935694.0,31603,0,942,4
Mercedes-Benz Auto Lease Trust 2019-B,2020-03-31,31953,31850,81,22,1619715220.2275202,1291683193.299998,945475572.9100003,2057475205.0,31028,0,925,5
Mercedes-Benz Auto Lease Trust 2019-B,2021-03-31,21225,21152,47,26,933056247.6687914,772193479.0500033,622624714.71,1360270284.0,20514,0,711,17
Mercedes-Benz Auto Lease Trust 2019-B,2022-03-31,8105,8055,35,15,304069153.5368363,259273797.29999924,234912385.60000005,522439005.0,7811,0,294,29
Mercedes-Benz Auto Lease Trust 2019-B,2020-04-30,31631,31515,83,33,1578203575.1498344,1264152423.0699925,935682120.5600003,2036247675.0,30714,0,917,6
Mercedes-Benz Auto Lease Trust 2019-B,2021-04-30,20198,20126,45,27,877792168.2250412,728567398.079998,592586425.5100001,1295638965.0,19504,0,694,18
Mercedes-Benz Auto Lease Trust 2019-B,2020-05-31,30914,30824,56,34,1525647492.9680521,1225935127.110001,914496995.1600001,1990275565.0,30010,0,904,7
Mercedes-Benz Auto Lease Trust 2019-B,2021-05-31,19348,19291,36,21,830464965.4636508,690888397.8299973,567288364.71,1241498205.0,18685,0,663,19
Mercedes-Benz Auto Lease Trust 2019-B,2020-06-30,29886,29811,51,24,1459525956.4330764,1176550872.4600027,883247100.4100003,1923092855.0,29009,0,877,8
Mercedes-Benz Auto Lease Trust 2019-B,2021-06-30,18416,18355,42,19,777965202.0147446,649234415.4200021,539520642.1600001,1181222755.0,17772,0,644,20
Mercedes-Benz Auto Lease Trust 2019-B,2020-07-31,28806,28718,71,17,1392546925.2014549,1126002534.3599966,850749645.9100001,1853104950.0,27948,0,858,9
Mercedes-Benz Auto Lease Trust 2019-B,2021-07-31,17608,17553,35,20,732549483.1064743,612989710.8999987,515635884.3599997,1129186925.0,16988,0,620,21
Mercedes-Benz Auto Lease Trust 2019-B,2020-08-31,27868,27748,88,32,1332454946.9996157,1080657411.4600008,822726449.3600001,1792494230.0,27032,0,836,10
Mercedes-Benz Auto Lease Trust 2019-B,2021-08-31,16630,16579,33,18,680269810.7333568,570816573.89,485598346.6100003,1062967760.0,16049,0,581,22
Mercedes-Benz Auto Lease Trust 2019-B,2020-09-30,26962,26861,60,41,1274612247.2971542,1036440527.4100003,795692999.8100005,1734336815.0,26145,0,817,11
Mercedes-Benz Auto Lease Trust 2019-B,2021-09-30,15667,15622,32,13,630851535.9394238,530789962.68000066,456587310.86000043,999543610.0,15122,0,545,23
Mercedes-Benz Auto Lease Trust 2019-B,2019-10-31,34216,34176,39,1,1862958058.6016483,1463003929.3099997,1015016224.76,2206855704.0,33220,0,996,0
Mercedes-Benz Auto Lease Trust 2019-B,2020-10-31,26026,25922,73,31,1215440139.157544,990957847.1599934,767059150.9100004,1672591300.0,25227,0,799,12
Mercedes-Benz Auto Lease Trust 2019-B,2021-10-31,14666,14611,39,16,582268350.907166,491383459.9199992,427183824.9100001,935291535.0,14157,0,509,24
Mercedes-Benz Auto Lease Trust 2019-B,2019-11-30,34025,33984,34,7,1824041901.5879056,1437241422.5499983,1009037480.4100007,2193684874.0,33032,0,993,1
Mercedes-Benz Auto Lease Trust 2019-B,2020-11-30,25176,25065,74,37,1161277203.7491572,949747313.4099965,741550697.2600005,1616974901.0,24392,0,784,13
Mercedes-Benz Auto Lease Trust 2019-B,2021-11-30,13415,13367,33,15,525754894.8074359,445004265.0699985,390680505.95999986,856376165.0,12929,0,486,25
Mercedes-Benz Auto Lease Trust 2019-B,2019-12-31,33736,33668,52,16,1780070397.500538,1406171096.5800045,1000076973.5600007,2174540159.0,32759,0,977,2
Mercedes-Benz Auto Lease Trust 2019-B,2020-12-31,24266,24154,77,35,1104304654.2392163,905556385.6399952,713450275.8600004,1555898477.0,23503,0,763,14
Mercedes-Benz Auto Lease Trust 2019-B,2021-12-31,12257,12207,36,14,473399613.5582508,401581455.24999946,356155380.5099999,781838225.0,11818,0,439,26
Mercedes-Benz Auto Lease Trust 2020-A,2020-01-31,41070,41001,60,9,2180631867.284876,1698792614.2600098,1179457552.3500013,2609726485.0,40502,0,568,1
Mercedes-Benz Auto Lease Trust 2020-A,2021-01-31,31572,31465,76,31,1437112257.1504729,1159675964.09,899202601.5000007,1997821411.0,31141,0,431,13
Mercedes-Benz Auto Lease Trust 2020-A,2022-01-31,16982,16908,48,26,650190841.6183988,539383655.8499976,477904280.80000013,1072344456.0,16775,0,207,25
Mercedes-Benz Auto Lease Trust 2020-A,2021-02-28,30646,30525,88,33,1378189903.761246,1115269634.8000007,872234006.7999998,1939172446.0,30231,0,415,14
Mercedes-Benz Auto Lease Trust 2020-A,2022-02-28,15197,15140,41,16,574736910.1110429,477567317.72000134,427038182.00000024,960507336.0,15009,0,188,26
Mercedes-Benz Auto Lease Trust 2020-A,2020-02-29,40504,40439,55,10,2124612203.9739492,1658786864.9800107,1162681770.25,2573143115.0,39945,0,559,2
Mercedes-Benz Auto Lease Trust 2020-A,2020-03-31,39976,39872,89,15,2063226093.0662417,1617658213.9000015,1146435626.2499995,2537763835.0,39427,0,549,3
Mercedes-Benz Auto Lease Trust 2020-A,2021-03-31,29200,29109,79,12,1296472030.1294243,1052102411.2600006,831247139.2000002,1849839966.0,28796,0,404,15
Mercedes-Benz Auto Lease Trust 2020-A,2022-03-31,13179,13109,55,15,493369984.38859737,410600050.95000124,369622459.75,835253306.0,13009,0,170,27
Mercedes-Benz Auto Lease Trust 2020-A,2020-04-30,39660,39544,78,38,2015749988.1190553,1587123520.4600015,1137215853.8500001,2517191460.0,39118,0,542,4
Mercedes-Benz Auto Lease Trust 2020-A,2021-04-30,28000,27926,56,18,1227462152.9259171,998378206.1399976,796653352.8000002,1774170136.0,27615,0,385,16
Mercedes-Benz Auto Lease Trust 2020-A,2022-04-30,11525,11467,36,22,427888971.4850536,356600701.6599987,323403490.4499999,734322316.0,11374,0,151,28
Mercedes-Benz Auto Lease Trust 2020-A,2020-05-31,38955,38871,57,27,1958681321.2170105,1546737786.2699988,1117353923.3000002,2473368464.0,38417,0,538,5
Mercedes-Benz Auto Lease Trust 2020-A,2021-05-31,27031,26961,52,18,1169361207.0271723,953218179.5199975,768268432.0999999,1711789676.0,26665,0,366,17
Mercedes-Benz Auto Lease Trust 2020-A,2022-05-31,9719,9666,33,20,357881048.5835445,298682314.16999876,272745588.25,623890481.0,9589,0,130,29
Mercedes-Benz Auto Lease Trust 2020-A,2020-06-30,37929,37848,55,26,1885918161.8245687,1493964809.8999991,1086858388.4499993,2407068505.0,37401,0,528,6
Mercedes-Benz Auto Lease Trust 2020-A,2021-06-30,25887,25809,55,23,1102309119.341003,900920721.9099977,735313986.0499998,1639809326.0,25541,0,346,18
Mercedes-Benz Auto Lease Trust 2020-A,2020-07-31,36837,36738,71,28,1812447457.7000227,1440062052.5300012,1055032614.8499999,2337651045.0,36323,0,514,7
Mercedes-Benz Auto Lease Trust 2020-A,2021-07-31,24831,24764,42,25,1042334643.8852187,853711028.9799974,705295308.6499999,1573875711.0,24503,0,328,19
Mercedes-Benz Auto Lease Trust 2020-A,2020-08-31,35914,35784,101,29,1746072655.5544062,1391297078.5600042,1027894093.45,2278386715.0,35416,0,498,8
Mercedes-Benz Auto Lease Trust 2020-A,2021-08-31,23711,23637,54,20,978441795.9531355,803148199.5399976,671728927.1500002,1499858426.0,23409,0,302,20
