series,term_period,term_code,n,scheduled_residual,realized_proceeds,excess_fees
Ford Credit Auto Lease Trust 2017-A,2018-03-31,98,3,48467.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-04-30,1,257,4602667.25,64130.6,29.4
Ford Credit Auto Lease Trust 2017-A,2018-04-30,2,867,15766137.059999999,16278844.4,145616.45
Ford Credit Auto Lease Trust 2017-A,2018-04-30,3,23,344167.0,268929.52,0.0
Ford Credit Auto Lease Trust 2017-A,2018-04-30,98,4,73052.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-05-31,1,287,5192355.97,15622.5,0.0
Ford Credit Auto Lease Trust 2017-A,2018-05-31,2,861,15323935.64,15728576.690000001,146270.36
Ford Credit Auto Lease Trust 2017-A,2018-05-31,3,29,432988.6,342093.23,0.0
Ford Credit Auto Lease Trust 2017-A,2018-05-31,98,4,61068.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-06-30,1,260,4869024.949999999,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-06-30,2,932,16689816.6,17429105.339999996,158356.03999999998
Ford Credit Auto Lease Trust 2017-A,2018-06-30,3,23,368929.2,278501.58,0.0
Ford Credit Auto Lease Trust 2017-A,2018-06-30,98,9,168682.0,7347.03,0.0
Ford Credit Auto Lease Trust 2017-A,2018-07-31,1,318,5997160.9,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-07-31,2,1072,18817304.049999997,19985243.83,195931.0
Ford Credit Auto Lease Trust 2017-A,2018-07-31,3,21,377164.0,344099.72000000003,0.0
Ford Credit Auto Lease Trust 2017-A,2018-07-31,98,6,112903.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-08-31,1,350,6428611.16,756.8,0.0
Ford Credit Auto Lease Trust 2017-A,2018-08-31,2,1245,21183170.0,22730809.25,184507.62
Ford Credit Auto Lease Trust 2017-A,2018-08-31,3,27,440082.69999999995,391257.05000000005,0.0
Ford Credit Auto Lease Trust 2017-A,2018-08-31,4,1,14126.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-08-31,98,6,109577.0,-4.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-09-30,1,334,5897671.35,26122.5,0.0
Ford Credit Auto Lease Trust 2017-A,2018-09-30,2,1153,20137402.1,21197879.63,173031.8
Ford Credit Auto Lease Trust 2017-A,2018-09-30,3,13,201379.2,172368.36,0.0
Ford Credit Auto Lease Trust 2017-A,2018-09-30,98,4,58499.0,591.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-10-31,1,413,7205673.899999999,32800.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-10-31,2,1397,23788560.299999997,24405239.38,194886.71000000002
Ford Credit Auto Lease Trust 2017-A,2018-10-31,3,30,477725.7,332229.78,0.0
Ford Credit Auto Lease Trust 2017-A,2018-10-31,98,4,85011.0,2500.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-11-30,1,341,5961855.7,14155.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-11-30,2,1101,18568241.4,18925561.1,180923.82
Ford Credit Auto Lease Trust 2017-A,2018-11-30,3,17,233981.0,168672.4,0.0
Ford Credit Auto Lease Trust 2017-A,2018-11-30,98,6,119248.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-12-31,1,312,5521337.300000001,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2018-12-31,2,378,6892016.1,7122856.3100000005,83019.98
Ford Credit Auto Lease Trust 2017-A,2018-12-31,3,9,158438.65,141010.72,0.0
Ford Credit Auto Lease Trust 2017-A,2018-12-31,98,10,187429.6,414.16,0.0
Ford Credit Auto Lease Trust 2017-A,2019-01-31,1,364,6240752.85,12810.7,0.0
Ford Credit Auto Lease Trust 2017-A,2019-01-31,2,3228,54955596.75,53865798.99,528305.6799999999
Ford Credit Auto Lease Trust 2017-A,2019-01-31,3,44,678200.0,567024.7,0.0
Ford Credit Auto Lease Trust 2017-A,2019-01-31,98,11,201297.0,1403.07,0.0
Ford Credit Auto Lease Trust 2017-A,2019-02-28,1,290,5050113.1,13033.0,0.0
Ford Credit Auto Lease Trust 2017-A,2019-02-28,2,1491,25110450.6,25045513.79,202372.44999999998
Ford Credit Auto Lease Trust 2017-A,2019-02-28,3,21,343553.8,235007.2,0.0
Ford Credit Auto Lease Trust 2017-A,2019-02-28,98,11,180421.0,129.28,0.0
Ford Credit Auto Lease Trust 2017-A,2019-03-31,1,288,4897720.25,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2019-03-31,2,1812,31551815.86,32258490.86,299164.39
Ford Credit Auto Lease Trust 2017-A,2019-03-31,3,14,227702.34999999998,113919.75,0.0
Ford Credit Auto Lease Trust 2017-A,2019-03-31,98,7,136669.5,18.57,0.0
Ford Credit Auto Lease Trust 2017-A,2019-04-30,1,400,6764963.35,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2019-04-30,2,1890,32978254.049999997,34302023.31,264150.67000000004
Ford Credit Auto Lease Trust 2017-A,2019-04-30,3,13,216661.5,177934.55000000002,0.0
Ford Credit Auto Lease Trust 2017-A,2019-04-30,98,6,94701.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2019-05-31,1,371,6405623.3,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2019-05-31,2,1941,33075581.3,34462035.09,276699.68
Ford Credit Auto Lease Trust 2017-A,2019-05-31,3,13,230997.8,168553.03999999998,0.0
Ford Credit Auto Lease Trust 2017-A,2019-05-31,98,15,278832.1,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2019-06-30,1,369,6484835.629999999,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2019-06-30,2,1825,31613130.4,32966042.11,282330.22
Ford Credit Auto Lease Trust 2017-A,2019-06-30,3,14,220720.0,155246.30000000002,0.0
Ford Credit Auto Lease Trust 2017-A,2019-06-30,98,12,175270.0,428.89,0.0
Ford Credit Auto Lease Trust 2017-A,2019-07-31,1,374,6459330.15,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2019-07-31,2,1865,33044524.1,32362542.56,297642.07
Ford Credit Auto Lease Trust 2017-A,2019-07-31,3,9,159980.0,88690.76,0.0
Ford Credit Auto Lease Trust 2017-A,2019-07-31,98,10,170382.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2019-08-31,1,355,6221559.75,0.0,0.0
Ford Credit Auto Lease Trust 2017-A,2019-08-31,2,1718,30351350.099999998,12705794.059999999,242198.45
Ford Credit Auto Lease Trust 2017-A,2019-08-31,3,7,110537.0,13658.53,0.0
Ford Credit Auto Lease Trust 2017-A,2019-08-31,98,19,332188.6,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2017-10-31,1,118,2277687.9,15832.91,0.0
Ford Credit Auto Lease Trust 2017-B,2017-10-31,2,69,1094943.05,1110516.5799999998,14161.109999999999
Ford Credit Auto Lease Trust 2017-B,2017-10-31,3,4,68749.0,78417.5,0.0
Ford Credit Auto Lease Trust 2017-B,2017-11-30,1,131,2329765.4000000004,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2017-11-30,2,94,1486689.4,1493401.02,24620.16
Ford Credit Auto Lease Trust 2017-B,2017-11-30,3,4,51681.0,61251.65,0.0
Ford Credit Auto Lease Trust 2017-B,2017-12-31,1,122,2242436.4000000004,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2017-12-31,2,59,1030140.2,1045368.0499999999,13628.1
Ford Credit Auto Lease Trust 2017-B,2017-12-31,3,8,107921.0,48628.41,0.0
Ford Credit Auto Lease Trust 2017-B,2017-12-31,4,4,77879.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2018-01-31,1,175,3242536.37,51112.6,0.0
Ford Credit Auto Lease Trust 2017-B,2018-01-31,2,482,8642966.26,8528119.72,139254.46
Ford Credit Auto Lease Trust 2017-B,2018-01-31,3,52,804295.15,722054.59,0.0
Ford Credit Auto Lease Trust 2017-B,2018-02-28,1,183,3383933.85,136670.94,0.0
Ford Credit Auto Lease Trust 2017-B,2018-02-28,2,383,6978922.699999999,7086872.24,52185.95
Ford Credit Auto Lease Trust 2017-B,2018-02-28,3,23,315923.2,269771.81,0.0
Ford Credit Auto Lease Trust 2017-B,2018-02-28,4,1,22490.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2018-03-31,1,267,5003355.25,67740.1,0.0
Ford Credit Auto Lease Trust 2017-B,2018-03-31,2,719,13029924.0,13345943.120000001,98140.78
Ford Credit Auto Lease Trust 2017-B,2018-03-31,3,32,518364.15,439168.94,0.0
Ford Credit Auto Lease Trust 2017-B,2018-03-31,4,1,27302.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2018-04-30,1,249,4604018.23,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2018-04-30,2,691,12694728.25,13045287.07,133592.58
Ford Credit Auto Lease Trust 2017-B,2018-04-30,3,26,418070.20999999996,306504.22,0.0
Ford Credit Auto Lease Trust 2017-B,2018-04-30,4,1,20001.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2018-05-31,1,295,5435870.199999999,100455.26000000001,0.0
Ford Credit Auto Lease Trust 2017-B,2018-05-31,2,740,13461802.9,13849832.21,126800.75
Ford Credit Auto Lease Trust 2017-B,2018-05-31,3,33,551602.75,434930.77,0.0
Ford Credit Auto Lease Trust 2017-B,2018-05-31,4,1,24172.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2018-05-31,98,1,12196.0,7517.49,0.0
Ford Credit Auto Lease Trust 2017-B,2018-06-30,1,285,5281900.6,28300.0,0.0
Ford Credit Auto Lease Trust 2017-B,2018-06-30,2,739,13627744.0,14034959.2,184638.87
Ford Credit Auto Lease Trust 2017-B,2018-06-30,3,27,423441.8,457428.05000000005,0.0
Ford Credit Auto Lease Trust 2017-B,2018-06-30,98,5,84018.0,12834.9,0.0
Ford Credit Auto Lease Trust 2017-B,2018-07-31,1,247,4380064.5,76647.5,0.0
Ford Credit Auto Lease Trust 2017-B,2018-07-31,2,723,12751735.45,13533000.399999999,136902.07
Ford Credit Auto Lease Trust 2017-B,2018-07-31,3,24,375827.5,360133.91000000003,0.0
Ford Credit Auto Lease Trust 2017-B,2018-07-31,98,4,55699.0,3578.1,0.0
Ford Credit Auto Lease Trust 2017-B,2018-08-31,1,304,5428415.32,67436.4,0.0
Ford Credit Auto Lease Trust 2017-B,2018-08-31,2,755,13107003.1,13968127.27,104845.45
Ford Credit Auto Lease Trust 2017-B,2018-08-31,3,32,520759.4,492437.85,0.0
Ford Credit Auto Lease Trust 2017-B,2018-08-31,98,4,64759.6,4753.73,0.0
Ford Credit Auto Lease Trust 2017-B,2018-09-30,1,321,5758405.51,775.5,0.0
Ford Credit Auto Lease Trust 2017-B,2018-09-30,2,795,13925333.5,14625168.6,104174.29
Ford Credit Auto Lease Trust 2017-B,2018-09-30,3,27,529095.0,523028.43000000005,0.0
Ford Credit Auto Lease Trust 2017-B,2018-09-30,98,2,28841.0,-75.0,0.0
Ford Credit Auto Lease Trust 2017-B,2018-10-31,1,365,6575375.6,20738.01,0.0
Ford Credit Auto Lease Trust 2017-B,2018-10-31,2,876,15827430.209999999,16288397.07,114805.34
Ford Credit Auto Lease Trust 2017-B,2018-10-31,3,19,303446.75,262481.67,0.0
Ford Credit Auto Lease Trust 2017-B,2018-10-31,98,5,65725.0,2228.12,0.0
Ford Credit Auto Lease Trust 2017-B,2018-11-30,1,308,5479992.09,41802.0,0.0
Ford Credit Auto Lease Trust 2017-B,2018-11-30,2,679,11715498.7,11856624.61,127155.9
Ford Credit Auto Lease Trust 2017-B,2018-11-30,3,20,291911.0,254073.90000000002,0.0
Ford Credit Auto Lease Trust 2017-B,2018-11-30,98,8,186416.0,41006.3,0.0
Ford Credit Auto Lease Trust 2017-B,2018-12-31,1,255,4629075.2,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2018-12-31,2,233,4208311.15,4377705.859999999,45154.44
Ford Credit Auto Lease Trust 2017-B,2018-12-31,3,11,204003.0,143411.1,0.0
Ford Credit Auto Lease Trust 2017-B,2018-12-31,4,1,23065.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2018-12-31,98,9,161619.0,2537.34,0.0
Ford Credit Auto Lease Trust 2017-B,2019-01-31,1,307,5288347.96,98507.85999999999,0.0
Ford Credit Auto Lease Trust 2017-B,2019-01-31,2,2130,37395499.09,36416779.230000004,353051.73
Ford Credit Auto Lease Trust 2017-B,2019-01-31,3,72,1227115.1,1056140.57,0.0
Ford Credit Auto Lease Trust 2017-B,2019-01-31,98,5,86565.0,866.1800000000001,0.0
Ford Credit Auto Lease Trust 2017-B,2019-02-28,1,257,4853834.449999999,38541.2,0.0
Ford Credit Auto Lease Trust 2017-B,2019-02-28,2,1026,18136813.16,18047094.299999997,174244.34999999998
Ford Credit Auto Lease Trust 2017-B,2019-02-28,3,27,462388.35,327754.78,0.0
Ford Credit Auto Lease Trust 2017-B,2019-02-28,98,4,62944.0,300.0,0.0
Ford Credit Auto Lease Trust 2017-B,2019-03-31,1,294,5049293.45,11080.5,0.0
Ford Credit Auto Lease Trust 2017-B,2019-03-31,2,1314,23532553.39,23894569.1,202303.2
Ford Credit Auto Lease Trust 2017-B,2019-03-31,3,16,266965.0,202041.1,0.0
Ford Credit Auto Lease Trust 2017-B,2019-03-31,98,10,175181.4,100.0,0.0
Ford Credit Auto Lease Trust 2017-B,2019-04-30,1,371,6603128.76,34830.95,0.0
Ford Credit Auto Lease Trust 2017-B,2019-04-30,2,1389,24532919.5,25459866.76,156018.2
Ford Credit Auto Lease Trust 2017-B,2019-04-30,3,20,326726.55,230038.46,0.0
Ford Credit Auto Lease Trust 2017-B,2019-04-30,98,13,226758.0,8250.0,0.0
Ford Credit Auto Lease Trust 2017-B,2019-05-31,1,374,6435958.37,121139.20999999999,0.0
Ford Credit Auto Lease Trust 2017-B,2019-05-31,2,1303,23056810.599999998,23935540.439999998,163337.34
Ford Credit Auto Lease Trust 2017-B,2019-05-31,3,23,395947.4,292455.30999999994,0.0
Ford Credit Auto Lease Trust 2017-B,2019-05-31,98,9,189515.0,438.3,0.0
Ford Credit Auto Lease Trust 2017-B,2019-06-30,1,406,6965913.4,287.5,0.0
Ford Credit Auto Lease Trust 2017-B,2019-06-30,2,1434,24949801.17,26148871.270000003,214968.79
Ford Credit Auto Lease Trust 2017-B,2019-06-30,3,21,391431.55,245472.80000000002,0.0
Ford Credit Auto Lease Trust 2017-B,2019-06-30,98,11,198451.0,1000.5,0.0
Ford Credit Auto Lease Trust 2017-B,2019-07-31,1,428,7555350.09,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2019-07-31,2,1506,26042703.0,27578232.84,239592.0
Ford Credit Auto Lease Trust 2017-B,2019-07-31,3,21,349569.4,329141.48,0.0
Ford Credit Auto Lease Trust 2017-B,2019-07-31,98,13,240360.4,375.0,0.0
Ford Credit Auto Lease Trust 2017-B,2019-08-31,1,414,7344370.85,10545.0,0.0
Ford Credit Auto Lease Trust 2017-B,2019-08-31,2,1507,25923610.269999996,27265940.9,193683.72999999998
Ford Credit Auto Lease Trust 2017-B,2019-08-31,3,16,295100.0,222848.34,0.0
Ford Credit Auto Lease Trust 2017-B,2019-08-31,98,15,255703.75,1573.1100000000001,0.0
Ford Credit Auto Lease Trust 2017-B,2019-09-30,1,485,8731339.600000001,32999.5,0.0
Ford Credit Auto Lease Trust 2017-B,2019-09-30,2,1652,28719689.75,29344385.4,217377.89
Ford Credit Auto Lease Trust 2017-B,2019-09-30,3,12,224830.1,97055.98999999999,0.0
Ford Credit Auto Lease Trust 2017-B,2019-09-30,98,6,102644.5,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2019-10-31,1,514,9110257.74,40428.2,0.0
Ford Credit Auto Lease Trust 2017-B,2019-10-31,2,1968,34602649.25,34429709.82000001,229011.44
Ford Credit Auto Lease Trust 2017-B,2019-10-31,3,23,358482.65,259980.3,0.0
Ford Credit Auto Lease Trust 2017-B,2019-10-31,98,13,195695.0,445.86,0.0
Ford Credit Auto Lease Trust 2017-B,2019-11-30,1,408,7281882.8,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2019-11-30,2,1548,27162154.599999998,26955465.67,249552.96
Ford Credit Auto Lease Trust 2017-B,2019-11-30,3,18,322506.95,209563.79,0.0
Ford Credit Auto Lease Trust 2017-B,2019-11-30,98,15,238344.5,242.41,0.0
Ford Credit Auto Lease Trust 2017-B,2019-12-31,1,434,7508197.55,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2019-12-31,2,619,11180153.399999999,11294242.010000002,108444.29999999999
Ford Credit Auto Lease Trust 2017-B,2019-12-31,3,6,96789.0,29112.68,0.0
Ford Credit Auto Lease Trust 2017-B,2019-12-31,98,13,221012.7,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2020-01-31,1,494,8563421.21,91201.83,0.0
Ford Credit Auto Lease Trust 2017-B,2020-01-31,2,4050,71916270.03,72129716.72,539894.52
Ford Credit Auto Lease Trust 2017-B,2020-01-31,3,22,362951.2,261823.05,163.49
Ford Credit Auto Lease Trust 2017-B,2020-01-31,98,4,56694.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2020-02-29,1,431,7302819.300000001,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2020-02-29,2,1707,30239408.6,27093750.45,271519.81
Ford Credit Auto Lease Trust 2017-B,2020-02-29,3,11,183186.0,26285.6,0.0
Ford Credit Auto Lease Trust 2017-B,2020-02-29,98,9,123037.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2020-03-31,1,431,7417155.45,734.4,123.61
Ford Credit Auto Lease Trust 2017-B,2020-03-31,2,1693,30311904.94,8297017.640000001,209761.10000000003
Ford Credit Auto Lease Trust 2017-B,2020-03-31,3,13,261168.5,24383.109999999997,0.0
Ford Credit Auto Lease Trust 2017-B,2020-03-31,98,7,94606.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2020-04-30,1,236,4204160.949999999,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2020-04-30,2,736,13616765.36,1568126.0,76136.1
Ford Credit Auto Lease Trust 2017-B,2020-04-30,3,4,58845.0,0.0,0.0
Ford Credit Auto Lease Trust 2017-B,2020-04-30,98,16,257923.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2018-04-30,1,107,1883755.15,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2018-04-30,2,39,631841.0,706370.67,2592.6
Ford Credit Auto Lease Trust 2018-A,2018-04-30,3,1,15588.0,12917.5,0.0
Ford Credit Auto Lease Trust 2018-A,2018-04-30,4,3,62243.25,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2018-05-31,1,166,2987290.77,49640.3,0.0
Ford Credit Auto Lease Trust 2018-A,2018-05-31,2,84,1397744.65,1540682.9799999997,20858.160000000003
Ford Credit Auto Lease Trust 2018-A,2018-05-31,3,10,160413.4,159921.6,0.0
Ford Credit Auto Lease Trust 2018-A,2018-06-30,1,150,2548155.5,53804.82,0.0
Ford Credit Auto Lease Trust 2018-A,2018-06-30,2,140,2182475.5,2366890.25,22584.21
Ford Credit Auto Lease Trust 2018-A,2018-06-30,3,12,191372.0,231308.78000000003,0.0
Ford Credit Auto Lease Trust 2018-A,2018-06-30,4,1,21430.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2018-07-31,1,180,3191513.75,45900.0,0.0
Ford Credit Auto Lease Trust 2018-A,2018-07-31,2,199,3298229.0,3650626.9799999995,23551.14
Ford Credit Auto Lease Trust 2018-A,2018-07-31,3,19,290309.0,285277.38,0.0
Ford Credit Auto Lease Trust 2018-A,2018-08-31,1,214,3567576.05,26163.7,0.0
Ford Credit Auto Lease Trust 2018-A,2018-08-31,2,302,5038346.5,5536716.85,30061.75
Ford Credit Auto Lease Trust 2018-A,2018-08-31,3,25,391973.0,384979.55,0.0
Ford Credit Auto Lease Trust 2018-A,2018-08-31,4,1,26853.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2018-09-30,1,203,3333270.7,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2018-09-30,2,374,6202522.949999999,6650879.659999999,50194.009999999995
Ford Credit Auto Lease Trust 2018-A,2018-09-30,3,17,288424.0,272045.26,0.0
Ford Credit Auto Lease Trust 2018-A,2018-10-31,1,277,4816119.5,16553.3,0.0
Ford Credit Auto Lease Trust 2018-A,2018-10-31,2,534,8964400.9,9244140.040000001,72003.04000000001
Ford Credit Auto Lease Trust 2018-A,2018-10-31,3,31,529488.3,505750.93999999994,0.0
Ford Credit Auto Lease Trust 2018-A,2018-11-30,1,266,4597008.6,83813.61,0.0
Ford Credit Auto Lease Trust 2018-A,2018-11-30,2,480,8112152.2,8352205.010000002,62210.16
Ford Credit Auto Lease Trust 2018-A,2018-11-30,3,12,184574.75,156508.28,0.0
Ford Credit Auto Lease Trust 2018-A,2018-11-30,98,3,33853.0,219.26,0.0
Ford Credit Auto Lease Trust 2018-A,2018-12-31,1,225,3694266.0999999996,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2018-12-31,2,172,3197685.75,3300312.63,30915.649999999998
Ford Credit Auto Lease Trust 2018-A,2018-12-31,3,12,194280.0,131368.2,0.0
Ford Credit Auto Lease Trust 2018-A,2018-12-31,98,4,63037.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2019-01-31,1,327,5540801.8100000005,19802.5,0.0
Ford Credit Auto Lease Trust 2018-A,2019-01-31,2,1867,31916858.75,31305711.049999997,238717.19
Ford Credit Auto Lease Trust 2018-A,2019-01-31,3,54,882626.0,886822.6500000001,0.0
Ford Credit Auto Lease Trust 2018-A,2019-01-31,98,3,65381.0,513.21,0.0
Ford Credit Auto Lease Trust 2018-A,2019-02-28,1,257,4439721.6,80449.3,0.0
Ford Credit Auto Lease Trust 2018-A,2019-02-28,2,889,15615230.95,15565860.89,101977.14
Ford Credit Auto Lease Trust 2018-A,2019-02-28,3,22,366846.7,332376.50999999995,0.0
Ford Credit Auto Lease Trust 2018-A,2019-02-28,98,2,34437.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2019-03-31,1,305,5074465.8,85527.38,0.0
Ford Credit Auto Lease Trust 2018-A,2019-03-31,2,1124,19491162.55,19881775.75,190021.88
Ford Credit Auto Lease Trust 2018-A,2019-03-31,3,20,333470.0,279042.62,0.0
Ford Credit Auto Lease Trust 2018-A,2019-03-31,98,4,60052.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2019-04-30,1,311,5288117.5,19712.0,0.0
Ford Credit Auto Lease Trust 2018-A,2019-04-30,2,1088,18760803.1,19544020.64,151990.56
Ford Credit Auto Lease Trust 2018-A,2019-04-30,3,27,429410.6,339674.18,0.0
Ford Credit Auto Lease Trust 2018-A,2019-04-30,4,1,16253.0,0.0,0.0
Ford Credit Auto Lease Trust 2018-A,2019-04-30,98,9,139592.0,-316.4,0.0
Ford Credit Auto Lease Trust 2018-A,2019-05-31,1,363,6270701.449999999,70191.85,0.0
Ford Credit Auto Lease Trust 2018-A,2019-05-31,2,1098,19200464.700000003,20109101.85,150713.63
Ford Credit Auto Lease Trust 2018-A,2019-05-31,3,32,498544.7,376275.93,0.0
