series,term_period,term_code,n,scheduled_residual,realized_proceeds,excess_fees
World Omni Automobile Lease Securitization Trust 2022-A,2024-05-31,3,20,406267.86000000004,429850.0,0.0
World Omni Automobile Lease Securitization Trust 2022-A,2024-05-31,98,7,170562.29,0.0,0.0
World Omni Automobile Lease Securitization Trust 2022-A,2024-06-30,1,1702,34649072.84,0.0,0.0
World Omni Automobile Lease Securitization Trust 2022-A,2024-06-30,2,98,2298424.23,2541893.93,26439.829999999998
World Omni Automobile Lease Securitization Trust 2022-A,2024-06-30,3,19,362335.8,410050.0,0.0
World Omni Automobile Lease Securitization Trust 2022-A,2024-06-30,98,5,116760.18000000001,0.0,0.0
World Omni Automobile Lease Securitization Trust 2022-A,2024-07-31,1,1964,39332542.07,0.0,0.0
World Omni Automobile Lease Securitization Trust 2022-A,2024-07-31,2,124,2964194.1800000006,2833787.36,11368.199999999999
World Omni Automobile Lease Securitization Trust 2022-A,2024-07-31,3,15,317864.22000000003,207700.0,0.0
World Omni Automobile Lease Securitization Trust 2022-A,2024-07-31,98,5,103848.06,0.0,0.0
World Omni Automobile Lease Securitization Trust 2022-A,2024-08-31,1,1658,34185666.32,0.0,0.0
World Omni Automobile Lease Securitization Trust 2022-A,2024-08-31,2,96,2222025.37,718193.97,1274.3799999999999
World Omni Automobile Lease Securitization Trust 2022-A,2024-08-31,3,16,330261.12,61700.0,0.0
World Omni Automobile Lease Securitization Trust 2022-A,2024-08-31,98,6,102928.16,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2024-01-31,1,3359,73411748.36000001,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2024-01-31,2,59,1204369.29,1742401.04,676.2
World Omni Automobile Lease Securitization Trust 2023-A,2024-01-31,3,193,4065086.7,4435550.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2024-01-31,98,53,1099528.96,999786.42,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-01-31,1,10524,215843431.64,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-01-31,2,299,7247271.27,8624598.75,87882.06999999999
World Omni Automobile Lease Securitization Trust 2023-A,2025-01-31,3,368,8111536.54,8481300.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-01-31,98,82,1703918.7099999997,1023782.09,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-02-28,1,1344,27097739.71,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-02-28,2,38,1017627.7000000001,1127536.03,15262.460000000001
World Omni Automobile Lease Securitization Trust 2023-A,2025-02-28,3,34,792153.34,816750.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-02-28,98,9,215339.64,91162.9,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-03-31,1,1446,29649319.020000003,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-03-31,2,42,1077551.2200000002,1209829.25,22422.859999999997
World Omni Automobile Lease Securitization Trust 2023-A,2025-03-31,3,27,626708.14,750000.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-03-31,98,5,101056.82,119455.5,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-04-30,1,1582,32356486.560000002,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-04-30,2,42,1221864.06,1329610.02,21826.22
World Omni Automobile Lease Securitization Trust 2023-A,2025-04-30,3,21,465602.27,474900.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-04-30,98,6,142870.7,76961.12,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-05-31,1,1305,27030157.34,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-05-31,2,57,1689181.5499999998,1855736.21,19789.17
World Omni Automobile Lease Securitization Trust 2023-A,2025-05-31,3,26,684755.84,737450.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-05-31,98,5,152231.58000000002,72174.94,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-06-30,1,1166,23988129.230000004,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-06-30,2,50,1495975.7699999998,1567656.65,16411.52
World Omni Automobile Lease Securitization Trust 2023-A,2025-06-30,3,21,473746.38000000006,521550.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-06-30,98,1,26402.0,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-07-31,1,1143,23721881.53,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-07-31,2,58,1847621.57,1936032.14,17840.54
World Omni Automobile Lease Securitization Trust 2023-A,2025-07-31,3,23,513513.75,549500.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-07-31,98,2,42671.600000000006,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-08-31,1,1090,22662193.96,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-08-31,2,61,1974649.6600000001,1989762.25,16719.73
World Omni Automobile Lease Securitization Trust 2023-A,2025-08-31,3,16,309610.17000000004,367550.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-08-31,98,4,70305.15,38840.21,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-09-30,1,978,20303391.55,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-09-30,2,63,1966782.62,1776497.83,14844.809999999998
World Omni Automobile Lease Securitization Trust 2023-A,2025-09-30,3,17,383417.92,296400.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-09-30,98,2,55939.19,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-10-31,1,989,20443583.48,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-10-31,2,122,3968342.1799999997,2990213.14,34167.42
World Omni Automobile Lease Securitization Trust 2023-A,2025-10-31,3,14,335355.01,386350.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-11-30,1,706,14446017.77,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-11-30,2,67,2078036.21,228320.0,944.51
World Omni Automobile Lease Securitization Trust 2023-A,2025-11-30,3,11,224099.46,0.0,0.0
World Omni Automobile Lease Securitization Trust 2023-A,2025-11-30,98,7,146777.05,41488.24,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2025-01-31,1,2875,65596088.33,0.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2025-01-31,2,64,1356222.72,1962050.3599999999,6585.43
World Omni Automobile Lease Securitization Trust 2024-A,2025-01-31,3,347,7512803.07,9203300.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2025-01-31,98,105,2177688.55,2258968.04,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-01-31,1,6606,141772245.45,0.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-01-31,2,304,9831090.02,10987704.32,67392.48000000001
World Omni Automobile Lease Securitization Trust 2024-A,2026-01-31,3,431,9806506.49,10548250.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-01-31,98,81,1853643.54,1520383.23,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-02-28,1,785,16792066.84,0.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-02-28,2,63,2054017.7400000002,2298810.35,16644.17
World Omni Automobile Lease Securitization Trust 2024-A,2026-02-28,3,29,662900.6599999999,760650.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-02-28,98,7,146679.84,129999.07000000002,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-03-31,1,1183,25094948.61,0.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-03-31,2,108,3767433.69,4149409.17,39988.509999999995
World Omni Automobile Lease Securitization Trust 2024-A,2026-03-31,3,30,696405.2200000001,956700.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-03-31,98,10,223487.37,179096.89,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-04-30,1,1412,29777042.93,0.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-04-30,2,147,5301312.690000001,5502255.76,44585.39
World Omni Automobile Lease Securitization Trust 2024-A,2026-04-30,3,36,864311.15,994950.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-04-30,98,3,71132.59,89219.44,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-05-31,1,1337,27507993.379999995,0.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-05-31,2,128,4422389.82,4094439.2199999997,23630.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-05-31,3,32,691152.42,666200.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-06-30,1,1484,31040034.42,0.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-06-30,2,182,6430140.8500000015,889298.25,10204.34
World Omni Automobile Lease Securitization Trust 2024-A,2026-06-30,3,25,618885.04,39400.0,0.0
World Omni Automobile Lease Securitization Trust 2024-A,2026-06-30,98,6,143567.08999999997,101458.31,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2025-01-31,1,10,0.0,0.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2025-01-31,3,1,21107.9,30400.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-01-31,1,3950,92671863.27000001,0.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-01-31,2,120,2908343.77,3708796.8099999996,11680.52
World Omni Automobile Lease Securitization Trust 2025-A,2026-01-31,3,559,12855131.57,14662950.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-01-31,98,122,2579855.55,2688265.7600000002,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-02-28,1,333,7948933.29,0.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-02-28,2,20,657736.5000000001,790182.28,3243.6400000000003
World Omni Automobile Lease Securitization Trust 2025-A,2026-02-28,3,68,1576316.97,1817100.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-02-28,98,13,226175.25,270169.8,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-03-31,1,467,10808282.78,0.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-03-31,2,28,833723.73,960301.1299999999,2594.7799999999997
World Omni Automobile Lease Securitization Trust 2025-A,2026-03-31,3,49,1069040.6,1156200.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-03-31,98,19,393707.02999999997,272707.42,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-04-30,1,557,12787912.3,0.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-04-30,2,15,387774.47000000003,422904.1,1446.39
World Omni Automobile Lease Securitization Trust 2025-A,2026-04-30,3,55,1436537.13,1497800.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-04-30,98,16,403977.27,334468.94,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-05-31,1,500,11460396.82,0.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-05-31,2,14,390100.18000000005,389091.2,599.7
World Omni Automobile Lease Securitization Trust 2025-A,2026-05-31,3,39,817277.2799999999,691500.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-05-31,98,12,240840.99000000002,172096.78,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-06-30,1,561,12574511.100000001,0.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-06-30,2,23,562805.2200000001,194271.4,616.67
World Omni Automobile Lease Securitization Trust 2025-A,2026-06-30,3,28,675623.8799999999,85700.0,0.0
World Omni Automobile Lease Securitization Trust 2025-A,2026-06-30,98,8,146994.43,178071.07,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-02-28,1,204,4922765.99,0.0,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-02-28,2,2,52454.89,64009.0,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-02-28,3,4,74795.48,100650.0,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-02-28,98,5,97779.94,0.0,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-03-31,1,394,9428324.64,0.0,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-03-31,2,20,472487.48,634185.95,149.49
World Omni Automobile Lease Securitization Trust 2026-A,2026-03-31,3,16,360169.15,480600.0,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-03-31,98,5,117137.58000000002,100543.65,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-04-30,1,467,11056443.39,0.0,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-04-30,2,14,340381.92,396672.77,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-04-30,3,30,677006.5000000002,919650.0,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-04-30,98,17,375232.0,518135.32,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-05-31,1,454,10864011.36,0.0,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-05-31,2,18,454769.79,588086.84,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-05-31,3,55,1179998.8499999999,1396450.0,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-05-31,98,11,222843.93000000002,244976.33,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-06-30,1,536,12673727.26,0.0,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-06-30,2,34,779726.66,175723.0,703.64
World Omni Automobile Lease Securitization Trust 2026-A,2026-06-30,3,60,1240453.72,308800.0,0.0
World Omni Automobile Lease Securitization Trust 2026-A,2026-06-30,98,21,519688.43000000005,564091.9600000001,0.0
