series,reporting_date,cum_returned,crr_basic,crr_with_fees,gl_pct_pool,gl_pct_resid,avg_gl_per_vehicle,vintage_month,period_realized,period_scheduled
Nissan Auto Lease Trust 2020-B,2023-02-28,2347,1.4297062697030538,1.4325950488313763,0.00861269616336233,0.4297062697030539,7113.395982104814,30,3013405.9399999976,2519053.3500000015
Nissan Auto Lease Trust 2020-B,2023-03-31,2450,1.3999818128754409,1.4029376666850137,0.008400466344524729,0.3999818128754409,6646.427322448982,31,1447377.2700000033,1858770.6999999955
Nissan Auto Lease Trust 2021-A,2021-09-30,0,,,,,,0,0.0,0.0
Nissan Auto Lease Trust 2021-A,2021-10-31,4,1.685460831460909,1.685460831460909,3.834421948121921e-05,0.685460831460909,13945.435000000001,1,137160.19,81378.45
Nissan Auto Lease Trust 2021-A,2021-11-30,6,1.7326259147286602,1.7326259147286602,6.19748777056825e-05,0.7326259147286602,15026.456666666667,2,76061.0,41684.0
Nissan Auto Lease Trust 2021-A,2021-12-31,7,1.7805203267225849,1.7805203267225849,7.52203369757521e-05,0.7805203267225849,15632.534285714284,3,36405.0,17136.000000000015
Nissan Auto Lease Trust 2021-A,2022-01-31,26,1.8507585896376484,1.8507585896376484,0.00024444217030691006,0.8507585896376484,13677.128846153848,4,523965.36000000004,277787.75
Nissan Auto Lease Trust 2021-A,2022-02-28,41,1.8264969855607716,1.8264969855607716,0.0003707631990649149,0.8264969855607714,13155.426097560978,5,418381.57000000007,234614.45
Nissan Auto Lease Trust 2021-A,2022-03-31,61,1.8209135242771939,1.822011115165634,0.0005604168458729713,0.820913524277194,13365.139672131148,6,616430.0,340528.95000000007
Nissan Auto Lease Trust 2021-A,2022-04-30,79,1.784498221790981,1.7853296888270562,0.0007069703360064209,0.784498221790981,13018.659113924052,7,531067.0,317866.44999999995
Nissan Auto Lease Trust 2021-A,2022-05-31,95,1.7540455436530342,1.7547334342635024,0.0008213579407898451,0.7540455436530342,12577.693578947365,8,440037.71999999974,273630.90000000014
Nissan Auto Lease Trust 2021-A,2022-06-30,101,1.748580545793853,1.7493947060649795,0.0008697340438686559,0.7485805457938529,12527.293465346536,9,175956.55000000028,105580.79999999981
Nissan Auto Lease Trust 2021-A,2022-07-31,113,1.7158493526215792,1.7165700615087667,0.000939549354968424,0.7158493526215792,12095.764159292035,10,320727.06000000006,219162.3500000001
Nissan Auto Lease Trust 2021-A,2022-08-31,130,1.6817554527032552,1.6828513416047066,0.0010376911898328377,0.6817554527032552,11612.264846153845,11,447678.5299999998,304905.4500000002
Nissan Auto Lease Trust 2021-A,2022-09-30,162,1.6258342734528468,1.6269532675396148,0.0012041691460913013,0.6258342734528468,10813.458950617282,12,827022.5699999998,584836.6499999999
