series,reporting_date,n_returned,n_retained,n_chargeoff,n_other,scheduled_returned,realized_returned,excess_fees_returned,cum_n_returned,cum_n_retained,cum_n_chargeoff,cum_n_other,cum_scheduled_returned,cum_realized_returned,cum_excess_fees_returned,initial_pool_balance
GM Financial Automobile Leasing Trust 2021-3,2022-10-31,30.0,1065.0,5.0,37.0,547461.46,764475.0299999999,2452.89,163.0,13620.0,138.0,449.0,3063420.63,4311113.51,35579.85,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2022-11-30,33.0,1033.0,2.0,29.0,623675.05,846014.0,851.79,196.0,14653.0,140.0,478.0,3687095.6799999997,5157127.51,36431.64,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2022-12-31,10.0,985.0,7.0,29.0,209220.0,286516.97,0.0,206.0,15638.0,147.0,507.0,3896315.6799999997,5443644.4799999995,36431.64,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2023-01-31,391.0,1074.0,16.0,25.0,7386840.05,9884824.2,52911.42,597.0,16712.0,163.0,532.0,11283155.73,15328468.68,89343.06,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2023-02-28,133.0,1004.0,7.0,43.0,2529783.5,3516515.8800000004,18651.22,730.0,17716.0,170.0,575.0,13812939.23,18844984.56,107994.28,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2023-03-31,99.0,1378.0,7.0,18.0,2022971.8900000001,2606737.2600000002,13191.810000000001,829.0,19094.0,177.0,593.0,15835911.12,21451721.82,121186.09,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2023-04-30,63.0,1255.0,10.0,30.0,1374699.1,1730858.48,7984.42,892.0,20349.0,187.0,623.0,17210610.22,23182580.3,129170.51,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2023-05-31,69.0,1428.0,12.0,33.0,1429889.98,1756622.17,13315.32,961.0,21777.0,199.0,656.0,18640500.2,24939202.47,142485.83,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2023-06-30,77.0,1452.0,5.0,17.0,1693933.65,1865207.99,8172.49,1038.0,23229.0,204.0,673.0,20334433.85,26804410.46,150658.32,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2023-07-31,107.0,1425.0,5.0,16.0,2243398.5,2731900.85,8665.689999999999,1145.0,24654.0,209.0,689.0,22577832.35,29536311.310000002,159324.01,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2023-08-31,187.0,1793.0,9.0,24.0,3599091.2,4519108.24,34187.87,1332.0,26447.0,218.0,713.0,26176923.55,34055419.55,193511.88,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2023-09-30,179.0,1673.0,6.0,16.0,3505361.3,4219482.07,22295.0,1511.0,28120.0,224.0,729.0,29682284.85,38274901.620000005,215806.88,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2023-10-31,225.0,1927.0,7.0,21.0,4466715.5,5467335.58,45294.16,1736.0,30047.0,231.0,750.0,34149000.35,43742237.2,261101.04,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2023-11-30,150.0,1563.0,2.0,11.0,2915595.0,3492479.4000000004,16027.779999999999,1886.0,31610.0,233.0,761.0,37064595.35,47234716.6,277128.82,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2023-12-31,20.0,1400.0,5.0,17.0,447532.0,528015.54,0.0,1906.0,33010.0,238.0,778.0,37512127.35,47762732.14,277128.82,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2024-01-31,1493.0,1455.0,5.0,18.0,28958689.099999998,23553587.279999997,187749.35,3399.0,34465.0,243.0,796.0,66470816.449999996,71316319.42,464878.17000000004,1703337101.3200076
GM Financial Automobile Leasing Trust 2021-3,2024-02-29,508.0,1360.0,7.0,14.0,9870269.49,2242297.28,6659.62,3907.0,35825.0,250.0,810.0,76341085.94,73558616.7,471537.79000000004,1703337101.3200076
GM Financial Automobile Leasing Trust 2022-1,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2022-01-31,0.0,440.0,3.0,32.0,0.0,0.0,0.0,0.0,440.0,3.0,32.0,0.0,0.0,0.0,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2022-02-28,0.0,501.0,8.0,16.0,0.0,0.0,0.0,0.0,941.0,11.0,48.0,0.0,0.0,0.0,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2022-03-31,2.0,746.0,5.0,30.0,37030.8,57523.39,0.0,2.0,1687.0,16.0,78.0,37030.8,57523.39,0.0,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2022-04-30,2.0,807.0,4.0,34.0,23664.3,44246.59,0.0,4.0,2494.0,20.0,112.0,60695.100000000006,101769.98,0.0,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2022-05-31,9.0,887.0,7.0,29.0,193927.02,292579.45,0.0,13.0,3381.0,27.0,141.0,254622.12,394349.43,0.0,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2022-06-30,5.0,1030.0,4.0,24.0,111035.5,150323.46,88.19,18.0,4411.0,31.0,165.0,365657.62,544672.89,88.19,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2022-07-31,4.0,944.0,7.0,33.0,64892.0,94957.51,0.0,22.0,5355.0,38.0,198.0,430549.62,639630.4,88.19,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2022-08-31,17.0,989.0,12.0,38.0,266046.25,384090.95999999996,3551.82,39.0,6344.0,50.0,236.0,696595.87,1023721.3599999999,3640.01,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2022-09-30,13.0,912.0,2.0,40.0,218438.53,334173.08,1185.1599999999999,52.0,7256.0,52.0,276.0,915034.4,1357894.44,4825.17,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2022-10-31,25.0,932.0,15.0,51.0,495629.0,681561.03,1026.84,77.0,8188.0,67.0,327.0,1410663.4,2039455.47,5852.01,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2022-11-30,25.0,856.0,14.0,43.0,487095.19999999995,667549.6200000001,465.5,102.0,9044.0,81.0,370.0,1897758.6,2707005.09,6317.51,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2022-12-31,4.0,841.0,12.0,44.0,76869.0,107704.95999999999,0.0,106.0,9885.0,93.0,414.0,1974627.6,2814710.0500000003,6317.51,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2023-01-31,253.0,886.0,13.0,26.0,4717056.1,6408642.9399999995,28910.559999999998,359.0,10771.0,106.0,440.0,6691683.699999999,9223352.99,35228.07,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2023-02-28,103.0,914.0,14.0,53.0,1940820.95,2630927.99,18436.309999999998,462.0,11685.0,120.0,493.0,8632504.649999999,11854280.98,53664.38,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2023-03-31,57.0,1277.0,20.0,40.0,1100113.95,1505186.07,8560.67,519.0,12962.0,140.0,533.0,9732618.6,13359467.05,62225.049999999996,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2023-04-30,54.0,1208.0,7.0,38.0,1091713.07,1434283.04,11410.080000000002,573.0,14170.0,147.0,571.0,10824331.67,14793750.09,73635.13,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2023-05-31,47.0,1416.0,8.0,29.0,955348.65,1130675.17,5119.82,620.0,15586.0,155.0,600.0,11779680.319999998,15924425.26,78754.95,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2023-06-30,71.0,1464.0,13.0,19.0,1568170.8,1812197.13,8223.06,691.0,17050.0,168.0,619.0,13347851.12,17736622.39,86978.01,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2023-07-31,110.0,1388.0,9.0,22.0,2332112.3,2854554.1399999997,11258.859999999999,801.0,18438.0,177.0,641.0,15679963.419999998,20591176.53,98236.87,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2023-08-31,131.0,1559.0,9.0,29.0,2707076.3,3267656.93,18836.34,932.0,19997.0,186.0,670.0,18387039.72,23858833.46,117073.20999999999,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2023-09-30,137.0,1506.0,9.0,36.0,2714020.8,3188415.34,31550.58,1069.0,21503.0,195.0,706.0,21101060.52,27047248.8,148623.79,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2023-10-31,189.0,1816.0,12.0,49.0,4013946.17,4737607.74,32787.399999999994,1258.0,23319.0,207.0,755.0,25115006.689999998,31784856.54,181411.19,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2023-11-30,139.0,1858.0,10.0,26.0,2788448.0,3351045.6799999997,5230.889999999999,1397.0,25177.0,217.0,781.0,27903454.689999998,35135902.22,186642.08,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2023-12-31,28.0,1648.0,7.0,26.0,597721.0,725316.36,0.0,1425.0,26825.0,224.0,807.0,28501175.689999998,35861218.58,186642.08,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2024-01-31,1550.0,1861.0,8.0,35.0,30728138.049999997,34662155.28,258344.13,2975.0,28686.0,232.0,842.0,59229313.739999995,70523373.86,444986.20999999996,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2024-02-29,720.0,1840.0,13.0,20.0,14469137.0,16800828.54,120139.54000000001,3695.0,30526.0,245.0,862.0,73698450.74,87324202.4,565125.75,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2024-03-31,603.0,2034.0,17.0,14.0,12445941.45,13899977.27,104323.04,4298.0,32560.0,262.0,876.0,86144392.19,101224179.67,669448.79,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2024-04-30,603.0,2049.0,6.0,26.0,12386066.65,13050261.04,91266.40000000001,4901.0,34609.0,268.0,902.0,98530458.83999999,114274440.71,760715.19,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2024-05-31,609.0,1878.0,8.0,17.0,12431020.45,9239676.23,40654.759999999995,5510.0,36487.0,276.0,919.0,110961479.28999999,123514116.94,801369.95,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-1,2024-06-30,571.0,1564.0,7.0,19.0,11441293.75,2962491.88,1542.01,6081.0,38051.0,283.0,938.0,122402773.03999999,126476608.82,802911.96,1606386154.9900026
GM Financial Automobile Leasing Trust 2022-2,2022-03-31,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2022-04-30,0.0,479.0,3.0,17.0,0.0,0.0,0.0,0.0,529.0,3.0,18.0,0.0,0.0,0.0,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2022-05-31,0.0,508.0,2.0,33.0,0.0,0.0,0.0,0.0,1037.0,5.0,51.0,0.0,0.0,0.0,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2022-06-30,1.0,679.0,6.0,29.0,17657.0,26440.89,0.0,1.0,1716.0,11.0,80.0,17657.0,26440.89,0.0,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2022-07-31,3.0,701.0,12.0,20.0,51885.0,77411.89,282.75,4.0,2417.0,23.0,100.0,69542.0,103852.78,282.75,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2022-08-31,6.0,850.0,9.0,33.0,92897.8,144379.62,709.69,10.0,3267.0,32.0,133.0,162439.8,248232.4,992.44,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2022-09-30,17.0,751.0,7.0,37.0,290730.65,436529.03,1951.1399999999999,27.0,4018.0,39.0,170.0,453170.45,684761.43,2943.58,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2022-10-31,16.0,717.0,4.0,51.0,339457.0,468230.56,1955.0,43.0,4735.0,43.0,221.0,792627.45,1152991.99,4898.58,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2022-11-30,16.0,724.0,11.0,42.0,311660.35,427151.08,213.88,59.0,5459.0,54.0,263.0,1104287.8,1580143.07,5112.46,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2022-12-31,8.0,678.0,10.0,24.0,136548.0,199324.27000000002,0.0,67.0,6137.0,64.0,287.0,1240835.8,1779467.34,5112.46,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2023-01-31,190.0,737.0,15.0,50.0,3618284.58,4978198.23,19896.39,257.0,6874.0,79.0,337.0,4859120.38,6757665.57,25008.85,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2023-02-28,56.0,771.0,17.0,35.0,1130117.15,1553825.08,3833.09,313.0,7645.0,96.0,372.0,5989237.529999999,8311490.65,28841.94,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2023-03-31,43.0,1044.0,11.0,39.0,868827.0,1202209.56,2753.43,356.0,8689.0,107.0,411.0,6858064.529999999,9513700.21,31595.37,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2023-04-30,46.0,983.0,8.0,18.0,980498.35,1279097.6300000001,15272.58,402.0,9672.0,115.0,429.0,7838562.88,10792797.84,46867.95,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2023-05-31,41.0,1233.0,16.0,31.0,927600.8,1155210.6300000001,997.75,443.0,10905.0,131.0,460.0,8766163.68,11948008.47,47865.7,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2023-06-30,67.0,1243.0,9.0,26.0,1459297.0,1728271.89,2775.08,510.0,12148.0,140.0,486.0,10225460.68,13676280.360000001,50640.78,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2023-07-31,55.0,1013.0,8.0,26.0,1203569.0,1470834.9,2197.55,565.0,13161.0,148.0,512.0,11429029.68,15147115.26,52838.33,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2023-08-31,105.0,1360.0,6.0,37.0,2149356.0,2640916.0300000003,9152.53,670.0,14521.0,154.0,549.0,13578385.68,17788031.29,61990.86,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2023-09-30,77.0,1372.0,8.0,23.0,1667158.0,2107092.5,8655.41,747.0,15893.0,162.0,572.0,15245543.68,19895123.79,70646.27,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2023-10-31,134.0,1643.0,9.0,21.0,2896434.35,3466234.58,17666.309999999998,881.0,17536.0,171.0,593.0,18141978.03,23361358.37,88312.58,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2023-11-30,106.0,1585.0,10.0,31.0,2288615.85,2762695.5199999996,2367.7299999999996,987.0,19121.0,181.0,624.0,20430593.88,26124053.89,90680.31,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2023-12-31,17.0,1448.0,6.0,26.0,375223.0,444976.93999999994,0.0,1004.0,20569.0,187.0,650.0,20805816.88,26569030.830000002,90680.31,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2024-01-31,1234.0,1598.0,14.0,28.0,26704039.200000003,29893235.740000002,190812.17,2238.0,22167.0,201.0,678.0,47509856.08,56462266.57000001,281492.48,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2024-02-29,554.0,1750.0,11.0,24.0,11946102.35,13672602.51,89956.62,2792.0,23917.0,212.0,702.0,59455958.43,70134869.08,371449.1,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2024-03-31,487.0,2003.0,5.0,20.0,10451229.55,11980492.04,57927.67,3279.0,25920.0,217.0,722.0,69907187.98,82115361.12,429376.77,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2024-04-30,492.0,2120.0,11.0,22.0,10436735.65,12063327.06,77066.73000000001,3771.0,28040.0,228.0,744.0,80343923.63,94178688.18,506443.5,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2024-05-31,548.0,2138.0,16.0,18.0,11551462.55,13115206.669999998,50119.97,4319.0,30178.0,244.0,762.0,91895386.18,107293894.85,556563.47,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2024-06-30,552.0,1791.0,11.0,17.0,11545266.9,12469762.83,62504.09999999999,4871.0,31969.0,255.0,779.0,103440653.08,119763657.68,619067.5700000001,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2024-07-31,500.0,1766.0,10.0,17.0,10202393.65,8193865.29,28781.17,5371.0,33735.0,265.0,796.0,113643046.73,127957522.97,647848.74,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-2,2024-08-31,361.0,1694.0,9.0,18.0,7559541.0,1213506.42,0.0,5732.0,35429.0,274.0,814.0,121202587.73,129171029.39,647848.74,1542155696.7000027
GM Financial Automobile Leasing Trust 2022-3,2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2022-07-31,1.0,404.0,2.0,25.0,15903.0,26505.0,0.0,1.0,404.0,2.0,25.0,15903.0,26505.0,0.0,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2022-08-31,6.0,544.0,2.0,43.0,111740.0,197025.71000000002,0.0,7.0,948.0,4.0,68.0,127643.0,223530.71000000002,0.0,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2022-09-30,3.0,624.0,6.0,29.0,59236.0,85731.44,0.0,10.0,1572.0,10.0,97.0,186879.0,309262.15,0.0,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2022-10-31,12.0,678.0,13.0,41.0,207800.0,303080.31999999995,0.0,22.0,2250.0,23.0,138.0,394679.0,612342.47,0.0,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2022-11-30,9.0,734.0,11.0,39.0,198348.0,262208.49,0.0,31.0,2984.0,34.0,177.0,593027.0,874550.96,0.0,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2022-12-31,7.0,698.0,11.0,33.0,147873.0,198479.5,0.0,38.0,3682.0,45.0,210.0,740900.0,1073030.46,0.0,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2023-01-31,159.0,765.0,16.0,34.0,3010709.2,4168058.249999999,24663.78,197.0,4447.0,61.0,244.0,3751609.2,5241088.709999999,24663.78,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2023-02-28,47.0,711.0,15.0,31.0,941701.0,1317813.3399999999,4119.52,244.0,5158.0,76.0,275.0,4693310.2,6558902.049999999,28783.3,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2023-03-31,41.0,1029.0,13.0,39.0,829990.0,1121887.06,3158.1400000000003,285.0,6187.0,89.0,314.0,5523300.2,7680789.109999999,31941.44,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2023-04-30,19.0,1069.0,8.0,29.0,396360.05,537155.3200000001,5222.04,304.0,7256.0,97.0,343.0,5919660.25,8217944.429999999,37163.479999999996,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2023-05-31,29.0,1234.0,9.0,37.0,615296.1,808176.99,2776.5,333.0,8490.0,106.0,380.0,6534956.35,9026121.419999998,39939.979999999996,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2023-06-30,58.0,1265.0,10.0,41.0,1219839.9500000002,1454229.87,10560.05,391.0,9755.0,116.0,421.0,7754796.300000001,10480351.29,50500.03,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2023-07-31,55.0,1164.0,4.0,29.0,1168489.2,1470114.92,6488.099999999999,446.0,10919.0,120.0,450.0,8923285.5,11950466.209999999,56988.13,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2023-08-31,98.0,1411.0,16.0,44.0,2081868.45,2585195.5000000005,10667.529999999999,544.0,12330.0,136.0,494.0,11005153.95,14535661.709999999,67655.66,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2023-09-30,91.0,1370.0,9.0,31.0,1898122.4,2303092.92,19656.219999999998,635.0,13700.0,145.0,525.0,12903276.35,16838754.63,87311.87999999999,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2023-10-31,142.0,1613.0,12.0,36.0,2934971.0,3508150.8000000007,18229.05,777.0,15313.0,157.0,561.0,15838247.35,20346905.43,105540.93,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2023-11-30,94.0,1495.0,10.0,41.0,2025910.1,2392500.85,6874.889999999999,871.0,16808.0,167.0,602.0,17864157.45,22739406.28,112415.81999999999,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2023-12-31,16.0,1367.0,11.0,34.0,369920.0,432221.87,0.0,887.0,18175.0,178.0,636.0,18234077.45,23171628.15,112415.81999999999,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2024-01-31,1114.0,1450.0,19.0,36.0,23487061.700000003,26397653.549999997,183967.8,2001.0,19625.0,197.0,672.0,41721139.150000006,49569281.699999996,296383.62,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2024-02-29,494.0,1444.0,14.0,22.0,10738597.75,12367160.31,55382.6,2495.0,21069.0,211.0,694.0,52459736.900000006,61936442.01,351766.22,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2024-03-31,487.0,1703.0,10.0,17.0,10587876.2,12172058.62,79885.45,2982.0,22772.0,221.0,711.0,63047613.1,74108500.63,431651.67,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2024-04-30,451.0,1896.0,6.0,22.0,9689341.4,11023498.58,56451.920000000006,3433.0,24668.0,227.0,733.0,72736954.5,85131999.21,488103.58999999997,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2024-05-31,478.0,1956.0,12.0,19.0,9973051.3,11516451.93,74096.76999999999,3911.0,26624.0,239.0,752.0,82710005.8,96648451.14,562200.36,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2024-06-30,506.0,1556.0,8.0,17.0,10270250.35,12022317.469999999,58647.17,4417.0,28180.0,247.0,769.0,92980256.15,108670768.61,620847.53,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2024-07-31,485.0,1611.0,5.0,22.0,10017372.75,11653633.099999998,58493.35,4902.0,29791.0,252.0,791.0,102997628.9,120324401.71,679340.88,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2024-08-31,370.0,1494.0,7.0,20.0,7744498.35,8782882.76,33259.1,5272.0,31285.0,259.0,811.0,110742127.25,129107284.47,712599.98,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2024-09-30,292.0,1355.0,6.0,15.0,6158798.45,6726506.9399999995,27165.96,5564.0,32640.0,265.0,826.0,116900925.7,135833791.41,739765.94,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2024-10-31,350.0,1527.0,7.0,23.0,7692108.7,5576571.999999999,14751.670000000002,5914.0,34167.0,272.0,849.0,124593034.4,141410363.41,754517.61,1545234107.3999896
GM Financial Automobile Leasing Trust 2022-3,2024-11-30,327.0,1235.0,4.0,11.0,7147677.65,1363498.19,0.0,6241.0,35402.0,276.0,860.0,131740712.05,142773861.6,754517.61,1545234107.3999896
GM Financial Automobile Leasing Trust 2023-1,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2023-01-31,8.0,355.0,8.0,50.0,149583.0,211670.69,0.0,8.0,355.0,8.0,50.0,149583.0,211670.69,0.0,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2023-02-28,12.0,400.0,13.0,30.0,239294.0,335943.42,0.0,20.0,755.0,21.0,80.0,388877.0,547614.11,0.0,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2023-03-31,11.0,743.0,11.0,29.0,257090.0,353933.35,0.0,31.0,1498.0,32.0,109.0,645967.0,901547.46,0.0,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2023-04-30,8.0,800.0,15.0,33.0,174209.0,230785.65000000002,931.35,39.0,2298.0,47.0,142.0,820176.0,1132333.1099999999,931.35,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2023-05-31,17.0,965.0,11.0,41.0,357850.0,455183.04999999993,6211.5,56.0,3263.0,58.0,183.0,1178026.0,1587516.16,7142.85,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2023-06-30,29.0,997.0,12.0,34.0,553345.0,749721.3299999998,2001.75,85.0,4260.0,70.0,217.0,1731371.0,2337237.4899999998,9144.6,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2023-07-31,29.0,868.0,21.0,40.0,599412.0,783407.5199999999,0.0,114.0,5128.0,91.0,257.0,2330783.0,3120645.01,9144.6,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2023-08-31,57.0,1022.0,15.0,44.0,1217075.8,1434979.8900000001,14296.5,171.0,6150.0,106.0,301.0,3547858.8,4555624.9,23441.1,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2023-09-30,63.0,908.0,7.0,46.0,1283991.25,1557199.74,5882.0,234.0,7058.0,113.0,347.0,4831850.05,6112824.64,29323.1,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2023-10-31,94.0,1152.0,21.0,50.0,2021754.75,2423899.15,12337.83,328.0,8210.0,134.0,397.0,6853604.8,8536723.79,41660.93,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2023-11-30,66.0,1032.0,19.0,33.0,1402352.95,1686291.55,1838.0,394.0,9242.0,153.0,430.0,8255957.75,10223015.34,43498.93,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2023-12-31,14.0,965.0,17.0,37.0,296135.0,351443.92,0.0,408.0,10207.0,170.0,467.0,8552092.75,10574459.26,43498.93,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2024-01-31,766.0,1105.0,29.0,34.0,16016774.25,17875532.61,124716.86000000002,1174.0,11312.0,199.0,501.0,24568867.0,28449991.869999997,168215.79,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2024-02-29,333.0,1126.0,30.0,40.0,7260681.52,8415638.149999999,32839.03,1507.0,12438.0,229.0,541.0,31829548.52,36865630.019999996,201054.82,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2024-03-31,324.0,1334.0,24.0,35.0,7111343.15,8052797.609999999,67203.26,1831.0,13772.0,253.0,576.0,38940891.67,44918427.629999995,268258.08,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2024-04-30,392.0,1490.0,20.0,29.0,8525934.149999999,9498176.45,58607.520000000004,2223.0,15262.0,273.0,605.0,47466825.82,54416604.08,326865.6,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2024-05-31,438.0,1515.0,18.0,34.0,9662296.1,10735522.83,52928.04,2661.0,16777.0,291.0,639.0,57129121.92,65152126.91,379793.64,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2024-06-30,465.0,1277.0,14.0,29.0,10356022.45,11411515.43,58193.3,3126.0,18054.0,305.0,668.0,67485144.37,76563642.33999999,437986.94,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2024-07-31,571.0,1406.0,8.0,39.0,12475962.9,13704926.23,53533.82000000001,3697.0,19460.0,313.0,707.0,79961107.27,90268568.57,491520.76,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2024-08-31,520.0,1340.0,21.0,40.0,11551343.7,12454245.54,49394.0,4217.0,20800.0,334.0,747.0,91512450.97,102722814.11,540914.76,1750840742.079987
GM Financial Automobile Leasing Trust 2023-1,2024-09-30,443.0,1320.0,13.0,26.0,10141510.399999999,10943673.549999999,45234.48,4660.0,22120.0,347.0,773.0,101653961.36999999,113666487.66,586149.24,1750840742.079987
