issuer_code,vintage_year,fico_low,new_used,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
USAOT,2017,600,1,37,14082.59000000,680725.96000000,14082.59000000,0.02068761
USAOT,2017,610,1,25,26423.55000000,1117607.29000000,26423.55000000,0.02364296
USAOT,2017,610,2,7,21228.15000000,1192465.88000000,21228.15000000,0.01780189
USAOT,2017,610,2,17,7293.70000000,1192465.88000000,28521.85000000,0.02391838
USAOT,2017,620,1,22,33169.40000000,1884902.11000000,33169.40000000,0.01759741
USAOT,2017,620,2,13,19367.46000000,1808497.44000000,19367.46000000,0.01070914
USAOT,2017,620,2,20,14621.78000000,1808497.44000000,33989.24000000,0.01879419
USAOT,2017,620,2,24,17390.95000000,1808497.44000000,51380.19000000,0.02841043
USAOT,2017,620,2,25,11916.84000000,1808497.44000000,63297.03000000,0.03499979
USAOT,2017,620,2,29,10000.00000000,1808497.44000000,73297.03000000,0.04052924
USAOT,2017,630,2,19,13274.31000000,2694936.55000000,13274.31000000,0.00492565
USAOT,2017,640,1,6,1244.18000000,4925619.71000000,1244.18000000,0.00025259
USAOT,2017,640,1,13,38738.22000000,4925619.71000000,39982.40000000,0.00811723
USAOT,2017,640,1,19,32877.42000000,4925619.71000000,72859.82000000,0.01479201
USAOT,2017,640,1,32,20194.28000000,4925619.71000000,93054.10000000,0.01889186
USAOT,2017,640,1,34,5896.21000000,4925619.71000000,98950.31000000,0.02008891
USAOT,2017,640,1,37,3506.75000000,4925619.71000000,102457.06000000,0.02080085
USAOT,2017,640,2,8,4831.96000000,4792233.32000000,4831.96000000,0.00100829
USAOT,2017,640,2,14,2953.19000000,4792233.32000000,7785.15000000,0.00162453
USAOT,2017,640,2,20,13441.32000000,4792233.32000000,21226.47000000,0.00442935
USAOT,2017,640,2,25,15612.40000000,4792233.32000000,36838.87000000,0.00768720
USAOT,2017,650,1,15,33061.13000000,7551730.51000000,33061.13000000,0.00437795
USAOT,2017,650,1,17,7349.06000000,7551730.51000000,40410.19000000,0.00535112
USAOT,2017,650,1,28,12194.78000000,7551730.51000000,52604.97000000,0.00696595
USAOT,2017,650,1,31,19020.93000000,7551730.51000000,71625.90000000,0.00948470
USAOT,2017,650,2,16,265.33000000,7414317.31000000,265.33000000,0.00003579
USAOT,2017,650,2,20,7007.65000000,7414317.31000000,7272.98000000,0.00098094
USAOT,2017,650,2,23,6627.47000000,7414317.31000000,13900.45000000,0.00187481
USAOT,2017,650,2,25,12529.80000000,7414317.31000000,26430.25000000,0.00356476
USAOT,2017,650,2,27,14667.70000000,7414317.31000000,41097.95000000,0.00554305
USAOT,2017,650,2,35,2144.46000000,7414317.31000000,43242.41000000,0.00583228
USAOT,2017,660,1,4,13771.20000000,10413712.84000000,13771.20000000,0.00132241
USAOT,2017,660,1,15,46991.05000000,10413712.84000000,60762.25000000,0.00583483
USAOT,2017,660,1,24,4366.18000000,10413712.84000000,65128.43000000,0.00625410
