issuer_code,vintage_year,fico_low,new_used,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
MBART,2013,650,2,69,2780.95000000,791446.18000000,2780.95000000,0.00351376
MBART,2013,670,1,57,5095.68000000,1149141.94000000,5095.68000000,0.00443433
MBART,2013,670,1,58,25374.06000000,1149141.94000000,30469.74000000,0.02651521
MBART,2013,670,1,64,5078.91000000,1149141.94000000,35548.65000000,0.03093495
MBART,2013,670,2,59,5519.94000000,1438958.73000000,5519.94000000,0.00383607
MBART,2013,680,1,65,1996.22000000,828522.97000000,1996.22000000,0.00240937
MBART,2013,690,2,74,735.68000000,1853387.09000000,735.68000000,0.00039694
MBART,2013,750,1,69,2323.92000000,1524955.35000000,2323.92000000,0.00152393
MBART,2013,800,2,65,1395.56000000,3119544.85000000,1395.56000000,0.00044736
MBART,2013,800,2,66,1337.17000000,3119544.85000000,2732.73000000,0.00087600
MBART,2013,800,2,70,494.34000000,3119544.85000000,3227.07000000,0.00103447
MBART,2013,830,1,76,586.52000000,1578983.45000000,586.52000000,0.00037145
MBART,2013,840,2,59,7054.48000000,3524109.52000000,7054.48000000,0.00200178
MBART,2013,840,2,70,390.50000000,3524109.52000000,7444.98000000,0.00211258
MBART,2014,660,1,45,24399.94000000,1336875.61000000,24399.94000000,0.01825147
MBART,2014,660,2,70,3233.82000000,1990570.84000000,3233.82000000,0.00162457
MBART,2014,670,1,58,2113.61000000,2048233.09000000,2113.61000000,0.00103192
MBART,2014,680,1,56,13871.91000000,2677957.59000000,13871.91000000,0.00518003
MBART,2014,680,1,80,2500.13000000,2677957.59000000,16372.04000000,0.00611363
MBART,2014,680,2,70,520.00000000,2976327.98000000,520.00000000,0.00017471
MBART,2014,700,1,56,17827.03000000,3329490.40000000,17827.03000000,0.00535428
MBART,2014,700,2,68,1402.81000000,3907569.65000000,1402.81000000,0.00035900
MBART,2014,710,1,71,1977.32000000,3745885.69000000,1977.32000000,0.00052786
MBART,2014,720,1,55,15847.92000000,5104777.15000000,15847.92000000,0.00310453
MBART,2014,730,1,69,13854.21000000,4065010.82000000,13854.21000000,0.00340816
MBART,2014,730,2,52,4913.99000000,4809702.42000000,4913.99000000,0.00102168
MBART,2014,730,2,54,22039.54000000,4809702.42000000,26953.53000000,0.00560399
MBART,2014,740,1,75,1780.66000000,3922203.82000000,1780.66000000,0.00045399
MBART,2014,740,1,76,1050.49000000,3922203.82000000,2831.15000000,0.00072183
MBART,2014,750,2,70,324.61000000,4387537.09000000,324.61000000,0.00007398
MBART,2014,760,2,76,958.11000000,4673360.25000000,958.11000000,0.00020502
MBART,2014,770,2,59,2523.61000000,3699971.90000000,2523.61000000,0.00068206
MBART,2014,780,2,68,2173.03000000,4227040.04000000,2173.03000000,0.00051408
MBART,2014,790,2,76,968.01000000,4961855.87000000,968.01000000,0.00019509
MBART,2014,790,2,77,3441.45000000,4961855.87000000,4409.46000000,0.00088867
MBART,2014,810,1,56,11117.05000000,3722308.77000000,11117.05000000,0.00298660
MBART,2014,830,2,50,11078.59000000,5355183.65000000,11078.59000000,0.00206876
MBART,2015,650,2,57,4314.59000000,3491938.34000000,4314.59000000,0.00123559
MBART,2015,650,2,63,1022.47000000,3491938.34000000,5337.06000000,0.00152839
MBART,2015,650,2,79,3927.91000000,3491938.34000000,9264.97000000,0.00265325
MBART,2015,660,2,37,106.49000000,5123737.11000000,106.49000000,0.00002078
MBART,2015,660,2,51,15055.78000000,5123737.11000000,15162.27000000,0.00295922
MBART,2015,660,2,76,867.49000000,5123737.11000000,16029.76000000,0.00312853
MBART,2015,670,1,58,23883.25000000,3651504.43000000,23883.25000000,0.00654066
MBART,2015,670,2,37,42612.02000000,5813099.26000000,42612.02000000,0.00733034
MBART,2015,670,2,46,27713.14000000,5813099.26000000,70325.16000000,0.01209771
MBART,2015,670,2,59,5982.05000000,5813099.26000000,76307.21000000,0.01312677
MBART,2015,680,2,52,19531.17000000,6668536.78000000,19531.17000000,0.00292885
MBART,2015,690,1,70,3458.59000000,4213818.06000000,3458.59000000,0.00082077
MBART,2015,690,1,72,5867.84000000,4213818.06000000,9326.43000000,0.00221330
MBART,2015,690,2,45,19709.29000000,6587343.31000000,19709.29000000,0.00299199
MBART,2015,690,2,53,13928.39000000,6587343.31000000,33637.68000000,0.00510641
MBART,2015,700,1,45,18250.43000000,4125538.98000000,18250.43000000,0.00442377
MBART,2015,700,2,39,27614.00000000,7837336.83000000,27614.00000000,0.00352339
MBART,2015,700,2,46,16651.95000000,7837336.83000000,44265.95000000,0.00564809
MBART,2015,700,2,64,7609.55000000,7837336.83000000,51875.50000000,0.00661902
MBART,2015,710,2,50,24068.75000000,7371807.66000000,24068.75000000,0.00326497
MBART,2015,720,1,52,11955.27000000,4202874.54000000,11955.27000000,0.00284455
MBART,2015,720,1,70,1088.14000000,4202874.54000000,13043.41000000,0.00310345
MBART,2015,720,2,48,10947.00000000,6858144.67000000,10947.00000000,0.00159620
MBART,2015,730,1,73,2034.00000000,4131219.38000000,2034.00000000,0.00049235
MBART,2015,730,1,77,3654.62000000,4131219.38000000,5688.62000000,0.00137698
MBART,2015,730,2,35,3796.64000000,8100989.92000000,3796.64000000,0.00046866
MBART,2015,730,2,43,2826.00000000,8100989.92000000,6622.64000000,0.00081751
MBART,2015,730,2,69,8594.61000000,8100989.92000000,15217.25000000,0.00187844
MBART,2015,740,2,43,11842.99000000,8003782.03000000,11842.99000000,0.00147967
MBART,2015,740,2,48,14671.88000000,8003782.03000000,26514.87000000,0.00331279
MBART,2015,740,2,52,3655.41000000,8003782.03000000,30170.28000000,0.00376950
MBART,2015,750,1,66,3843.94000000,3998455.33000000,3843.94000000,0.00096136
MBART,2015,760,1,60,8693.83000000,4483157.18000000,8693.83000000,0.00193922
MBART,2015,760,2,57,10394.54000000,6765923.48000000,10394.54000000,0.00153631
MBART,2015,770,2,72,559.39000000,6616366.67000000,559.39000000,0.00008455
MBART,2015,780,1,54,11902.77000000,4432240.83000000,11902.77000000,0.00268550
