issuer_code,vintage_year,fico_low,new_used,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
AMCAR,2010,520,1,82,5422.64000000,40218.10000000,5422.64000000,0.13483083
AMCAR,2010,530,2,82,3028.58000000,13105.87000000,3028.58000000,0.23108577
AMCAR,2010,530,2,84,0.00000000,13105.87000000,3028.58000000,0.23108577
AMCAR,2010,550,1,81,6729.83000000,23495.00000000,6729.83000000,0.28643669
AMCAR,2011,450,1,83,3938.92000000,191974.31000000,3938.92000000,0.02051795
AMCAR,2011,450,2,77,10062.66000000,116421.07000000,10062.66000000,0.08643332
AMCAR,2011,460,1,84,1896.22000000,208079.05000000,1896.22000000,0.00911298
AMCAR,2011,470,1,79,1089.05000000,362672.95000000,1089.05000000,0.00300284
AMCAR,2011,480,1,75,2129.95000000,526552.70000000,2129.95000000,0.00404508
AMCAR,2011,480,1,77,3650.64000000,526552.70000000,5780.59000000,0.01097818
AMCAR,2011,480,1,80,3262.33000000,526552.70000000,9042.92000000,0.01717382
AMCAR,2011,480,2,72,3275.16000000,563712.71000000,3275.16000000,0.00580998
AMCAR,2011,480,2,79,2809.88000000,563712.71000000,6085.04000000,0.01079458
AMCAR,2011,480,2,83,3920.72000000,563712.71000000,10005.76000000,0.01774975
AMCAR,2011,490,1,71,12328.78000000,761826.73000000,12328.78000000,0.01618318
AMCAR,2011,490,1,78,494.42000000,761826.73000000,12823.20000000,0.01683217
AMCAR,2011,490,2,67,10536.54000000,863056.83000000,10536.54000000,0.01220840
AMCAR,2011,490,2,72,6864.48000000,863056.83000000,17401.02000000,0.02016208
AMCAR,2011,490,2,73,8696.46000000,863056.83000000,26097.48000000,0.03023843
AMCAR,2011,490,2,76,0.00000000,863056.83000000,26097.48000000,0.03023843
AMCAR,2011,490,2,77,0.00000000,863056.83000000,26097.48000000,0.03023843
AMCAR,2011,490,2,80,1808.16000000,863056.83000000,27905.64000000,0.03233349
AMCAR,2011,490,2,83,3096.53000000,863056.83000000,31002.17000000,0.03592135
AMCAR,2011,490,2,84,705.30000000,863056.83000000,31707.47000000,0.03673857
AMCAR,2011,500,1,73,10181.07000000,1449907.55000000,10181.07000000,0.00702188
AMCAR,2011,500,1,78,632.47000000,1449907.55000000,10813.54000000,0.00745809
AMCAR,2011,500,1,79,7284.87000000,1449907.55000000,18098.41000000,0.01248246
AMCAR,2011,500,1,83,4844.82000000,1449907.55000000,22943.23000000,0.01582393
AMCAR,2011,500,2,70,2533.02000000,1014556.82000000,2533.02000000,0.00249668
AMCAR,2011,500,2,72,3097.30000000,1014556.82000000,5630.32000000,0.00554954
AMCAR,2011,500,2,73,7852.82000000,1014556.82000000,13483.14000000,0.01328968
AMCAR,2011,500,2,76,3657.34000000,1014556.82000000,17140.48000000,0.01689455
AMCAR,2011,500,2,79,5014.64000000,1014556.82000000,22155.12000000,0.02183724
AMCAR,2011,500,2,80,0.00000000,1014556.82000000,22155.12000000,0.02183724
AMCAR,2011,500,2,81,1705.00000000,1014556.82000000,23860.12000000,0.02351778
AMCAR,2011,500,2,82,3656.32000000,1014556.82000000,27516.44000000,0.02712164
AMCAR,2011,500,2,83,9194.21000000,1014556.82000000,36710.65000000,0.03618393
AMCAR,2011,510,1,75,15209.90000000,1659950.12000000,15209.90000000,0.00916287
AMCAR,2011,510,1,80,2560.22000000,1659950.12000000,17770.12000000,0.01070521
AMCAR,2011,510,2,70,4077.43000000,1536195.63000000,4077.43000000,0.00265424
AMCAR,2011,510,2,72,3984.55000000,1536195.63000000,8061.98000000,0.00524802
AMCAR,2011,510,2,73,0.00000000,1536195.63000000,8061.98000000,0.00524802
AMCAR,2011,510,2,78,2172.15000000,1536195.63000000,10234.13000000,0.00666200
AMCAR,2011,510,2,80,1081.57000000,1536195.63000000,11315.70000000,0.00736605
AMCAR,2011,510,2,81,4266.79000000,1536195.63000000,15582.49000000,0.01014356
AMCAR,2011,510,2,84,25976.44000000,1536195.63000000,41558.93000000,0.02705315
AMCAR,2011,520,1,72,7907.38000000,1944451.72000000,7907.38000000,0.00406664
AMCAR,2011,520,1,75,11123.17000000,1944451.72000000,19030.55000000,0.00978710
AMCAR,2011,520,1,76,6837.85000000,1944451.72000000,25868.40000000,0.01330370
AMCAR,2011,520,1,78,679.99000000,1944451.72000000,26548.39000000,0.01365341
AMCAR,2011,520,1,79,3354.94000000,1944451.72000000,29903.33000000,0.01537880
AMCAR,2011,520,1,84,6271.14000000,1944451.72000000,36174.47000000,0.01860394
AMCAR,2011,520,2,72,9543.62000000,1312881.23000000,9543.62000000,0.00726922
AMCAR,2011,520,2,73,8942.68000000,1312881.23000000,18486.30000000,0.01408071
AMCAR,2011,520,2,76,5599.47000000,1312881.23000000,24085.77000000,0.01834573
