issuer_code,series_label,entity_name,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,0,235044.93000000,1496467764.26004100,235044.93000000,0.00015707
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,1,470068.19000000,1496467764.26004100,705113.12000000,0.00047118
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,2,895544.78000000,1496467764.26004100,1600657.90000000,0.00106962
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,3,1165832.14000000,1496467764.26004100,2766490.04000000,0.00184868
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,4,1909279.38000000,1496467764.26004100,4675769.42000000,0.00312454
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,5,2053009.13000000,1496467764.26004100,6728778.55000000,0.00449644
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,6,2103260.80000000,1496467764.26004100,8832039.35000000,0.00590192
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,7,2310006.90000000,1496467764.26004100,11142046.25000000,0.00744556
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,8,2011249.90000000,1496467764.26004100,13153296.15000000,0.00878956
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,9,2481798.16000000,1496467764.26004100,15635094.31000000,0.01044800
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,10,2469601.44000000,1496467764.26004100,18104695.75000000,0.01209829
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,11,2031263.13000000,1496467764.26004100,20135958.88000000,0.01345566
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,12,1507560.23000000,1496467764.26004100,21643519.11000000,0.01446307
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,13,2067234.97000000,1496467764.26004100,23710754.08000000,0.01584448
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,14,1623090.03000000,1496467764.26004100,25333844.11000000,0.01692909
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,15,1399533.98000000,1496467764.26004100,26733378.09000000,0.01786432
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,16,1691275.96000000,1496467764.26004100,28424654.05000000,0.01899450
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,17,1616740.47000000,1496467764.26004100,30041394.52000000,0.02007487
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,18,1521071.78000000,1496467764.26004100,31562466.30000000,0.02109131
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,19,1412158.00000000,1496467764.26004100,32974624.30000000,0.02203497
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,20,1595977.14000000,1496467764.26004100,34570601.44000000,0.02310147
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,21,1458805.92000000,1496467764.26004100,36029407.36000000,0.02407630
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,22,1172847.30000000,1496467764.26004100,37202254.66000000,0.02486004
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,23,711800.61000000,1496467764.26004100,37914055.27000000,0.02533570
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,24,998253.87000000,1496467764.26004100,38912309.14000000,0.02600277
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,25,820553.94000000,1496467764.26004100,39732863.08000000,0.02655110
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,26,655264.84000000,1496467764.26004100,40388127.92000000,0.02698897
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,27,606482.49000000,1496467764.26004100,40994610.41000000,0.02739425
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,28,619100.58000000,1496467764.26004100,41613710.99000000,0.02780796
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,29,645929.35000000,1496467764.26004100,42259640.34000000,0.02823959
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,30,705454.84000000,1496467764.26004100,42965095.18000000,0.02871101
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,31,675587.60000000,1496467764.26004100,43640682.78000000,0.02916246
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,32,579419.11000000,1496467764.26004100,44220101.89000000,0.02954965
HART,HART 2017-A,Hyundai Auto Receivables Trust 2017-A,33,636644.49000000,1496467764.26004100,44856746.38000000,0.02997508
