issuer_code,series_label,entity_name,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,2,239632.20000000,1553261469.74999380,239632.20000000,0.00015428
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,3,228298.35000000,1553261469.74999380,467930.55000000,0.00030126
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,4,1246029.51000000,1553261469.74999380,1713960.06000000,0.00110346
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,5,1479594.77000000,1553261469.74999380,3193554.83000000,0.00205603
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,6,1262286.86000000,1553261469.74999380,4455841.69000000,0.00286870
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,7,1587266.06000000,1553261469.74999380,6043107.75000000,0.00389059
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,8,1268344.27000000,1553261469.74999380,7311452.02000000,0.00470716
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,9,1575469.62000000,1553261469.74999380,8886921.64000000,0.00572146
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,10,2093220.10000000,1553261469.74999380,10980141.74000000,0.00706909
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,11,1635926.67000000,1553261469.74999380,12616068.41000000,0.00812231
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,12,1676668.14000000,1553261469.74999380,14292736.55000000,0.00920176
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,13,1870806.99000000,1553261469.74999380,16163543.54000000,0.01040620
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,14,1873708.68000000,1553261469.74999380,18037252.22000000,0.01161250
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,15,1729056.47000000,1553261469.74999380,19766308.69000000,0.01272568
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,16,1784907.72000000,1553261469.74999380,21551216.41000000,0.01387482
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,17,1364071.85000000,1553261469.74999380,22915288.26000000,0.01475301
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,18,1300595.85000000,1553261469.74999380,24215884.11000000,0.01559035
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,19,1630112.65000000,1553261469.74999380,25845996.76000000,0.01663982
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,20,1770505.51000000,1553261469.74999380,27616502.27000000,0.01777969
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,21,1702709.61000000,1553261469.74999380,29319211.88000000,0.01887590
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,22,1481517.32000000,1553261469.74999380,30800729.20000000,0.01982971
CAOT,CAOT 2017-1,CarMax Auto Owner Trust 2017-1,23,1607723.96000000,1553261469.74999380,32408453.16000000,0.02086478
