issuer_code,series_label,entity_name,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,1,405456.32000000,1462704440.17999601,405456.32000000,0.00027720
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,2,240138.00000000,1462704440.17999601,645594.32000000,0.00044137
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,3,259570.52000000,1462704440.17999601,905164.84000000,0.00061883
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,4,275719.35000000,1462704440.17999601,1180884.19000000,0.00080733
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,5,501941.24000000,1462704440.17999601,1682825.43000000,0.00115049
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,6,539163.01000000,1462704440.17999601,2221988.44000000,0.00151910
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,7,393132.52000000,1462704440.17999601,2615120.96000000,0.00178787
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,8,459884.46000000,1462704440.17999601,3075005.42000000,0.00210227
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,9,498128.88000000,1462704440.17999601,3573134.30000000,0.00244283
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,10,529398.27000000,1462704440.17999601,4102532.57000000,0.00280476
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,11,424166.29000000,1462704440.17999601,4526698.86000000,0.00309475
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,12,217096.29000000,1462704440.17999601,4743795.15000000,0.00324317
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,13,404584.16000000,1462704440.17999601,5148379.31000000,0.00351977
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,14,333103.22000000,1462704440.17999601,5481482.53000000,0.00374750
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,15,320158.75000000,1462704440.17999601,5801641.28000000,0.00396638
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,16,328165.45000000,1462704440.17999601,6129806.73000000,0.00419074
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,17,299219.00000000,1462704440.17999601,6429025.73000000,0.00439530
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,18,184046.60000000,1462704440.17999601,6613072.33000000,0.00452113
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,19,269111.14000000,1462704440.17999601,6882183.47000000,0.00470511
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,20,238889.02000000,1462704440.17999601,7121072.49000000,0.00486843
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,21,177995.79000000,1462704440.17999601,7299068.28000000,0.00499012
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,22,235672.55000000,1462704440.17999601,7534740.83000000,0.00515124
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,23,145344.85000000,1462704440.17999601,7680085.68000000,0.00525061
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,24,151739.85000000,1462704440.17999601,7831825.53000000,0.00535435
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,25,249897.84000000,1462704440.17999601,8081723.37000000,0.00552519
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,26,92338.30000000,1462704440.17999601,8174061.67000000,0.00558832
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,27,147602.43000000,1462704440.17999601,8321664.10000000,0.00568923
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,28,106260.02000000,1462704440.17999601,8427924.12000000,0.00576188
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,29,77541.09000000,1462704440.17999601,8505465.21000000,0.00581489
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,30,114884.49000000,1462704440.17999601,8620349.70000000,0.00589343
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,31,136492.69000000,1462704440.17999601,8756842.39000000,0.00598675
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,32,87743.93000000,1462704440.17999601,8844586.32000000,0.00604674
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,33,13157.67000000,1462704440.17999601,8857743.99000000,0.00605573
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,34,44037.88000000,1462704440.17999601,8901781.87000000,0.00608584
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,35,52325.93000000,1462704440.17999601,8954107.80000000,0.00612161
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,36,86443.52000000,1462704440.17999601,9040551.32000000,0.00618071
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,37,95709.36000000,1462704440.17999601,9136260.68000000,0.00624614
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,38,85608.32000000,1462704440.17999601,9221869.00000000,0.00630467
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,39,37924.73000000,1462704440.17999601,9259793.73000000,0.00633060
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,40,59098.41000000,1462704440.17999601,9318892.14000000,0.00637100
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,41,75785.58000000,1462704440.17999601,9394677.72000000,0.00642281
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,42,39740.78000000,1462704440.17999601,9434418.50000000,0.00644998
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,43,42027.94000000,1462704440.17999601,9476446.44000000,0.00647872
COPAR,COPAR 2019-1,Capital One Prime Auto Receivables Trust 2019-1,44,50200.97000000,1462704440.17999601,9526647.41000000,0.00651304
COPAR,COPAR 2019-2,Capital One Prime Auto Receivables Trust 2019-2,1,242436.90000000,1613945332.57999468,242436.90000000,0.00015021
