issuer_code,series_label,entity_name,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,3,78720.67000000,1895084184.61005950,189156.91000000,0.00009981
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,4,914274.45000000,1895084184.61005950,1103431.36000000,0.00058226
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,5,586923.97000000,1895084184.61005950,1690355.33000000,0.00089197
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,6,752867.41000000,1895084184.61005950,2443222.74000000,0.00128924
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,7,900565.35000000,1895084184.61005950,3343788.09000000,0.00176445
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,8,1003565.27000000,1895084184.61005950,4347353.36000000,0.00229402
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,9,963246.75000000,1895084184.61005950,5310600.11000000,0.00280230
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,10,690404.72000000,1895084184.61005950,6001004.83000000,0.00316662
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,11,620264.29000000,1895084184.61005950,6621269.12000000,0.00349392
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,12,607975.09000000,1895084184.61005950,7229244.21000000,0.00381474
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,13,729311.27000000,1895084184.61005950,7958555.48000000,0.00419958
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,14,733457.16000000,1895084184.61005950,8692012.64000000,0.00458661
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,15,518126.75000000,1895084184.61005950,9210139.39000000,0.00486002
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,16,266811.73000000,1895084184.61005950,9476951.12000000,0.00500081
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,17,236308.73000000,1895084184.61005950,9713259.85000000,0.00512550
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,18,241851.44000000,1895084184.61005950,9955111.29000000,0.00525312
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,19,349647.63000000,1895084184.61005950,10304758.92000000,0.00543763
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,20,646872.09000000,1895084184.61005950,10951631.01000000,0.00577897
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,21,520539.37000000,1895084184.61005950,11472170.38000000,0.00605365
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,22,389889.06000000,1895084184.61005950,11862059.44000000,0.00625938
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,23,273850.26000000,1895084184.61005950,12135909.70000000,0.00640389
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,24,381859.51000000,1895084184.61005950,12517769.21000000,0.00660539
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,25,341246.90000000,1895084184.61005950,12859016.11000000,0.00678546
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,26,305781.29000000,1895084184.61005950,13164797.40000000,0.00694681
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,27,213951.50000000,1895084184.61005950,13378748.90000000,0.00705971
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,28,219616.40000000,1895084184.61005950,13598365.30000000,0.00717560
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,29,172642.74000000,1895084184.61005950,13771008.04000000,0.00726670
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,30,229222.71000000,1895084184.61005950,14000230.75000000,0.00738766
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,31,195303.64000000,1895084184.61005950,14195534.39000000,0.00749071
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,32,190332.72000000,1895084184.61005950,14385867.11000000,0.00759115
FTAT,FTAT 2019-1,Fifth Third Auto Trust 2019-1,33,150662.67000000,1895084184.61005950,14536529.78000000,0.00767065
