reporting_date,fico_low,new_used,active_loans,new_repos
05-31-2018,600,1,103,0
05-31-2018,600,2,47,0
05-31-2018,610,1,98,0
05-31-2018,610,2,58,0
05-31-2018,620,1,201,0
05-31-2018,620,2,145,0
05-31-2018,630,1,222,0
05-31-2018,630,2,162,0
05-31-2018,640,1,419,0
05-31-2018,640,2,234,0
05-31-2018,650,1,451,0
05-31-2018,650,2,250,0
05-31-2018,660,1,689,0
05-31-2018,660,2,486,0
05-31-2018,670,1,575,0
05-31-2018,670,2,532,0
05-31-2018,680,1,1013,0
05-31-2018,680,2,704,0
05-31-2018,690,1,928,0
05-31-2018,690,2,682,0
05-31-2018,700,1,1532,0
05-31-2018,700,2,1158,0
05-31-2018,710,1,1377,0
05-31-2018,710,2,1020,0
05-31-2018,720,1,1350,0
05-31-2018,720,2,969,0
05-31-2018,730,1,1361,0
05-31-2018,730,2,830,0
05-31-2018,740,1,1474,0
05-31-2018,740,2,1240,0
05-31-2018,750,1,1520,0
05-31-2018,750,2,1079,0
05-31-2018,760,1,1354,0
05-31-2018,760,2,958,0
05-31-2018,770,1,1401,0
05-31-2018,770,2,895,0
05-31-2018,780,1,1627,0
05-31-2018,780,2,970,0
05-31-2018,790,1,1606,0
05-31-2018,790,2,800,0
05-31-2018,800,1,1770,0
05-31-2018,800,2,851,0
05-31-2018,810,1,1809,0
05-31-2018,810,2,906,0
05-31-2018,820,1,1857,0
05-31-2018,820,2,812,0
05-31-2018,830,1,1844,0
05-31-2018,830,2,734,0
05-31-2018,840,1,1894,0
05-31-2018,840,2,780,0
05-31-2018,850,1,1880,0
05-31-2018,850,2,738,0
05-31-2018,860,1,1649,0
05-31-2018,860,2,593,0
05-31-2018,870,1,1214,0
05-31-2018,870,2,442,0
05-31-2018,880,1,610,0
05-31-2018,880,2,224,0
05-31-2018,890,1,145,0
05-31-2018,890,2,41,0
07-31-2018,600,1,127,0
07-31-2018,600,2,56,0
07-31-2018,610,1,131,0
07-31-2018,610,2,76,0
07-31-2018,620,1,267,0
07-31-2018,620,2,197,0
07-31-2018,630,1,289,1
07-31-2018,630,2,224,0
07-31-2018,640,1,562,0
07-31-2018,640,2,299,0
07-31-2018,650,1,598,1
07-31-2018,650,2,338,0
07-31-2018,660,1,876,1
07-31-2018,660,2,623,1
07-31-2018,670,1,732,1
07-31-2018,670,2,674,0
07-31-2018,680,1,1344,0
07-31-2018,680,2,929,1
07-31-2018,690,1,1216,1
07-31-2018,690,2,886,1
07-31-2018,700,1,1992,1
07-31-2018,700,2,1533,1
07-31-2018,710,1,1794,1
07-31-2018,710,2,1299,0
07-31-2018,720,1,1766,0
07-31-2018,720,2,1242,0
07-31-2018,730,1,1760,0
07-31-2018,730,2,1094,1
07-31-2018,740,1,1910,0
07-31-2018,740,2,1529,0
07-31-2018,750,1,1996,0
07-31-2018,750,2,1410,0
07-31-2018,760,1,1767,0
07-31-2018,760,2,1255,0
07-31-2018,770,1,1860,1
07-31-2018,770,2,1170,0
07-31-2018,780,1,2130,0
07-31-2018,780,2,1250,0
07-31-2018,790,1,2070,0
07-31-2018,790,2,1038,0
07-31-2018,800,1,2307,0
07-31-2018,800,2,1102,0
07-31-2018,810,1,2338,0
07-31-2018,810,2,1144,0
07-31-2018,820,1,2376,0
07-31-2018,820,2,1060,1
07-31-2018,830,1,2424,0
07-31-2018,830,2,964,0
07-31-2018,840,1,2473,0
07-31-2018,840,2,991,0
07-31-2018,850,1,2484,0
07-31-2018,850,2,957,0
07-31-2018,860,1,2108,0
