reporting_date,fico_low,new_used,active_loans,new_repos
11-30-2017,430,1,1,0
11-30-2017,440,1,1,0
11-30-2017,450,2,5,0
11-30-2017,460,2,3,0
11-30-2017,470,1,1,0
11-30-2017,470,2,4,0
11-30-2017,480,1,3,0
11-30-2017,480,2,8,0
11-30-2017,490,1,3,0
11-30-2017,490,2,8,0
11-30-2017,500,1,4,0
11-30-2017,500,2,9,0
11-30-2017,510,1,6,0
11-30-2017,510,2,11,0
11-30-2017,520,1,5,0
11-30-2017,520,2,12,0
11-30-2017,530,1,12,0
11-30-2017,530,2,11,0
11-30-2017,540,1,9,0
11-30-2017,540,2,24,0
11-30-2017,550,1,13,0
11-30-2017,550,2,25,0
11-30-2017,560,1,17,0
11-30-2017,560,2,18,0
11-30-2017,570,1,19,0
11-30-2017,570,2,18,0
11-30-2017,580,1,35,0
11-30-2017,580,2,34,0
11-30-2017,590,1,46,0
11-30-2017,590,2,49,0
11-30-2017,600,1,63,0
11-30-2017,600,2,49,0
11-30-2017,610,1,87,0
11-30-2017,610,2,55,0
11-30-2017,620,1,109,0
11-30-2017,620,2,62,0
11-30-2017,630,1,146,0
11-30-2017,630,2,85,0
11-30-2017,640,1,740,0
11-30-2017,640,2,461,0
11-30-2017,650,1,807,0
11-30-2017,650,2,474,0
11-30-2017,660,1,835,0
11-30-2017,660,2,445,0
11-30-2017,670,1,886,0
11-30-2017,670,2,408,0
11-30-2017,680,1,1034,0
11-30-2017,680,2,491,0
11-30-2017,690,1,1171,0
11-30-2017,690,2,558,0
11-30-2017,700,1,1334,0
11-30-2017,700,2,534,0
11-30-2017,710,1,1309,0
11-30-2017,710,2,505,0
11-30-2017,720,1,1350,0
11-30-2017,720,2,479,0
11-30-2017,730,1,1371,0
11-30-2017,730,2,408,0
11-30-2017,740,1,1430,0
11-30-2017,740,2,405,0
11-30-2017,750,1,1384,0
11-30-2017,750,2,406,0
11-30-2017,760,1,1393,0
11-30-2017,760,2,353,0
11-30-2017,770,1,1556,0
11-30-2017,770,2,344,0
11-30-2017,780,1,1791,0
11-30-2017,780,2,378,0
11-30-2017,790,1,1751,0
11-30-2017,790,2,396,0
11-30-2017,800,1,2150,0
11-30-2017,800,2,404,0
11-30-2017,810,1,2047,0
11-30-2017,810,2,387,0
11-30-2017,820,1,2169,0
11-30-2017,820,2,373,0
11-30-2017,830,1,2096,0
11-30-2017,830,2,358,0
11-30-2017,840,1,2140,0
11-30-2017,840,2,336,0
11-30-2017,850,1,2023,0
11-30-2017,850,2,323,0
11-30-2017,860,1,1556,0
11-30-2017,860,2,218,0
11-30-2017,870,1,948,0
11-30-2017,870,2,130,0
11-30-2017,880,1,339,0
11-30-2017,880,2,48,0
11-30-2017,890,1,82,0
11-30-2017,890,2,7,0
12-31-2017,430,1,1,0
12-31-2017,440,1,1,0
12-31-2017,450,2,5,0
12-31-2017,460,2,3,0
12-31-2017,470,1,1,0
12-31-2017,470,2,4,0
12-31-2017,480,1,3,0
12-31-2017,480,2,8,0
12-31-2017,490,1,3,0
12-31-2017,490,2,8,0
12-31-2017,500,1,4,0
12-31-2017,500,2,9,0
12-31-2017,510,1,6,0
12-31-2017,510,2,11,0
12-31-2017,520,1,5,0
12-31-2017,520,2,12,0
12-31-2017,530,1,12,0
12-31-2017,530,2,11,0
12-31-2017,540,1,9,0
12-31-2017,540,2,24,0
12-31-2017,550,1,13,0
12-31-2017,550,2,25,0
12-31-2017,560,1,17,0
12-31-2017,560,2,18,0
12-31-2017,570,1,19,0
12-31-2017,570,2,18,0
12-31-2017,580,1,35,0
12-31-2017,580,2,34,0
12-31-2017,590,1,46,0
12-31-2017,590,2,49,0
12-31-2017,600,1,63,0
12-31-2017,600,2,49,0
12-31-2017,610,1,87,0
12-31-2017,610,2,55,0
12-31-2017,620,1,109,0
12-31-2017,620,2,62,0
12-31-2017,630,1,146,0
12-31-2017,630,2,85,0
12-31-2017,640,1,740,0
12-31-2017,640,2,461,0
12-31-2017,650,1,807,0
12-31-2017,650,2,474,0
12-31-2017,660,1,835,0
