series_label,reporting_date,vintage_month,bucket,dq_rate
WOSAT 2019-A,2019-08-31,0,60+,0.00040389081484971896
WOSAT 2019-A,2019-09-30,1,60+,6.784950978729179e-05
WOSAT 2019-A,2019-10-31,2,60+,0.005430113070075953
WOSAT 2019-A,2019-11-30,3,60+,0.010297443033571056
WOSAT 2019-A,2019-12-31,4,60+,0.013188215691140497
WOSAT 2019-A,2020-01-31,5,60+,0.015047681206715255
WOSAT 2019-A,2020-02-29,6,60+,0.013704211267083967
WOSAT 2019-A,2020-03-31,7,60+,0.01429388221841052
WOSAT 2019-A,2020-04-30,8,60+,0.013516690173953926
WOSAT 2019-A,2020-05-31,9,60+,0.010384383175689273
WOSAT 2019-A,2020-06-30,10,60+,0.008693852204512523
WOSAT 2019-A,2020-07-31,11,60+,0.010462931329005809
WOSAT 2019-A,2020-08-31,12,60+,0.013410975824951474
WOSAT 2019-A,2020-09-30,13,60+,0.01376983403246398
WOSAT 2019-A,2020-10-31,14,60+,0.013999243284146803
WOSAT 2019-A,2020-11-30,15,60+,0.015738794662495722
WOSAT 2019-A,2020-12-31,16,60+,0.0175296792119222
WOSAT 2019-A,2021-01-31,17,60+,0.016161933155499766
WOSAT 2019-A,2021-02-28,18,60+,0.017436838695746058
WOSAT 2019-A,2021-03-31,19,60+,0.010021958223073025
WOSAT 2019-A,2021-04-30,20,60+,0.009737783774271133
WOSAT 2019-A,2021-05-31,21,60+,0.010591672753834916
WOSAT 2019-A,2021-06-30,22,60+,0.011409013120365089
WOSAT 2019-A,2021-07-31,23,60+,0.0138834057112778
WOSAT 2019-A,2021-08-31,24,60+,0.01309596889707387
WOSAT 2019-A,2021-09-30,25,60+,0.017041053446940357
WOSAT 2019-A,2021-10-31,26,60+,0.019415357766143105
WOSAT 2019-A,2021-11-30,27,60+,0.01848651085894642
WOSAT 2019-A,2021-12-31,28,60+,0.019303822001705558
WOSAT 2019-A,2022-01-31,29,60+,0.020145495243424735
WOSAT 2019-A,2022-02-28,30,60+,0.018077239112571898
WOSAT 2019-A,2022-03-31,31,60+,0.015196536208506665
WOSAT 2019-A,2022-04-30,32,60+,0.01593276722402171
WOSAT 2019-A,2022-05-31,33,60+,0.0190004502476362
WOSAT 2019-A,2022-06-30,34,60+,0.021983118449123457
WOSAT 2019-A,2022-07-31,35,60+,0.025848142164781908
WOSAT 2019-A,2022-08-31,36,60+,0.027333073018352205
WOSAT 2019-A,2022-09-30,37,60+,0.025092843521027804
WOSAT 2019-A,2022-10-31,38,60+,0.027267093575707498
WOSAT 2019-A,2022-11-30,39,60+,0.02740450745952809
WOSAT 2019-A,2022-12-31,40,60+,0.02497027348394768
WOSAT 2019-A,2023-01-31,41,60+,0.023459112537346463
WOSAT 2019-A,2023-02-28,42,60+,0.018667270053173438
WOSAT 2019-A,2023-03-31,43,60+,0.013706586130793355
WOSAT 2019-A,2023-04-30,44,60+,0.019738406658739594
WOSAT 2019-A,2023-05-31,45,60+,0.02072917936836971
WOSAT 2019-A,2023-06-30,46,60+,0.02252816020025031
WOSAT 2019-A,2023-07-31,47,60+,0.022765059470520526
WOSAT 2019-A,2023-08-31,48,60+,0.02211462967809474
WOSAT 2019-A,2023-09-30,49,60+,0.021367521367521368
WOSAT 2019-A,2023-10-31,50,60+,0.02055076037813399
WOSAT 2020-A,2020-07-31,0,60+,0.0003005981903988938
WOSAT 2020-A,2020-08-31,1,60+,6.063545961678389e-05
WOSAT 2020-A,2020-09-30,2,60+,0.003911664151292081
WOSAT 2020-A,2020-10-31,3,60+,0.007328531161916693
WOSAT 2020-A,2020-11-30,4,60+,0.009492457172078752
WOSAT 2020-A,2020-12-31,5,60+,0.011320878186041947
WOSAT 2020-A,2021-01-31,6,60+,0.011206549456448799
WOSAT 2020-A,2021-02-28,7,60+,0.010246183468573786
WOSAT 2020-A,2021-03-31,8,60+,0.007269876340828908
WOSAT 2020-A,2021-04-30,9,60+,0.00714391471720462
WOSAT 2020-A,2021-05-31,10,60+,0.007885221940149243
WOSAT 2020-A,2021-06-30,11,60+,0.008798360853320477
WOSAT 2020-A,2021-07-31,12,60+,0.009992474287147755
WOSAT 2020-A,2021-08-31,13,60+,0.011952364394993045
WOSAT 2020-A,2021-09-30,14,60+,0.012294528259401036
WOSAT 2020-A,2021-10-31,15,60+,0.014010426363805622
WOSAT 2020-A,2021-11-30,16,60+,0.015491866769945779
WOSAT 2020-A,2021-12-31,17,60+,0.016517272635713565
WOSAT 2020-A,2022-01-31,18,60+,0.017225180081428124
WOSAT 2020-A,2022-02-28,19,60+,0.017539125742039936
WOSAT 2020-A,2022-03-31,20,60+,0.013494517852122575
WOSAT 2020-A,2022-04-30,21,60+,0.0163141641904096
WOSAT 2020-A,2022-05-31,22,60+,0.016617496538021553
WOSAT 2020-A,2022-06-30,23,60+,0.01963708675118071
WOSAT 2020-A,2022-07-31,24,60+,0.023276633840644583
WOSAT 2020-A,2022-08-31,25,60+,0.022772146900092143
WOSAT 2020-A,2022-09-30,26,60+,0.021422276455833503
WOSAT 2020-A,2022-10-31,27,60+,0.02351716961498439
WOSAT 2020-A,2022-11-30,28,60+,0.024953657493226863
WOSAT 2020-A,2022-12-31,29,60+,0.02576981873771566
WOSAT 2020-A,2023-01-31,30,60+,0.02398152975348179
WOSAT 2020-A,2023-02-28,31,60+,0.019216162843688288
WOSAT 2020-A,2023-03-31,32,60+,0.016692546583850932
WOSAT 2020-A,2023-04-30,33,60+,0.020358048162230673
WOSAT 2020-A,2023-05-31,34,60+,0.018817422337578067
WOSAT 2020-A,2023-06-30,35,60+,0.02080742767139186
WOSAT 2020-A,2023-07-31,36,60+,0.023094492851704593
WOSAT 2020-A,2023-08-31,37,60+,0.02306695464362851
WOSAT 2020-A,2023-09-30,38,60+,0.025878003696857672
WOSAT 2020-A,2023-10-31,39,60+,0.024254401724757457
WOSAT 2020-A,2023-11-30,40,60+,0.02626521460602178
WOSAT 2020-A,2023-12-31,41,60+,0.02630106323447118
WOSAT 2020-A,2024-01-31,42,60+,0.02580952380952381
WOSAT 2020-A,2024-02-29,43,60+,0.022479564032697547
WOSAT 2020-A,2024-03-31,44,60+,0.020196995323848374
WOSAT 2020-A,2024-04-30,45,60+,0.022785067643169565
WOSAT 2020-A,2024-05-31,46,60+,0.022496371552975326
WOSAT 2020-A,2024-06-30,47,60+,0.029259533115031162
WOSAT 2020-A,2024-07-31,48,60+,0.02821011673151751
WOSAT 2020-A,2024-08-31,49,60+,0.02750469457638352
WOSAT 2021-A,2021-07-31,0,60+,0.0005356323011783911
WOSAT 2021-A,2021-08-31,1,60+,7.74493352265393e-05
WOSAT 2021-A,2021-09-30,2,60+,0.003370106105684421
WOSAT 2021-A,2021-10-31,3,60+,0.007047178438861692
WOSAT 2021-A,2021-11-30,4,60+,0.009720266202744871
WOSAT 2021-A,2021-12-31,5,60+,0.010473146509902402
WOSAT 2021-A,2022-01-31,6,60+,0.012032242880677807
WOSAT 2021-A,2022-02-28,7,60+,0.011716621253405994
WOSAT 2021-A,2022-03-31,8,60+,0.009913141993957705
WOSAT 2021-A,2022-04-30,9,60+,0.011894675096135045
WOSAT 2021-A,2022-05-31,10,60+,0.012402000540686672
WOSAT 2021-A,2022-06-30,11,60+,0.01562390527569537
WOSAT 2021-A,2022-07-31,12,60+,0.018454857969965623
WOSAT 2021-A,2022-08-31,13,60+,0.019019394530517313
WOSAT 2021-A,2022-09-30,14,60+,0.01845046996480099
WOSAT 2021-A,2022-10-31,15,60+,0.022465644293965345
WOSAT 2021-A,2022-11-30,16,60+,0.025136343133636774
WOSAT 2021-A,2022-12-31,17,60+,0.024006412960931568
WOSAT 2021-A,2023-01-31,18,60+,0.02319833492325037
WOSAT 2021-A,2023-02-28,19,60+,0.021428253218692923
WOSAT 2021-A,2023-03-31,20,60+,0.01752132831850289
WOSAT 2021-A,2023-04-30,21,60+,0.021750388399792854
WOSAT 2021-A,2023-05-31,22,60+,0.023519163763066203
WOSAT 2021-A,2023-06-30,23,60+,0.02501118790711551
WOSAT 2021-A,2023-07-31,24,60+,0.03045141545524101
WOSAT 2021-A,2023-08-31,25,60+,0.02887935544626975
WOSAT 2021-A,2023-09-30,26,60+,0.029551903206809785
WOSAT 2021-A,2023-10-31,27,60+,0.02884404474665497
WOSAT 2021-A,2023-11-30,28,60+,0.02902197617849354
WOSAT 2021-A,2023-12-31,29,60+,0.0312571168298793
WOSAT 2021-A,2024-01-31,30,60+,0.02819767441860465
WOSAT 2021-A,2024-02-29,31,60+,0.02287445784564197
WOSAT 2021-A,2024-03-31,32,60+,0.021828765462042203
WOSAT 2021-A,2024-04-30,33,60+,0.025100712736287573
WOSAT 2021-A,2024-05-31,34,60+,0.023823100804663246
WOSAT 2021-A,2024-06-30,35,60+,0.02912934201198685
WOSAT 2021-A,2024-07-31,36,60+,0.0297838692672641
WOSAT 2021-A,2024-08-31,37,60+,0.030352084176446782
WOSAT 2021-A,2024-09-30,38,60+,0.0327970297029703
WOSAT 2021-A,2024-10-31,39,60+,0.03445124094776067
WOSAT 2021-A,2024-11-30,40,60+,0.033005668364784385
WOSAT 2021-A,2024-12-31,41,60+,0.03243123988821885
WOSAT 2021-A,2025-01-31,42,60+,0.030088761847449977
WOSAT 2021-A,2025-02-28,43,60+,0.02371967654986523
WOSAT 2021-A,2025-03-31,44,60+,0.021545260831820692
WOSAT 2021-A,2025-04-30,45,60+,0.025080906148867314
WOSAT 2021-A,2025-05-31,46,60+,0.026030009118793003
WOSAT 2021-A,2025-06-30,47,60+,0.026112103427745174
WOSAT 2021-A,2025-07-31,48,60+,0.027855396437303528
WOSAT 2021-A,2025-08-31,49,60+,0.028116045845272206
WOSAT 2021-A,2025-09-30,50,60+,0.02986450364088856
WOSAT 2023-A,2023-01-31,0,60+,0.0015491039235063166
WOSAT 2023-A,2023-02-28,1,60+,0.0001077992777448391
WOSAT 2023-A,2023-03-31,2,60+,0.0032787788615198103
WOSAT 2023-A,2023-04-30,3,60+,0.007886879612416202
WOSAT 2023-A,2023-05-31,4,60+,0.01022958442313281
WOSAT 2023-A,2023-06-30,5,60+,0.012678764571565918
WOSAT 2023-A,2023-07-31,6,60+,0.015624515609015097
WOSAT 2023-A,2023-08-31,7,60+,0.01588475513682112
WOSAT 2023-A,2023-09-30,8,60+,0.017253415777401016
WOSAT 2023-A,2023-10-31,9,60+,0.018212490532259176
WOSAT 2023-A,2023-11-30,10,60+,0.019515836621520743
WOSAT 2023-A,2023-12-31,11,60+,0.02234144190490189
WOSAT 2023-A,2024-01-31,12,60+,0.021383839926683978
WOSAT 2023-A,2024-02-29,13,60+,0.01850164415039024
WOSAT 2023-A,2024-03-31,14,60+,0.018652721732685496
WOSAT 2023-A,2024-04-30,15,60+,0.020329387545033453
WOSAT 2023-A,2024-05-31,16,60+,0.019664674930883797
WOSAT 2023-A,2024-06-30,17,60+,0.024422899353647276
WOSAT 2023-A,2024-07-31,18,60+,0.024098124098124098
WOSAT 2023-A,2024-08-31,19,60+,0.026013006503251626
WOSAT 2023-A,2024-09-30,20,60+,0.027711468604047742
WOSAT 2023-A,2024-10-31,21,60+,0.030289941147886183
WOSAT 2023-A,2024-11-30,22,60+,0.029796511627906978
WOSAT 2023-A,2024-12-31,23,60+,0.03110699183224237
WOSAT 2023-A,2025-01-31,24,60+,0.028195262714921246
WOSAT 2023-A,2025-02-28,25,60+,0.024447753785058327
WOSAT 2023-A,2025-03-31,26,60+,0.020243433696348494
WOSAT 2023-A,2025-04-30,27,60+,0.023765513599155005
WOSAT 2023-A,2025-05-31,28,60+,0.024400190307890982
WOSAT 2023-A,2025-06-30,29,60+,0.02688923033943288
