series_label,reporting_date,vintage_month,bucket,dq_rate
CAOT 2017-1,2016-12-31,0,60+,0.0
CAOT 2017-1,2017-01-31,1,60+,0.00032342331135713396
CAOT 2017-1,2017-02-28,2,60+,0.0016029484153529641
CAOT 2017-1,2017-03-31,3,60+,0.0029481435707296977
CAOT 2017-1,2017-04-30,4,60+,0.004105241068149625
CAOT 2017-1,2017-05-31,5,60+,0.004737550471063257
CAOT 2017-1,2017-06-30,6,60+,0.005986281438370401
CAOT 2017-1,2017-07-31,7,60+,0.007534968521209014
CAOT 2017-1,2017-08-31,8,60+,0.00917995344138446
CAOT 2017-1,2017-09-30,9,60+,0.009402985074626866
CAOT 2017-1,2017-10-31,10,60+,0.010105775816147933
CAOT 2017-1,2017-11-30,11,60+,0.010848646635212317
CAOT 2017-1,2017-12-31,12,60+,0.011789061141927022
CAOT 2017-1,2018-01-31,13,60+,0.012810157663478936
CAOT 2017-1,2018-02-28,14,60+,0.0117588769611891
CAOT 2017-1,2018-03-31,15,60+,0.010371796820892246
CAOT 2017-1,2018-04-30,16,60+,0.011087736239481307
CAOT 2017-1,2018-05-31,17,60+,0.01192456034818301
CAOT 2017-1,2018-06-30,18,60+,0.012449339367173727
CAOT 2017-1,2018-07-31,19,60+,0.014631864533632707
CAOT 2017-1,2018-08-31,20,60+,0.014819811138947774
CAOT 2017-1,2018-09-30,21,60+,0.015057990957342246
CAOT 2017-1,2018-10-31,22,60+,0.015619360789188755
CAOT 2017-1,2018-11-30,23,60+,0.01585032068303444
CAOT 2017-1,2018-12-31,24,60+,0.016738313293045086
CAOT 2017-1,2019-01-31,25,60+,0.015992892047978675
CAOT 2017-1,2019-02-28,26,60+,0.014362502687594066
CAOT 2017-1,2019-03-31,27,60+,0.01100611694547368
CAOT 2017-1,2019-04-30,28,60+,0.012722362341807469
CAOT 2017-1,2019-05-31,29,60+,0.012740882306099698
CAOT 2017-1,2019-06-30,30,60+,0.013241966848782295
CAOT 2017-1,2019-07-31,31,60+,0.014211733547731089
CAOT 2017-1,2019-08-31,32,60+,0.014407065978087746
CAOT 2017-1,2019-09-30,33,60+,0.014737412820070484
CAOT 2017-1,2019-10-31,34,60+,0.015966301770670432
CAOT 2017-1,2019-11-30,35,60+,0.016574016882849495
CAOT 2017-1,2019-12-31,36,60+,0.018052818289318092
CAOT 2017-1,2020-01-31,37,60+,0.01696418969781697
CAOT 2017-1,2020-02-29,38,60+,0.01431869400318804
CAOT 2017-1,2020-03-31,39,60+,0.014289732770745429
CAOT 2017-1,2020-04-30,40,60+,0.011606579927781281
CAOT 2017-1,2020-05-31,41,60+,0.010888386699145951
CAOT 2017-1,2020-06-30,42,60+,0.011911600205580916
CAOT 2017-1,2020-07-31,43,60+,0.012015104703055269
CAOT 2017-1,2020-08-31,44,60+,0.0119181832823321
CAOT 2017-1,2020-09-30,45,60+,0.011277944611277945
CAOT 2017-1,2020-10-31,46,60+,0.012147009966777408
CAOT 2017-1,2020-11-30,47,60+,0.014284183837445988
CAOT 2017-1,2020-12-31,48,60+,0.014541965010703477
CAOT 2017-1,2021-01-31,49,60+,0.013068898314799954
CAOT 2017-2,2017-03-31,0,60+,0.0
CAOT 2017-2,2017-04-30,1,60+,9.293507555621643e-05
CAOT 2017-2,2017-05-31,2,60+,0.0018212884207364013
CAOT 2017-2,2017-06-30,3,60+,0.003818534138835062
CAOT 2017-2,2017-07-31,4,60+,0.004694655019817601
CAOT 2017-2,2017-08-31,5,60+,0.006321581175736055
CAOT 2017-2,2017-09-30,6,60+,0.006740595781691672
CAOT 2017-2,2017-10-31,7,60+,0.00749498997995992
CAOT 2017-2,2017-11-30,8,60+,0.008614909482495886
CAOT 2017-2,2017-12-31,9,60+,0.009756900846009758
CAOT 2017-2,2018-01-31,10,60+,0.01107396573338905
CAOT 2017-2,2018-02-28,11,60+,0.009034228273317216
CAOT 2017-2,2018-03-31,12,60+,0.007760293166630739
CAOT 2017-2,2018-04-30,13,60+,0.009326969391776503
CAOT 2017-2,2018-05-31,14,60+,0.00974112623432079
CAOT 2017-2,2018-06-30,15,60+,0.009750592483918293
CAOT 2017-2,2018-07-31,16,60+,0.01052655719658747
CAOT 2017-2,2018-08-31,17,60+,0.01101157148189623
CAOT 2017-2,2018-09-30,18,60+,0.011107953199753683
CAOT 2017-2,2018-10-31,19,60+,0.012022068566747778
