series_label,reporting_date,vintage_month,bucket,dq_rate
MBART 2018-1,2018-06-30,0,60+,0.0
MBART 2018-1,2018-07-31,1,60+,8.05120566804879e-05
MBART 2018-1,2018-08-31,2,60+,0.00034757718258024943
MBART 2018-1,2018-09-30,3,60+,0.000539676609170351
MBART 2018-1,2018-10-31,4,60+,0.0008026360256843528
MBART 2018-1,2018-11-30,5,60+,0.0006022671054612721
MBART 2018-1,2018-12-31,6,60+,0.00046053641527226476
MBART 2018-1,2019-01-31,7,60+,0.0005613814474659241
MBART 2018-1,2019-02-28,8,60+,0.0007557886540091153
MBART 2018-1,2019-03-31,9,60+,0.0006312983703149477
MBART 2018-1,2019-04-30,10,60+,0.0007181844297615628
MBART 2018-1,2019-05-31,11,60+,0.0005649717514124294
MBART 2018-1,2019-06-30,12,60+,0.0010319138226114971
MBART 2018-1,2019-07-31,13,60+,0.0011102217861661203
MBART 2018-1,2019-08-31,14,60+,0.0011931592204693093
MBART 2018-1,2019-09-30,15,60+,0.0009247926016591867
MBART 2018-1,2019-10-31,16,60+,0.0012003461463305698
MBART 2018-1,2019-11-30,17,60+,0.001338383119286955
MBART 2018-1,2019-12-31,18,60+,0.0014600245284120774
MBART 2018-1,2020-01-31,19,60+,0.0015586595527846052
MBART 2018-1,2020-02-29,20,60+,0.0016264653532191739
MBART 2018-1,2020-03-31,21,60+,0.0015708944673096862
MBART 2018-1,2020-04-30,22,60+,0.002175930370228153
MBART 2018-1,2020-05-31,23,60+,0.0015710404870225509
MBART 2018-1,2020-06-30,24,60+,0.0011817138226754
MBART 2018-1,2020-07-31,25,60+,0.0012928022361984627
MBART 2018-1,2020-08-31,26,60+,0.0014472303628930135
MBART 2018-1,2020-09-30,27,60+,0.001463963963963964
MBART 2018-1,2020-10-31,28,60+,0.0013996889580093312
MBART 2018-1,2020-11-30,29,60+,0.0014894130907334353
MBART 2018-1,2020-12-31,30,60+,0.0016793316260128469
MBART 2018-1,2021-01-31,31,60+,0.0024503369213266825
MBART 2018-1,2021-02-28,32,60+,0.002631459552651876
MBART 2018-1,2021-03-31,33,60+,0.0014267370523612499
MBART 2018-1,2021-04-30,34,60+,0.001534197763040681
MBART 2018-1,2021-05-31,35,60+,0.0011810619287254802
MBART 2018-1,2021-06-30,36,60+,0.0011267303358729478
MBART 2018-1,2021-07-31,37,60+,0.0012838403572425342
MBART 2018-1,2021-08-31,38,60+,0.0018612225905891933
MBART 2018-1,2021-09-30,39,60+,0.0017567240125999516
MBART 2018-1,2021-10-31,40,60+,0.0012672665061462425
MBART 2018-1,2021-11-30,41,60+,0.001917101870826998
MBART 2018-1,2021-12-31,42,60+,0.0019408054342552159
MBART 2018-1,2022-01-31,43,60+,0.002186588921282799
MBART 2018-1,2022-02-28,44,60+,0.0017735965453423812
MBART 2018-1,2022-03-31,45,60+,0.0015578878320760905
MBART 2018-1,2022-04-30,46,60+,0.0017185083347654236
MBART 2018-1,2022-05-31,47,60+,0.002452538831864838
MBART 2018-1,2022-06-30,48,60+,0.00252133436772692
MBART 2018-1,2022-07-31,49,60+,0.003208445456427241
MBART 2019-1,2019-08-31,0,60+,0.0
MBART 2019-1,2019-09-30,1,60+,0.00024203307785397338
MBART 2019-1,2019-10-31,2,60+,0.0003890333544912877
MBART 2019-1,2019-11-30,3,60+,0.0006438213914849429
MBART 2019-1,2019-12-31,4,60+,0.000949707701074225
MBART 2019-1,2020-01-31,5,60+,0.0007088085572524003
MBART 2019-1,2020-02-29,6,60+,0.0008276883535536146
MBART 2019-1,2020-03-31,7,60+,0.0006635259770420012
MBART 2019-1,2020-04-30,8,60+,0.0008292431475380443
MBART 2019-1,2020-05-31,9,60+,0.0006828579883003665
MBART 2019-1,2020-06-30,10,60+,0.0005114970588919114
MBART 2019-1,2020-07-31,11,60+,0.0005233733793267515
MBART 2019-1,2020-08-31,12,60+,0.0009254974548819991
MBART 2019-1,2020-09-30,13,60+,0.0009506654658260783
MBART 2019-1,2020-10-31,14,60+,0.0009479158660620501
MBART 2019-1,2020-11-30,15,60+,0.0010235414534288639
MBART 2019-1,2020-12-31,16,60+,0.0013782666270302408
MBART 2019-1,2021-01-31,17,60+,0.0014995001666111296
MBART 2019-1,2021-02-28,18,60+,0.0015944422299413474
MBART 2019-1,2021-03-31,19,60+,0.0011768859597505001
MBART 2019-1,2021-04-30,20,60+,0.0009997576345128455
MBART 2019-1,2021-05-31,21,60+,0.0006846757126851736
MBART 2019-1,2021-06-30,22,60+,0.0005793369810106212
MBART 2019-1,2021-07-31,23,60+,0.00063072633116452
MBART 2019-1,2021-08-31,24,60+,0.0008566337719298245
MBART 2019-1,2021-09-30,25,60+,0.0008114305874051862
MBART 2019-1,2021-10-31,26,60+,0.0007267441860465116
MBART 2019-1,2021-11-30,27,60+,0.0008264462809917355
MBART 2019-1,2021-12-31,28,60+,0.0012047256334525105
MBART 2019-1,2022-01-31,29,60+,0.0012492444086238163
MBART 2019-1,2022-02-28,30,60+,0.0010900553412711723
MBART 2019-1,2022-03-31,31,60+,0.0010099679444956747
MBART 2019-1,2022-04-30,32,60+,0.0011009174311926607
MBART 2019-1,2022-05-31,33,60+,0.0011114332656808738
MBART 2019-1,2022-06-30,34,60+,0.001981908730562049
MBART 2019-1,2022-07-31,35,60+,0.0013843041209668833
MBART 2019-1,2022-08-31,36,60+,0.0016339869281045752
MBART 2019-1,2022-09-30,37,60+,0.00178327290019616
MBART 2019-1,2022-10-31,38,60+,0.002191472043078079
MBART 2019-1,2022-11-30,39,60+,0.002576808721506442
MBART 2019-1,2022-12-31,40,60+,0.002180334786889858
MBART 2019-1,2023-01-31,41,60+,0.0021661189124589186
MBART 2019-1,2023-02-28,42,60+,0.0019494697442295696
MBART 2019-1,2023-03-31,43,60+,0.002377633844387964
MBART 2019-1,2023-04-30,44,60+,0.0021402277202294323
MBART 2019-1,2023-05-31,45,60+,0.0028805473039877575
MBART 2019-1,2023-06-30,46,60+,0.0024712479802300163
