series,reporting_date,vintage_month,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,660,670,358,17,7,8902604.609999994
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,670,680,316,11,9,7802834.839999994
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,680,690,298,17,7,7325219.400000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,690,700,256,12,4,6223072.990000002
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,700,710,238,5,5,5659660.2
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,710,720,148,4,1,3599787.129999999
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,720,730,130,4,4,3123157.8299999987
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,730,740,100,6,6,2609293.5199999996
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,740,750,110,5,2,2679215.4600000004
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,750,760,89,1,0,2089621.2499999995
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,760,770,73,1,0,1683603.95
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,770,780,77,2,0,1773151.1299999997
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,780,790,68,1,0,1563722.4399999995
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,790,800,41,0,0,958551.3700000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,800,810,30,0,1,657017.3200000001
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,810,820,25,0,0,497317.79
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,820,830,21,1,0,488802.49
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,830,840,26,0,0,509960.03
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,840,850,14,0,0,248112.37
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,850,860,9,0,0,180431.62999999998
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,860,870,4,0,0,76596.79
Bridgecrest Lending Auto Securitization Trust 2023-1,2024-01-31,4,870,880,4,0,0,53233.810000000005
