issuer_code,vintage_year,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
MBART,2019,0,116544.66000000,2060037747.95999193,116544.66000000,0.00005657
MBART,2019,1,73897.07000000,2060037747.95999193,190441.73000000,0.00009245
MBART,2019,2,85774.16000000,2060037747.95999193,276215.89000000,0.00013408
MBART,2019,3,177216.15000000,2060037747.95999193,453432.04000000,0.00022011
MBART,2019,4,93991.39000000,2060037747.95999193,547423.43000000,0.00026573
MBART,2019,5,125808.81000000,2060037747.95999193,673232.24000000,0.00032681
MBART,2019,6,114386.86000000,2060037747.95999193,787619.10000000,0.00038233
MBART,2019,7,300463.31000000,2060037747.95999193,1088082.41000000,0.00052819
MBART,2019,8,133010.21000000,2060037747.95999193,1221092.62000000,0.00059275
MBART,2019,9,55000.04000000,2060037747.95999193,1276092.66000000,0.00061945
MBART,2019,10,20916.72000000,2060037747.95999193,1297009.38000000,0.00062960
MBART,2019,11,38884.36000000,2060037747.95999193,1335893.74000000,0.00064848
MBART,2019,12,41689.40000000,2060037747.95999193,1377583.14000000,0.00066872
MBART,2020,0,162746.13000000,2089589763.46000433,162746.13000000,0.00007788
MBART,2020,1,241419.34000000,2089589763.46000433,404165.47000000,0.00019342
MBART,2020,2,82361.14000000,2089589763.46000433,486526.61000000,0.00023283
MBART,2020,3,306572.15000000,2089589763.46000433,793098.76000000,0.00037955
MBART,2020,4,242427.46000000,2089589763.46000433,1035526.22000000,0.00049556
MBART,2020,5,229748.07000000,2089589763.46000433,1265274.29000000,0.00060551
MBART,2020,6,156938.12000000,2089589763.46000433,1422212.41000000,0.00068062
MBART,2020,7,269304.96000000,2089589763.46000433,1691517.37000000,0.00080950
MBART,2020,8,97362.44000000,2089589763.46000433,1788879.81000000,0.00085609
MBART,2020,9,95768.84000000,2089589763.46000433,1884648.65000000,0.00090192
MBART,2020,10,188642.63000000,2089589763.46000433,2073291.28000000,0.00099220
MBART,2020,11,234246.76000000,2089589763.46000433,2307538.04000000,0.00110430
MBART,2020,12,97319.58000000,2089589763.46000433,2404857.62000000,0.00115088
MBART,2020,13,82042.84000000,2089589763.46000433,2486900.46000000,0.00119014
MBART,2021,0,160918.29000000,1461073162.48999739,160918.29000000,0.00011014
MBART,2021,1,140190.32000000,1461073162.48999739,301108.61000000,0.00020609
MBART,2021,2,250227.26000000,1461073162.48999739,551335.87000000,0.00037735
MBART,2021,3,161767.54000000,1461073162.48999739,713103.41000000,0.00048807
MBART,2021,4,153500.96000000,1461073162.48999739,866604.37000000,0.00059313
MBART,2021,5,110234.64000000,1461073162.48999739,976839.01000000,0.00066858
MBART,2021,6,109299.09000000,1461073162.48999739,1086138.10000000,0.00074338
MBART,2021,7,218582.46000000,1461073162.48999739,1304720.56000000,0.00089299
MBART,2021,8,136716.06000000,1461073162.48999739,1441436.62000000,0.00098656
MBART,2021,9,60660.61000000,1461073162.48999739,1502097.23000000,0.00102808
MBART,2021,10,88314.61000000,1461073162.48999739,1590411.84000000,0.00108852
MBART,2021,11,37236.53000000,1461073162.48999739,1627648.37000000,0.00111401
MBART,2022,0,750072.08000000,2025694886.52999830,750072.08000000,0.00037028
MBART,2022,1,634535.59000000,2025694886.52999830,1384607.67000000,0.00068352
MBART,2022,2,717510.61000000,2025694886.52999830,2102118.28000000,0.00103773
MBART,2022,3,910642.26000000,2025694886.52999830,3012760.54000000,0.00148727
MBART,2022,4,457219.86000000,2025694886.52999830,3469980.40000000,0.00171298
MBART,2022,5,551132.09000000,2025694886.52999830,4021112.49000000,0.00198505
MBART,2022,6,666582.35000000,2025694886.52999830,4687694.84000000,0.00231412
MBART,2022,7,382099.15000000,2025694886.52999830,5069793.99000000,0.00250274
MBART,2022,8,381580.85000000,2025694886.52999830,5451374.84000000,0.00269111
MBART,2022,9,341239.46000000,2025694886.52999830,5792614.30000000,0.00285957
MBART,2022,10,440707.08000000,2025694886.52999830,6233321.38000000,0.00307713
MBART,2022,11,308603.16000000,2025694886.52999830,6541924.54000000,0.00322947
MBART,2022,12,342397.74000000,2025694886.52999830,6884322.28000000,0.00339850
MBART,2022,13,188640.64000000,2025694886.52999830,7072962.92000000,0.00349162
MBART,2022,14,132699.87000000,2025694886.52999830,7205662.79000000,0.00355713
MBART,2022,15,298638.55000000,2025694886.52999830,7504301.34000000,0.00370456
MBART,2022,16,181191.09000000,2025694886.52999830,7685492.43000000,0.00379400
MBART,2023,0,3191515.62000000,5485772020.19008827,3191515.62000000,0.00058178
MBART,2023,1,3079894.06000000,5485772020.19008827,6271409.68000000,0.00114321
MBART,2023,2,2494139.21000000,5485772020.19008827,8765548.89000000,0.00159787
MBART,2023,3,3214073.27000000,5485772020.19008827,11979622.16000000,0.00218376
MBART,2023,4,2822655.84000000,5485772020.19008827,14802278.00000000,0.00269830
MBART,2023,5,2678211.15000000,5485772020.19008827,17480489.15000000,0.00318651
MBART,2023,6,2546461.67000000,5485772020.19008827,20026950.82000000,0.00365071
MBART,2023,7,1994212.40000000,5485772020.19008827,22021163.22000000,0.00401423
