series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-01-29,32,840,850,2,438,1,0,2782853.47
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-01-29,32,850,860,1,1253,0,0,13441865.620000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-01-29,32,850,860,2,446,0,0,2891118.710000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-01-29,32,860,870,1,1095,0,0,11473908.30000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-01-29,32,860,870,2,369,1,0,2392129.1799999997
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-01-29,32,870,880,1,824,0,0,8736369.590000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-01-29,32,870,880,2,252,0,0,1617182.3000000003
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-01-29,32,880,890,1,386,0,0,4189467.6300000004
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-01-29,32,880,890,2,130,0,0,884254.3600000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-01-29,32,890,900,1,97,0,0,1029061.79
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-01-29,32,890,900,2,21,0,0,113306.48000000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,600,610,1,95,8,2,2169588.9200000004
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,600,610,2,46,4,1,660206.9099999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,610,620,1,106,6,1,2167380.8200000003
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,610,620,2,60,1,2,869265.23
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,620,630,1,206,9,0,4441854.950000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,620,630,2,163,7,1,2480248.4800000004
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,630,640,1,221,12,3,5051343.840000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,630,640,2,184,8,3,2789664.4299999997
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,640,650,1,468,9,4,10245598.249999996
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,640,650,2,254,7,1,3951358.8000000007
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,650,660,1,486,18,5,10130547.16
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,650,660,2,287,7,2,4342470.129999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,660,670,1,727,15,4,15277554.460000014
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,660,670,2,537,8,3,7842070.280000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,670,680,1,619,17,4,13720645.080000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,670,680,2,588,10,1,8398696.45
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,680,690,1,1104,13,4,22716221.679999996
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,680,690,2,811,7,4,11782753.76999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,690,700,1,1008,14,3,21162759.809999995
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,690,700,2,779,8,1,11339730.080000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,700,710,1,1734,9,1,37172860.50999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,700,710,2,1377,13,4,19561341.070000008
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,710,720,1,1582,10,2,33125899.469999973
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,710,720,2,1161,8,4,16744912.000000011
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,720,730,1,1513,9,0,31666690.15
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,720,730,2,1126,3,2,16277375.490000015
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,730,740,1,1499,8,0,31017122.769999962
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,730,740,2,987,3,3,14028826.239999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,740,750,1,1641,6,0,33755051.17999996
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-01-31,8,740,750,2,1394,7,1,19213819.280000016
