series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,430,440,2,20,9,12,406625.08999999997
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,440,450,2,31,12,19,633429.0400000002
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,450,460,2,37,11,27,798037.0899999999
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,460,470,2,59,14,28,1047081.6899999996
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,470,480,2,97,31,53,1794534.2699999996
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,480,490,2,101,24,31,1394855.3600000006
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,490,500,2,111,31,29,1521654.1200000006
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,500,510,2,151,30,37,1937663.1300000015
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,510,520,2,181,29,45,2293804.9799999995
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,520,530,2,184,28,58,2259080.150000001
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,530,540,2,169,33,65,2560697.0100000007
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,540,550,2,168,35,43,2046477.6400000006
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,550,560,2,252,44,57,2897724.4600000004
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,560,570,2,229,46,56,2803493.8899999987
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,570,580,2,252,33,41,2619802.62
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,580,590,2,224,34,42,2415265.8899999987
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,590,600,2,230,38,46,2491145.4100000006
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,600,610,2,306,36,57,3032742.6799999983
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,610,620,2,241,37,38,2449973.559999999
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,620,630,2,227,31,42,2375849.489999999
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,630,640,2,184,24,25,1636830.490000001
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,640,650,2,206,22,24,1920787.3400000008
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,650,660,2,150,13,22,1283929.9300000002
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,660,670,2,115,11,13,1010480.3500000003
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,670,680,2,81,11,7,725158.9600000003
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,680,690,2,69,5,6,513900.5400000001
Carvana Auto Receivables Trust 2021-N1,2025-06-30,29,690,700,2,58,5,4,426288.68000000005
