issuer_code,vintage_year,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
FTAT,2013,76,605.78000000,22225373.85999999,605.78000000,0.00002726
FTAT,2014,56,550.53000000,166024823.19999999,550.53000000,0.00000332
FTAT,2014,60,11986.96000000,166024823.19999999,12537.49000000,0.00007552
FTAT,2014,65,14264.49000000,166024823.19999999,26801.98000000,0.00016143
FTAT,2014,67,6830.57000000,166024823.19999999,33632.55000000,0.00020258
FTAT,2014,68,5462.27000000,166024823.19999999,39094.82000000,0.00023548
FTAT,2014,69,4866.82000000,166024823.19999999,43961.64000000,0.00026479
FTAT,2014,70,234.36000000,166024823.19999999,44196.00000000,0.00026620
FTAT,2014,72,5113.11000000,166024823.19999999,49309.11000000,0.00029700
FTAT,2014,73,7816.96000000,166024823.19999999,57126.07000000,0.00034408
FTAT,2014,74,3610.09000000,166024823.19999999,60736.16000000,0.00036583
FTAT,2014,75,831.30000000,166024823.19999999,61567.46000000,0.00037083
FTAT,2014,76,3599.52000000,166024823.19999999,65166.98000000,0.00039251
FTAT,2014,78,2492.33000000,166024823.19999999,67659.31000000,0.00040753
FTAT,2014,79,934.76000000,166024823.19999999,68594.07000000,0.00041316
FTAT,2014,80,866.50000000,166024823.19999999,69460.57000000,0.00041837
FTAT,2015,22,10347.07000000,599301008.23999417,10347.07000000,0.00001727
FTAT,2015,23,34350.75000000,599301008.23999417,44697.82000000,0.00007458
FTAT,2015,24,39267.70000000,599301008.23999417,83965.52000000,0.00014011
FTAT,2015,25,10594.75000000,599301008.23999417,94560.27000000,0.00015778
FTAT,2015,26,13570.55000000,599301008.23999417,108130.82000000,0.00018043
FTAT,2015,27,68888.18000000,599301008.23999417,177019.00000000,0.00029538
FTAT,2015,28,99879.99000000,599301008.23999417,276898.99000000,0.00046204
FTAT,2015,29,64697.86000000,599301008.23999417,341596.85000000,0.00056999
FTAT,2015,30,65369.64000000,599301008.23999417,406966.49000000,0.00067907
FTAT,2015,31,112065.29000000,599301008.23999417,519031.78000000,0.00086606
FTAT,2015,32,64705.31000000,599301008.23999417,583737.09000000,0.00097403
FTAT,2015,33,54882.73000000,599301008.23999417,638619.82000000,0.00106561
FTAT,2015,34,69658.71000000,599301008.23999417,708278.53000000,0.00118184
FTAT,2015,35,64084.89000000,599301008.23999417,772363.42000000,0.00128877
FTAT,2015,36,27691.56000000,599301008.23999417,800054.98000000,0.00133498
FTAT,2015,37,125770.62000000,599301008.23999417,925825.60000000,0.00154484
FTAT,2015,38,38684.36000000,599301008.23999417,964509.96000000,0.00160939
FTAT,2015,39,84380.84000000,599301008.23999417,1048890.80000000,0.00175019
FTAT,2015,40,109886.29000000,599301008.23999417,1158777.09000000,0.00193355
FTAT,2015,41,10572.38000000,599301008.23999417,1169349.47000000,0.00195119
FTAT,2015,42,36392.03000000,599301008.23999417,1205741.50000000,0.00201191
FTAT,2015,43,48011.06000000,599301008.23999417,1253752.56000000,0.00209202
FTAT,2015,44,16047.93000000,599301008.23999417,1269800.49000000,0.00211880
FTAT,2015,45,27055.93000000,599301008.23999417,1296856.42000000,0.00216395
FTAT,2015,46,5693.42000000,599301008.23999417,1302549.84000000,0.00217345
FTAT,2015,47,62475.60000000,599301008.23999417,1365025.44000000,0.00227770
FTAT,2015,48,32586.65000000,599301008.23999417,1397612.09000000,0.00233207
FTAT,2015,49,20906.67000000,599301008.23999417,1418518.76000000,0.00236696
FTAT,2015,50,28199.62000000,599301008.23999417,1446718.38000000,0.00241401
FTAT,2015,51,35288.35000000,599301008.23999417,1482006.73000000,0.00247289
FTAT,2015,52,15460.23000000,599301008.23999417,1497466.96000000,0.00249869
FTAT,2015,53,55389.12000000,599301008.23999417,1552856.08000000,0.00259111
FTAT,2015,54,4646.56000000,599301008.23999417,1557502.64000000,0.00259887
FTAT,2015,55,44102.47000000,599301008.23999417,1601605.11000000,0.00267246
FTAT,2015,56,3242.78000000,599301008.23999417,1604847.89000000,0.00267787
FTAT,2015,57,24400.93000000,599301008.23999417,1629248.82000000,0.00271858
FTAT,2015,58,14526.41000000,599301008.23999417,1643775.23000000,0.00274282
FTAT,2015,59,5026.80000000,599301008.23999417,1648802.03000000,0.00275121
FTAT,2015,60,6732.36000000,599301008.23999417,1655534.39000000,0.00276244
FTAT,2015,61,10422.07000000,599301008.23999417,1665956.46000000,0.00277983
FTAT,2015,62,5902.46000000,599301008.23999417,1671858.92000000,0.00278968
FTAT,2015,63,24957.28000000,599301008.23999417,1696816.20000000,0.00283133
FTAT,2015,64,15180.78000000,599301008.23999417,1711996.98000000,0.00285666
FTAT,2015,65,6036.90000000,599301008.23999417,1718033.88000000,0.00286673
FTAT,2015,66,2626.45000000,599301008.23999417,1720660.33000000,0.00287111
FTAT,2015,67,10563.44000000,599301008.23999417,1731223.77000000,0.00288874
FTAT,2015,68,5230.23000000,599301008.23999417,1736454.00000000,0.00289747
FTAT,2015,69,1408.31000000,599301008.23999417,1737862.31000000,0.00289982
FTAT,2015,70,2420.73000000,599301008.23999417,1740283.04000000,0.00290385
FTAT,2015,71,1482.82000000,599301008.23999417,1741765.86000000,0.00290633
FTAT,2015,72,3432.25000000,599301008.23999417,1745198.11000000,0.00291206
FTAT,2015,74,3471.04000000,599301008.23999417,1748669.15000000,0.00291785
FTAT,2015,75,3037.19000000,599301008.23999417,1751706.34000000,0.00292292
FTAT,2015,76,668.74000000,599301008.23999417,1752375.08000000,0.00292403
FTAT,2015,77,597.11000000,599301008.23999417,1752972.19000000,0.00292503
FTAT,2016,10,15911.55000000,826271640.67999601,15911.55000000,0.00001926
FTAT,2016,11,76843.05000000,826271640.67999601,92754.60000000,0.00011226
FTAT,2016,12,72448.67000000,826271640.67999601,165203.27000000,0.00019994
FTAT,2016,13,82689.34000000,826271640.67999601,247892.61000000,0.00030001
FTAT,2016,14,175231.96000000,826271640.67999601,423124.57000000,0.00051209
FTAT,2016,15,95504.95000000,826271640.67999601,518629.52000000,0.00062767
FTAT,2016,16,320971.92000000,826271640.67999601,839601.44000000,0.00101613
FTAT,2016,17,260576.36000000,826271640.67999601,1100177.80000000,0.00133150
FTAT,2016,18,281159.33000000,826271640.67999601,1381337.13000000,0.00167177
FTAT,2016,19,436338.31000000,826271640.67999601,1817675.44000000,0.00219985
FTAT,2016,20,379843.58000000,826271640.67999601,2197519.02000000,0.00265956
FTAT,2016,21,290996.78000000,826271640.67999601,2488515.80000000,0.00301174
FTAT,2016,22,316554.21000000,826271640.67999601,2805070.01000000,0.00339485
FTAT,2016,23,348767.13000000,826271640.67999601,3153837.14000000,0.00381695
FTAT,2016,24,367713.99000000,826271640.67999601,3521551.13000000,0.00426198
FTAT,2016,25,352445.96000000,826271640.67999601,3873997.09000000,0.00468853
FTAT,2016,26,260184.67000000,826271640.67999601,4134181.76000000,0.00500342
FTAT,2016,27,306258.22000000,826271640.67999601,4440439.98000000,0.00537407
FTAT,2016,28,324389.20000000,826271640.67999601,4764829.18000000,0.00576666
FTAT,2016,29,179691.15000000,826271640.67999601,4944520.33000000,0.00598413
FTAT,2016,30,216845.39000000,826271640.67999601,5161365.72000000,0.00624657
FTAT,2016,31,273457.69000000,826271640.67999601,5434823.41000000,0.00657753
FTAT,2016,32,179509.36000000,826271640.67999601,5614332.77000000,0.00679478
FTAT,2016,33,299393.43000000,826271640.67999601,5913726.20000000,0.00715712
FTAT,2016,34,168954.34000000,826271640.67999601,6082680.54000000,0.00736160
FTAT,2016,35,147463.91000000,826271640.67999601,6230144.45000000,0.00754007
FTAT,2016,36,173084.20000000,826271640.67999601,6403228.65000000,0.00774954
FTAT,2016,37,207480.53000000,826271640.67999601,6610709.18000000,0.00800065
FTAT,2016,38,150509.17000000,826271640.67999601,6761218.35000000,0.00818280
FTAT,2016,39,223056.24000000,826271640.67999601,6984274.59000000,0.00845276
FTAT,2016,40,165120.33000000,826271640.67999601,7149394.92000000,0.00865260
FTAT,2016,41,272300.29000000,826271640.67999601,7421695.21000000,0.00898215
FTAT,2016,42,199044.75000000,826271640.67999601,7620739.96000000,0.00922304
FTAT,2016,43,237017.98000000,826271640.67999601,7857757.94000000,0.00950990
FTAT,2016,44,145819.64000000,826271640.67999601,8003577.58000000,0.00968638
FTAT,2016,45,164298.15000000,826271640.67999601,8167875.73000000,0.00988522
FTAT,2016,46,34192.61000000,826271640.67999601,8202068.34000000,0.00992660
FTAT,2016,47,57421.77000000,826271640.67999601,8259490.11000000,0.00999610
FTAT,2016,48,89766.02000000,826271640.67999601,8349256.13000000,0.01010474
FTAT,2016,49,85716.83000000,826271640.67999601,8434972.96000000,0.01020847
FTAT,2016,50,77701.24000000,826271640.67999601,8512674.20000000,0.01030251
FTAT,2016,51,60636.72000000,826271640.67999601,8573310.92000000,0.01037590
FTAT,2016,52,60102.13000000,826271640.67999601,8633413.05000000,0.01044864
FTAT,2016,53,31032.02000000,826271640.67999601,8664445.07000000,0.01048619
FTAT,2016,54,19263.89000000,826271640.67999601,8683708.96000000,0.01050951
FTAT,2016,55,39683.64000000,826271640.67999601,8723392.60000000,0.01055754
FTAT,2016,56,35070.68000000,826271640.67999601,8758463.28000000,0.01059998
FTAT,2016,57,4252.52000000,826271640.67999601,8762715.80000000,0.01060513
FTAT,2016,58,27050.43000000,826271640.67999601,8789766.23000000,0.01063787
FTAT,2016,60,16207.25000000,826271640.67999601,8805973.48000000,0.01065748
FTAT,2016,61,1568.74000000,826271640.67999601,8807542.22000000,0.01065938
FTAT,2016,63,11342.46000000,826271640.67999601,8818884.68000000,0.01067311
FTAT,2016,65,492.67000000,826271640.67999601,8819377.35000000,0.01067370
FTAT,2017,10,32527.29000000,459370712.08999956,32527.29000000,0.00007081
FTAT,2017,11,161211.53000000,459370712.08999956,193738.82000000,0.00042175
FTAT,2017,12,54261.96000000,459370712.08999956,248000.78000000,0.00053987
FTAT,2017,13,86527.51000000,459370712.08999956,334528.29000000,0.00072823
FTAT,2017,14,83316.07000000,459370712.08999956,417844.36000000,0.00090960
FTAT,2017,15,86134.96000000,459370712.08999956,503979.32000000,0.00109711
FTAT,2017,16,42725.58000000,459370712.08999956,546704.90000000,0.00119012
FTAT,2017,17,28281.73000000,459370712.08999956,574986.63000000,0.00125168
FTAT,2017,18,7920.41000000,459370712.08999956,582907.04000000,0.00126893
FTAT,2017,19,122699.42000000,459370712.08999956,705606.46000000,0.00153603
FTAT,2017,20,92274.76000000,459370712.08999956,797881.22000000,0.00173690
FTAT,2017,21,144697.07000000,459370712.08999956,942578.29000000,0.00205189
FTAT,2017,22,238908.55000000,459370712.08999956,1181486.84000000,0.00257197
FTAT,2017,23,124846.01000000,459370712.08999956,1306332.85000000,0.00284374
FTAT,2017,24,54762.25000000,459370712.08999956,1361095.10000000,0.00296296
FTAT,2017,25,140484.69000000,459370712.08999956,1501579.79000000,0.00326878
FTAT,2017,26,166953.63000000,459370712.08999956,1668533.42000000,0.00363222
FTAT,2017,27,205072.94000000,459370712.08999956,1873606.36000000,0.00407864
FTAT,2017,28,81694.94000000,459370712.08999956,1955301.30000000,0.00425648
FTAT,2017,29,52064.49000000,459370712.08999956,2007365.79000000,0.00436982
FTAT,2017,30,105527.17000000,459370712.08999956,2112892.96000000,0.00459954
FTAT,2017,31,157535.71000000,459370712.08999956,2270428.67000000,0.00494248
FTAT,2017,32,103611.30000000,459370712.08999956,2374039.97000000,0.00516803
FTAT,2017,33,192309.26000000,459370712.08999956,2566349.23000000,0.00558666
FTAT,2017,34,86163.94000000,459370712.08999956,2652513.17000000,0.00577423
FTAT,2017,35,97348.83000000,459370712.08999956,2749862.00000000,0.00598615
FTAT,2017,36,85333.31000000,459370712.08999956,2835195.31000000,0.00617191
FTAT,2017,37,123167.23000000,459370712.08999956,2958362.54000000,0.00644003
FTAT,2017,38,110103.39000000,459370712.08999956,3068465.93000000,0.00667972
FTAT,2017,39,191658.38000000,459370712.08999956,3260124.31000000,0.00709694
FTAT,2017,40,152390.54000000,459370712.08999956,3412514.85000000,0.00742867
FTAT,2017,41,75769.14000000,459370712.08999956,3488283.99000000,0.00759361
FTAT,2017,42,21997.92000000,459370712.08999956,3510281.91000000,0.00764150
FTAT,2017,43,53887.22000000,459370712.08999956,3564169.13000000,0.00775881
FTAT,2017,44,29224.71000000,459370712.08999956,3593393.84000000,0.00782243
FTAT,2017,45,8529.90000000,459370712.08999956,3601923.74000000,0.00784100
FTAT,2017,46,113850.73000000,459370712.08999956,3715774.47000000,0.00808884
FTAT,2017,47,56776.15000000,459370712.08999956,3772550.62000000,0.00821243
FTAT,2017,48,53333.75000000,459370712.08999956,3825884.37000000,0.00832853
FTAT,2017,49,33554.79000000,459370712.08999956,3859439.16000000,0.00840158
FTAT,2017,50,17084.34000000,459370712.08999956,3876523.50000000,0.00843877
FTAT,2017,51,27330.05000000,459370712.08999956,3903853.55000000,0.00849826
FTAT,2017,52,54777.71000000,459370712.08999956,3958631.26000000,0.00861751
FTAT,2017,53,61281.45000000,459370712.08999956,4019912.71000000,0.00875091
FTAT,2017,56,3456.18000000,459370712.08999956,4023368.89000000,0.00875844
FTAT,2017,57,14378.14000000,459370712.08999956,4037747.03000000,0.00878974
FTAT,2017,58,22439.86000000,459370712.08999956,4060186.89000000,0.00883858
FTAT,2017,59,5218.70000000,459370712.08999956,4065405.59000000,0.00884995
FTAT,2017,60,30794.72000000,459370712.08999956,4096200.31000000,0.00891698
FTAT,2017,61,4606.20000000,459370712.08999956,4100806.51000000,0.00892701
FTAT,2017,64,3536.32000000,459370712.08999956,4104342.83000000,0.00893471
FTAT,2017,70,355.39000000,459370712.08999956,4104698.22000000,0.00893548
FTAT,2018,7,206119.70000000,919922958.11000991,206119.70000000,0.00022406
FTAT,2018,8,80347.99000000,919922958.11000991,286467.69000000,0.00031140
FTAT,2018,9,187793.76000000,919922958.11000991,474261.45000000,0.00051554
FTAT,2018,10,149590.73000000,919922958.11000991,623852.18000000,0.00067816
FTAT,2018,11,320206.20000000,919922958.11000991,944058.38000000,0.00102624
FTAT,2018,12,383442.53000000,919922958.11000991,1327500.91000000,0.00144306
FTAT,2018,13,509155.45000000,919922958.11000991,1836656.36000000,0.00199653
FTAT,2018,14,473397.96000000,919922958.11000991,2310054.32000000,0.00251114
FTAT,2018,15,592963.61000000,919922958.11000991,2903017.93000000,0.00315572
FTAT,2018,16,341960.01000000,919922958.11000991,3244977.94000000,0.00352745
FTAT,2018,17,425821.74000000,919922958.11000991,3670799.68000000,0.00399033
FTAT,2018,18,405466.58000000,919922958.11000991,4076266.26000000,0.00443110
FTAT,2018,19,346933.88000000,919922958.11000991,4423200.14000000,0.00480823
FTAT,2018,20,403078.00000000,919922958.11000991,4826278.14000000,0.00524639
FTAT,2018,21,394018.43000000,919922958.11000991,5220296.57000000,0.00567471
FTAT,2018,22,537635.01000000,919922958.11000991,5757931.58000000,0.00625915
FTAT,2018,23,401030.35000000,919922958.11000991,6158961.93000000,0.00669508
FTAT,2018,24,425928.53000000,919922958.11000991,6584890.46000000,0.00715809
FTAT,2018,25,163908.83000000,919922958.11000991,6748799.29000000,0.00733627
FTAT,2018,26,400954.65000000,919922958.11000991,7149753.94000000,0.00777212
FTAT,2018,27,336503.36000000,919922958.11000991,7486257.30000000,0.00813792
FTAT,2018,28,315698.08000000,919922958.11000991,7801955.38000000,0.00848110
FTAT,2018,29,148387.10000000,919922958.11000991,7950342.48000000,0.00864240
FTAT,2018,30,175938.90000000,919922958.11000991,8126281.38000000,0.00883365
FTAT,2018,31,302725.74000000,919922958.11000991,8429007.12000000,0.00916273
FTAT,2018,32,195072.45000000,919922958.11000991,8624079.57000000,0.00937478
FTAT,2018,33,267915.84000000,919922958.11000991,8891995.41000000,0.00966602
