issuer_code,vintage_year,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
HART,2012,58,6113.83000000,85627991.48000020,6113.83000000,0.00007140
HART,2012,61,11663.91000000,85627991.48000020,17777.74000000,0.00020762
HART,2012,63,6514.42000000,85627991.48000020,24292.16000000,0.00028369
HART,2012,64,10933.37000000,85627991.48000020,35225.53000000,0.00041138
HART,2012,65,7197.89000000,85627991.48000020,42423.42000000,0.00049544
HART,2012,66,5157.11000000,85627991.48000020,47580.53000000,0.00055567
HART,2012,67,4224.98000000,85627991.48000020,51805.51000000,0.00060501
HART,2012,68,6915.05000000,85627991.48000020,58720.56000000,0.00068576
HART,2012,69,6674.09000000,85627991.48000020,65394.65000000,0.00076371
HART,2012,71,11884.18000000,85627991.48000020,77278.83000000,0.00090249
HART,2012,72,5020.71000000,85627991.48000020,82299.54000000,0.00096113
HART,2012,73,1604.27000000,85627991.48000020,83903.81000000,0.00097986
HART,2012,75,1870.74000000,85627991.48000020,85774.55000000,0.00100171
HART,2012,77,986.44000000,85627991.48000020,86760.99000000,0.00101323
HART,2012,78,2706.80000000,85627991.48000020,89467.79000000,0.00104484
HART,2012,79,4221.96000000,85627991.48000020,93689.75000000,0.00109415
HART,2013,42,17417.53000000,77070017.45000005,17417.53000000,0.00022600
HART,2013,43,27203.94000000,77070017.45000005,44621.47000000,0.00057897
HART,2013,46,7997.72000000,77070017.45000005,52619.19000000,0.00068275
HART,2013,47,7027.55000000,77070017.45000005,59646.74000000,0.00077393
HART,2013,48,28530.23000000,77070017.45000005,88176.97000000,0.00114412
HART,2013,49,11584.18000000,77070017.45000005,99761.15000000,0.00129442
HART,2013,50,15676.16000000,77070017.45000005,115437.31000000,0.00149782
HART,2013,51,7026.05000000,77070017.45000005,122463.36000000,0.00158899
HART,2013,52,23989.76000000,77070017.45000005,146453.12000000,0.00190026
HART,2013,54,32164.13000000,77070017.45000005,178617.25000000,0.00231760
HART,2013,55,15866.83000000,77070017.45000005,194484.08000000,0.00252347
HART,2013,56,9762.13000000,77070017.45000005,204246.21000000,0.00265014
HART,2013,57,7034.73000000,77070017.45000005,211280.94000000,0.00274142
HART,2013,58,17953.36000000,77070017.45000005,229234.30000000,0.00297436
HART,2013,59,20674.11000000,77070017.45000005,249908.41000000,0.00324262
HART,2013,61,5767.08000000,77070017.45000005,255675.49000000,0.00331744
HART,2013,62,11514.02000000,77070017.45000005,267189.51000000,0.00346684
HART,2013,65,4394.66000000,77070017.45000005,271584.17000000,0.00352386
HART,2013,66,10178.55000000,77070017.45000005,281762.72000000,0.00365593
HART,2013,67,2241.68000000,77070017.45000005,284004.40000000,0.00368502
HART,2013,68,18340.53000000,77070017.45000005,302344.93000000,0.00392299
HART,2013,69,2958.38000000,77070017.45000005,305303.31000000,0.00396138
HART,2013,70,8509.13000000,77070017.45000005,313812.44000000,0.00407178
HART,2013,72,3351.91000000,77070017.45000005,317164.35000000,0.00411528
HART,2013,75,3354.30000000,77070017.45000005,320518.65000000,0.00415880
HART,2013,76,5166.80000000,77070017.45000005,325685.45000000,0.00422584
HART,2013,78,996.75000000,77070017.45000005,326682.20000000,0.00423877
HART,2013,79,508.17000000,77070017.45000005,327190.37000000,0.00424537
HART,2013,80,2185.95000000,77070017.45000005,329376.32000000,0.00427373
HART,2014,29,15680.81000000,311859388.97999966,15680.81000000,0.00005028
HART,2014,30,12868.95000000,311859388.97999966,28549.76000000,0.00009155
HART,2014,31,38887.30000000,311859388.97999966,67437.06000000,0.00021624
HART,2014,32,25147.89000000,311859388.97999966,92584.95000000,0.00029688
HART,2014,33,65621.09000000,311859388.97999966,158206.04000000,0.00050730
HART,2014,34,48369.06000000,311859388.97999966,206575.10000000,0.00066240
HART,2014,35,45313.77000000,311859388.97999966,251888.87000000,0.00080770
HART,2014,36,40736.23000000,311859388.97999966,292625.10000000,0.00093832
HART,2014,37,80981.02000000,311859388.97999966,373606.12000000,0.00119800
HART,2014,38,57438.88000000,311859388.97999966,431045.00000000,0.00138218
HART,2014,39,74772.26000000,311859388.97999966,505817.26000000,0.00162194
HART,2014,40,47013.91000000,311859388.97999966,552831.17000000,0.00177269
HART,2014,41,59250.52000000,311859388.97999966,612081.69000000,0.00196268
HART,2014,42,185266.41000000,311859388.97999966,797348.10000000,0.00255676
HART,2014,43,116191.46000000,311859388.97999966,913539.56000000,0.00292933
HART,2014,44,76818.22000000,311859388.97999966,990357.78000000,0.00317565
HART,2014,45,91727.56000000,311859388.97999966,1082085.34000000,0.00346979
HART,2014,46,91297.62000000,311859388.97999966,1173382.96000000,0.00376254
HART,2014,47,96818.67000000,311859388.97999966,1270201.63000000,0.00407299
HART,2014,48,100586.12000000,311859388.97999966,1370787.75000000,0.00439553
HART,2014,49,187475.54000000,311859388.97999966,1558263.29000000,0.00499669
HART,2014,50,109477.68000000,311859388.97999966,1667740.97000000,0.00534773
HART,2014,51,66377.60000000,311859388.97999966,1734118.57000000,0.00556058
HART,2014,52,46582.09000000,311859388.97999966,1780700.66000000,0.00570995
HART,2014,53,96657.69000000,311859388.97999966,1877358.35000000,0.00601989
HART,2014,54,57004.67000000,311859388.97999966,1934363.02000000,0.00620268
HART,2014,55,56292.39000000,311859388.97999966,1990655.41000000,0.00638318
HART,2014,56,31179.90000000,311859388.97999966,2021835.31000000,0.00648316
HART,2014,57,38905.28000000,311859388.97999966,2060740.59000000,0.00660792
HART,2014,58,74143.77000000,311859388.97999966,2134884.36000000,0.00684566
HART,2014,59,60156.23000000,311859388.97999966,2195040.59000000,0.00703856
HART,2014,60,27119.75000000,311859388.97999966,2222160.34000000,0.00712552
HART,2014,61,56409.75000000,311859388.97999966,2278570.09000000,0.00730640
HART,2014,62,66358.00000000,311859388.97999966,2344928.09000000,0.00751918
HART,2014,63,44763.82000000,311859388.97999966,2389691.91000000,0.00766272
HART,2014,64,52007.78000000,311859388.97999966,2441699.69000000,0.00782949
HART,2014,65,61245.49000000,311859388.97999966,2502945.18000000,0.00802588
HART,2014,66,24488.85000000,311859388.97999966,2527434.03000000,0.00810440
HART,2014,67,26484.59000000,311859388.97999966,2553918.62000000,0.00818933
HART,2014,68,20232.65000000,311859388.97999966,2574151.27000000,0.00825420
HART,2014,69,9665.48000000,311859388.97999966,2583816.75000000,0.00828520
HART,2014,70,15037.35000000,311859388.97999966,2598854.10000000,0.00833342
HART,2014,71,14110.82000000,311859388.97999966,2612964.92000000,0.00837866
HART,2014,72,10814.42000000,311859388.97999966,2623779.34000000,0.00841334
HART,2014,73,6118.81000000,311859388.97999966,2629898.15000000,0.00843296
HART,2014,74,3832.54000000,311859388.97999966,2633730.69000000,0.00844525
HART,2014,75,1332.60000000,311859388.97999966,2635063.29000000,0.00844952
HART,2014,76,9205.83000000,311859388.97999966,2644269.12000000,0.00847904
HART,2014,77,5607.27000000,311859388.97999966,2649876.39000000,0.00849702
HART,2014,78,4815.96000000,311859388.97999966,2654692.35000000,0.00851247
HART,2014,79,1207.47000000,311859388.97999966,2655899.82000000,0.00851634
HART,2014,80,5840.77000000,311859388.97999966,2661740.59000000,0.00853507
HART,2014,82,779.05000000,311859388.97999966,2662519.64000000,0.00853756
HART,2015,16,69689.52000000,861899714.52999854,69689.52000000,0.00008086
HART,2015,17,60792.80000000,861899714.52999854,130482.32000000,0.00015139
HART,2015,18,83630.72000000,861899714.52999854,214113.04000000,0.00024842
HART,2015,19,106947.13000000,861899714.52999854,321060.17000000,0.00037250
HART,2015,20,127139.29000000,861899714.52999854,448199.46000000,0.00052001
HART,2015,21,164508.30000000,861899714.52999854,612707.76000000,0.00071088
HART,2015,22,118734.47000000,861899714.52999854,731442.23000000,0.00084864
HART,2015,23,267989.15000000,861899714.52999854,999431.38000000,0.00115957
HART,2015,24,330383.03000000,861899714.52999854,1329814.41000000,0.00154289
HART,2015,25,330669.38000000,861899714.52999854,1660483.79000000,0.00192654
HART,2015,26,401180.23000000,861899714.52999854,2061664.02000000,0.00239200
HART,2015,27,527456.68000000,861899714.52999854,2589120.70000000,0.00300397
HART,2015,28,351896.14000000,861899714.52999854,2941016.84000000,0.00341225
HART,2015,29,487645.78000000,861899714.52999854,3428662.62000000,0.00397803
HART,2015,30,497544.22000000,861899714.52999854,3926206.84000000,0.00455529
HART,2015,31,488041.38000000,861899714.52999854,4414248.22000000,0.00512153
HART,2015,32,373267.12000000,861899714.52999854,4787515.34000000,0.00555461
HART,2015,33,396106.98000000,861899714.52999854,5183622.32000000,0.00601418
HART,2015,34,421449.97000000,861899714.52999854,5605072.29000000,0.00650316
HART,2015,35,434925.59000000,861899714.52999854,6039997.88000000,0.00700777
