series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,770,780,1,1217,0,0,18290179.490000017
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,770,780,2,1839,3,1,20473841.450000003
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,780,790,1,1259,0,1,18954872.479999997
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,780,790,2,1850,0,6,20047760.03000004
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,790,800,1,1418,0,0,20676952.949999984
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,790,800,2,1844,1,1,20067920.610000014
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,800,810,1,1565,3,1,21997221.74999998
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,800,810,2,1854,1,0,20055068.909999974
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,810,820,1,1790,1,1,24959004.08000002
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,810,820,2,1899,2,1,20049690.320000034
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,820,830,1,1821,1,2,23935112.300000012
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,820,830,2,1700,3,1,17607085.68000003
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,830,840,1,1619,0,1,20895314.02
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,830,840,2,1370,0,1,13736258.61000002
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,840,850,1,989,0,0,12367910.36999998
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,840,850,2,802,0,0,7884728.920000001
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,850,860,1,462,0,0,5593866.459999995
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,850,860,2,354,0,0,3386924.349999998
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,860,870,1,101,0,0,1104404.5599999998
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,860,870,2,66,0,0,579202.7199999999
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,870,880,1,3,0,0,27809.56
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,870,880,2,5,0,0,32278.47
Capital One Prime Auto Receivables Trust 2019-1,2021-01-31,21,880,890,2,1,0,0,2239.3
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,700,710,1,567,2,3,6377124.059999998
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,700,710,2,1198,7,2,10165298.930000022
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,710,720,1,571,2,1,6059331.339999999
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,710,720,2,1307,6,1,10579080.249999978
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,720,730,1,590,2,1,6310710.669999998
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,720,730,2,1321,1,2,10534326.94000001
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,730,740,1,703,3,1,7393165.229999997
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,730,740,2,1249,6,4,9887824.66
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,740,750,1,669,1,0,7021547.9399999995
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,740,750,2,1273,1,2,9900999.149999993
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,750,760,1,755,2,0,8119664.779999997
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,750,760,2,1264,0,0,9965608.719999993
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,760,770,1,848,1,1,8686826.239999989
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,760,770,2,1355,6,0,10684376.970000008
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,770,780,1,863,1,0,8963723.429999996
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,770,780,2,1309,2,1,10018359.66999999
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,780,790,1,911,1,2,9461210.590000004
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,780,790,2,1276,4,1,9849964.95
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,790,800,1,1025,1,0,10442966.5
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,790,800,2,1258,1,2,9519814.169999996
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,800,810,1,1138,0,2,10922838.150000017
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,800,810,2,1315,2,0,9849173.189999992
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,810,820,1,1269,1,1,12148271.440000014
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,810,820,2,1274,3,0,9482266.819999993
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,820,830,1,1271,1,0,11521156.260000004
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,820,830,2,1136,1,0,8036370.719999991
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,830,840,1,1152,0,0,10223536.170000015
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,830,840,2,884,1,0,6282336.430000002
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,840,850,1,696,0,1,6078584.660000002
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,840,850,2,538,0,0,3773736.82
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,850,860,1,333,0,0,2805667.639999999
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,850,860,2,253,0,0,1686241.36
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,860,870,1,76,1,0,550311.2699999999
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,860,870,2,46,0,0,269118.93999999994
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,870,880,1,3,0,0,14780.58
Capital One Prime Auto Receivables Trust 2019-1,2022-01-31,33,870,880,2,2,0,0,15288.26
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,700,710,1,711,5,3,11147022.709999999
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,700,710,2,1630,13,0,18924995.150000006
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,710,720,1,751,3,0,10935341.709999995
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,710,720,2,1820,6,1,20035878.300000004
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,720,730,1,786,2,0,11605332.5
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,720,730,2,1787,4,2,19712011.13000001
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,730,740,1,922,1,0,13505991.219999999
Capital One Prime Auto Receivables Trust 2019-1,2021-02-28,22,730,740,2,1713,6,5,18685714.479999997
