issuer_code,reporting_date,fico_low,fico_high,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
AART,2017-02-01,620,630,63,0,0,1204858.33
AART,2017-02-01,630,640,52,0,1,1025950.1299999999
AART,2017-02-01,640,650,76,0,0,1451137.3500000006
AART,2017-02-01,650,660,88,2,0,1723668.37
AART,2017-02-01,660,670,5060,44,13,78327890.25000007
AART,2017-02-01,670,680,5320,49,6,83524150.78999999
AART,2017-02-01,680,690,5201,45,9,81964019.47999996
AART,2017-02-01,690,700,5086,30,2,82112132.11999996
AART,2017-02-01,700,710,3947,28,7,65406993.569999985
AART,2017-02-01,710,720,3466,29,3,55591719.249999955
AART,2017-02-01,720,730,3122,16,4,49324209.95000003
AART,2017-02-01,730,740,2899,14,3,45841622.849999994
AART,2017-02-01,740,750,2758,10,2,43127164.95
AART,2017-02-01,750,760,2358,8,2,37866602.53000007
AART,2017-02-01,760,770,2225,6,0,34746590.57999998
AART,2017-02-01,770,780,2271,6,0,35805295.04000003
AART,2017-02-01,780,790,2510,11,1,39899391.939999975
AART,2017-02-01,790,800,2380,3,0,37511647.54999995
AART,2017-02-01,800,810,2703,5,0,42020207.37000002
AART,2017-02-01,810,820,3110,6,0,46098909.600000024
AART,2017-02-01,820,830,3118,4,0,45489957.24000001
AART,2017-02-01,830,840,2554,2,0,36314058.30000001
AART,2017-02-01,840,850,1216,1,0,17870023.179999985
AART,2017-02-01,850,860,770,1,0,10806418.93
AART,2017-02-01,860,870,361,0,0,4896546.22
AART,2017-02-01,870,880,248,0,0,3466939.9299999997
AART,2017-02-01,880,890,54,0,0,741721.34
AART,2017-02-01,890,900,9,0,0,121092.29000000001
AART,2017-03-01,620,630,123,1,0,2312717.84
AART,2017-03-01,630,640,115,0,1,2286565.14
AART,2017-03-01,640,650,161,0,0,3099884.48
AART,2017-03-01,650,660,179,0,0,3421958.17
AART,2017-03-01,660,670,9996,95,8,149023944.79
AART,2017-03-01,670,680,10602,92,5,161155527.15999997
AART,2017-03-01,680,690,10051,78,15,152412266.27999997
AART,2017-03-01,690,700,9534,60,5,146945155.68999994
AART,2017-03-01,700,710,7718,64,7,124443158.90000002
AART,2017-03-01,710,720,7014,33,6,110594065.40999988
AART,2017-03-01,720,730,6245,28,2,96348702.18999997
AART,2017-03-01,730,740,5811,20,3,90370884.39999998
AART,2017-03-01,740,750,5681,11,2,85937433.88000005
AART,2017-03-01,750,760,4604,19,4,71217928.51999998
AART,2017-03-01,760,770,4405,11,0,65513470.73999999
AART,2017-03-01,770,780,4360,3,2,65688035.41000001
AART,2017-03-01,780,790,4832,8,1,72868163.05000004
AART,2017-03-01,790,800,4579,10,0,67959931.11000004
AART,2017-03-01,800,810,5215,7,1,75903052.61000004
AART,2017-03-01,810,820,6126,8,0,87488034.21000007
AART,2017-03-01,820,830,6184,5,0,86139347.53000006
AART,2017-03-01,830,840,4983,10,0,68092981.45999998
AART,2017-03-01,840,850,2331,1,0,31841468.830000013
AART,2017-03-01,850,860,1520,0,0,20050836.459999997
AART,2017-03-01,860,870,680,0,0,8959403.429999998
AART,2017-03-01,870,880,476,0,0,6363615.0
AART,2017-03-01,880,890,96,0,0,1218002.49
AART,2017-03-01,890,900,16,0,0,229400.06
AART,2017-04-01,620,630,124,0,0,2261773.06
AART,2017-04-01,630,640,114,0,0,2193208.5799999996
AART,2017-04-01,640,650,159,1,0,3041505.0599999996
AART,2017-04-01,650,660,177,2,0,3367610.72
AART,2017-04-01,660,670,9870,87,23,144366888.18
AART,2017-04-01,670,680,10406,98,23,156042464.93000004
AART,2017-04-01,680,690,9838,93,22,146952246.6799998
AART,2017-04-01,690,700,9378,59,19,142262711.92999995
AART,2017-04-01,700,710,7603,56,12,120336461.92000002
AART,2017-04-01,710,720,6886,46,13,106888969.45999998
AART,2017-04-01,720,730,6142,24,9,93252123.11
AART,2017-04-01,730,740,5710,24,5,87090140.80999999
AART,2017-04-01,740,750,5580,24,3,83047139.92
AART,2017-04-01,750,760,4542,26,2,68990238.82999995
AART,2017-04-01,760,770,4302,11,6,62771028.54
AART,2017-04-01,770,780,4273,6,3,63116398.48999998
AART,2017-04-01,780,790,4727,13,5,70214547.58000007
AART,2017-04-01,790,800,4523,5,2,65496068.05999997
AART,2017-04-01,800,810,5109,13,3,72995362.29
AART,2017-04-01,810,820,6006,12,2,84112391.17999998
AART,2017-04-01,820,830,6081,5,1,82918993.31000002
AART,2017-04-01,830,840,4886,7,4,65362075.88999994
AART,2017-04-01,840,850,2297,3,0,30686835.989999983
AART,2017-04-01,850,860,1497,1,0,19392920.21
AART,2017-04-01,860,870,672,0,0,8669605.530000001
AART,2017-04-01,870,880,472,0,0,6142364.81
AART,2017-04-01,880,890,94,0,0,1150273.3700000003
AART,2017-04-01,890,900,16,0,0,219548.15999999997
AART,2017-05-01,620,630,166,1,0,3023872.49
AART,2017-05-01,630,640,168,3,0,3300225.34
AART,2017-05-01,640,650,228,2,1,4293806.47
AART,2017-05-01,650,660,254,1,0,4731713.42
AART,2017-05-01,660,670,15358,195,33,229021791.52000004
AART,2017-05-01,670,680,15834,167,18,236926604.9799999
AART,2017-05-01,680,690,14994,146,24,223992655.57000005
AART,2017-05-01,690,700,13637,106,16,205440864.12999994
AART,2017-05-01,700,710,11214,90,13,174280786.51
AART,2017-05-01,710,720,10120,76,10,156950828.79999992
AART,2017-05-01,720,730,9092,62,5,137273828.35000005
AART,2017-05-01,730,740,8234,51,4,124273991.5
AART,2017-05-01,740,750,8119,42,6,121124978.60999994
AART,2017-05-01,750,760,6807,26,4,102689079.55999991
AART,2017-05-01,760,770,6265,19,2,91387617.06
AART,2017-05-01,770,780,6287,10,4,92669131.63
AART,2017-05-01,780,790,7063,12,3,104023119.73000002
AART,2017-05-01,790,800,6830,11,1,99698596.78000003
AART,2017-05-01,800,810,7547,14,4,108588213.64999996
AART,2017-05-01,810,820,8958,14,0,126238159.20000003
AART,2017-05-01,820,830,8963,7,0,123865851.90999998
AART,2017-05-01,830,840,7120,8,1,96192180.78999999
AART,2017-05-01,840,850,3377,3,0,45285945.659999974
AART,2017-05-01,850,860,2190,2,0,28918672.049999997
AART,2017-05-01,860,870,992,0,0,13018418.939999998
AART,2017-05-01,870,880,720,0,0,9286165.75
AART,2017-05-01,880,890,141,0,0,1818464.46
AART,2017-05-01,890,900,25,0,0,336558.64
AART,2017-06-01,620,630,161,2,0,2892885.549999999
AART,2017-06-01,630,640,166,1,1,3167851.3599999994
AART,2017-06-01,640,650,226,2,0,4183686.59
AART,2017-06-01,650,660,250,2,1,4610424.4
AART,2017-06-01,660,670,15058,199,51,221027968.62000006
AART,2017-06-01,670,680,15504,168,24,228010511.49
AART,2017-06-01,680,690,14664,156,32,215890423.39999995
AART,2017-06-01,690,700,13348,121,23,197941064.22
AART,2017-06-01,700,710,10968,97,16,167701808.38
AART,2017-06-01,710,720,9923,63,24,151359279.41999993
AART,2017-06-01,720,730,8924,71,14,132544725.55000003
AART,2017-06-01,730,740,8059,50,13,119548781.51000006
AART,2017-06-01,740,750,7957,44,16,116654852.52000001
AART,2017-06-01,750,760,6687,24,5,98987588.44999999
AART,2017-06-01,760,770,6141,20,3,88013637.11000004
AART,2017-06-01,770,780,6149,14,2,88865623.46
AART,2017-06-01,780,790,6929,16,2,99963067.52999999
AART,2017-06-01,790,800,6679,7,2,95636013.75000001
AART,2017-06-01,800,810,7381,18,4,103998354.18999994
AART,2017-06-01,810,820,8777,7,2,120982475.40999994
AART,2017-06-01,820,830,8768,12,1,118767574.29999998
AART,2017-06-01,830,840,6992,11,3,92308175.77999997
AART,2017-06-01,840,850,3312,2,0,43543007.199999996
AART,2017-06-01,850,860,2156,0,0,27784911.390000004
AART,2017-06-01,860,870,977,0,0,12551841.810000002
AART,2017-06-01,870,880,708,0,0,8956439.740000002
AART,2017-06-01,880,890,140,0,0,1735986.1999999997
AART,2017-06-01,890,900,24,0,0,318073.2
AART,2017-07-01,620,630,161,1,0,2826462.7600000002
AART,2017-07-01,630,640,164,1,0,3046077.92
AART,2017-07-01,640,650,223,1,0,4017158.5699999994
AART,2017-07-01,650,660,250,1,0,4455530.069999999
AART,2017-07-01,660,670,14733,236,56,213349869.67000023
AART,2017-07-01,670,680,15153,216,46,220210788.27999985
AART,2017-07-01,680,690,14369,191,46,208340707.90999997
AART,2017-07-01,690,700,13040,139,30,190261339.01
AART,2017-07-01,700,710,10727,104,28,161471817.70000002
AART,2017-07-01,710,720,9687,95,21,145703891.20000005
AART,2017-07-01,720,730,8739,65,19,127548524.08999997
AART,2017-07-01,730,740,7887,58,17,115323508.48999998
AART,2017-07-01,740,750,7804,38,15,112065054.54000005
AART,2017-07-01,750,760,6541,41,7,95270770.50000004
AART,2017-07-01,760,770,6003,25,4,84466429.17999998
AART,2017-07-01,770,780,6022,12,2,85182486.86000001
AART,2017-07-01,780,790,6770,14,6,95678294.23000005
AART,2017-07-01,790,800,6513,18,1,91573918.45000003
AART,2017-07-01,800,810,7235,11,1,99798997.22999997
AART,2017-07-01,810,820,8584,10,2,115938389.92000003
AART,2017-07-01,820,830,8561,10,7,113629897.49999997
AART,2017-07-01,830,840,6862,6,3,88528819.4299999
AART,2017-07-01,840,850,3258,6,0,41800132.84000002
AART,2017-07-01,850,860,2112,3,0,26679384.05000001
AART,2017-07-01,860,870,962,1,0,12067018.170000004
AART,2017-07-01,870,880,690,1,0,8575011.459999999
AART,2017-07-01,880,890,139,0,0,1682599.1300000001
AART,2017-07-01,890,900,23,0,0,302729.57
AART,2017-08-01,600,610,1,0,0,9415.38
AART,2017-08-01,620,630,211,2,0,3851313.0400000005
AART,2017-08-01,630,640,217,3,1,4085530.37
AART,2017-08-01,640,650,305,2,0,5612557.080000001
AART,2017-08-01,650,660,333,1,0,5991235.640000001
AART,2017-08-01,660,670,20330,299,64,300183780.1999998
AART,2017-08-01,670,680,20599,288,61,302263009.09
AART,2017-08-01,680,690,19171,245,52,279904078.99
AART,2017-08-01,690,700,17223,183,33,252451637.04000002
AART,2017-08-01,700,710,14930,128,33,227387424.00999993
AART,2017-08-01,710,720,13302,105,27,201633102.98999998
AART,2017-08-01,720,730,11920,77,22,175524894.18
AART,2017-08-01,730,740,10708,64,19,157372273.10999995
AART,2017-08-01,740,750,10284,48,12,148356144.76
AART,2017-08-01,750,760,8806,44,10,129129528.43000004
AART,2017-08-01,760,770,8059,35,4,114559279.06000003
AART,2017-08-01,770,780,8096,16,6,116626396.46000001
AART,2017-08-01,780,790,9014,37,5,129797124.21999998
AART,2017-08-01,790,800,8746,22,12,125818083.47000007
AART,2017-08-01,800,810,9718,13,4,136764715.47
AART,2017-08-01,810,820,11403,15,3,157839484.53
AART,2017-08-01,820,830,11340,11,5,153227340.16000006
AART,2017-08-01,830,840,8874,12,2,116968469.98000002
AART,2017-08-01,840,850,4256,5,0,55363898.41999999
AART,2017-08-01,850,860,2807,3,1,35874220.1
AART,2017-08-01,860,870,1250,1,1,15897594.86
AART,2017-08-01,870,880,896,1,0,11472343.759999998
AART,2017-08-01,880,890,172,0,0,2113277.85
AART,2017-08-01,890,900,31,0,0,373714.99
AART,2017-09-01,600,610,1,0,0,9149.67
AART,2017-09-01,620,630,204,3,1,3691662.7299999995
AART,2017-09-01,630,640,215,3,2,3989029.4699999997
AART,2017-09-01,640,650,295,5,0,5419010.5
AART,2017-09-01,650,660,328,2,0,5844698.6
AART,2017-09-01,660,670,19899,373,82,290287282.96000004
AART,2017-09-01,670,680,20153,337,83,291857172.0700002
AART,2017-09-01,680,690,18772,284,66,270278399.15
AART,2017-09-01,690,700,16820,194,58,242995608.68999997
AART,2017-09-01,700,710,14585,149,51,219205889.81000012
AART,2017-09-01,710,720,13022,123,37,194599342.32
AART,2017-09-01,720,730,11669,92,22,169464367.56000006
AART,2017-09-01,730,740,10466,67,29,151460584.25999996
AART,2017-09-01,740,750,10065,56,11,142829319.3199999
AART,2017-09-01,750,760,8615,45,8,124288229.87000003
AART,2017-09-01,760,770,7880,39,7,110098034.88999999
AART,2017-09-01,770,780,7910,19,7,112107088.67999996
AART,2017-09-01,780,790,8828,23,8,124496263.19999999
AART,2017-09-01,790,800,8568,23,7,120898915.30000001
AART,2017-09-01,800,810,9522,20,4,131246034.69999993
AART,2017-09-01,810,820,11179,21,6,151801979.01000008
AART,2017-09-01,820,830,11060,23,6,146842291.74999997
AART,2017-09-01,830,840,8696,16,5,112230978.8
AART,2017-09-01,840,850,4170,5,1,53145192.709999986
AART,2017-09-01,850,860,2753,0,0,34426393.82000001
AART,2017-09-01,860,870,1222,0,0,15323177.219999999
AART,2017-09-01,870,880,878,1,1,11024305.860000003
AART,2017-09-01,880,890,169,0,0,2050021.25
AART,2017-09-01,890,900,31,0,0,364353.05
AART,2017-10-01,540,550,0,1,0,16915.75
AART,2017-10-01,590,600,2,0,0,29504.3
AART,2017-10-01,600,610,1,0,0,8897.57
AART,2017-10-01,620,630,225,6,0,4032079.6
AART,2017-10-01,630,640,246,1,2,4508151.54
AART,2017-10-01,640,650,325,3,2,5964872.32
AART,2017-10-01,650,660,366,5,0,6504756.91
AART,2017-10-01,660,670,22292,416,98,324636663.7099999
AART,2017-10-01,670,680,22536,425,80,327430635.0500002
AART,2017-10-01,680,690,20924,303,79,300386734.17999995
AART,2017-10-01,690,700,18649,219,62,268149296.24999988
AART,2017-10-01,700,710,16480,203,49,247591747.59000003
AART,2017-10-01,710,720,14748,138,37,219211786.76
AART,2017-10-01,720,730,13156,105,25,191082923.72999996
AART,2017-10-01,730,740,11824,81,25,170800518.10999998
AART,2017-10-01,740,750,11220,58,13,158383099.44000003
AART,2017-10-01,750,760,9577,51,11,137589876.52
AART,2017-10-01,760,770,8771,40,12,122686082.86999999
AART,2017-10-01,770,780,8759,29,10,123262437.85999998
AART,2017-10-01,780,790,9867,32,13,138972798.03
AART,2017-10-01,790,800,9459,31,8,133887008.61999996
AART,2017-10-01,800,810,10596,22,5,146107325.29000008
AART,2017-10-01,810,820,12296,31,7,166683270.11999997
AART,2017-10-01,820,830,12219,22,5,162118286.04999992
AART,2017-10-01,830,840,9612,11,7,124388728.03000005
AART,2017-10-01,840,850,4627,8,1,59685343.66000001
AART,2017-10-01,850,860,3023,4,0,37913135.13
AART,2017-10-01,860,870,1346,2,0,16864908.43
AART,2017-10-01,870,880,964,1,1,12075347.740000002
AART,2017-10-01,880,890,197,0,0,2398890.41
AART,2017-10-01,890,900,37,0,0,437148.51
AART,2017-11-01,540,550,1,0,0,16506.96
AART,2017-11-01,590,600,2,0,0,28694.81
AART,2017-11-01,600,610,1,0,0,8639.74
AART,2017-11-01,620,630,225,2,2,3921230.65
AART,2017-11-01,630,640,239,5,3,4388388.609999999
AART,2017-11-01,640,650,319,5,2,5812312.78
AART,2017-11-01,650,660,359,4,2,6256000.56
AART,2017-11-01,660,670,21871,422,102,313385932.7199999
AART,2017-11-01,670,680,22083,403,105,315544669.83000004
AART,2017-11-01,680,690,20465,308,90,289695487.47999984
AART,2017-11-01,690,700,18252,221,58,258341361.65999988
AART,2017-11-01,700,710,16133,205,62,238795167.27999997
AART,2017-11-01,710,720,14426,142,35,211112135.64000002
AART,2017-11-01,720,730,12838,108,29,184246445.01999998
AART,2017-11-01,730,740,11562,84,28,164464431.87999997
AART,2017-11-01,740,750,10958,63,18,152545475.41
AART,2017-11-01,750,760,9318,64,17,132081959.33
AART,2017-11-01,760,770,8541,43,16,117913758.87999998
AART,2017-11-01,770,780,8543,34,5,118259915.7
AART,2017-11-01,780,790,9614,41,6,133474181.97999997
AART,2017-11-01,790,800,9216,34,13,128457039.41
AART,2017-11-01,800,810,10339,22,4,140168922.45000005
AART,2017-11-01,810,820,11971,28,8,159515755.76000005
AART,2017-11-01,820,830,11893,18,5,155279596.26000005
AART,2017-11-01,830,840,9363,16,5,119342106.69000001
AART,2017-11-01,840,850,4507,9,3,57290677.97999999
AART,2017-11-01,850,860,2945,6,0,36340097.05000001
AART,2017-11-01,860,870,1318,2,0,16176165.969999997
AART,2017-11-01,870,880,947,0,1,11599593.97
AART,2017-11-01,880,890,191,0,0,2300098.4299999997
AART,2017-11-01,890,900,36,0,0,400010.24
AART,2017-12-01,540,550,0,1,0,16506.96
AART,2017-12-01,590,600,2,0,0,27922.34
AART,2017-12-01,600,610,1,0,0,8391.34
AART,2017-12-01,620,630,219,2,3,3794882.94
AART,2017-12-01,630,640,236,6,2,4239013.86
AART,2017-12-01,640,650,312,2,2,5554148.2700000005
AART,2017-12-01,650,660,357,3,0,6019969.910000001
AART,2017-12-01,660,670,21259,561,143,303173935.99
AART,2017-12-01,670,680,21563,504,119,305016786.84
AART,2017-12-01,680,690,19923,393,107,279763662.21999997
AART,2017-12-01,690,700,17776,274,84,249022627.48999998
AART,2017-12-01,700,710,15754,250,70,230538012.0900001
AART,2017-12-01,710,720,14061,194,59,203915041.90000004
AART,2017-12-01,720,730,12505,146,34,177359654.00999993
AART,2017-12-01,730,740,11249,125,35,158761147.22000003
AART,2017-12-01,740,750,10685,77,27,147023318.58000004
AART,2017-12-01,750,760,9099,68,25,127292392.47
AART,2017-12-01,760,770,8294,60,12,113185744.04999998
AART,2017-12-01,770,780,8286,39,14,113287109.49999999
AART,2017-12-01,780,790,9354,43,10,128185707.02
AART,2017-12-01,790,800,8983,26,16,123344968.43000004
AART,2017-12-01,800,810,10023,29,8,134311763.05
AART,2017-12-01,810,820,11616,37,13,152908510.68000007
AART,2017-12-01,820,830,11541,35,7,148706684.10000002
AART,2017-12-01,830,840,9120,20,5,114530149.38000008
AART,2017-12-01,840,850,4391,4,1,54998994.050000004
AART,2017-12-01,850,860,2869,8,1,34975526.96000001
AART,2017-12-01,860,870,1289,2,0,15552059.55
AART,2017-12-01,870,880,930,0,0,11191998.490000002
AART,2017-12-01,880,890,187,0,0,2216614.12
AART,2017-12-01,890,900,35,0,0,365754.49
AART,2018-01-01,540,550,0,1,0,16446.67
AART,2018-01-01,560,570,1,0,0,48559.12
AART,2018-01-01,570,580,1,0,0,19624.8
AART,2018-01-01,590,600,3,0,0,40410.51
AART,2018-01-01,600,610,1,0,0,8131.33
AART,2018-01-01,610,620,6,0,0,119117.06
AART,2018-01-01,620,630,249,3,1,4218566.04
AART,2018-01-01,630,640,266,6,4,4813693.58
AART,2018-01-01,640,650,370,3,0,6558897.659999999
AART,2018-01-01,650,660,429,3,1,7278595.21
AART,2018-01-01,660,670,26714,580,136,386643711.09999985
AART,2018-01-01,670,680,26696,549,130,382435849.14999986
AART,2018-01-01,680,690,24662,426,97,350223647.15
AART,2018-01-01,690,700,21772,342,71,308248306.69
AART,2018-01-01,700,710,19765,256,64,290918471.99999994
AART,2018-01-01,710,720,17659,197,61,257047055.84000012
AART,2018-01-01,720,730,15897,148,33,230700459.9599999
AART,2018-01-01,730,740,14043,113,33,201822959.1599999
AART,2018-01-01,740,750,13145,83,23,185805107.67000008
AART,2018-01-01,750,760,11147,63,25,158881131.39
AART,2018-01-01,760,770,10187,53,17,143020292.26000002
AART,2018-01-01,770,780,10125,35,11,142053907.95999995
AART,2018-01-01,780,790,11426,34,17,161084343.2500001
AART,2018-01-01,790,800,10951,30,9,154177306.18999994
AART,2018-01-01,800,810,12249,20,9,168760644.45
AART,2018-01-01,810,820,14169,24,13,191758580.37000003
AART,2018-01-01,820,830,14198,27,10,189116890.75
AART,2018-01-01,830,840,10996,21,7,142448502.76999998
AART,2018-01-01,840,850,5276,10,2,67966285.22999999
AART,2018-01-01,850,860,3401,5,3,42591265.510000005
AART,2018-01-01,860,870,1543,1,0,19041134.95
AART,2018-01-01,870,880,1095,0,0,13494673.930000003
AART,2018-01-01,880,890,223,0,0,2774238.58
AART,2018-01-01,890,900,42,0,0,453444.95
AART,2018-02-01,540,550,1,0,0,15739.55
AART,2018-02-01,560,570,1,0,0,48559.12
AART,2018-02-01,570,580,1,0,0,19386.93
AART,2018-02-01,590,600,3,0,0,39550.130000000005
AART,2018-02-01,600,610,1,0,0,7860.11
AART,2018-02-01,610,620,6,0,0,118038.51
AART,2018-02-01,620,630,241,6,1,4040431.8700000006
AART,2018-02-01,630,640,262,7,3,4657808.76
AART,2018-02-01,640,650,363,7,1,6377220.26
AART,2018-02-01,650,660,417,9,0,7041091.920000001
AART,2018-02-01,660,670,26316,467,130,373642448.22
AART,2018-02-01,670,680,26242,432,130,369119920.72000015
AART,2018-02-01,680,690,24213,352,95,337680480.66999996
AART,2018-02-01,690,700,21368,258,73,297240292.98
AART,2018-02-01,700,710,19390,216,63,280756345.4199999
AART,2018-02-01,710,720,17309,176,41,247829596.47999993
AART,2018-02-01,720,730,15609,123,30,222802234.44999996
AART,2018-02-01,730,740,13723,98,29,193770833.56
AART,2018-02-01,740,750,12859,68,21,178429036.78000006
AART,2018-02-01,750,760,10903,61,16,152689611.53999996
AART,2018-02-01,760,770,9976,40,13,137361706.73999998
AART,2018-02-01,770,780,9886,37,13,136620646.14999995
AART,2018-02-01,780,790,11179,45,7,154857257.51000002
AART,2018-02-01,790,800,10689,27,5,147570258.8099999
AART,2018-02-01,800,810,12000,26,7,162230619.84
AART,2018-02-01,810,820,13851,21,9,183840427.9
AART,2018-02-01,820,830,13856,20,9,180903893.16
AART,2018-02-01,830,840,10705,22,6,136130394.62000003
AART,2018-02-01,840,850,5144,13,3,65206252.51000001
AART,2018-02-01,850,860,3321,4,1,40888000.550000004
AART,2018-02-01,860,870,1503,6,0,18215070.330000002
AART,2018-02-01,870,880,1073,2,0,12952074.43
AART,2018-02-01,880,890,219,0,0,2684717.52
AART,2018-02-01,890,900,40,0,0,430098.0
AART,2018-03-01,540,550,0,1,0,15739.55
AART,2018-03-01,560,570,0,1,0,48559.12
AART,2018-03-01,570,580,1,0,0,19133.08
AART,2018-03-01,590,600,3,0,0,38702.69
AART,2018-03-01,610,620,6,0,0,116574.9
AART,2018-03-01,620,630,192,3,1,3019088.0100000002
AART,2018-03-01,630,640,210,6,2,3573131.84
AART,2018-03-01,640,650,269,10,3,4738666.15
AART,2018-03-01,650,660,336,6,1,5454329.78
AART,2018-03-01,660,670,20469,385,94,284002779.92999995
AART,2018-03-01,670,680,20552,354,77,283651506.91
AART,2018-03-01,680,690,19133,272,77,261197918.17000014
AART,2018-03-01,690,700,16938,229,42,231098280.99000007
AART,2018-03-01,700,710,15047,197,51,214294119.28
AART,2018-03-01,710,720,13603,136,30,191186443.03
AART,2018-03-01,720,730,12271,98,18,172495015.15000004
AART,2018-03-01,730,740,10767,87,22,150272895.45000005
AART,2018-03-01,740,750,10206,61,19,139351887.15999997
AART,2018-03-01,750,760,8521,62,11,117778426.44000004
AART,2018-03-01,760,770,7830,33,8,106082786.62
AART,2018-03-01,770,780,7746,32,7,104606555.73
AART,2018-03-01,780,790,8792,33,4,119397992.58000001
AART,2018-03-01,790,800,8351,29,5,112781223.76999998
AART,2018-03-01,800,810,9402,20,6,124420924.65999995
AART,2018-03-01,810,820,10868,19,7,140287210.03000003
AART,2018-03-01,820,830,10912,16,4,139302657.43
AART,2018-03-01,830,840,8483,14,3,105373324.16000003
AART,2018-03-01,840,850,4064,6,4,50521226.14999999
AART,2018-03-01,850,860,2580,5,0,30998097.26
AART,2018-03-01,860,870,1193,2,0,14071615.049999999
AART,2018-03-01,870,880,863,2,0,10017996.55
AART,2018-03-01,880,890,182,0,0,2197513.85
AART,2018-03-01,890,900,32,0,0,349955.98
AART,2018-04-01,540,550,1,0,1,20520.36
AART,2018-04-01,560,570,1,0,0,48559.12
AART,2018-04-01,570,580,3,0,0,47004.46
AART,2018-04-01,590,600,5,0,0,67460.97
AART,2018-04-01,600,610,4,0,0,41789.01
AART,2018-04-01,610,620,9,1,0,166166.66
AART,2018-04-01,620,630,278,5,1,4479567.7
AART,2018-04-01,630,640,305,6,3,5311275.85
AART,2018-04-01,640,650,409,4,2,7063862.47
AART,2018-04-01,650,660,485,7,1,8027229.909999999
AART,2018-04-01,660,670,31317,542,108,442215571.01
AART,2018-04-01,670,680,30812,428,126,429909338.33000004
AART,2018-04-01,680,690,28254,379,88,391330701.4799999
AART,2018-04-01,690,700,24817,287,83,341582352.46999997
AART,2018-04-01,700,710,22974,226,67,328755551.05999994
AART,2018-04-01,710,720,20433,162,52,288296590.85
AART,2018-04-01,720,730,18576,145,32,262719806.35
AART,2018-04-01,730,740,16146,118,33,226404001.6099999
AART,2018-04-01,740,750,14950,78,17,206123934.14999992
AART,2018-04-01,750,760,12815,71,22,179121378.73
AART,2018-04-01,760,770,11605,58,12,159778732.1
AART,2018-04-01,770,780,11644,28,12,160679176.98999998
AART,2018-04-01,780,790,12987,41,4,179971795.67999992
AART,2018-04-01,790,800,12399,29,11,171174684.37
AART,2018-04-01,800,810,13983,28,6,189474070.19
AART,2018-04-01,810,820,16047,27,5,214279304.73000002
AART,2018-04-01,820,830,16009,21,7,209259671.0299999
AART,2018-04-01,830,840,12360,20,5,157902889.76999992
AART,2018-04-01,840,850,5799,7,2,73543106.41
AART,2018-04-01,850,860,3719,4,1,46051926.67
AART,2018-04-01,860,870,1682,3,1,20412920.8
AART,2018-04-01,870,880,1216,0,0,14635465.66
AART,2018-04-01,880,890,250,0,0,3079411.7
AART,2018-04-01,890,900,43,0,0,499450.32
AART,2018-05-01,540,550,1,0,1,20407.059999999998
AART,2018-05-01,560,570,1,0,0,44286.88
AART,2018-05-01,570,580,3,0,0,46428.630000000005
AART,2018-05-01,590,600,5,0,0,66424.86
AART,2018-05-01,600,610,4,0,0,41219.340000000004
AART,2018-05-01,610,620,10,0,0,164059.16999999998
AART,2018-05-01,620,630,272,5,1,4311908.49
AART,2018-05-01,630,640,299,4,5,5134003.81
AART,2018-05-01,640,650,403,6,0,6836209.95
AART,2018-05-01,650,660,474,9,3,7724586.34
AART,2018-05-01,660,670,30568,588,124,425765219.79999983
AART,2018-05-01,670,680,29973,535,131,413453516.0599998
AART,2018-05-01,680,690,27477,455,93,375865151.4899999
AART,2018-05-01,690,700,24117,345,76,328129249.43000007
AART,2018-05-01,700,710,22396,267,69,316093353.3800001
AART,2018-05-01,710,720,19899,219,49,277147931.64000005
AART,2018-05-01,720,730,18139,168,35,252963829.54999995
AART,2018-05-01,730,740,15722,126,39,217188612.50000003
AART,2018-05-01,740,750,14573,94,23,197889512.0999999
AART,2018-05-01,750,760,12463,73,21,171641391.81
AART,2018-05-01,760,770,11305,54,12,152830785.1500001
AART,2018-05-01,770,780,11316,46,10,153526269.6
AART,2018-05-01,780,790,12622,48,9,172253740.73000002
AART,2018-05-01,790,800,12050,28,10,163763497.45000005
AART,2018-05-01,800,810,13574,40,6,180767197.42000008
AART,2018-05-01,810,820,15604,27,8,204688805.18999997
AART,2018-05-01,820,830,15576,29,5,199937631.81
AART,2018-05-01,830,840,12030,25,4,150996897.04000002
AART,2018-05-01,840,850,5659,8,3,70315994.73999995
AART,2018-05-01,850,860,3622,3,0,43924251.129999995
AART,2018-05-01,860,870,1630,3,0,19461768.74
AART,2018-05-01,870,880,1185,2,0,14033095.450000001
AART,2018-05-01,880,890,245,0,0,2909301.4
AART,2018-05-01,890,900,43,0,0,482828.51
AART,2018-06-01,540,550,3,0,0,37565.6
AART,2018-06-01,560,570,0,1,0,44286.88
AART,2018-06-01,570,580,4,1,0,79862.34
AART,2018-06-01,580,590,2,0,0,34304.54
AART,2018-06-01,590,600,8,0,0,106828.17
AART,2018-06-01,600,610,6,0,0,61031.829999999994
AART,2018-06-01,610,620,15,0,0,262201.95
AART,2018-06-01,620,630,305,4,0,4679032.17
AART,2018-06-01,630,640,327,6,2,5610485.62
AART,2018-06-01,640,650,453,4,1,7590937.59
AART,2018-06-01,650,660,542,4,1,8681585.27
AART,2018-06-01,660,670,36308,704,174,513176553.75
AART,2018-06-01,670,680,35317,603,159,492751284.8899998
