series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
CarMax Select Receivables Trust 2024-A,2026-01-31,20,450,460,2,13,2,3,244398.4
CarMax Select Receivables Trust 2024-A,2026-01-31,20,460,470,2,24,7,8,505234.4699999999
CarMax Select Receivables Trust 2024-A,2026-01-31,20,470,480,2,40,4,8,763880.0599999998
CarMax Select Receivables Trust 2024-A,2026-01-31,20,480,490,2,49,18,8,1102243.02
CarMax Select Receivables Trust 2024-A,2026-01-31,20,490,500,2,59,16,19,1351140.72
CarMax Select Receivables Trust 2024-A,2026-01-31,20,500,510,2,63,15,20,1512939.3800000001
CarMax Select Receivables Trust 2024-A,2026-01-31,20,510,520,2,99,28,22,2681078.9100000015
CarMax Select Receivables Trust 2024-A,2026-01-31,20,520,530,2,148,36,39,4177309.3800000004
CarMax Select Receivables Trust 2024-A,2026-01-31,20,530,540,2,445,91,94,11892857.429999998
CarMax Select Receivables Trust 2024-A,2026-01-31,20,540,550,2,546,90,88,13899668.449999997
CarMax Select Receivables Trust 2024-A,2026-01-31,20,550,560,2,684,101,83,15933361.909999989
CarMax Select Receivables Trust 2024-A,2026-01-31,20,560,570,2,677,142,89,17539227.180000026
CarMax Select Receivables Trust 2024-A,2026-01-31,20,570,580,2,895,132,87,20777741.519999992
CarMax Select Receivables Trust 2024-A,2026-01-31,20,580,590,2,1018,139,88,22731548.44000001
CarMax Select Receivables Trust 2024-A,2026-01-31,20,590,600,2,1243,153,110,27563823.7
CarMax Select Receivables Trust 2024-A,2026-01-31,20,600,610,2,1421,168,103,30387291.58000002
CarMax Select Receivables Trust 2024-A,2026-01-31,20,610,620,2,1567,127,117,33156201.019999955
CarMax Select Receivables Trust 2024-A,2026-01-31,20,620,630,2,1821,135,99,36420812.75999994
CarMax Select Receivables Trust 2024-A,2026-01-31,20,630,640,2,1869,139,96,37489897.03999994
CarMax Select Receivables Trust 2024-A,2026-01-31,20,640,650,2,2059,121,81,39881032.65999998
CarMax Select Receivables Trust 2024-A,2026-01-31,20,650,660,2,145,13,7,2749933.5200000014
CarMax Select Receivables Trust 2024-A,2026-01-31,20,660,670,2,131,13,9,2852085.9899999998
CarMax Select Receivables Trust 2024-A,2026-01-31,20,670,680,2,113,13,7,2395306.109999999
CarMax Select Receivables Trust 2024-A,2026-01-31,20,680,690,2,76,7,4,1496496.2400000005
CarMax Select Receivables Trust 2024-A,2026-01-31,20,690,700,2,83,5,6,1637060.9400000002
CarMax Select Receivables Trust 2024-A,2026-01-31,20,700,710,2,72,6,5,1381713.0399999996
CarMax Select Receivables Trust 2024-A,2026-01-31,20,710,720,2,61,2,1,912860.2000000003
CarMax Select Receivables Trust 2024-A,2026-01-31,20,720,730,2,57,2,3,1052367.4400000002
CarMax Select Receivables Trust 2024-A,2026-01-31,20,730,740,2,30,3,2,536721.7099999998
CarMax Select Receivables Trust 2024-A,2026-01-31,20,740,750,2,20,0,1,359388.89999999997
CarMax Select Receivables Trust 2024-A,2026-01-31,20,750,760,2,26,0,1,387752.4800000001
CarMax Select Receivables Trust 2024-A,2026-01-31,20,760,770,2,14,1,0,243342.88999999996
CarMax Select Receivables Trust 2024-A,2026-01-31,20,770,780,2,8,0,1,143397.41999999998
CarMax Select Receivables Trust 2024-A,2026-01-31,20,780,790,2,1,0,0,13928.32
CarMax Select Receivables Trust 2024-A,2026-01-31,20,790,800,2,3,0,0,48335.89
CarMax Select Receivables Trust 2024-A,2026-01-31,20,810,820,2,1,0,0,9432.13
CarMax Select Receivables Trust 2024-A,2025-02-28,9,360,370,2,2,0,0,13223.49
CarMax Select Receivables Trust 2024-A,2025-02-28,9,380,390,2,2,0,0,36225.55
CarMax Select Receivables Trust 2024-A,2025-02-28,9,390,400,2,3,0,0,44053.590000000004
CarMax Select Receivables Trust 2024-A,2025-02-28,9,400,410,2,8,1,1,167089.96
CarMax Select Receivables Trust 2024-A,2025-02-28,9,410,420,2,6,2,0,131247.8
CarMax Select Receivables Trust 2024-A,2025-02-28,9,420,430,2,8,4,5,280613.5
CarMax Select Receivables Trust 2024-A,2025-02-28,9,430,440,2,22,2,3,396748.07
CarMax Select Receivables Trust 2024-A,2025-02-28,9,440,450,2,26,3,3,449380.41
CarMax Select Receivables Trust 2024-A,2025-02-28,9,450,460,2,21,6,2,398581.83
CarMax Select Receivables Trust 2024-A,2025-02-28,9,460,470,2,42,12,5,875812.8200000001
CarMax Select Receivables Trust 2024-A,2025-02-28,9,470,480,2,63,5,7,1169351.0200000003
CarMax Select Receivables Trust 2024-A,2025-02-28,9,480,490,2,85,21,6,1789334.8899999994
CarMax Select Receivables Trust 2024-A,2025-02-28,9,490,500,2,108,18,7,2091389.5399999996
CarMax Select Receivables Trust 2024-A,2025-02-28,9,500,510,2,110,28,8,2470814.660000001
CarMax Select Receivables Trust 2024-A,2025-02-28,9,510,520,2,184,30,18,4311558.980000001
CarMax Select Receivables Trust 2024-A,2025-02-28,9,520,530,2,230,45,23,6150159.159999998
CarMax Select Receivables Trust 2024-A,2025-02-28,9,530,540,2,687,105,45,17488594.999999996
