issuer_code,vintage_year,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
AMCAR,2017,0,3007757.98000000,1153200413.94000435,3007757.98000000,0.00260818
AMCAR,2017,1,3165190.62000000,1153200413.94000435,6172948.60000000,0.00535288
AMCAR,2017,2,2767762.33000000,1153200413.94000435,8940710.93000000,0.00775296
AMCAR,2017,3,2989873.88000000,1153200413.94000435,11930584.81000000,0.01034563
AMCAR,2017,4,2681095.36000000,1153200413.94000435,14611680.17000000,0.01267055
AMCAR,2017,5,2953246.72000000,1153200413.94000435,17564926.89000000,0.01523146
AMCAR,2017,6,3224775.44000000,1153200413.94000435,20789702.33000001,0.01802783
AMCAR,2017,7,2609250.40000000,1153200413.94000435,23398952.73000000,0.02029045
AMCAR,2017,8,1997167.61000000,1153200413.94000435,25396120.34000000,0.02202230
AMCAR,2017,9,1754826.56000000,1153200413.94000435,27150946.90000001,0.02354400
AMCAR,2017,10,1670524.77000000,1153200413.94000435,28821471.67000001,0.02499260
AMCAR,2017,11,1375194.65000000,1153200413.94000435,30196666.32000000,0.02618510
AMCAR,2017,12,1318763.09000000,1153200413.94000435,31515429.41000000,0.02732867
AMCAR,2017,13,1069254.98000000,1153200413.94000435,32584684.39000000,0.02825587
AMCAR,2017,14,1231960.26000000,1153200413.94000435,33816644.65000001,0.02932417
AMCAR,2017,15,1462916.05000000,1153200413.94000435,35279560.70000000,0.03059274
AMCAR,2017,16,1091320.04000000,1153200413.94000435,36370880.74000000,0.03153908
AMCAR,2017,17,1257724.97000000,1153200413.94000435,37628605.71000000,0.03262972
AMCAR,2017,18,973851.68000000,1153200413.94000435,38602457.39000000,0.03347420
AMCAR,2017,19,896323.85000000,1153200413.94000435,39498781.24000000,0.03425145
AMCAR,2017,20,1137437.70000000,1153200413.94000435,40636218.94000001,0.03523778
AMCAR,2017,21,753020.12000000,1153200413.94000435,41389239.06000000,0.03589076
AMCAR,2017,22,532070.21000000,1153200413.94000435,41921309.27000000,0.03635215
AMCAR,2017,23,464203.92000000,1153200413.94000435,42385513.19000001,0.03675468
AMCAR,2017,24,405157.78000000,1153200413.94000435,42790670.97000001,0.03710601
AMCAR,2017,25,604870.05000000,1153200413.94000435,43395541.02000000,0.03763053
AMCAR,2018,0,6170680.10000000,4549393696.82016945,6170680.10000000,0.00135637
AMCAR,2018,1,5955021.42000000,4549393696.82016945,12125701.52000000,0.00266534
AMCAR,2018,2,6309842.45000000,4549393696.82016945,18435543.97000000,0.00405231
AMCAR,2018,3,7493717.59000000,4549393696.82016945,25929261.56000000,0.00569950
AMCAR,2018,4,5842881.05000000,4549393696.82016945,31772142.61000000,0.00698382
AMCAR,2018,5,6827293.23000000,4549393696.82016945,38599435.84000000,0.00848452
AMCAR,2018,6,6004763.25000000,4549393696.82016945,44604199.09000000,0.00980443
