series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
BMW Vehicle Owner Trust 2018-A,2018-01-31,2,870,880,2,677,0,0,15157124.829999993
BMW Vehicle Owner Trust 2018-A,2018-01-31,2,880,890,1,698,0,0,19018689.91
BMW Vehicle Owner Trust 2018-A,2018-01-31,2,880,890,2,414,1,0,9093807.260000004
BMW Vehicle Owner Trust 2018-A,2018-01-31,2,890,900,1,278,0,0,7775906.0299999975
BMW Vehicle Owner Trust 2018-A,2018-01-31,2,890,900,2,165,0,0,3451683.4200000004
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,600,610,1,45,3,0,956765.8200000001
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,600,610,2,90,5,1,1775246.6300000001
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,610,620,1,59,6,2,1578575.56
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,610,620,2,127,0,6,2452317.2199999997
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,620,630,1,61,1,2,1158783.98
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,620,630,2,103,4,3,2033655.3399999999
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,630,640,1,76,1,3,1709987.1300000004
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,630,640,2,87,2,0,1486686.9700000002
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,640,650,1,167,6,0,3912328.0599999987
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,640,650,2,296,7,7,6117513.949999999
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,650,660,1,174,4,0,4116231.7399999993
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,650,660,2,264,4,4,5160704.329999999
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,660,670,1,207,6,4,4609089.869999999
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,660,670,2,231,3,0,4280536.179999999
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,670,680,1,425,7,5,10140798.889999999
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,670,680,2,496,12,7,10152525.8
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,680,690,1,574,6,0,14013267.22
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,680,690,2,657,5,3,13399619.090000004
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,690,700,1,568,2,4,13125496.649999999
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,690,700,2,605,4,1,11638023.280000003
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,700,710,1,838,2,2,20767901.500000007
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,700,710,2,945,9,5,19634266.460000005
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,710,720,1,860,2,1,19679016.609999996
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,710,720,2,853,6,2,16777748.870000005
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,720,730,1,844,2,1,20507378.720000003
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,720,730,2,841,1,0,15896858.52
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,730,740,1,838,2,2,19152067.560000006
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,730,740,2,845,3,2,15652863.539999994
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,740,750,1,942,3,1,21887398.52000001
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,740,750,2,916,3,2,16650284.679999992
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,750,760,1,944,3,2,21604337.029999997
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,750,760,2,888,3,1,16097657.850000009
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,760,770,1,958,1,0,21317712.62999999
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,760,770,2,867,5,1,15795466.439999996
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,770,780,1,1004,1,0,22927233.309999995
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,770,780,2,763,1,0,13745353.49
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,780,790,1,990,1,0,21480612.509999998
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,780,790,2,831,2,3,14522245.690000005
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,790,800,1,1024,1,0,23216082.520000007
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,790,800,2,857,1,0,14565695.420000002
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,800,810,1,1140,1,1,25020888.750000007
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,800,810,2,871,0,0,15158999.530000003
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,810,820,1,1296,1,0,28539759.810000002
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,810,820,2,923,1,0,15385540.649999991
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,820,830,1,1303,0,0,27910402.609999992
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,820,830,2,938,0,0,15540326.189999994
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,830,840,1,1366,1,0,29504193.54
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,830,840,2,954,2,1,16005980.820000004
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,840,850,1,1356,1,0,28035206.640000008
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,840,850,2,955,0,1,15540167.579999998
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,850,860,1,1395,0,0,29163654.930000015
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,850,860,2,988,1,0,16316673.950000003
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,860,870,1,1186,0,0,24772497.040000007
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,860,870,2,760,0,0,12389310.809999995
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,870,880,1,888,0,0,18840537.160000008
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,870,880,2,569,1,0,9630846.45
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,880,890,1,575,0,0,12302087.559999999
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,880,890,2,337,0,0,5660377.48
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,890,900,1,228,0,0,5057013.719999999
BMW Vehicle Owner Trust 2018-A,2019-01-31,14,890,900,2,143,0,0,2168186.71
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,600,610,1,30,3,3,630518.45
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,600,610,2,70,4,2,987086.6300000001
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,610,620,1,49,2,0,911998.47
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,610,620,2,88,5,6,1250753.59
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,620,630,1,42,0,1,585411.47
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,620,630,2,77,2,1,941074.4400000001
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,630,640,1,51,1,1,894538.05
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,630,640,2,65,2,0,734124.2400000002
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,640,650,1,133,3,3,2397850.32
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,640,650,2,226,8,3,3225116.8500000015
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,650,660,1,123,6,2,2479733.0599999996
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,650,660,2,199,6,2,2535231.4400000004
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,660,670,1,153,4,3,2380015.99
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,660,670,2,166,6,1,2194566.54
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,670,680,1,307,4,4,5631262.220000003
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,670,680,2,381,14,6,5773450.989999999
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,680,690,1,405,9,3,7695499.220000002
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,680,690,2,497,8,3,7488200.809999997
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,690,700,1,407,9,2,7115493.080000004
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,690,700,2,458,13,3,6642753.739999999
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,700,710,1,647,7,1,12297396.48
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,700,710,2,748,2,9,11254603.189999998
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,710,720,1,665,3,2,11767502.649999997
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,710,720,2,645,10,5,9488826.019999994
BMW Vehicle Owner Trust 2018-A,2020-01-31,26,720,730,1,625,5,1,11500510.54
