issuer_code,vintage_year,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
NAROT,2018,0,451282.71000000,10603226446.26013184,451282.71000000,0.00004256
NAROT,2018,1,449013.47000000,10603226446.26013184,900296.18000000,0.00008491
NAROT,2018,2,365683.93000000,10603226446.26013184,1265980.11000000,0.00011940
NAROT,2018,3,400958.87000000,10603226446.26013184,1666938.98000000,0.00015721
NAROT,2018,4,396688.20000000,10603226446.26013184,2063627.18000000,0.00019462
NAROT,2018,5,291557.77000000,10603226446.26013184,2355184.95000000,0.00022212
NAROT,2018,6,136537.11000000,10603226446.26013184,2491722.06000000,0.00023500
NAROT,2018,7,221652.47000000,10603226446.26013184,2713374.53000000,0.00025590
NAROT,2018,8,99279.35000000,10603226446.26013184,2812653.88000000,0.00026526
NAROT,2018,9,75095.35000000,10603226446.26013184,2887749.23000000,0.00027235
NAROT,2018,10,62899.85000000,10603226446.26013184,2950649.08000000,0.00027828
NAROT,2018,11,30631.40000000,10603226446.26013184,2981280.48000000,0.00028117
NAROT,2018,12,70174.97000000,10603226446.26013184,3051455.45000000,0.00028779
NAROT,2018,13,71627.32000000,10603226446.26013184,3123082.77000000,0.00029454
NAROT,2018,14,47658.74000000,10603226446.26013184,3170741.51000000,0.00029904
NAROT,2018,15,68525.21000000,10603226446.26013184,3239266.72000000,0.00030550
NAROT,2018,16,84938.04000000,10603226446.26013184,3324204.76000000,0.00031351
NAROT,2018,17,26358.75000000,10603226446.26013184,3350563.51000000,0.00031599
NAROT,2018,18,52662.51000000,10603226446.26013184,3403226.02000000,0.00032096
NAROT,2018,19,29767.65000000,10603226446.26013184,3432993.67000000,0.00032377
NAROT,2018,20,7952.11000000,10603226446.26013184,3440945.78000000,0.00032452
NAROT,2018,21,4395.11000000,10603226446.26013184,3445340.89000000,0.00032493
NAROT,2019,0,158156.56000000,6772627595.94008923,158156.56000000,0.00002335
NAROT,2019,1,183199.46000000,6772627595.94008923,341356.02000000,0.00005040
NAROT,2019,2,125325.88000000,6772627595.94008923,466681.90000000,0.00006891
NAROT,2019,3,260706.60000000,6772627595.94008923,727388.50000000,0.00010740
NAROT,2019,4,119597.78000000,6772627595.94008923,846986.28000000,0.00012506
NAROT,2019,5,170369.96000000,6772627595.94008923,1017356.24000000,0.00015022
NAROT,2019,6,145111.22000000,6772627595.94008923,1162467.46000000,0.00017164
NAROT,2019,7,244512.29000000,6772627595.94008923,1406979.75000000,0.00020775
NAROT,2019,8,143708.56000000,6772627595.94008923,1550688.31000000,0.00022896
NAROT,2019,9,109852.93000000,6772627595.94008923,1660541.24000000,0.00024518
NAROT,2019,10,32579.93000000,6772627595.94008923,1693121.17000000,0.00024999
NAROT,2019,11,66616.97000000,6772627595.94008923,1759738.14000000,0.00025983
NAROT,2019,12,84539.86000000,6772627595.94008923,1844278.00000000,0.00027231
NAROT,2019,13,112293.39000000,6772627595.94008923,1956571.39000000,0.00028889
NAROT,2019,14,96742.04000000,6772627595.94008923,2053313.43000000,0.00030318
NAROT,2019,15,62673.33000000,6772627595.94008923,2115986.76000000,0.00031243
NAROT,2019,16,125576.56000000,6772627595.94008923,2241563.32000000,0.00033097
NAROT,2019,17,91348.06000000,6772627595.94008923,2332911.38000000,0.00034446
NAROT,2019,18,42105.54000000,6772627595.94008923,2375016.92000000,0.00035068
NAROT,2019,19,63006.36000000,6772627595.94008923,2438023.28000000,0.00035998
NAROT,2019,20,73499.45000000,6772627595.94008923,2511522.73000000,0.00037083
NAROT,2019,21,21560.78000000,6772627595.94008923,2533083.51000000,0.00037402
