issuer_code,vintage_year,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
WOSAT,2020,0,574144.45000000,816779715.42999971,574144.45000000,0.00070294
WOSAT,2020,1,444935.09000000,816779715.42999971,1019079.54000000,0.00124768
WOSAT,2020,2,772923.13000000,816779715.42999971,1792002.67000000,0.00219399
WOSAT,2020,3,823966.61000000,816779715.42999971,2615969.28000000,0.00320278
WOSAT,2020,4,496634.46000000,816779715.42999971,3112603.74000000,0.00381082
WOSAT,2020,5,476508.14000000,816779715.42999971,3589111.88000000,0.00439422
WOSAT,2020,6,526931.55000000,816779715.42999971,4116043.43000000,0.00503936
WOSAT,2020,7,584834.54000000,816779715.42999971,4700877.97000000,0.00575538
WOSAT,2020,8,439051.26000000,816779715.42999971,5139929.23000000,0.00629292
WOSAT,2020,9,315279.42000000,816779715.42999971,5455208.65000000,0.00667892
WOSAT,2020,10,359621.67000000,816779715.42999971,5814830.32000000,0.00711921
WOSAT,2020,11,352822.04000000,816779715.42999971,6167652.36000000,0.00755118
WOSAT,2020,12,265751.66000000,816779715.42999971,6433404.02000000,0.00787655
WOSAT,2020,13,392999.94000000,816779715.42999971,6826403.96000000,0.00835771
WOSAT,2020,14,329055.94000000,816779715.42999971,7155459.90000000,0.00876057
WOSAT,2020,15,239328.43000000,816779715.42999971,7394788.33000000,0.00905359
WOSAT,2021,0,673180.23000000,966692571.41000116,673180.23000000,0.00069637
WOSAT,2021,1,758564.85000000,966692571.41000116,1431745.08000000,0.00148108
WOSAT,2021,2,558102.14000000,966692571.41000116,1989847.22000000,0.00205841
WOSAT,2021,3,674076.42000000,966692571.41000116,2663923.64000000,0.00275571
WOSAT,2021,4,592235.74000000,966692571.41000116,3256159.38000000,0.00336835
WOSAT,2021,5,641783.30000000,966692571.41000116,3897942.68000000,0.00403225
WOSAT,2021,6,373780.77000000,966692571.41000116,4271723.45000000,0.00441891
WOSAT,2021,7,648256.86000000,966692571.41000116,4919980.31000000,0.00508950
WOSAT,2021,8,603708.58000000,966692571.41000116,5523688.89000000,0.00571401
WOSAT,2021,9,374029.07000000,966692571.41000116,5897717.96000000,0.00610092
WOSAT,2021,10,524533.65000000,966692571.41000116,6422251.61000000,0.00664353
WOSAT,2021,11,324574.33000000,966692571.41000116,6746825.94000000,0.00697929
WOSAT,2021,12,463895.48000000,966692571.41000116,7210721.42000000,0.00745917
WOSAT,2021,13,412804.62000000,966692571.41000116,7623526.04000000,0.00788619
WOSAT,2022,0,1062544.85000000,1213064916.74001122,1062544.85000000,0.00087592
WOSAT,2022,1,1271840.52000000,1213064916.74001122,2334385.37000000,0.00192437
WOSAT,2022,2,1043104.31000000,1213064916.74001122,3377489.68000000,0.00278426
WOSAT,2022,3,1051365.92000000,1213064916.74001122,4428855.60000000,0.00365096
WOSAT,2022,4,811182.31000000,1213064916.74001122,5240037.91000000,0.00431967
WOSAT,2022,5,1096095.24000000,1213064916.74001122,6336133.15000000,0.00522324
WOSAT,2022,6,999921.17000000,1213064916.74001122,7336054.32000000,0.00604754
WOSAT,2022,7,1028126.00000000,1213064916.74001122,8364180.32000000,0.00689508
WOSAT,2022,8,619309.34000000,1213064916.74001122,8983489.66000000,0.00740561
WOSAT,2022,9,659492.57000000,1213064916.74001122,9642982.23000000,0.00794927
WOSAT,2022,10,723686.53000000,1213064916.74001122,10366668.76000000,0.00854585
WOSAT,2022,11,692596.87000000,1213064916.74001122,11059265.63000000,0.00911680
WOSAT,2022,12,581570.26000000,1213064916.74001122,11640835.89000000,0.00959622
WOSAT,2022,13,540425.82000000,1213064916.74001122,12181261.71000000,0.01004172
WOSAT,2022,14,509924.69000000,1213064916.74001122,12691186.40000000,0.01046208
WOSAT,2023,0,1192924.57000000,1207511915.11000586,1192924.57000000,0.00098792
WOSAT,2023,1,1644298.53000000,1207511915.11000586,2837223.10000000,0.00234964
WOSAT,2023,2,1297421.20000000,1207511915.11000586,4134644.30000000,0.00342410
WOSAT,2023,3,1365348.96000000,1207511915.11000586,5499993.26000000,0.00455481
WOSAT,2023,4,1315985.45000000,1207511915.11000586,6815978.71000000,0.00564465
WOSAT,2023,5,1357754.82000000,1207511915.11000586,8173733.53000000,0.00676907
WOSAT,2023,6,1097658.52000000,1207511915.11000586,9271392.05000000,0.00767810
WOSAT,2023,7,861863.56000000,1207511915.11000586,10133255.61000000,0.00839185
