issuer_code,vintage_year,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
BMWOT,2018,0,44952.90000000,1929401943.68008137,44952.90000000,0.00002330
BMWOT,2018,2,46937.26000000,1929401943.68008137,91890.16000000,0.00004763
BMWOT,2018,3,10813.79000000,1929401943.68008137,102703.95000000,0.00005323
BMWOT,2018,4,37426.78000000,1929401943.68008137,140130.73000000,0.00007263
BMWOT,2018,5,12804.53000000,1929401943.68008137,152935.26000000,0.00007927
BMWOT,2018,7,52313.34000000,1929401943.68008137,205248.60000000,0.00010638
BMWOT,2018,8,16151.22000000,1929401943.68008137,221399.82000000,0.00011475
BMWOT,2018,9,49202.61000000,1929401943.68008137,270602.43000000,0.00014025
BMWOT,2018,11,13555.90000000,1929401943.68008137,284158.33000000,0.00014728
BMWOT,2018,16,7459.87000000,1929401943.68008137,291618.20000000,0.00015114
BMWOT,2020,1,32236.68000000,1765068482.32001162,32236.68000000,0.00001826
BMWOT,2020,5,9233.64000000,1765068482.32001162,41470.32000000,0.00002350
BMWOT,2020,6,5081.64000000,1765068482.32001162,46551.96000000,0.00002637
BMWOT,2020,7,17721.79000000,1765068482.32001162,64273.75000000,0.00003641
BMWOT,2020,8,66107.04000000,1765068482.32001162,130380.79000000,0.00007387
BMWOT,2020,10,10982.08000000,1765068482.32001162,141362.87000000,0.00008009
BMWOT,2021,1,18219.60000000,2791608622.01000118,18219.60000000,0.00000653
BMWOT,2021,4,6367.42000000,2791608622.01000118,24587.02000000,0.00000881
BMWOT,2021,6,76098.93000000,2791608622.01000118,100685.95000000,0.00003607
BMWOT,2021,7,5504.07000000,2791608622.01000118,106190.02000000,0.00003804
BMWOT,2021,8,18613.83000000,2791608622.01000118,124803.85000000,0.00004471
BMWOT,2023,0,109224.57000000,4521873194.26005936,109224.57000000,0.00002415
BMWOT,2023,1,106466.90000000,4521873194.26005936,215691.47000000,0.00004770
BMWOT,2023,2,203758.67000000,4521873194.26005936,419450.14000000,0.00009276
BMWOT,2023,3,83595.02000000,4521873194.26005936,503045.16000000,0.00011125
BMWOT,2023,4,89355.67000000,4521873194.26005936,592400.83000000,0.00013101
BMWOT,2023,5,74093.32000000,4521873194.26005936,666494.15000000,0.00014739
BMWOT,2023,6,37236.59000000,4521873194.26005936,703730.74000000,0.00015563
