issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
CAOT,2018,1,0.00000216,12202.07000000,5640775321.90999985,4,2018-11-15
CAOT,2018,2,0.00006807,383963.52000000,5640775321.90999985,4,2018-12-17
CAOT,2018,3,0.00016451,927974.20000000,5640775321.90999985,4,2019-01-15
CAOT,2018,4,0.00088298,4980668.77000000,5640775321.90999985,4,2019-02-15
CAOT,2018,5,0.00159355,8988838.68000000,5640775321.90999985,4,2019-03-15
CAOT,2018,6,0.00237011,13369278.71000000,5640775321.90999985,4,2019-04-15
CAOT,2018,7,0.00310673,17524383.12000000,5640775321.90999985,4,2019-05-15
CAOT,2018,8,0.00370225,20883551.52000000,5640775321.90999985,4,2019-06-17
CAOT,2018,9,0.00448151,25279166.96000000,5640775321.90999985,4,2019-07-15
CAOT,2018,10,0.00517537,29193105.75000000,5640775321.90999985,4,2019-08-15
CAOT,2018,11,0.00583651,32922439.76000000,5640775321.90999985,4,2019-09-16
CAOT,2018,12,0.00640631,36136543.30000000,5640775321.90999985,4,2019-10-15
CAOT,2018,13,0.00701508,39570499.15000000,5640775321.90999985,4,2019-11-15
CAOT,2018,14,0.00775258,43730557.51000000,5640775321.90999985,4,2019-12-16
CAOT,2018,15,0.00836595,47190450.05000000,5640775321.90999985,4,2020-01-15
CAOT,2018,16,0.00908463,51244329.43000000,5640775321.90999985,4,2020-02-18
CAOT,2018,17,0.00973847,54932530.22000000,5640775321.90999985,4,2020-03-16
CAOT,2018,18,0.01018271,57438352.16000000,5640775321.90999985,4,2020-04-15
CAOT,2018,19,0.01082823,61079597.87000000,5640775321.90999985,4,2020-05-15
CAOT,2018,20,0.01149551,64843583.23000000,5640775321.90999985,4,2020-06-15
CAOT,2018,21,0.01217968,68702866.38000000,5640775321.90999985,4,2020-07-15
CAOT,2018,22,0.01266990,71468044.81999999,5640775321.90999985,4,2020-08-17
CAOT,2018,23,0.01305548,73643010.33000000,5640775321.90999985,4,2020-09-15
CAOT,2018,24,0.01351487,76234328.95000000,5640775321.90999985,4,2020-10-15
CAOT,2018,25,0.01389177,78360357.69000000,5640775321.90999985,4,2020-11-16
CAOT,2018,26,0.01411384,79613011.31999999,5640775321.90999985,4,2020-12-15
CAOT,2018,27,0.01431909,80770790.69000000,5640775321.90999985,4,2021-01-15
CAOT,2018,28,0.01458396,82264847.73000000,5640775321.90999985,4,2021-02-16
CAOT,2018,29,0.01486370,83842817.80000000,5640775321.90999985,4,2021-03-15
CAOT,2018,30,0.01499685,84593860.94000000,5640775321.90999985,4,2021-04-15
CAOT,2018,31,0.01515911,85509109.59000000,5640775321.90999985,4,2021-05-17
CAOT,2018,32,0.01523619,85943922.46000001,5640775321.90999985,4,2021-06-15
CAOT,2018,33,0.01528292,86207499.03000000,5640775321.90999985,4,2021-07-15
CAOT,2018,34,0.01526963,86132570.38000000,5640775321.90999985,4,2021-08-16
CAOT,2018,35,0.01537718,86739198.28000000,5640775321.90999985,4,2021-09-15
CAOT,2018,36,0.01545199,87161191.20000000,5640775321.90999985,4,2021-10-15
CAOT,2018,37,0.01556881,87820150.02000001,5640775321.90999985,4,2021-11-15
CAOT,2018,38,0.01571046,88619198.84999999,5640775321.90999985,4,2021-12-15
CAOT,2018,39,0.01578788,89055872.77000000,5640775321.90999985,4,2022-01-18
CAOT,2018,40,0.01594434,89938420.38000000,5640775321.90999985,4,2022-02-15
CAOT,2018,41,0.01603110,90427826.84000000,5640775321.90999985,4,2022-03-15
CAOT,2018,42,0.01614979,91097328.50000000,5640775321.90999985,4,2022-04-15
CAOT,2018,43,0.01626362,91739440.68000001,5640775321.90999985,4,2022-05-16
CAOT,2018,44,0.01632225,92070127.37000000,5640775321.90999985,4,2022-06-15
CAOT,2018,45,0.01641195,92576116.02000000,5640775321.90999985,4,2022-07-15
