issuer_code,series_label,deal_name,vintage_year,months_seasoned,distribution_date,cnl_ratio,net_losses_cum,original_pool_balance
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,1,2020-10-15,0.00004638,32865.67000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,2,2020-11-16,0.00017698,125405.33000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,3,2020-12-15,0.00088873,629758.02000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,4,2021-01-15,0.00377934,2678050.86000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,5,2021-02-16,0.00961044,6809994.35000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,6,2021-03-15,0.01488063,10544466.85000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,7,2021-04-15,0.01811302,12834950.50000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,8,2021-05-17,0.01951592,13829046.72000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,9,2021-06-15,0.02071403,14678036.77000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,10,2021-07-15,0.02268512,16074753.74000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,11,2021-08-16,0.02488563,17634043.98000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,12,2021-09-15,0.02792120,19785057.14000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,13,2021-10-15,0.03038615,21531730.09000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,14,2021-11-15,0.03333124,23618635.86000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,15,2021-12-15,0.03596456,25484613.24000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,16,2022-01-18,0.03876108,27466235.43000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,17,2022-02-15,0.04282315,30344634.85000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,18,2022-03-15,0.04584456,32485616.23000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,19,2022-04-15,0.04792400,33959115.14000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,20,2022-05-16,0.04959059,35140068.32000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,21,2022-06-15,0.05128370,36339812.03000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,22,2022-07-15,0.05322799,37717543.15000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,23,2022-08-15,0.05679511,40245218.22000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,24,2022-09-15,0.06029776,42727204.08000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,25,2022-10-17,0.06301794,44654733.87000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,26,2022-11-15,0.06647239,47102569.96000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,27,2022-12-15,0.07084687,50202338.33000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,28,2023-01-17,0.07558894,53562589.22000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,29,2023-02-15,0.07997568,56671046.26000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,30,2023-03-15,0.08288220,58730619.01000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,31,2023-04-17,0.08415988,59635984.16000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,32,2023-05-15,0.08582119,60813198.57000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,33,2023-06-15,0.08709514,61715919.14000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,34,2023-07-17,0.08883383,62947962.70000000,708603517.03999996
EART,EART 2020-3,Exeter Automobile Receivables Trust 2020-3,2020,35,2023-08-15,0.09137766,64750534.64000000,708603517.03999996
