issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
TAOT,2017-04-01,0.00026336,1,1554060488.12500000,,,,pass
TAOT,2017-05-01,0.00018326,1,1472240060.03999996,,,,pass
TAOT,2017-06-01,0.00175408,2,3240558483.43000031,,,,pass
TAOT,2017-07-01,0.00163392,2,3092054585.41499996,,,,pass
TAOT,2017-08-01,0.00364057,2,2978216435.37500000,,,,pass
TAOT,2017-09-01,0.00207173,3,4694068973.82999992,0.00435441,1.00000000,1261170263.78000021,pass
TAOT,2017-10-01,0.00367452,3,4493106241.06500053,0.00526870,1.00000000,1210274094.34000015,pass
TAOT,2017-11-01,0.00543822,3,4325281162.91499996,0.00616210,2.00000000,2646540271.71000004,pass
TAOT,2017-12-01,0.00176513,4,6005086228.88500023,0.00267329,2.00000000,2543679038.00999975,pass
TAOT,2018-01-01,0.00355384,4,5761520568.38500023,0.00508054,2.00000000,2446192706.55999994,pass
TAOT,2018-02-01,0.00319810,4,5545511393.09500027,0.00346350,3.00000000,3853764278.40999985,pass
TAOT,2018-03-01,0.00213246,5,7187469056.81499958,0.00302565,3.00000000,3701475890.50500011,pass
TAOT,2018-04-01,0.00277539,5,6886530484.22000027,0.00351700,3.00000000,3551919662.04500008,pass
TAOT,2018-05-01,0.00220209,5,6616917492.78999996,0.00162551,4.00000000,4918612506.06999969,pass
TAOT,2018-06-01,0.00139459,6,8067253143.97500038,0.00143483,4.00000000,4718127139.48000050,pass
TAOT,2018-07-01,0.00288311,6,7729881525.67000008,0.00379723,4.00000000,4523090911.05000019,pass
TAOT,2018-08-01,0.00262894,6,7428234661.29500008,0.00271364,5.00000000,5855429799.38999939,pass
TAOT,2018-09-01,0.00240961,7,9161984451.29000092,0.00295043,5.00000000,5609335011.44000053,pass
TAOT,2018-10-01,0.00367623,7,8783021614.05500031,0.00461031,5.00000000,5377966708.88999939,pass
TAOT,2018-11-01,0.00305859,7,8442772092.03999996,0.00303825,6.00000000,6566572665.22999954,pass
TAOT,2018-12-01,0.00337560,8,9450176143.82500076,0.00433655,6.00000000,6289747430.38999939,pass
TAOT,2019-01-01,0.00278120,8,9067133625.65999985,0.00271409,6.00000000,6030192487.86000061,pass
TAOT,2019-02-01,0.00303640,8,8708446777.14500046,0.00304768,7.00000000,7466308188.07499981,pass
TAOT,2019-03-01,0.00190677,9,10231337191.88999939,0.00225522,7.00000000,7158184032.25000000,pass
TAOT,2019-04-01,0.00256892,9,9798687892.50000000,0.00302025,7.00000000,6856140543.35499954,pass
TAOT,2019-05-01,0.00133741,9,9388511841.44000053,0.00111363,8.00000000,7668732977.69000053,pass
TAOT,2019-06-01,0.00207239,10,10827500471.88999939,0.00226304,8.00000000,7326040200.37500000,pass
TAOT,2019-07-01,0.00289157,10,10355159757.34499931,0.00354217,8.00000000,7004475615.47999954,pass
TAOT,2019-08-01,0.00211955,10,9918614096.62500000,0.00197861,9.00000000,8229141183.57499981,pass
TAOT,2019-09-01,0.00181741,11,10776388402.31999969,0.00231542,9.00000000,7850348122.30000019,pass
TAOT,2019-10-01,0.00229226,11,10292986820.92000008,0.00228445,9.00000000,7493169429.23999977,pass
TAOT,2019-11-01,0.00396930,11,9840075646.44499969,0.00422348,10.00000000,8652371688.20499992,pass
TAOT,2019-12-01,0.00289840,12,11216156972.43000031,0.00336184,10.00000000,8259046252.98500061,pass
TAOT,2020-01-01,0.00246178,12,10706558347.40500069,0.00278092,10.00000000,7881782980.11000061,pass
TAOT,2020-02-01,0.00328387,12,10222730969.29000092,0.00328115,11.00000000,8563467908.89999962,pass
TAOT,2020-03-01,0.00263523,13,11555305155.00500107,0.00326391,11.00000000,8160357860.12500000,pass
TAOT,2020-04-01,0.00320478,13,11018065538.76000023,0.00375069,11.00000000,7772088673.27500057,pass
TAOT,2020-05-01,0.00335649,14,11792485181.87500000,0.00397279,12.00000000,8891211610.30500031,pass
TAOT,2020-06-01,0.00286326,14,11299745349.19000053,0.00323470,12.00000000,8493454511.24499989,pass
TAOT,2020-07-01,0.00384781,14,10785306056.71999931,0.00409631,12.00000000,8079406989.40999985,pass
TAOT,2020-08-01,0.00181236,15,11853474859.36499977,0.00200232,13.00000000,9125563065.76499939,pass
TAOT,2020-09-01,0.00031842,15,11248216954.69499969,0.00020862,13.00000000,8653109628.33499908,pass
TAOT,2020-10-01,0.00095505,15,10684834548.17000008,0.00081735,14.00000000,9232658249.80999947,pass
TAOT,2020-11-01,0.00049086,16,11727567311.72999954,0.00047605,14.00000000,8741259537.84499931,pass
TAOT,2020-12-01,0.00170521,16,11125332130.25499916,0.00204261,14.00000000,8282399904.36999989,pass
TAOT,2021-01-01,0.00188191,16,10566996658.67000008,0.00194628,15.00000000,9122606632.36999893,pass
TAOT,2021-02-01,0.00196354,15,9948426684.51000023,0.00174435,14.00000000,8560521306.52999973,pass
TAOT,2021-03-01,0.00081351,16,11221731809.76499939,0.00106153,14.00000000,8122332270.53999996,pass
TAOT,2021-04-01,-0.00100932,16,10600888988.09000015,-0.00122705,15.00000000,8930857240.58499908,pass
TAOT,2021-05-01,-0.00013833,15,9907526515.63500023,-0.00037825,14.00000000,8305647083.50500011,pass
TAOT,2021-06-01,-0.00005339,15,9384182136.81999969,-0.00036461,14.00000000,7843549832.29500008,pass
TAOT,2021-07-01,-0.00043930,16,10482973321.11000061,-0.00069058,14.00000000,7393942591.09999943,pass
TAOT,2021-08-01,-0.00005622,16,9898099443.34499931,-0.00017393,15.00000000,8376416353.98999977,pass
TAOT,2021-09-01,0.00049865,15,9293978021.75499916,0.00011326,14.00000000,7827714433.70499992,pass
TAOT,2021-10-01,0.00005258,16,10413236398.47499847,-0.00023383,14.00000000,7390668454.22499943,pass
TAOT,2021-11-01,0.00055200,16,9871686020.75000000,0.00063453,14.00000000,6982207056.08499908,pass
TAOT,2021-12-01,0.00089438,16,10905431583.14500046,0.00076030,14.00000000,7816610156.31999969,pass
TAOT,2022-01-01,0.00130424,16,10337780054.05500031,0.00158375,14.00000000,7386043643.84500027,pass
TAOT,2022-02-01,0.00194283,17,11536950710.12000084,0.00173565,14.00000000,6977103108.81999969,pass
TAOT,2022-03-01,0.00059087,16,10886794718.36999893,0.00040545,14.00000000,7834306267.07499981,pass
TAOT,2022-04-01,0.00117564,16,10355091813.40999985,0.00088417,14.00000000,7412300251.96999931,pass
TAOT,2022-05-01,0.00087174,17,11604041799.46500015,0.00097592,15.00000000,8314950236.75500011,pass
TAOT,2022-06-01,0.00043313,17,11035722276.07999992,0.00014216,15.00000000,7890790195.13500023,pass
TAOT,2022-07-01,0.00056966,16,10442860491.46500015,0.00025150,15.00000000,8817659680.32500076,pass
TAOT,2022-08-01,0.00070824,16,9961528765.88999939,0.00040573,15.00000000,8390679495.55500031,pass
TAOT,2022-09-01,0.00142175,17,11101867405.71500015,0.00108094,15.00000000,7972850969.21500015,pass
TAOT,2022-10-01,0.00175243,17,10567277157.28499985,0.00188229,16.00000000,9029933846.22500038,pass
TAOT,2022-11-01,0.00254857,16,10015023796.99500084,0.00232644,15.00000000,8525047791.69499969,pass
TAOT,2022-12-01,0.00220823,17,11331846086.44499969,0.00242320,15.00000000,8130272520.05000019,pass
TAOT,2023-01-01,0.00301911,16,10773494644.93499947,0.00333878,14.00000000,7690670199.19999981,pass
TAOT,2023-02-01,0.00402824,17,12078679903.08499908,0.00508074,15.00000000,8681595564.97999954,pass
TAOT,2023-03-01,0.00267314,16,11478980484.39500046,0.00326438,14.00000000,8203860781.71500015,pass
TAOT,2023-04-01,0.00215464,16,10991152160.57500076,0.00152393,14.00000000,7817289129.92000008,pass
TAOT,2023-05-01,0.00225286,15,10432085124.61499977,0.00192463,14.00000000,8845789659.42000008,pass
TAOT,2023-06-01,0.00099652,16,11727292519.06999969,0.00109466,14.00000000,8448796631.44499969,pass
TAOT,2023-07-01,0.00085481,15,11138034136.88500023,0.00101159,14.00000000,9476091475.26499939,pass
TAOT,2023-08-01,0.00263937,15,10676233885.94000053,0.00250333,14.00000000,9066093574.64999962,pass
TAOT,2023-09-01,0.00208634,16,11958904202.64999962,0.00229265,14.00000000,8669187142.19000053,pass
TAOT,2023-10-01,0.00253033,16,11447709060.21999931,0.00249064,14.00000000,8284144511.04500008,pass
TAOT,2023-11-01,0.00292936,15,10900201064.47500038,0.00216688,14.00000000,9299429380.12000084,pass
TAOT,2023-12-01,0.00245467,16,12176226274.11999893,0.00288758,14.00000000,8902641182.18000031,pass
TAOT,2024-01-01,0.00434108,16,11675722185.38500023,0.00449965,14.00000000,8525457921.19499969,pass
TAOT,2024-02-01,0.00448947,16,12969120774.91500092,0.00528353,14.00000000,9521183609.60000038,pass
TAOT,2024-03-01,0.00356289,16,12419767367.64500046,0.00413614,14.00000000,9109684606.55999947,pass
TAOT,2024-04-01,0.00340710,16,11907895396.80999947,0.00281504,14.00000000,8707613419.20000076,pass
TAOT,2024-05-01,0.00215129,16,13155069467.70000076,0.00231244,14.00000000,9692063376.07999992,pass
TAOT,2024-06-01,0.00221313,16,12565243994.76499939,0.00237296,14.00000000,9253332522.28999901,pass
TAOT,2024-07-01,0.00416655,15,11970192918.05000114,0.00395114,14.00000000,10305940131.00500107,pass
TAOT,2024-08-01,0.00330437,16,13273938317.07500076,0.00365419,14.00000000,9862245091.56500053,pass
TAOT,2024-09-01,0.00458143,16,12676460017.71999931,0.00506717,14.00000000,9413426895.27499962,pass
TAOT,2024-10-01,0.00484018,15,12064833042.12999916,0.00461731,14.00000000,10410191271.77000046,pass
TAOT,2024-11-01,0.00278356,16,13316775411.01000023,0.00332073,14.00000000,9940742254.11499977,pass
TAOT,2024-12-01,0.00240029,16,12706780879.00499916,0.00218562,14.00000000,9480529974.87500000,pass
TAOT,2025-01-01,0.00367789,16,12143983701.77499962,0.00375478,15.00000000,10515868870.20000076,pass
TAOT,2025-02-01,0.00231297,17,13494322957.42000008,0.00242880,15.00000000,10014945447.59000015,pass
TAOT,2025-03-01,0.00272734,16,12779421380.94000053,0.00307439,14.00000000,9454520870.50000000,pass
TAOT,2025-04-01,0.00303113,16,12196829903.37500000,0.00292917,15.00000000,10446592416.06999969,pass
TAOT,2025-05-01,0.00090711,17,13533703995.68000031,0.00057088,15.00000000,9928342681.23500061,pass
TAOT,2025-06-01,0.00154849,17,12872452447.11999893,0.00133111,15.00000000,9429718541.21999931,pass
TAOT,2025-07-01,0.00284016,17,12265913890.92000008,0.00254668,16.00000000,10511569940.81500053,pass
TAOT,2025-08-01,0.00072338,17,13535223852.35000038,0.00046617,15.00000000,9909221455.38999939,pass
TAOT,2025-09-01,0.00383838,17,12877522767.64999962,0.00415729,15.00000000,9410513926.20999908,pass
TAOT,2025-10-01,0.00327961,17,12271967103.27000046,0.00328986,16.00000000,10494756378.91500092,pass
TAOT,2025-11-01,0.00288427,18,13610278614.31500053,0.00286154,16.00000000,9961507111.64999962,pass
TAOT,2025-12-01,0.00426291,17,12897060939.74499893,0.00485251,15.00000000,9400379658.60000038,pass
TAOT,2026-01-01,0.00434330,17,12307916822.43500137,0.00398748,16.00000000,10527886990.95000076,pass
TAOT,2026-02-01,0.00496157,17,13573359170.93499947,0.00588528,15.00000000,9923908348.78499985,pass
TAOT,2026-03-01,0.00278383,17,12933962903.42499924,0.00272601,15.00000000,9437938391.60000038,pass
TAOT,2026-04-01,0.00281321,17,12308370890.36499977,0.00256303,16.00000000,10535222891.65500069,pass
TAOT,2026-05-01,0.00426172,16,11605297080.42499924,0.00414336,15.00000000,9898848352.04500008,pass
TAOT,2026-06-01,0.00378655,16,11033489578.51000023,0.00340342,15.00000000,9389097854.21999931,pass
