issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
WOART,2017-05-01,0.00132285,1,1338834349.32000017,,,,pass
WOART,2017-06-01,0.00242227,1,1286336486.93000007,,,,pass
WOART,2017-07-01,0.01032020,1,1246690333.07500005,,,,pass
WOART,2017-08-01,0.01269948,1,1208177044.07999992,,,,pass
WOART,2017-09-01,0.01170264,2,1858745058.16000032,,,,pass
WOART,2017-10-01,0.01120193,2,1798525418.27500010,0.01587303,1.00000000,1132854133.19000006,pass
WOART,2017-11-01,0.01131201,2,1747599202.23000002,0.01333147,1.00000000,1097431209.72499990,pass
WOART,2017-12-01,0.01091907,2,1696180781.81999993,0.01380768,1.00000000,1061556744.51999998,pass
WOART,2018-01-01,0.01670489,2,1645339734.76499987,0.01963414,1.00000000,1026227355.93499994,pass
WOART,2018-02-01,0.01392620,2,1591623530.32999992,0.01392620,2.00000000,1591623530.32999992,pass
WOART,2018-03-01,0.00400430,3,2585809614.34999990,0.00594698,2.00000000,1538068735.26999998,pass
WOART,2018-04-01,0.01215605,3,2484399103.05999994,0.01690648,2.00000000,1484113229.42499995,pass
WOART,2018-05-01,0.00692033,4,3260465472.82999992,0.01237580,2.00000000,1428819760.25500011,pass
WOART,2018-06-01,0.00748019,4,3147574983.81500006,0.01123234,2.00000000,1376043177.85500002,pass
WOART,2018-07-01,0.00696404,4,3047001438.68499994,0.00968949,2.00000000,1326160971.42000008,pass
WOART,2018-08-01,0.00801372,4,2948631606.14499998,0.00834828,3.00000000,2164141892.08500004,pass
WOART,2018-09-01,0.00816480,5,3914730773.67000008,0.01035770,3.00000000,2087768350.17000008,pass
WOART,2018-10-01,0.00731709,5,3770544845.63500023,0.00755653,4.00000000,2754291746.34000015,pass
WOART,2018-11-01,0.00706376,6,4741539560.71500015,0.00939743,4.00000000,2661959270.44499969,pass
WOART,2018-12-01,0.00812462,6,4584257688.13000011,0.01083327,4.00000000,2568992654.52500010,pass
WOART,2019-01-01,0.00826373,6,4446244749.85999966,0.00924598,4.00000000,2481042605.15499973,pass
WOART,2019-02-01,0.01142959,7,5390787076.12999916,0.01457631,5.00000000,3304455711.01999998,pass
WOART,2019-03-01,0.00639725,7,5215521665.61499977,0.00752453,5.00000000,3195034736.86999989,pass
WOART,2019-04-01,0.00737803,7,5050925823.76999950,0.00783261,6.00000000,4034172522.33500004,pass
WOART,2019-05-01,0.00505120,7,4878969417.06500053,0.00590305,6.00000000,3893777738.75000000,pass
WOART,2019-06-01,0.00514535,8,5562332312.64500046,0.00545372,6.00000000,3752826701.32999992,pass
WOART,2019-07-01,0.00629882,8,5360420008.83500004,0.00692050,7.00000000,4539204366.55500031,pass
WOART,2019-08-01,0.00655785,8,5172205179.36000061,0.00728472,7.00000000,4375697466.23500061,pass
WOART,2019-09-01,0.00814836,8,4978824533.33500004,0.00818227,7.00000000,4208329003.84999990,pass
WOART,2019-10-01,0.00674555,8,4794906671.50500011,0.00648359,7.00000000,4049061885.76999998,pass
WOART,2019-11-01,0.00841437,8,4614640902.62500000,0.00841437,8.00000000,4614640902.62500000,pass
WOART,2019-12-01,0.01021162,9,5535621267.85500050,0.01231518,8.00000000,4440486219.07999992,pass
WOART,2020-01-01,0.00793051,9,5323583787.52999973,0.00935708,8.00000000,4274484581.00999975,pass
WOART,2020-02-01,0.00868164,9,5119374320.25000000,0.00910714,8.00000000,4103094471.79500008,pass
WOART,2020-03-01,0.00807934,9,4926497641.34000015,0.00810183,8.00000000,3942537358.90000010,pass
WOART,2020-04-01,0.00639266,10,5591346217.89500046,0.00746463,8.00000000,3788539569.75500011,pass
WOART,2020-05-01,0.01528105,10,5374565259.27000046,0.01713500,9.00000000,4555978802.43499947,pass
WOART,2020-06-01,0.00784386,10,5184741657.58500004,0.00721882,9.00000000,4386722077.73999977,pass
WOART,2020-07-01,0.00415779,11,5875140024.07499981,0.00481755,9.00000000,4215209657.35500002,pass
WOART,2020-08-01,0.00328354,11,5649155321.27499962,0.00347895,9.00000000,4038841683.97999954,pass
WOART,2020-09-01,-0.00007513,12,6720544074.14999962,-0.00028988,10.00000000,4593212053.75500011,pass
WOART,2020-10-01,0.00212145,12,6455113136.82499981,0.00274948,10.00000000,4394040094.15999985,pass
WOART,2020-11-01,0.00490507,12,6194355101.03999996,0.00565104,10.00000000,4195952854.88500023,pass
WOART,2020-12-01,0.00896419,12,5949209818.05500031,0.01002367,11.00000000,4757441622.76000023,pass
WOART,2021-01-01,0.00786461,12,5710501557.80500031,0.00835793,11.00000000,4551700103.83500004,pass
WOART,2021-02-01,0.00541729,12,5470506747.72999954,0.00541729,12.00000000,5470506747.72999954,pass
WOART,2021-03-01,-0.00012395,13,6370624890.36499977,-0.00031546,12.00000000,5246087961.05999947,pass
WOART,2021-04-01,-0.00049094,13,6080031557.06999969,-0.00106112,12.00000000,5007540174.31499958,pass
WOART,2021-05-01,0.00055718,13,5788733384.35000038,-0.00010861,12.00000000,4753173306.40499973,pass
WOART,2021-06-01,-0.00064664,14,6604058936.91499996,-0.00163470,12.00000000,4521984655.67000008,pass
WOART,2021-07-01,0.00015657,13,6180593120.42500019,-0.00016062,11.00000000,4173697025.57000017,pass
WOART,2021-08-01,0.00092928,13,5897697764.65999985,0.00100934,12.00000000,4886432543.21500015,pass
WOART,2021-09-01,0.00092280,14,6797489537.23999977,0.00082981,12.00000000,4650074116.10000038,pass
WOART,2021-10-01,0.00158039,14,6488627540.84000015,0.00112622,12.00000000,4426689148.62500000,pass
WOART,2021-11-01,0.00000967,14,6212697176.88999939,-0.00027392,13.00000000,5134727926.42000008,pass
WOART,2021-12-01,0.00166547,15,7086788372.21500015,0.00150557,13.00000000,4902669036.96000004,pass
WOART,2022-01-01,0.00251622,14,6698655206.39500046,0.00248142,12.00000000,4611206241.77499962,pass
WOART,2022-02-01,0.00344883,14,6410984575.97999954,0.00339054,13.00000000,5359818405.35000038,pass
WOART,2022-03-01,-0.00010953,15,7080476423.03999996,-0.00026733,13.00000000,5126232573.52499962,pass
WOART,2022-04-01,0.00169143,14,6659991806.56000042,0.00137282,12.00000000,4786621741.28499985,pass
WOART,2022-05-01,0.00096997,14,6364369125.48000050,0.00076814,13.00000000,5505253210.72500038,pass
WOART,2022-06-01,0.00061896,14,6093783382.68499947,0.00074514,13.00000000,5266119712.27999973,pass
WOART,2022-07-01,0.00225487,14,6787520651.04500008,0.00195116,12.00000000,4952460763.64500046,pass
WOART,2022-08-01,0.00150778,14,6483496154.69499969,0.00157295,13.00000000,5508357271.47000027,pass
WOART,2022-09-01,0.00324030,15,7302563456.53999996,0.00369992,13.00000000,5272541368.51000023,pass
WOART,2022-10-01,0.00158588,14,6888778811.95499992,0.00165031,12.00000000,4943987991.69499969,pass
WOART,2022-11-01,0.00426107,14,6617756574.76000023,0.00426456,12.00000000,4739255304.71500015,pass
WOART,2022-12-01,0.00259037,15,7483078456.26000023,0.00288667,13.00000000,5386216476.07499981,pass
WOART,2023-01-01,0.00353960,14,7085616651.74499989,0.00406481,12.00000000,5072857985.97999954,pass
WOART,2023-02-01,0.00305141,14,6819986070.97000027,0.00303987,13.00000000,5786090361.14499950,pass
WOART,2023-03-01,0.00254840,14,7541883714.66499996,0.00287246,12.00000000,5460711410.10500050,pass
WOART,2023-04-01,0.00268208,14,7233545356.76000023,0.00268527,12.00000000,5243127043.39999962,pass
WOART,2023-05-01,0.00136691,15,8074567573.00500011,0.00157813,13.00000000,5956561827.95499992,pass
WOART,2023-06-01,0.00124649,14,7661583360.49500084,0.00141183,12.00000000,5632552355.81000042,pass
WOART,2023-07-01,0.00298848,14,7349470524.60499954,0.00260049,12.00000000,5394416861.32499981,pass
WOART,2023-08-01,0.00374093,14,7061201365.40000057,0.00377851,13.00000000,6059337416.64500046,pass
WOART,2023-09-01,0.00337491,15,7910253831.15500069,0.00414256,13.00000000,5816290540.65999985,pass
WOART,2023-10-01,0.00294868,15,7587069110.75000000,0.00330490,14.00000000,6515902329.00000000,pass
WOART,2023-11-01,0.00544816,14,7186855490.89999962,0.00540520,13.00000000,6150869960.77999973,pass
WOART,2023-12-01,0.00513541,15,7997116343.18499947,0.00575582,13.00000000,5906898392.63500023,pass
WOART,2024-01-01,0.00524052,15,7690811943.79500008,0.00575703,13.00000000,5678128666.42000008,pass
WOART,2024-02-01,0.00527309,15,7397892096.02499962,0.00544271,14.00000000,6389659906.43999958,pass
WOART,2024-03-01,0.00559508,16,8410885843.38000011,0.00676432,14.00000000,6128053991.52000046,pass
WOART,2024-04-01,0.00407502,15,7985918484.34500027,0.00451718,13.00000000,5791421671.56999969,pass
WOART,2024-05-01,0.00334340,15,7662627641.24499989,0.00263384,14.00000000,6450109774.26000023,pass
WOART,2024-06-01,0.00243647,16,8632397365.51499939,0.00186636,14.00000000,6165993231.63000011,pass
WOART,2024-07-01,0.00396453,15,8187039265.09000015,0.00487689,13.00000000,5819954678.64000034,pass
WOART,2024-08-01,0.00358071,15,7856197555.14500046,0.00362878,14.00000000,6664527623.36000061,pass
WOART,2024-09-01,0.00496719,16,8787310449.85000038,0.00524284,14.00000000,6371045554.32499981,pass
WOART,2024-10-01,0.00524567,16,8401076194.21000004,0.00556069,14.00000000,6091104782.10999966,pass
WOART,2024-11-01,0.00852158,15,7928056007.64999962,0.00860101,14.00000000,6766845337.47000027,pass
WOART,2024-12-01,0.00745688,15,7598806924.17500019,0.00774249,14.00000000,6476856799.32499981,pass
WOART,2025-01-01,0.01091574,15,7277428116.15499973,0.01052984,14.00000000,6193782993.21000004,pass
WOART,2025-02-01,0.00473131,16,8240005984.92500019,0.00552037,15.00000000,6953932041.60500050,pass
WOART,2025-03-01,0.00422670,15,7780894632.46500015,0.00488843,14.00000000,6535450862.33500004,pass
WOART,2025-04-01,0.00295754,15,7441549951.62500000,0.00335117,14.00000000,6239254740.00000000,pass
WOART,2025-05-01,0.00170818,15,7103458333.23999977,0.00075921,14.00000000,5945316281.06499958,pass
WOART,2025-06-01,0.00402796,16,8022361517.93999958,0.00337363,14.00000000,5660332757.64000034,pass
WOART,2025-07-01,0.00446734,15,7544184456.40499973,0.00506013,14.00000000,6353239937.44999981,pass
WOART,2025-08-01,0.00430310,15,7202312003.89500046,0.00434880,14.00000000,6055389078.39500046,pass
WOART,2025-09-01,0.00548003,16,8142458143.69000053,0.00563378,14.00000000,5769405007.89500046,pass
WOART,2025-10-01,0.00629828,15,7665073173.36500072,0.00652761,13.00000000,5388702645.46000004,pass
WOART,2025-11-01,0.00593267,16,8280520145.81500053,0.00608690,14.00000000,6152458765.39999962,pass
WOART,2025-12-01,0.00644248,15,7811730511.18999958,0.00732607,13.00000000,5761845246.80500031,pass
WOART,2026-01-01,0.00743692,15,7481444092.13000011,0.00782189,13.00000000,5501996359.19999981,pass
WOART,2026-02-01,0.00855142,15,7146454505.63500023,0.00827615,14.00000000,6286488914.90999985,pass
WOART,2026-03-01,0.00856949,16,8099656141.18999958,0.00990718,14.00000000,6003353011.08999920,pass
WOART,2026-04-01,0.00571658,15,7620021453.11499977,0.00654042,14.00000000,6417248721.98499966,pass
WOART,2026-05-01,0.00585259,15,7257753481.29500008,0.00601253,14.00000000,6101009813.01999950,pass
WOART,2026-06-01,0.00531137,15,6925765036.89000034,0.00507597,14.00000000,5811076992.73999977,pass
