issuer_code,series_label,deal_name,vintage_year,months_seasoned,distribution_date,cnl_ratio,net_losses_cum,original_pool_balance
HAROT,HAROT 2017-3,Honda Auto Receivables 2017-3 Owner Trust,2017,1,2017-10-18,0.00000000,0.00000000,1000000001.37000000
HAROT,HAROT 2017-4,Honda Auto Receivables 2017-4 Owner Trust,2017,1,2017-12-21,0.00000078,1001.77000000,1282056233.88000011
HAROT,HAROT 2017-3,Honda Auto Receivables 2017-3 Owner Trust,2017,2,2017-11-20,0.00000133,1331.40000000,1000000001.37000000
HAROT,HAROT 2017-4,Honda Auto Receivables 2017-4 Owner Trust,2017,2,2018-01-22,0.00000078,1001.77000000,1282056233.88000011
HAROT,HAROT 2017-2,Honda Auto Receivables 2017-2 Owner Trust,2017,3,2017-09-15,0.00003215,42329.34000000,1316625779.28999996
HAROT,HAROT 2017-3,Honda Auto Receivables 2017-3 Owner Trust,2017,3,2017-12-18,0.00000328,3279.92000000,1000000001.37000000
HAROT,HAROT 2017-4,Honda Auto Receivables 2017-4 Owner Trust,2017,3,2018-02-21,0.00003909,50117.69000000,1282056233.88000011
HAROT,HAROT 2017-3,Honda Auto Receivables 2017-3 Owner Trust,2017,4,2018-01-18,0.00009688,96877.26000000,1000000001.37000000
HAROT,HAROT 2017-2,Honda Auto Receivables 2017-2 Owner Trust,2017,4,2017-10-16,0.00006505,85648.93000000,1316625779.28999996
HAROT,HAROT 2017-4,Honda Auto Receivables 2017-4 Owner Trust,2017,4,2018-03-21,0.00019329,247802.89000000,1282056233.88000011
HAROT,HAROT 2017-4,Honda Auto Receivables 2017-4 Owner Trust,2017,5,2018-04-23,0.00030819,395110.77000000,1282056233.88000011
HAROT,HAROT 2017-3,Honda Auto Receivables 2017-3 Owner Trust,2017,5,2018-02-20,0.00022498,224976.44000000,1000000001.37000000
HAROT,HAROT 2017-2,Honda Auto Receivables 2017-2 Owner Trust,2017,5,2017-11-15,0.00016230,213688.48000000,1316625779.28999996
