issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
GMCAR,2019,23,0.00354854,16650783.00000000,4692292736.00000000,4,2021-09-16
GMCAR,2019,24,0.00360260,16904455.00000000,4692292736.00000000,4,2021-10-18
GMCAR,2019,25,0.00367767,17256708.00000000,4692292736.00000000,4,2021-11-16
GMCAR,2019,26,0.00375023,17597154.00000000,4692292736.00000000,4,2021-12-16
GMCAR,2019,27,0.00377447,17710910.00000000,4692292736.00000000,4,2022-01-18
GMCAR,2019,28,0.00381086,17881664.00000000,4692292736.00000000,4,2022-02-16
GMCAR,2019,29,0.00379469,17805778.00000000,4692292736.00000000,4,2022-03-16
GMCAR,2019,30,0.00381403,17896567.00000000,4692292736.00000000,4,2022-04-18
GMCAR,2019,31,0.00383819,18009914.00000000,4692292736.00000000,4,2022-05-16
GMCAR,2019,32,0.00387946,18203547.00000000,4692292736.00000000,4,2022-06-16
GMCAR,2019,33,0.00386556,18138360.00000000,4692292736.00000000,4,2022-07-18
GMCAR,2019,34,0.00390514,18324079.00000000,4692292736.00000000,4,2022-08-16
GMCAR,2019,35,0.00392932,18437509.00000000,4692292736.00000000,4,2022-09-16
GMCAR,2019,36,0.00391859,18387190.00000000,4692292736.00000000,4,2022-10-17
GMCAR,2019,37,0.00393349,18457080.00000000,4692292736.00000000,4,2022-11-16
GMCAR,2019,38,0.00396553,18607415.00000000,4692292736.00000000,4,2022-12-16
GMCAR,2019,39,0.00394220,18497935.00000000,4692292736.00000000,4,2023-01-17
GMCAR,2019,40,0.00395130,18540664.00000000,4692292736.00000000,4,2023-02-16
GMCAR,2019,41,0.00398269,18687940.00000000,4692292736.00000000,4,2023-03-16
GMCAR,2019,42,0.00398011,18675863.00000000,4692292736.00000000,4,2023-04-17
GMCAR,2019,43,0.00399755,18757678.00000000,4692292736.00000000,4,2023-05-16
GMCAR,2019,44,0.00400524,18793749.00000000,4692292736.00000000,4,2023-06-16
GMCAR,2019,45,0.00402793,18900204.00000000,4692292736.00000000,4,2023-07-17
GMCAR,2020,1,0.00000000,0.00000000,5393314858.00000000,4,2020-11-16
GMCAR,2020,2,0.00004100,221106.00000000,5393314858.00000000,4,2020-12-16
GMCAR,2020,3,0.00009619,518774.00000000,5393314858.00000000,4,2021-01-19
GMCAR,2020,4,0.00022814,1230436.00000000,5393314858.00000000,4,2021-02-16
GMCAR,2020,5,0.00034503,1860874.00000000,5393314858.00000000,4,2021-03-16
GMCAR,2020,6,0.00051420,2773219.00000000,5393314858.00000000,4,2021-04-16
GMCAR,2020,7,0.00069071,3725193.00000000,5393314858.00000000,4,2021-05-17
