issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
COPAR,2023-04-01,0.00097299,6,5489568935.90999985,0.00079043,5.00000000,4092243752.13999987,pass
COPAR,2023-05-01,0.00143038,6,5294263399.45499992,0.00114345,5.00000000,3937267153.94499969,pass
COPAR,2023-06-01,0.00194985,5,4981343390.11499977,0.00248936,4.00000000,3664112607.61999989,pass
COPAR,2023-07-01,0.00151223,5,4802192492.75499916,0.00146528,4.00000000,3525272269.34499979,pass
COPAR,2023-08-01,0.00164818,5,4632011534.64000034,0.00164818,5.00000000,4632011534.64000034,pass
COPAR,2023-09-01,0.00171366,5,4465526844.48999977,0.00171366,5.00000000,4465526844.48999977,pass
COPAR,2023-10-01,0.00177360,5,4300641646.43499947,0.00177360,5.00000000,4300641646.43499947,pass
COPAR,2023-11-01,0.00172157,6,5335662488.71500015,0.00149267,5.00000000,4142157100.91499996,pass
COPAR,2023-12-01,0.00259765,5,5010453536.37000084,0.00255151,4.00000000,3869190246.65500021,pass
COPAR,2024-01-01,0.00218883,5,4838806991.10000038,0.00295497,4.00000000,3730894270.42000008,pass
COPAR,2024-02-01,0.00254836,5,4664822814.85000038,0.00274968,4.00000000,3590760391.24499989,pass
COPAR,2024-03-01,0.00223532,5,4491588000.85000038,0.00237154,4.00000000,3451687866.34000015,pass
COPAR,2024-04-01,0.00118275,5,4318939690.71500015,0.00118275,5.00000000,4318939690.71500015,pass
COPAR,2024-05-01,0.00134013,5,4146388706.04500008,0.00134013,5.00000000,4146388706.04500008,pass
COPAR,2024-06-01,0.00188863,5,3976890850.51000023,0.00188863,5.00000000,3976890850.51000023,pass
COPAR,2024-07-01,0.00211433,5,3814140339.91499996,0.00211433,5.00000000,3814140339.91499996,pass
COPAR,2024-08-01,0.00163943,5,3654003665.73500013,0.00163943,5.00000000,3654003665.73500013,pass
COPAR,2024-09-01,0.00100588,5,3492489682.42500019,0.00100588,5.00000000,3492489682.42500019,pass
COPAR,2024-10-01,0.00158103,5,3338275706.50000000,0.00158103,5.00000000,3338275706.50000000,pass
COPAR,2024-11-01,0.00197281,5,3187438338.84500027,0.00197281,5.00000000,3187438338.84500027,pass
COPAR,2024-12-01,0.00317325,6,4118062841.88500023,0.00351532,5.00000000,3038974369.37500000,pass
COPAR,2025-01-01,0.00264308,6,3919627504.08500004,0.00299028,5.00000000,2895164932.96000004,pass
COPAR,2025-02-01,0.00191707,6,3737979060.97000027,0.00170425,5.00000000,2749773749.48000002,pass
COPAR,2025-03-01,0.00057161,6,3560749616.28499985,-0.00042014,5.00000000,2608421361.55000019,pass
COPAR,2025-04-01,0.00095464,6,3386976926.92999983,0.00064499,5.00000000,2470301042.17999983,pass
COPAR,2025-05-01,0.00140134,6,3213433978.78000021,0.00140134,6.00000000,3213433978.78000021,pass
COPAR,2025-06-01,0.00067073,6,3047801931.32499981,0.00067073,6.00000000,3047801931.32499981,pass
COPAR,2025-07-01,0.00085451,6,2889159027.54500008,0.00085451,6.00000000,2889159027.54500008,pass
COPAR,2025-08-01,0.00149746,6,2732635120.55000019,0.00149746,6.00000000,2732635120.55000019,pass
COPAR,2025-09-01,0.00274486,5,2456585003.84000015,0.00274486,5.00000000,2456585003.84000015,pass
COPAR,2025-10-01,0.00174598,5,2321756127.18499994,0.00174598,5.00000000,2321756127.18499994,pass
COPAR,2025-11-01,0.00038451,5,2189362320.94000006,0.00038451,5.00000000,2189362320.94000006,pass
COPAR,2025-12-01,0.00128700,6,3474175694.08500004,0.00176979,5.00000000,2066880054.30999994,pass
COPAR,2026-01-01,0.00086292,6,3282296445.98000002,0.00022192,5.00000000,1948824507.16499996,pass
COPAR,2026-02-01,0.00108328,6,3111337872.28999996,0.00087214,5.00000000,1827822084.10999990,pass
COPAR,2026-03-01,-0.00043677,6,2948043079.32999992,-0.00128966,5.00000000,1713058759.78500009,pass
COPAR,2026-04-01,0.00111359,6,2787232479.06500006,0.00098712,5.00000000,1600718473.75000000,pass
COPAR,2026-05-01,0.00050121,5,2454738714.51499987,0.00050121,5.00000000,2454738714.51499987,pass
COPAR,2026-06-01,0.00181185,5,2324593203.50000000,0.00181185,5.00000000,2324593203.50000000,pass
COPAR,2026-07-01,0.00195238,4,2018230909.61999989,0.00195238,4.00000000,2018230909.61999989,pass
