issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
HAROT,2021-07-01,0.00016027,13,8868179796.33499908,0.00014273,11.00000000,6011951295.64500046,pass
HAROT,2021-08-01,0.00023051,13,8338330507.92000008,0.00026988,12.00000000,6874292902.19499969,pass
HAROT,2021-09-01,0.00049840,13,9430544991.08499908,0.00047528,11.00000000,6435967973.28999996,pass
HAROT,2021-10-01,0.00034806,13,8962276761.37000084,0.00026736,11.00000000,6082550486.78499985,pass
HAROT,2021-11-01,0.00057487,13,8460923500.37500000,0.00065958,12.00000000,6986626908.75000000,pass
HAROT,2021-12-01,0.00054402,13,9572409610.62999916,0.00074415,11.00000000,6562152196.92000008,pass
HAROT,2022-01-01,0.00043326,13,9106084696.04000092,0.00042161,11.00000000,6207834838.56500053,pass
HAROT,2022-02-01,0.00077883,13,8598397732.85499954,0.00094050,12.00000000,7120359997.77499962,pass
HAROT,2022-03-01,0.00033583,13,9716277875.21999931,0.00029073,11.00000000,6698075678.90999985,pass
HAROT,2022-04-01,0.00028450,13,9246710445.11499977,0.00032576,11.00000000,6337237030.30500031,pass
HAROT,2022-05-01,0.00051669,13,8732338252.46500015,0.00062240,12.00000000,7248214097.89500046,pass
HAROT,2022-06-01,0.00029452,12,8260279275.39499950,0.00023962,11.00000000,6826746870.29999924,pass
HAROT,2022-07-01,0.00105242,12,7864299653.32499981,0.00096679,11.00000000,6480646212.77000046,pass
HAROT,2022-08-01,0.00083699,12,7426017785.59999943,0.00083699,12.00000000,7426017785.59999943,pass
HAROT,2022-09-01,0.00103912,12,8065327128.84500027,0.00119676,11.00000000,7002919604.20499992,pass
HAROT,2022-10-01,0.00047432,12,7680486991.98500061,0.00054735,11.00000000,6652318528.10000038,pass
HAROT,2022-11-01,0.00120845,12,7248489315.96500015,0.00125023,11.00000000,6253465061.44999981,pass
HAROT,2022-12-01,0.00041106,11,6843188901.53499985,0.00033582,10.00000000,5879573430.62500000,pass
HAROT,2023-01-01,0.00174040,11,6464907669.44999981,0.00181547,10.00000000,5532297197.94499969,pass
HAROT,2023-02-01,0.00106289,10,6097951789.60999966,0.00106289,10.00000000,6097951789.60999966,pass
HAROT,2023-03-01,0.00073773,11,7400038779.19999981,0.00092797,10.00000000,5805799266.06000042,pass
HAROT,2023-04-01,-0.00003186,11,7052646291.23499966,-0.00003902,10.00000000,5511413311.51000023,pass
HAROT,2023-05-01,0.00052142,11,6648848974.57500076,0.00067187,10.00000000,5159986182.19499969,pass
HAROT,2023-06-01,0.00054287,11,7861603933.42000008,0.00068232,9.00000000,4829906297.27000046,pass
HAROT,2023-07-01,0.00057401,11,7433518536.81500053,0.00045525,9.00000000,4504201032.37500000,pass
HAROT,2023-08-01,0.00135858,10,7030951791.51500034,0.00171409,9.00000000,5540228153.59500027,pass
HAROT,2023-09-01,0.00109354,11,8575819535.69999981,0.00146752,9.00000000,5274289461.13999939,pass
HAROT,2023-10-01,0.00179294,11,8208642389.73999977,0.00200699,9.00000000,5015036679.40500069,pass
HAROT,2023-11-01,0.00134950,11,7796684555.06999969,0.00173954,10.00000000,6059646294.25500011,pass
HAROT,2023-12-01,0.00101085,11,9231811168.25000000,0.00127783,9.00000000,5723474333.64000034,pass
HAROT,2024-01-01,0.00112538,11,8823088060.22500038,0.00138403,9.00000000,5459799430.34500027,pass
HAROT,2024-02-01,0.00287811,11,8355520519.91499996,0.00254520,10.00000000,6673917543.68999958,pass
HAROT,2024-03-01,0.00182223,11,9992646345.49500084,0.00222496,9.00000000,6278792522.27499962,pass
HAROT,2024-04-01,0.00109279,11,9539177347.00500107,0.00095375,9.00000000,5986247804.77999973,pass
HAROT,2024-05-01,0.00103241,11,9120006053.43000031,0.00100579,10.00000000,7199899019.20499992,pass
HAROT,2024-06-01,0.00100740,12,10798979331.76499939,0.00114865,10.00000000,6857948776.15999985,pass
HAROT,2024-07-01,0.00122316,12,10309345581.33499908,0.00115394,10.00000000,6535290173.16499996,pass
HAROT,2024-08-01,0.00168847,12,9864725021.92000008,0.00175587,11.00000000,7943339887.26000023,pass
HAROT,2024-09-01,0.00161571,13,11432528245.54500008,0.00178495,11.00000000,7493152939.55999947,pass
HAROT,2024-10-01,0.00175717,12,10832509305.42000008,0.00196751,10.00000000,7066852408.77500057,pass
HAROT,2024-11-01,0.00157549,13,12441042585.38999939,0.00199879,11.00000000,8447077020.87999916,pass
HAROT,2024-12-01,0.00174380,13,11793598814.76499939,0.00223747,11.00000000,7976247305.18499947,pass
HAROT,2025-01-01,0.00233144,12,11202133974.13999939,0.00199895,10.00000000,7523354038.31500053,pass
HAROT,2025-02-01,0.00328940,12,10686998453.01499939,0.00314339,11.00000000,8846161898.26499939,pass
HAROT,2025-03-01,0.00207471,13,12465491656.38999939,0.00246696,11.00000000,8348380560.14500046,pass
HAROT,2025-04-01,0.00181696,12,11784257873.13999939,0.00219924,11.00000000,9561361813.50000000,pass
HAROT,2025-05-01,0.00168847,12,11223005978.64500046,0.00172833,11.00000000,9082030482.73500061,pass
HAROT,2025-06-01,0.00083204,13,13014706733.53499985,0.00070645,11.00000000,8555755356.09999943,pass
HAROT,2025-07-01,0.00161907,12,12310841200.91500092,0.00189816,10.00000000,8056339540.73500061,pass
HAROT,2025-08-01,0.00218361,12,11736007803.06999969,0.00227430,11.00000000,9549773210.20499992,pass
HAROT,2025-09-01,0.00246834,13,13498593260.13000107,0.00279125,11.00000000,8997148073.77499962,pass
HAROT,2025-10-01,0.00272752,12,12765785427.10499954,0.00318882,10.00000000,8471540535.42000008,pass
HAROT,2025-11-01,0.00291505,12,12168808099.04000092,0.00295332,11.00000000,9982643121.29500008,pass
HAROT,2025-12-01,0.00229736,13,14012000378.05500031,0.00257231,11.00000000,9504232750.16500092,pass
HAROT,2026-01-01,0.00264120,13,13342172486.83499908,0.00307605,11.00000000,9038118294.97999954,pass
HAROT,2026-02-01,0.00370786,13,12658464039.70999908,0.00381752,12.00000000,10466951903.64999962,pass
HAROT,2026-03-01,0.00231098,13,14402881969.13500023,0.00269739,11.00000000,9896188218.87000084,pass
HAROT,2026-04-01,0.00211593,13,13668404258.06000137,0.00212615,11.00000000,9376087362.57500076,pass
HAROT,2026-05-01,0.00168991,13,12982051825.68499947,0.00169172,12.00000000,10803222724.71999931,pass
HAROT,2026-06-01,0.00183322,13,12337236693.10499954,0.00167896,12.00000000,10240789721.80500031,pass
HAROT,2026-07-01,0.00203129,13,11718174039.60000038,0.00187871,12.00000000,9702411081.80999947,pass
