issuer_code,series_label,deal_name,vintage_year,months_seasoned,distribution_date,cnl_ratio,net_losses_cum,original_pool_balance
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,1,2023-11-15,0.00071055,497384.77000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,2,2023-12-15,0.00202300,1416111.28000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,3,2024-01-16,0.00691871,4843122.62000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,4,2024-02-15,0.01602064,11214507.43000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,5,2024-03-15,0.02499912,17499480.97000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,6,2024-04-15,0.03313455,23194315.07000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,7,2024-05-15,0.04097654,28683737.85000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,8,2024-06-17,0.05107962,35755928.86000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,9,2024-07-15,0.06158538,43110003.44000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,10,2024-08-15,0.07015581,49109335.14000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,11,2024-09-16,0.07985400,55898107.13000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,12,2024-10-15,0.08837970,61866129.31000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,13,2024-11-15,0.09691902,67843691.37000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,14,2024-12-16,0.10680449,74763554.25000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,15,2025-01-15,0.11561648,80931982.86000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,16,2025-02-18,0.12551064,87857934.95000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,17,2025-03-17,0.13312534,93188252.20000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,18,2025-04-15,0.14242510,99698120.97000000,700003859.00000000
BLAST,BLAST 2023-1,Bridgecrest Lending Auto Securitization Trust 2023-1,2023,19,2025-05-15,0.14944158,104609681.88000000,700003859.00000000
