issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
FCAOT,2017,43,0.00707639,36271695.37000000,5125735434.13999939,3,2021-06-15
FCAOT,2017,44,0.00705157,36144470.57000000,5125735434.13999939,3,2021-07-15
FCAOT,2017,45,0.00707458,36262427.28000000,5125735434.13999939,3,2021-08-16
FCAOT,2017,46,0.00747704,23391128.55000000,3128392140.67000008,2,2021-04-15
FCAOT,2018,1,0.00000591,17089.21000000,2889498594.13000011,2,2018-11-15
FCAOT,2018,2,0.00001901,54941.93000000,2889498594.13000011,2,2018-12-17
FCAOT,2018,3,0.00013132,379445.14000000,2889498594.13000011,2,2019-01-15
FCAOT,2018,4,0.00038183,1103307.04000000,2889498594.13000011,2,2019-02-15
FCAOT,2018,5,0.00059269,1712574.11000000,2889498594.13000011,2,2019-03-15
FCAOT,2018,6,0.00089036,2572706.47000000,2889498594.13000011,2,2019-04-15
FCAOT,2018,7,0.00120132,3471203.91000000,2889498594.13000011,2,2019-05-15
FCAOT,2018,8,0.00140525,4060474.32000000,2889498594.13000011,2,2019-06-17
FCAOT,2018,9,0.00174763,5049783.82000000,2889498594.13000011,2,2019-07-15
FCAOT,2018,10,0.00206437,5965007.97000000,2889498594.13000011,2,2019-08-15
FCAOT,2018,11,0.00237670,6867464.70000000,2889498594.13000011,2,2019-09-16
FCAOT,2018,12,0.00270403,7813291.44000000,2889498594.13000011,2,2019-10-15
FCAOT,2018,13,0.00302694,8746330.91000000,2889498594.13000011,2,2019-11-15
FCAOT,2018,14,0.00328296,9486112.51000000,2889498594.13000011,2,2019-12-16
FCAOT,2018,15,0.00355679,10277351.53000000,2889498594.13000011,2,2020-01-15
FCAOT,2018,16,0.00383918,11093316.58000000,2889498594.13000011,2,2020-02-18
FCAOT,2018,17,0.00407561,11776468.29000000,2889498594.13000011,2,2020-03-16
FCAOT,2018,18,0.00434915,12566866.17000000,2889498594.13000011,2,2020-04-15
FCAOT,2018,19,0.00461473,13334259.50000000,2889498594.13000011,2,2020-05-15
FCAOT,2018,20,0.00483897,13982195.28000000,2889498594.13000011,2,2020-06-15
FCAOT,2018,21,0.00500986,14475976.64000000,2889498594.13000011,2,2020-07-15
FCAOT,2018,22,0.00528138,15260533.86000000,2889498594.13000011,2,2020-08-17
FCAOT,2018,23,0.00544718,15739632.23000000,2889498594.13000011,2,2020-09-15
FCAOT,2018,24,0.00554748,16029437.19000000,2889498594.13000011,2,2020-10-15
FCAOT,2018,25,0.00564055,16298363.55000000,2889498594.13000011,2,2020-11-16
FCAOT,2018,26,0.00580088,16761633.68000000,2889498594.13000011,2,2020-12-15
