issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
GMCAR,2025-04-01,0.00405544,16,10431277357.50000000,0.00442788,15.00000000,8970919002.00000000,pass
GMCAR,2025-05-01,0.00521018,16,9880985443.50000000,0.00532815,15.00000000,8475555502.50000000,pass
GMCAR,2025-06-01,0.00432831,16,10288189718.00000000,0.00496284,14.00000000,7999292150.50000000,pass
GMCAR,2025-07-01,0.00379499,16,9783723874.50000000,0.00386539,15.00000000,8909747252.00000000,pass
GMCAR,2025-08-01,0.00390619,17,10262726358.00000000,0.00437732,15.00000000,8479734623.50000000,pass
GMCAR,2025-09-01,0.00472571,17,9705648199.00000000,0.00550220,15.00000000,8001210186.50000000,pass
GMCAR,2025-10-01,0.00443325,16,9195767613.50000000,0.00458212,14.00000000,7551092054.00000000,pass
GMCAR,2025-11-01,0.00506706,17,9682530716.50000000,0.00562032,15.00000000,7919877913.00000000,pass
GMCAR,2025-12-01,0.00438556,17,9168735557.00000000,0.00496619,15.00000000,7473873062.50000000,pass
GMCAR,2026-01-01,0.00732359,16,8682513748.00000000,0.00783054,15.00000000,7822667938.00000000,pass
GMCAR,2026-02-01,0.00443712,17,9484554877.00000000,0.00540639,15.00000000,7367414814.50000000,pass
GMCAR,2026-03-01,0.00606242,16,8980344677.50000000,0.00682298,14.00000000,6941727985.00000000,pass
GMCAR,2026-04-01,0.00529424,16,8554132901.00000000,0.00548130,15.00000000,7362438130.50000000,pass
GMCAR,2026-05-01,0.00446044,17,9357129609.50000000,0.00519480,15.00000000,6906605521.50000000,pass
GMCAR,2026-06-01,0.00497614,16,8835867089.00000000,0.00608204,14.00000000,6478310905.00000000,pass
GMCAR,2026-07-01,0.00722541,13,6372293624.00000000,0.00722541,13.00000000,6372293624.00000000,pass
GMCAR,2026-08-01,0.00588344,15,7885159580.50000000,0.00582907,14.00000000,6723832064.00000000,pass
