issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
VALET,2018-08-01,0.00441276,1,1397944322.55000019,,,,pass
VALET,2018-09-01,0.00698907,1,1327727963.23500013,,,,pass
VALET,2018-10-01,0.00641187,1,1283995800.67000008,,,,pass
VALET,2018-11-01,0.00444387,1,1241124462.19000006,,,,pass
VALET,2018-12-01,0.00514442,2,2255248207.34499979,,,,pass
VALET,2019-01-01,0.00749160,2,2158054359.94999981,0.00731275,1.00000000,1158134090.53999996,pass
VALET,2019-02-01,0.00929311,2,2082829722.45499992,0.01203697,1.00000000,1117519288.70000005,pass
VALET,2019-03-01,0.00547298,2,2010410833.76000023,0.00586067,1.00000000,1078193250.63000011,pass
VALET,2019-04-01,0.00633138,2,1939885421.20000005,0.00587975,1.00000000,1039714021.14000010,pass
VALET,2019-05-01,0.00233966,2,1867335191.47500014,0.00233966,2.00000000,1867335191.47500014,pass
VALET,2019-06-01,0.00271433,2,1795582460.24000001,0.00271433,2.00000000,1795582460.24000001,pass
VALET,2019-07-01,0.00474825,2,1729435576.15499997,0.00474825,2.00000000,1729435576.15499997,pass
VALET,2019-08-01,0.00804473,2,1663705201.27999997,0.00804473,2.00000000,1663705201.27999997,pass
VALET,2019-09-01,0.00642209,2,1596984907.77500010,0.00642209,2.00000000,1596984907.77500010,pass
VALET,2019-10-01,0.00786064,2,1533849374.25500011,0.00786064,2.00000000,1533849374.25500011,pass
VALET,2019-11-01,0.00283492,2,1471155860.45499992,0.00283492,2.00000000,1471155860.45499992,pass
VALET,2019-12-01,0.00440816,2,1410776157.46499991,0.00440816,2.00000000,1410776157.46499991,pass
VALET,2020-01-01,0.00838120,2,1352524079.34000015,0.00838120,2.00000000,1352524079.34000015,pass
VALET,2020-02-01,0.00691183,2,1293620513.43499994,0.00691183,2.00000000,1293620513.43499994,pass
VALET,2020-03-01,0.00246306,2,1237516026.61000013,0.00246306,2.00000000,1237516026.61000013,pass
VALET,2020-04-01,0.00458487,2,1182625303.70000005,0.00458487,2.00000000,1182625303.70000005,pass
VALET,2020-05-01,0.00524363,2,1129806344.27500010,0.00524363,2.00000000,1129806344.27500010,pass
VALET,2020-06-01,0.00320006,3,2330344146.18000031,0.00220230,2.00000000,1080579834.92000008,pass
VALET,2020-07-01,0.00782508,3,2215837574.14499998,0.00341929,2.00000000,1028781378.17500007,pass
VALET,2020-08-01,0.00480441,3,2120364242.71999979,0.00242913,2.00000000,975166861.72500002,pass
VALET,2020-09-01,0.00313007,3,2026096485.32500005,0.00064439,2.00000000,922062275.13499999,pass
VALET,2020-10-01,0.00447790,3,1932802278.48000002,0.00007316,2.00000000,869580691.32500005,pass
VALET,2020-11-01,0.00230870,3,1844744420.44999981,0.00230870,3.00000000,1844744420.44999981,pass
VALET,2020-12-01,0.00502104,3,1761820368.17000008,0.00502104,3.00000000,1761820368.17000008,pass
VALET,2021-01-01,0.00622639,3,1678592846.90499997,0.00622639,3.00000000,1678592846.90499997,pass
VALET,2021-02-01,0.00584873,3,1597019878.03499985,0.00584873,3.00000000,1597019878.03499985,pass
VALET,2021-03-01,0.00570421,3,1521523133.73499990,0.00570421,3.00000000,1521523133.73499990,pass
VALET,2021-04-01,-0.00177380,3,1440062559.28499985,-0.00177380,3.00000000,1440062559.28499985,pass
VALET,2021-05-01,-0.00328970,3,1356038942.36500001,-0.00328970,3.00000000,1356038942.36500001,pass
VALET,2021-06-01,-0.00261537,3,1280566777.36500001,-0.00261537,3.00000000,1280566777.36500001,pass
VALET,2021-07-01,-0.00108569,3,1209257518.60500002,-0.00108569,3.00000000,1209257518.60500002,pass
VALET,2021-08-01,-0.00314311,3,1139890278.27999997,-0.00314311,3.00000000,1139890278.27999997,pass
VALET,2021-09-01,-0.00057789,3,1072725595.81999993,-0.00057789,3.00000000,1072725595.81999993,pass
