issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
HART,2017,1,0.00016050,372298.12000000,2319603487.93000031,2,2017-09-15
HART,2017,2,0.00042628,988811.49000000,2319603487.93000031,2,2017-10-16
HART,2017,3,0.00102413,2375569.43000000,2319603487.93000031,2,2017-11-15
HART,2017,4,0.00162453,3768276.63000000,2319603487.93000031,2,2017-12-15
HART,2017,5,0.00241552,5603040.93000000,2319603487.93000031,2,2018-01-16
HART,2017,6,0.00298758,6929998.47000000,2319603487.93000031,2,2018-02-15
HART,2017,7,0.00368972,8558680.78000000,2319603487.93000031,2,2018-03-15
HART,2017,8,0.00409213,9492112.39000000,2319603487.93000031,2,2018-04-16
HART,2017,9,0.00479273,11117238.54000000,2319603487.93000031,2,2018-05-15
HART,2017,10,0.00539361,12511028.30000000,2319603487.93000031,2,2018-06-15
HART,2017,11,0.00594429,13788390.25000000,2319603487.93000031,2,2018-07-16
HART,2017,12,0.00616443,14299026.87000000,2319603487.93000031,2,2018-08-15
HART,2017,13,0.00662488,15367093.67000000,2319603487.93000031,2,2018-09-17
HART,2017,14,0.00696071,16146082.38000000,2319603487.93000031,2,2018-10-15
HART,2017,15,0.00728066,16888250.69000000,2319603487.93000031,2,2018-11-15
HART,2017,16,0.00756295,17543051.39000000,2319603487.93000031,2,2018-12-17
HART,2017,17,0.00784675,18201351.88000000,2319603487.93000031,2,2019-01-15
HART,2017,18,0.00813901,18879265.86000000,2319603487.93000031,2,2019-02-15
HART,2017,19,0.00857569,19892189.88000000,2319603487.93000031,2,2019-03-15
HART,2017,20,0.00896009,20783845.73000000,2319603487.93000031,2,2019-04-15
HART,2017,21,0.00912295,21161630.96000000,2319603487.93000031,2,2019-05-15
HART,2017,22,0.00941276,21833862.60000000,2319603487.93000031,2,2019-06-17
HART,2017,23,0.00950342,22044177.52000000,2319603487.93000031,2,2019-07-15
HART,2017,24,0.00979816,22727835.34000000,2319603487.93000031,2,2019-08-15
HART,2017,25,0.00991886,23007829.96000000,2319603487.93000031,2,2019-09-16
HART,2017,26,0.01003130,23268629.08000000,2319603487.93000031,2,2019-10-15
HART,2017,27,0.01018902,23634485.19000000,2319603487.93000031,2,2019-11-15
HART,2017,28,0.01041724,24163871.72000000,2319603487.93000031,2,2019-12-16
HART,2017,29,0.01058646,24556393.59000000,2319603487.93000031,2,2020-01-15
HART,2017,30,0.01074969,24935022.93000000,2319603487.93000031,2,2020-02-18
HART,2017,31,0.01102604,25576039.16000000,2319603487.93000031,2,2020-03-16
HART,2017,32,0.01113401,25826484.33000000,2319603487.93000031,2,2020-04-15
HART,2017,33,0.01138245,26402761.00000000,2319603487.93000031,2,2020-05-15
HART,2017,34,0.01151078,26700440.39000000,2319603487.93000031,2,2020-06-15
HART,2017,35,0.01161355,26938823.84000000,2319603487.93000031,2,2020-07-15
HART,2017,36,0.01173185,27213247.45000000,2319603487.93000031,2,2020-08-17
HART,2017,37,0.01190220,27608384.23000000,2319603487.93000031,2,2020-09-15
HART,2017,38,0.01199686,27827947.67000000,2319603487.93000031,2,2020-10-15
HART,2017,39,0.01212308,28120746.93000000,2319603487.93000031,2,2020-11-16
HART,2017,40,0.01212613,28127823.50000000,2319603487.93000031,2,2020-12-15
HART,2017,41,0.01214352,28168157.01000000,2319603487.93000031,2,2021-01-15
HART,2017,42,0.01216159,28210062.84000000,2319603487.93000031,2,2021-02-16
HART,2017,43,0.01215175,28187237.64000000,2319603487.93000031,2,2021-03-15
HART,2017,44,0.01215223,28188344.92000000,2319603487.93000031,2,2021-04-15
HART,2017,45,0.01209121,28046819.59000000,2319603487.93000031,2,2021-05-17
HART,2017,46,0.01200721,27851971.35000000,2319603487.93000031,2,2021-06-15
HART,2017,47,0.01200934,27856903.02000000,2319603487.93000031,2,2021-07-15
HART,2017,48,0.01201331,27866122.38000000,2319603487.93000031,2,2021-08-16
HART,2017,49,0.01197976,27788301.44000000,2319603487.93000031,2,2021-09-15
HART,2017,50,0.01188653,27572039.44000000,2319603487.93000031,2,2021-10-15
HART,2017,51,0.01183854,27460728.96000000,2319603487.93000031,2,2021-11-15
HART,2018,1,0.00017546,307724.34000000,1753856096.84999990,2,2019-01-15
HART,2018,2,0.00034221,600187.78000000,1753856096.84999990,2,2019-02-15
HART,2018,3,0.00080531,1412402.26000000,1753856096.84999990,2,2019-03-15
HART,2018,4,0.00121794,2136090.10000000,1753856096.84999990,2,2019-04-15
HART,2018,5,0.00158014,2771340.72000000,1753856096.84999990,2,2019-05-15
HART,2018,6,0.00204119,3579959.10000000,1753856096.84999990,2,2019-06-17
HART,2018,7,0.00245961,4313803.34000000,1753856096.84999990,2,2019-07-15
HART,2018,8,0.00277179,4861323.75000000,1753856096.84999990,2,2019-08-15
HART,2018,9,0.00326511,5726527.40000000,1753856096.84999990,2,2019-09-16
HART,2018,10,0.00363687,6378537.88000000,1753856096.84999990,2,2019-10-15
HART,2018,11,0.00399427,7005383.55000000,1753856096.84999990,2,2019-11-15
HART,2018,12,0.00440225,7720915.74000000,1753856096.84999990,2,2019-12-16
HART,2018,13,0.00466270,8177703.06000000,1753856096.84999990,2,2020-01-15
HART,2018,14,0.00496766,8712559.45000000,1753856096.84999990,2,2020-02-18
HART,2018,15,0.00531639,9324178.20000000,1753856096.84999990,2,2020-03-16
HART,2018,16,0.00576640,10113429.41000000,1753856096.84999990,2,2020-04-15
HART,2018,17,0.00614392,10775548.90000000,1753856096.84999990,2,2020-05-15
HART,2018,18,0.00638203,11193157.28000000,1753856096.84999990,2,2020-06-15
HART,2018,19,0.00680457,11934229.50000000,1753856096.84999990,2,2020-07-15
HART,2018,20,0.00708565,12427206.11000000,1753856096.84999990,2,2020-08-17
HART,2018,21,0.00741162,12998915.84000000,1753856096.84999990,2,2020-09-15
HART,2018,22,0.00753995,13223982.65000000,1753856096.84999990,2,2020-10-15
HART,2018,23,0.00769404,13494230.97000000,1753856096.84999990,2,2020-11-16
HART,2018,24,0.00791183,13876211.52000000,1753856096.84999990,2,2020-12-15
HART,2018,25,0.00810656,14217747.48000000,1753856096.84999990,2,2021-01-15
HART,2018,26,0.00825897,14485051.29000000,1753856096.84999990,2,2021-02-16
HART,2018,27,0.00834541,14636653.07000000,1753856096.84999990,2,2021-03-15
HART,2018,28,0.00834627,14638158.42000000,1753856096.84999990,2,2021-04-15
HART,2018,29,0.00839871,14730123.71000000,1753856096.84999990,2,2021-05-17
HART,2018,30,0.00834872,14642453.25000000,1753856096.84999990,2,2021-06-15
HART,2018,31,0.00845223,14823987.95000000,1753856096.84999990,2,2021-07-15
HART,2018,32,0.00861562,15110562.51000000,1753856096.84999990,2,2021-08-16
HART,2018,33,0.00859945,15082190.82000000,1753856096.84999990,2,2021-09-15
HART,2018,34,0.00860075,15084486.05000000,1753856096.84999990,2,2021-10-15
HART,2018,35,0.00863248,15140124.42000000,1753856096.84999990,2,2021-11-15
HART,2018,36,0.00864100,15155063.77000000,1753856096.84999990,2,2021-12-15
HART,2018,37,0.00858318,15053662.06000000,1753856096.84999990,2,2022-01-18
HART,2018,38,0.00855450,15003370.33000000,1753856096.84999990,2,2022-02-15
HART,2018,39,0.00851272,14930082.08000000,1753856096.84999990,2,2022-03-15
HART,2018,40,0.00851166,14928219.24000000,1753856096.84999990,2,2022-04-15
HART,2018,41,0.00842062,14768556.60000000,1753856096.84999990,2,2022-05-16
HART,2018,42,0.00838849,14712204.82000000,1753856096.84999990,2,2022-06-15
HART,2018,43,0.00840756,14745650.55000000,1753856096.84999990,2,2022-07-15
HART,2018,44,0.00840058,14733401.25000000,1753856096.84999990,2,2022-08-15
HART,2018,45,0.00839670,14726600.28000000,1753856096.84999990,2,2022-09-15
HART,2018,46,0.00922349,9041071.24000000,980222708.54999995,1,2022-02-15
HART,2018,47,0.00924651,9063639.25000000,980222708.54999995,1,2022-03-15
HART,2018,48,0.00924809,9065184.53000000,980222708.54999995,1,2022-04-15
HART,2018,49,0.00919725,9015353.60000000,980222708.54999995,1,2022-05-16
HART,2019,1,0.00014931,338460.19000000,2266903746.22000027,2,2019-12-16
HART,2019,2,0.00061907,1403374.58000000,2266903746.22000027,2,2020-01-15
HART,2019,3,0.00118334,2682512.52000000,2266903746.22000027,2,2020-02-18
HART,2019,4,0.00171047,3877460.77000000,2266903746.22000027,2,2020-03-16
HART,2019,5,0.00249866,5664229.62000000,2266903746.22000027,2,2020-04-15
HART,2019,6,0.00319753,7248491.61000000,2266903746.22000027,2,2020-05-15
HART,2019,7,0.00397755,9016713.07000000,2266903746.22000027,2,2020-06-15
HART,2019,8,0.00445640,10102224.26000000,2266903746.22000027,2,2020-07-15
HART,2019,9,0.00501339,11364865.34000000,2266903746.22000027,2,2020-08-17
HART,2019,10,0.00543817,12327805.43000000,2266903746.22000027,2,2020-09-15
HART,2019,11,0.00600115,13604031.66000000,2266903746.22000027,2,2020-10-15
HART,2019,12,0.00645249,14627174.30000000,2266903746.22000027,2,2020-11-16
HART,2019,13,0.00704358,15967118.26000000,2266903746.22000027,2,2020-12-15
HART,2019,14,0.00744895,16886054.49000000,2266903746.22000027,2,2021-01-15
HART,2019,15,0.00770885,17475211.76000000,2266903746.22000027,2,2021-02-16
HART,2019,16,0.00789312,17892946.88000000,2266903746.22000027,2,2021-03-15
HART,2019,17,0.00811589,18397937.25000000,2266903746.22000027,2,2021-04-15
HART,2019,18,0.00823139,18659760.40000000,2266903746.22000027,2,2021-05-17
HART,2019,19,0.00845537,19167518.25000000,2266903746.22000027,2,2021-06-15
HART,2019,20,0.00860404,19504525.06000000,2266903746.22000027,2,2021-07-15
HART,2019,21,0.00872603,19781081.14000000,2266903746.22000027,2,2021-08-16
HART,2019,22,0.00878955,19925064.94000000,2266903746.22000027,2,2021-09-15
HART,2019,23,0.00890125,20178286.79000000,2266903746.22000027,2,2021-10-15
HART,2019,24,0.00890566,20188269.93000000,2266903746.22000027,2,2021-11-15
HART,2019,25,0.00900246,20407699.23000000,2266903746.22000027,2,2021-12-15
