issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
CRVNAP,2020,1,0.00010406,42144.00000000,405000000.11000001,1,2021-01-08
CRVNAP,2020,2,0.00033203,134474.00000000,405000000.11000001,1,2021-02-08
CRVNAP,2020,3,0.00059284,240100.00000000,405000000.11000001,1,2021-03-08
CRVNAP,2020,4,0.00109188,442211.00000000,405000000.11000001,1,2021-04-08
CRVNAP,2020,5,0.00155215,628622.00000000,405000000.11000001,1,2021-05-10
CRVNAP,2020,6,0.00181484,735009.00000000,405000000.11000001,1,2021-06-08
CRVNAP,2020,7,0.00187531,759499.00000000,405000000.11000001,1,2021-07-08
CRVNAP,2020,8,0.00204699,829030.00000000,405000000.11000001,1,2021-08-09
CRVNAP,2020,9,0.00239249,968958.00000000,405000000.11000001,1,2021-09-08
CRVNAP,2020,10,0.00303751,1230190.00000000,405000000.11000001,1,2021-10-08
CRVNAP,2020,11,0.00305225,1236160.00000000,405000000.11000001,1,2021-11-08
CRVNAP,2020,12,0.00337038,1365004.00000000,405000000.11000001,1,2021-12-08
CRVNAP,2020,13,0.00391274,1584659.00000000,405000000.11000001,1,2022-01-10
CRVNAP,2020,14,0.00413848,1676083.00000000,405000000.11000001,1,2022-02-08
CRVNAP,2020,15,0.00450968,1826419.00000000,405000000.11000001,1,2022-03-08
CRVNAP,2020,16,0.00496510,2010867.00000000,405000000.11000001,1,2022-04-08
CRVNAP,2020,17,0.00522431,2115844.00000000,405000000.11000001,1,2022-05-09
CRVNAP,2020,18,0.00505955,2049116.00000000,405000000.11000001,1,2022-06-08
CRVNAP,2020,19,0.00517590,2096240.00000000,405000000.11000001,1,2022-07-08
CRVNAP,2020,20,0.00542403,2196732.00000000,405000000.11000001,1,2022-08-08
CRVNAP,2020,21,0.00591198,2394353.00000000,405000000.11000001,1,2022-09-08
CRVNAP,2020,22,0.00648611,2626874.00000000,405000000.11000001,1,2022-10-11
CRVNAP,2020,23,0.00693017,2806717.00000000,405000000.11000001,1,2022-11-08
CRVNAP,2020,24,0.00732116,2965071.00000000,405000000.11000001,1,2022-12-08
CRVNAP,2020,25,0.00774806,3137965.00000000,405000000.11000001,1,2023-01-09
CRVNAP,2020,26,0.00767465,3108235.00000000,405000000.11000001,1,2023-02-08
CRVNAP,2020,27,0.00800011,3240046.00000000,405000000.11000001,1,2023-03-08
CRVNAP,2020,28,0.00865263,3504316.00000000,405000000.11000001,1,2023-04-10
CRVNAP,2020,29,0.00885976,3588204.00000000,405000000.11000001,1,2023-05-08
CRVNAP,2020,30,0.00903282,3658292.00000000,405000000.11000001,1,2023-06-08
CRVNAP,2020,31,0.00905146,3665842.00000000,405000000.11000001,1,2023-07-10
CRVNAP,2020,32,0.00931508,3772607.00000000,405000000.11000001,1,2023-08-08
CRVNAP,2020,33,0.00982027,3977210.00000000,405000000.11000001,1,2023-09-08
CRVNAP,2020,34,0.01000553,4052239.00000000,405000000.11000001,1,2023-10-10
CRVNAP,2020,35,0.01016043,4114976.00000000,405000000.11000001,1,2023-11-08
CRVNAP,2020,36,0.01081307,4379294.00000000,405000000.11000001,1,2023-12-08
CRVNAP,2020,37,0.01151905,4665217.00000000,405000000.11000001,1,2024-01-08
CRVNAP,2020,38,0.01184255,4796234.00000000,405000000.11000001,1,2024-02-08
CRVNAP,2020,39,0.01179400,4776569.00000000,405000000.11000001,1,2024-03-08
CRVNAP,2020,40,0.01190397,4821108.00000000,405000000.11000001,1,2024-04-08
CRVNAP,2020,41,0.01194287,4836861.00000000,405000000.11000001,1,2024-05-08
CRVNAP,2020,42,0.01199426,4857675.00000000,405000000.11000001,1,2024-06-10
CRVNAP,2020,43,0.01224372,4958707.00000000,405000000.11000001,1,2024-07-08
CRVNAP,2020,44,0.01262856,5114568.00000000,405000000.11000001,1,2024-08-08
CRVNAP,2020,45,0.01287994,5216374.00000000,405000000.11000001,1,2024-09-09
CRVNAP,2020,46,0.01322113,5354559.00000000,405000000.11000001,1,2024-10-08
CRVNAP,2020,47,0.01348827,5462750.00000000,405000000.11000001,1,2024-11-08
CRVNAP,2020,48,0.01372388,5558170.00000000,405000000.11000001,1,2024-12-09
CRVNAP,2020,49,0.01400518,5672098.00000000,405000000.11000001,1,2025-01-08
CRVNAP,2020,50,0.01435322,5813056.00000000,405000000.11000001,1,2025-02-10
CRVNAP,2020,51,0.01448568,5866700.00000000,405000000.11000001,1,2025-03-10
CRVNAP,2020,52,0.01463576,5927482.00000000,405000000.11000001,1,2025-04-08
CRVNAP,2020,53,0.01487574,6024675.00000000,405000000.11000001,1,2025-05-08
CRVNAP,2020,54,0.01494367,6052187.00000000,405000000.11000001,1,2025-06-09
CRVNAP,2020,55,0.01507191,6104124.00000000,405000000.11000001,1,2025-07-08
CRVNAP,2020,56,0.01519046,6152138.00000000,405000000.11000001,1,2025-08-08
CRVNAP,2020,57,0.01512745,6126616.00000000,405000000.11000001,1,2025-09-08
CRVNAP,2020,58,0.01525278,6177375.00000000,405000000.11000001,1,2025-10-08
CRVNAP,2020,59,0.01533232,6209590.00000000,405000000.11000001,1,2025-11-10
CRVNAP,2020,60,0.01537923,6228590.00000000,405000000.11000001,1,2025-12-08
CRVNAP,2021,1,0.00001594,52281.00000000,3280000005.11999989,4,2022-01-10
CRVNAP,2021,2,0.00009881,324094.00000000,3280000005.11999989,4,2022-02-10
CRVNAP,2021,3,0.00022450,736345.00000000,3280000005.11999989,4,2022-03-10
CRVNAP,2021,4,0.00060184,1974027.00000000,3280000005.11999989,4,2022-04-11
CRVNAP,2021,5,0.00105289,3453481.00000000,3280000005.11999989,4,2022-05-10
CRVNAP,2021,6,0.00144462,4738354.00000000,3280000005.11999989,4,2022-06-10
CRVNAP,2021,7,0.00179480,5886941.00000000,3280000005.11999989,4,2022-07-11
CRVNAP,2021,8,0.00212367,6965641.00000000,3280000005.11999989,4,2022-08-10
CRVNAP,2021,9,0.00243262,7979009.00000000,3280000005.11999989,4,2022-09-12
CRVNAP,2021,10,0.00274587,9006446.00000000,3280000005.11999989,4,2022-10-11
CRVNAP,2021,11,0.00315187,10338143.00000000,3280000005.11999989,4,2022-11-10
CRVNAP,2021,12,0.00354406,11624508.00000000,3280000005.11999989,4,2022-12-12
CRVNAP,2021,13,0.00397934,13052223.00000000,3280000005.11999989,4,2023-01-10
CRVNAP,2021,14,0.00437573,14352393.00000000,3280000005.11999989,4,2023-02-10
CRVNAP,2021,15,0.00484981,15907365.00000000,3280000005.11999989,4,2023-03-10
CRVNAP,2021,16,0.00539529,17696565.00000000,3280000005.11999989,4,2023-04-10
CRVNAP,2021,17,0.00585269,19196807.00000000,3280000005.11999989,4,2023-05-10
CRVNAP,2021,18,0.00639727,20983047.00000000,3280000005.11999989,4,2023-06-12
CRVNAP,2021,19,0.00687161,22538866.00000000,3280000005.11999989,4,2023-07-10
CRVNAP,2021,20,0.00731287,23986198.00000000,3280000005.11999989,4,2023-08-10
CRVNAP,2021,21,0.00794026,26044056.00000000,3280000005.11999989,4,2023-09-11
CRVNAP,2021,22,0.00848683,27836807.00000000,3280000005.11999989,4,2023-10-10
